Common Name,Confidence,"Number of Instances, 60% Confidence","Number of Instances, 65% Confidence","Number of Instances, 70% Confidence","Number of Instances, 75% Confidence","Number of Instances, 80% Confidence","Number of Instances, 85% Confidence","Number of Instances, 90% Confidence","Number of Instances, 95% Confidence",Total Instances,Rare,List of Datetimes
Acadian Flycatcher,0.6072,,,,,,,,,NA,no,NA
Alder Flycatcher,0.4581,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250530_071202', 1]]"
American Bittern,0.4304,,,,,,,,,NA,no,NA
American Crow,0.9996,0.0,0.0,0.0,0.0,45.0,106.0,170.0,1782.0,TBD,no,"[['20250515_052600', 72], ['20250515_062602', 11], ['20250515_072602', 9], ['20250515_082602', 1], ['20250516_052500', 2], ['20250516_062502', 1], ['20250517_052300', 3], ['20250517_082302', 1], ['20250518_052200', 9], ['20250518_062202', 4], ['20250518_082202', 4], ['20250519_052100', 31], ['20250519_062102', 4], ['20250519_072102', 3], ['20250521_071902', 2], ['20250522_051800', 71], ['20250522_061802', 44], ['20250522_071802', 16], ['20250522_081802', 1], ['20250523_051700', 18], ['20250523_061702', 17], ['20250524_051700', 18], ['20250524_061702', 9], ['20250524_071702', 2], ['20250524_081702', 5], ['20250525_051600', 58], ['20250525_061602', 24], ['20250525_071602', 6], ['20250525_081602', 4], ['20250526_051500', 9], ['20250526_061502', 16], ['20250526_071502', 23], ['20250527_051400', 1], ['20250527_061402', 20], ['20250527_071402', 9], ['20250528_061302', 9], ['20250529_051300', 51], ['20250529_061302', 29], ['20250529_071302', 13], ['20250529_081302', 26], ['20250530_051200', 2], ['20250530_061202', 4], ['20250530_071202', 15], ['20250530_081202', 29], ['20250531_051200', 18], ['20250531_061202', 6], ['20250531_081202', 7], ['20250601_051100', 18], ['20250601_061102', 35], ['20250601_071102', 5], ['20250601_081102', 8], ['20250602_051000', 8], ['20250602_061002', 7], ['20250602_081002', 3], ['20250603_061002', 5], ['20250603_071002', 5], ['20250603_081002', 7], ['20250604_050900', 16], ['20250604_060902', 53], ['20250604_070902', 19], ['20250604_080902', 1], ['20250605_050900', 90], ['20250605_060902', 454], ['20250605_070902', 123], ['20250605_080902', 8], ['20250606_050900', 7], ['20250606_080902', 9], ['20250607_050800', 2], ['20250607_060802', 21], ['20250607_070802', 5], ['20250607_080802', 45], ['20250607_204300', 1], ['20250608_050800', 22], ['20250608_060802', 5], ['20250608_070802', 7], ['20250608_080802', 12], ['20250609_060802', 4], ['20250609_070802', 3], ['20250609_080802', 5], ['20250610_050800', 9], ['20250610_060802', 1], ['20250610_080802', 3], ['20250611_050700', 4], ['20250611_060702', 22], ['20250611_070702', 1], ['20250611_080702', 11], ['20250612_050700', 1], ['20250612_070702', 6], ['20250614_060702', 1], ['20250614_080702', 11], ['20250615_070702', 3], ['20250615_080702', 10], ['20250616_080702', 1], ['20250617_080702', 2], ['20250618_060702', 5], ['20250618_070702', 17], ['20250618_080702', 1], ['20250619_050700', 14], ['20250619_060702', 22], ['20250619_070702', 4], ['20250619_080702', 8], ['20250620_070702', 1], ['20250621_060802', 1], ['20250622_050800', 18], ['20250622_060802', 2], ['20250622_070802', 3], ['20250622_080802', 4], ['20250623_070802', 10], ['20250624_070902', 4], ['20250624_080902', 7], ['20250625_050900', 4], ['20250625_060902', 17], ['20250625_070902', 6], ['20250625_080902', 7], ['20250626_050900', 16], ['20250626_070902', 57], ['20250626_080902', 18], ['20250627_051000', 9], ['20250627_061049', 12]]"
American Goldfinch,0.7894,0.0,0.0,0.0,0.0,0.0,2.0,6.0,23.0,TBD,no,"[['20250515_072602', 1], ['20250515_082602', 1], ['20250516_072502', 2], ['20250518_062202', 1], ['20250518_082202', 2], ['20250519_062102', 2], ['20250519_082102', 1], ['20250528_061302', 6], ['20250529_061302', 1], ['20250530_051200', 2], ['20250602_061002', 1], ['20250603_071002', 1], ['20250607_070802', 1], ['20250612_060702', 1], ['20250619_060702', 1], ['20250623_050800', 1], ['20250623_060802', 1], ['20250623_070802', 2], ['20250625_060902', 1], ['20250625_070902', 2]]"
American Redstart,0.8767,0.0,0.0,0.0,0.0,0.0,0.0,6.0,49.0,TBD,no,"[['20250516_052500', 1], ['20250519_082102', 1], ['20250521_061902', 7], ['20250521_071902', 8], ['20250522_061802', 14], ['20250526_071502', 11], ['20250526_081502', 5], ['20250601_061102', 2], ['20250609_070802', 1], ['20250610_070802', 4], ['20250627_051000', 1]]"
American Robin,0.7413,0.0,0.0,0.0,0.0,0.0,0.0,11.0,28.0,TBD,no,"[['20250519_072102', 1], ['20250521_061902', 4], ['20250525_071602', 2], ['20250525_081602', 1], ['20250526_071502', 1], ['20250527_051400', 3], ['20250527_061402', 1], ['20250529_051300', 2], ['20250529_061302', 1], ['20250605_060902', 2], ['20250606_204300', 2], ['20250612_060702', 1], ['20250619_080702', 1], ['20250625_080902', 17]]"
American Woodcock,0.5180,,,,,,,,,NA,no,NA
Bald Eagle,0.9568,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TBD,no,"[['20250614_060702', 1]]"
Baltimore Oriole,0.9631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.0,TBD,no,"[['20250515_052600', 6], ['20250515_062602', 5], ['20250515_082602', 1], ['20250516_052500', 9], ['20250518_062202', 2], ['20250519_052100', 15], ['20250519_062102', 36], ['20250519_072102', 67], ['20250519_082102', 11], ['20250521_061902', 5], ['20250521_071902', 1], ['20250522_051800', 8], ['20250522_061802', 19], ['20250523_051700', 33], ['20250523_061702', 33], ['20250523_071702', 37], ['20250523_081702', 19], ['20250524_051700', 2], ['20250524_061702', 14], ['20250524_071702', 91], ['20250524_081702', 24], ['20250525_051600', 1], ['20250525_061602', 10], ['20250525_071602', 6], ['20250525_081602', 12], ['20250526_061502', 1], ['20250526_071502', 2], ['20250526_081502', 4], ['20250527_051400', 4], ['20250527_061402', 7], ['20250527_071402', 1], ['20250527_081402', 25], ['20250528_071302', 8], ['20250528_081302', 5], ['20250529_051300', 10], ['20250529_061302', 5], ['20250530_051200', 3], ['20250530_081202', 1], ['20250531_051200', 3], ['20250531_081202', 4], ['20250601_051100', 7], ['20250601_081102', 1], ['20250603_051000', 12], ['20250603_061002', 3], ['20250607_080802', 1], ['20250612_080702', 1], ['20250614_060702', 9], ['20250614_080702', 4], ['20250620_080702', 1], ['20250623_070802', 1], ['20250627_051000', 1]]"
