Common Name,Confidence,"Number of Instances, 60% Confidence","Number of Instances, 65% Confidence","Number of Instances, 70% Confidence","Number of Instances, 75% Confidence","Number of Instances, 80% Confidence","Number of Instances, 85% Confidence","Number of Instances, 90% Confidence","Number of Instances, 95% Confidence",Total Instances,Rare,List of Datetimes
Alder Flycatcher,0.9783,1.0,1.0,1.0,0.0,1.0,1.0,3.0,9.0,TBD,no,"[['20250522_082002', 1], ['20250525_071702', 4], ['20250526_061602', 2], ['20250531_081302', 1], ['20250605_061102', 1], ['20250608_071002', 1], ['20250615_080902', 6], ['20250617_070902', 1]]"
American Bittern,0.4478,,,,,,,,,NA,no,NA
American Crow,0.9650,0.0,0.0,0.0,0.0,17.0,25.0,32.0,311.0,TBD,no,"[['20250515_052700', 17], ['20250516_052600', 2], ['20250517_052500', 2], ['20250517_072502', 25], ['20250517_082502', 9], ['20250518_062402', 3], ['20250518_082402', 9], ['20250519_062302', 13], ['20250519_082302', 3], ['20250522_072002', 5], ['20250524_051800', 4], ['20250525_051700', 28], ['20250525_081702', 5], ['20250526_051600', 2], ['20250526_061602', 2], ['20250528_061502', 5], ['20250528_081502', 5], ['20250530_061402', 2], ['20250530_081402', 4], ['20250531_061302', 1], ['20250531_081302', 23], ['20250601_081302', 7], ['20250602_051200', 35], ['20250604_051100', 8], ['20250604_071102', 4], ['20250605_071102', 1], ['20250606_061002', 2], ['20250606_071002', 2], ['20250607_051000', 1], ['20250608_071002', 42], ['20250608_081002', 4], ['20250610_080902', 16], ['20250611_060902', 1], ['20250612_050900', 3], ['20250613_050900', 2], ['20250614_060902', 6], ['20250614_070902', 2], ['20250614_080902', 3], ['20250622_204700', 1], ['20250623_071002', 1], ['20250626_071102', 34], ['20250627_061102', 1], ['20250627_071102', 2], ['20250627_081102', 6], ['20250628_071202', 4], ['20250628_081202', 27], ['20250629_061217', 1]]"
American Goldfinch,0.9793,0.0,0.0,0.0,0.0,0.0,17.0,45.0,173.0,TBD,no,"[['20250515_052700', 1], ['20250515_062702', 2], ['20250515_082702', 2], ['20250516_072602', 1], ['20250517_082502', 1], ['20250519_052300', 1], ['20250519_062302', 2], ['20250519_072302', 1], ['20250519_082302', 5], ['20250521_072102', 4], ['20250522_052000', 2], ['20250522_062002', 4], ['20250522_072002', 2], ['20250522_082002', 6], ['20250524_061802', 1], ['20250524_071802', 4], ['20250524_081802', 4], ['20250525_051700', 1], ['20250525_061702', 1], ['20250526_061602', 11], ['20250527_061602', 1], ['20250527_071602', 1], ['20250528_061502', 1], ['20250529_061402', 2], ['20250529_081402', 1], ['20250530_051400', 1], ['20250530_061402', 5], ['20250531_051300', 1], ['20250531_071302', 1], ['20250601_051300', 5], ['20250601_061302', 7], ['20250601_071302', 1], ['20250602_051200', 5], ['20250602_061202', 1], ['20250603_061202', 1], ['20250604_061102', 5], ['20250604_071102', 6], ['20250604_081102', 6], ['20250605_051100', 18], ['20250605_061102', 4], ['20250605_071102', 2], ['20250605_203900', 1], ['20250606_061002', 2], ['20250606_081002', 1], ['20250607_061002', 1], ['20250610_080902', 1], ['20250611_070902', 2], ['20250613_070902', 1], ['20250614_070902', 1], ['20250614_080902', 1], ['20250615_060902', 3], ['20250615_070902', 1], ['20250615_080902', 8], ['20250616_070902', 3], ['20250616_080902', 1], ['20250617_050900', 1], ['20250618_050900', 1], ['20250618_060902', 3], ['20250618_080902', 2], ['20250619_050900', 4], ['20250620_050900', 1], ['20250620_070902', 4], ['20250622_081002', 1], ['20250622_204700', 1], ['20250623_061002', 1], ['20250624_051000', 1], ['20250624_061002', 5], ['20250624_071002', 1], ['20250624_081002', 1], ['20250625_081102', 1], ['20250626_051100', 1], ['20250626_061102', 3], ['20250626_071102', 3], ['20250626_081102', 19], ['20250627_051100', 2], ['20250627_071102', 4], ['20250627_081102', 10], ['20250628_061202', 1], ['20250628_071202', 1], ['20250628_081202', 2], ['20250629_061217', 1], ['20250629_071242', 2]]"
American Kestrel,0.8064,0.0,1.0,0.0,2.0,0.0,2.0,1.0,3.0,TBD,no,"[['20250601_051300', 1], ['20250604_061102', 1], ['20250609_080902', 1], ['20250615_070902', 1], ['20250617_070902', 1], ['20250622_061002', 1], ['20250623_204700', 2], ['20250624_071002', 1]]"
American Redstart,0.5648,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,TBD,no,"[['20250520_082202', 1], ['20250521_062102', 12], ['20250521_072102', 4]]"
American Robin,0.9429,0.0,0.0,0.0,0.0,0.0,0.0,46.0,55.0,TBD,no,"[['20250515_072702', 2], ['20250518_062402', 1], ['20250518_082402', 1], ['20250519_072302', 1], ['20250522_062002', 27], ['20250522_072002', 6], ['20250523_061902', 1], ['20250523_071902', 1], ['20250524_051800', 1], ['20250524_081802', 9], ['20250525_051700', 2], ['20250526_051600', 2], ['20250526_061602', 1], ['20250530_051400', 1], ['20250601_051300', 2], ['20250601_203600', 3], ['20250604_061102', 2], ['20250605_061102', 1], ['20250606_204000', 5], ['20250607_051000', 1], ['20250607_061002', 4], ['20250608_071002', 1], ['20250608_204100', 2], ['20250610_080902', 2], ['20250610_204200', 1], ['20250611_204300', 7], ['20250612_060902', 1], ['20250612_204300', 1], ['20250616_050900', 1], ['20250616_204500', 4], ['20250619_070902', 4], ['20250623_204700', 1], ['20250626_061102', 1], ['20250626_081102', 1]]"
American Woodcock,0.7047,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250614_214402', 1]]"
Bald Eagle,0.9999,2.0,0.0,4.0,8.0,41.0,0.0,0.0,0.0,TBD,no,"[['20250522_062002', 17], ['20250524_061802', 1], ['20250525_081702', 2], ['20250529_051400', 1], ['20250530_061402', 5], ['20250531_061302', 9], ['20250531_071302', 1], ['20250609_050900', 17], ['20250627_061102', 2]]"
Baltimore Oriole,0.9069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,TBD,no,"[['20250523_071902', 1], ['20250524_061802', 3], ['20250524_071802', 1], ['20250524_081802', 11], ['20250527_071602', 1], ['20250527_081602', 8], ['20250529_061402', 1], ['20250604_071102', 3], ['20250604_081102', 1], ['20250611_080902', 1], ['20250619_070902', 1], ['20250628_071202', 1], ['20250628_081202', 1]]"
Bank Swallow,0.9830,1.0,1.0,2.0,1.0,1.0,3.0,1.0,5.0,TBD,no,"[['20250522_072002', 1], ['20250522_082002', 2], ['20250526_061602', 1], ['20250528_081502', 1], ['20250529_071402', 3], ['20250529_081402', 2], ['20250604_081102', 3], ['20250626_061102', 1], ['20250628_061202', 1]]"
Barn Swallow,0.8966,0.0,0.0,0.0,1.0,0.0,0.0,6.0,12.0,TBD,no,"[['20250515_082702', 3], ['20250523_081902', 1], ['20250524_051800', 3], ['20250524_061802', 1], ['20250525_051700', 1], ['20250529_061402', 2], ['20250601_061302', 2], ['20250608_051000', 1], ['20250610_060902', 2], ['20250615_080902', 1], ['20250623_081002', 2]]"
Barred Owl,0.3777,,,,,,,,,NA,no,NA
Bell's Vireo,0.7690,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TBD,no,"[['20250628_081202', 1]]"
