Common Name,Confidence,"Number of Instances, 60% Confidence","Number of Instances, 65% Confidence","Number of Instances, 70% Confidence","Number of Instances, 75% Confidence","Number of Instances, 80% Confidence","Number of Instances, 85% Confidence","Number of Instances, 90% Confidence","Number of Instances, 95% Confidence",Total Instances,Rare,List of Datetimes
Acadian Flycatcher,0.8376,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TBD,no,"[['20250622_072002', 1]]"
Alder Flycatcher,0.8291,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,TBD,no,"[['20250519_083302', 2], ['20250525_062702', 1], ['20250531_062302', 1], ['20250601_062302', 1]]"
American Crow,0.9833,0.0,0.0,0.0,0.0,3.0,14.0,26.0,195.0,TBD,no,"[['20250519_063302', 8], ['20250519_073302', 2], ['20250529_072402', 2], ['20250529_082402', 5], ['20250530_062402', 1], ['20250604_052100', 5], ['20250604_072102', 48], ['20250604_082102', 1], ['20250607_072002', 15], ['20250607_082002', 8], ['20250608_082002', 2], ['20250614_061902', 1], ['20250615_051900', 2], ['20250616_061902', 13], ['20250617_061902', 2], ['20250617_081902', 4], ['20250618_081902', 3], ['20250619_061902', 6], ['20250619_071902', 10], ['20250619_081902', 1], ['20250620_052000', 1], ['20250620_072002', 4], ['20250621_052000', 81], ['20250622_062002', 4], ['20250623_052000', 3], ['20250623_082002', 1], ['20250624_052100', 1], ['20250624_062102', 1], ['20250628_082202', 3]]"
American Goldfinch,0.5534,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,TBD,no,"[['20250605_082102', 1], ['20250611_081902', 1], ['20250617_071902', 1], ['20250629_082302', 1]]"
American Redstart,0.9800,0.0,0.0,0.0,0.0,0.0,0.0,36.0,194.0,TBD,no,"[['20250518_053400', 4], ['20250518_073402', 12], ['20250518_083402', 14], ['20250521_073102', 36], ['20250521_083102', 1], ['20250522_073002', 1], ['20250522_083002', 1], ['20250524_072802', 1], ['20250525_082702', 1], ['20250529_062402', 111], ['20250531_082302', 7], ['20250601_052300', 3], ['20250602_052200', 1], ['20250605_072102', 15], ['20250605_082102', 4], ['20250608_052000', 1], ['20250610_072002', 2], ['20250621_072002', 8], ['20250624_072102', 2], ['20250627_062202', 1], ['20250627_082202', 2], ['20250628_062202', 1], ['20250630_062302', 1]]"
American Robin,0.9928,0.0,0.0,0.0,0.0,0.0,0.0,232.0,694.0,TBD,no,"[['20250516_053600', 5], ['20250518_083402', 1], ['20250519_063302', 2], ['20250524_082802', 3], ['20250526_052700', 1], ['20250531_082302', 3], ['20250601_052300', 3], ['20250601_204200', 10], ['20250602_082202', 2], ['20250604_062102', 2], ['20250604_204500', 9], ['20250605_052100', 9], ['20250605_072102', 1], ['20250605_204600', 17], ['20250606_052100', 2], ['20250607_062002', 50], ['20250607_072002', 1], ['20250607_082002', 1], ['20250607_204700', 2], ['20250608_052000', 1], ['20250608_204800', 4], ['20250609_052000', 20], ['20250609_062002', 25], ['20250609_082002', 3], ['20250609_204800', 37], ['20250610_052000', 19], ['20250610_062002', 1], ['20250610_072002', 12], ['20250610_082002', 34], ['20250610_204900', 3], ['20250611_051900', 18], ['20250611_061902', 14], ['20250611_071902', 155], ['20250611_081902', 101], ['20250611_204900', 5], ['20250612_051900', 2], ['20250612_061902', 10], ['20250612_071902', 17], ['20250613_051900', 37], ['20250613_061902', 82], ['20250613_071902', 2], ['20250613_081902', 1], ['20250613_205000', 1], ['20250614_061902', 3], ['20250614_071902', 1], ['20250614_081902', 1], ['20250615_061902', 1], ['20250616_071902', 1], ['20250616_215202', 1], ['20250617_081902', 1], ['20250618_051900', 4], ['20250618_081902', 17], ['20250618_205200', 1], ['20250619_071902', 2], ['20250620_062002', 15], ['20250620_082002', 1], ['20250621_082002', 41], ['20250622_052000', 4], ['20250622_062002', 2], ['20250622_082002', 5], ['20250622_205300', 25], ['20250623_052000', 2], ['20250623_082002', 2], ['20250623_205300', 8], ['20250624_052100', 7], ['20250624_062102', 1], ['20250624_072102', 29], ['20250624_082102', 9], ['20250624_205300', 3], ['20250625_082102', 1], ['20250625_205300', 6], ['20250628_062202', 1], ['20250629_072302', 1], ['20250630_082302', 2]]"
American Woodcock,0.8804,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,TBD,no,"[['20250607_204700', 1], ['20250612_205000', 3], ['20250627_205300', 1], ['20250630_072302', 1]]"
Bald Eagle,0.8217,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250519_063302', 1]]"
Baltimore Oriole,0.9805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,TBD,no,"[['20250515_063702', 1], ['20250515_083702', 1], ['20250517_063502', 1], ['20250518_083402', 1], ['20250519_073302', 1], ['20250519_083302', 1], ['20250520_063202', 1], ['20250520_073202', 1], ['20250521_053100', 5], ['20250521_063102', 8], ['20250521_073102', 2], ['20250521_083102', 3], ['20250522_063002', 1], ['20250522_073002', 1], ['20250523_052900', 3], ['20250523_062902', 1], ['20250524_052800', 1], ['20250524_062802', 1], ['20250524_072802', 3], ['20250524_082802', 2], ['20250525_052700', 4], ['20250525_062702', 1], ['20250525_082702', 9], ['20250527_052600', 1], ['20250527_062602', 1], ['20250527_072602', 7], ['20250527_082602', 5], ['20250528_062502', 3], ['20250529_052400', 6], ['20250529_062402', 10], ['20250529_072402', 3], ['20250529_082402', 21], ['20250530_052400', 10], ['20250530_062402', 24], ['20250530_072402', 46], ['20250530_082402', 33], ['20250531_052300', 4], ['20250531_062302', 10], ['20250531_072302', 6], ['20250531_082302', 3], ['20250601_072302', 6], ['20250601_082302', 10], ['20250602_072202', 5], ['20250602_082202', 14], ['20250604_062102', 2], ['20250604_204500', 1], ['20250606_082102', 13], ['20250607_082002', 2], ['20250610_082002', 1], ['20250611_081902', 1], ['20250613_071902', 20], ['20250616_071902', 2], ['20250617_071902', 4], ['20250617_081902', 5], ['20250618_051900', 1], ['20250619_051900', 4], ['20250622_205300', 1], ['20250623_205300', 1], ['20250630_072302', 1]]"
Bank Swallow,0.2638,,,,,,,,,NA,no,NA
