Common Name,Confidence,"Number of Instances, 60% Confidence","Number of Instances, 65% Confidence","Number of Instances, 70% Confidence","Number of Instances, 75% Confidence","Number of Instances, 80% Confidence","Number of Instances, 85% Confidence","Number of Instances, 90% Confidence","Number of Instances, 95% Confidence",Total Instances,Rare,List of Datetimes
Acadian Flycatcher,0.6892,,,,,,,,,NA,no,NA
Alder Flycatcher,0.4540,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250527_071802', 1]]"
American Bittern,0.3487,,,,,,,,,NA,no,NA
American Crow,0.9104,0.0,0.0,0.0,0.0,10.0,23.0,18.0,123.0,TBD,no,"[['20250518_082602', 1], ['20250523_062102', 2], ['20250524_052000', 3], ['20250525_062002', 5], ['20250525_072002', 1], ['20250529_061702', 6], ['20250529_071702', 1], ['20250529_081702', 1], ['20250530_081602', 2], ['20250531_071502', 7], ['20250603_081402', 2], ['20250605_051300', 1], ['20250605_061302', 1], ['20250605_071302', 23], ['20250605_081302', 4], ['20250608_071202', 3], ['20250608_081202', 5], ['20250613_081102', 1], ['20250615_061102', 28], ['20250616_051100', 1], ['20250616_081102', 1], ['20250617_081102', 14], ['20250620_061102', 2], ['20250620_081102', 5], ['20250624_071302', 2], ['20250625_051300', 3], ['20250625_071302', 14], ['20250625_081302', 1], ['20250626_081302', 32], ['20250628_081402', 2]]"
American Goldfinch,0.8939,0.0,0.0,0.0,0.0,0.0,2.0,4.0,26.0,TBD,no,"[['20250515_052900', 1], ['20250516_062802', 1], ['20250516_072802', 1], ['20250518_052600', 1], ['20250519_052500', 2], ['20250525_052000', 1], ['20250529_051700', 1], ['20250529_081702', 2], ['20250530_061602', 1], ['20250531_071502', 2], ['20250603_051400', 1], ['20250605_051300', 5], ['20250605_071302', 2], ['20250606_061302', 2], ['20250609_061202', 1], ['20250610_071202', 2], ['20250613_051100', 1], ['20250616_081102', 1], ['20250617_081102', 1], ['20250618_061102', 1], ['20250629_081502', 2]]"
American Kestrel,0.2828,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250522_082202', 1]]"
American Redstart,0.3921,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,TBD,no,"[['20250524_062002', 3], ['20250628_071402', 1]]"
American Robin,0.9616,0.0,0.0,0.0,0.0,0.0,0.0,135.0,277.0,TBD,no,"[['20250515_052900', 20], ['20250515_062902', 2], ['20250518_052600', 20], ['20250518_062602', 12], ['20250518_072602', 8], ['20250518_082602', 1], ['20250519_052500', 8], ['20250519_062502', 1], ['20250523_052100', 1], ['20250524_052000', 15], ['20250524_062002', 2], ['20250524_072002', 1], ['20250525_052000', 11], ['20250525_062002', 12], ['20250525_072002', 7], ['20250525_082002', 1], ['20250526_051900', 2], ['20250526_061902', 9], ['20250526_071902', 1], ['20250527_051800', 1], ['20250529_051700', 7], ['20250531_051500', 4], ['20250601_051500', 25], ['20250601_081502', 1], ['20250602_051400', 2], ['20250602_081402', 2], ['20250603_051400', 54], ['20250603_061402', 3], ['20250603_071402', 10], ['20250603_081402', 1], ['20250604_071302', 8], ['20250604_204400', 1], ['20250605_051300', 16], ['20250605_061302', 2], ['20250605_081302', 1], ['20250608_051200', 3], ['20250608_061202', 4], ['20250609_081202', 1], ['20250610_071202', 4], ['20250611_051100', 2], ['20250614_051100', 1], ['20250616_051100', 12], ['20250617_051100', 10], ['20250618_051100', 5], ['20250618_061102', 2], ['20250624_051300', 12], ['20250625_051300', 11], ['20250625_061302', 5], ['20250625_071302', 2], ['20250625_081302', 1], ['20250626_051300', 10], ['20250626_061302', 1], ['20250627_061402', 1], ['20250628_051400', 4], ['20250628_061402', 1], ['20250628_071402', 1], ['20250629_051500', 29], ['20250629_061502', 6], ['20250629_071502', 2], ['20250629_081502', 10]]"
American Woodcock,0.2528,,,,,,,,,NA,no,NA
Bald Eagle,0.5727,,,,,,,,,NA,no,NA
Baltimore Oriole,0.9640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,TBD,no,"[['20250515_062902', 1], ['20250515_072902', 1], ['20250518_052600', 2], ['20250518_062602', 1], ['20250519_072502', 1], ['20250524_052000', 1], ['20250524_062002', 3], ['20250524_072002', 1], ['20250524_082002', 89], ['20250526_061902', 16], ['20250529_071702', 2], ['20250530_081602', 1], ['20250601_051500', 1], ['20250601_071502', 2], ['20250602_071402', 1], ['20250603_081402', 1], ['20250605_051300', 2], ['20250605_081302', 1], ['20250610_071202', 1], ['20250613_081102', 1], ['20250617_061102', 2], ['20250617_071102', 1], ['20250618_051100', 1], ['20250619_071102', 1], ['20250623_071202', 1], ['20250626_081302', 1]]"
Barn Swallow,0.7244,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,TBD,no,"[['20250522_062202', 2], ['20250602_071402', 1], ['20250611_081102', 1]]"
