Common Name,Confidence,"Number of Instances, 60% Confidence","Number of Instances, 65% Confidence","Number of Instances, 70% Confidence","Number of Instances, 75% Confidence","Number of Instances, 80% Confidence","Number of Instances, 85% Confidence","Number of Instances, 90% Confidence","Number of Instances, 95% Confidence",Total Instances,Rare,List of Datetimes
Barn Swallow,0.9416,0.0,0.0,0.0,0.0,3.0,3.0,2.0,13.0,TBD,no,"[['20250518_062402', 2], ['20250518_072402', 1], ['20250518_082402', 1], ['20250519_062302', 1], ['20250524_081902', 2], ['20250526_071702', 2], ['20250529_071502', 1], ['20250529_081502', 1], ['20250530_081502', 5], ['20250603_071302', 1], ['20250605_071202', 1], ['20250611_071002', 2], ['20250616_204100', 1]]"
Barred Owl,0.9999,0.0,3.0,6.0,6.0,9.0,9.0,21.0,0.0,TBD,no,"[['20250516_052600', 1], ['20250601_203200', 1], ['20250603_213302', 2], ['20250604_203400', 1], ['20250604_213402', 26], ['20250606_203500', 3], ['20250606_213502', 2], ['20250607_213602', 1], ['20250608_213702', 3], ['20250610_213802', 3], ['20250619_081002', 1], ['20250620_071102', 1], ['20250622_204200', 1], ['20250625_214302', 1], ['20250628_204300', 1], ['20250628_214302', 5], ['20250629_214202', 1]]"
Bay-breasted Warbler,0.3247,,,,,,,,,NA,no,NA
Bell's Vireo,0.6962,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250615_081002', 1]]"
Belted Kingfisher,0.7620,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250522_062102', 1]]"
Black-and-white Warbler,0.3743,4.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250522_062102', 1], ['20250522_072102', 1], ['20250522_082102', 2], ['20250524_081902', 1], ['20250601_051400', 1], ['20250606_061202', 2], ['20250610_071102', 1], ['20250626_061202', 1], ['20250626_071202', 1]]"
Black-billed Cuckoo,0.9997,0.0,1.0,3.0,2.0,2.0,5.0,35.0,0.0,TBD,no,"[['20250518_052400', 1], ['20250525_081802', 1], ['20250526_051700', 6], ['20250601_061402', 1], ['20250616_061002', 39]]"
Black-capped Chickadee,0.9549,0.0,0.0,0.0,0.0,85.0,88.0,101.0,159.0,TBD,no,"[['20250517_082502', 1], ['20250518_052400', 6], ['20250518_072402', 1], ['20250518_082402', 3], ['20250519_052300', 35], ['20250519_082302', 3], ['20250520_052200', 2], ['20250521_052200', 54], ['20250522_052100', 6], ['20250523_052000', 1], ['20250523_062002', 1], ['20250524_051900', 16], ['20250524_071902', 2], ['20250524_081902', 2], ['20250525_051800', 5], ['20250525_061802', 4], ['20250525_071802', 4], ['20250526_051700', 24], ['20250526_061702', 1], ['20250527_051700', 11], ['20250528_051600', 22], ['20250528_061602', 1], ['20250529_051500', 7], ['20250530_081502', 1], ['20250601_051400', 1], ['20250601_061402', 3], ['20250601_203200', 2], ['20250602_051300', 1], ['20250603_051300', 1], ['20250604_051200', 3], ['20250604_061202', 4], ['20250604_203400', 2], ['20250605_051200', 2], ['20250605_061202', 14], ['20250605_081202', 1], ['20250606_051200', 4], ['20250606_071202', 2], ['20250606_203500', 4], ['20250607_051100', 4], ['20250607_061102', 1], ['20250607_071102', 1], ['20250607_081102', 1], ['20250608_051100', 8], ['20250608_203700', 5], ['20250609_051100', 4], ['20250610_051100', 1], ['20250611_051000', 21], ['20250611_061002', 2], ['20250611_071002', 8], ['20250612_051000', 20], ['20250612_061002', 1], ['20250612_081002', 2], ['20250613_061002', 2], ['20250613_081002', 1], ['20250614_081002', 1], ['20250615_051000', 5], ['20250616_071002', 1], ['20250617_061002', 1], ['20250618_051000', 1], ['20250618_061002', 16], ['20250618_081002', 9], ['20250619_061002', 2], ['20250620_081102', 24], ['20250625_051200', 1], ['20250626_061202', 1], ['20250626_071202', 4], ['20250627_204300', 1], ['20250628_051300', 20], ['20250628_061302', 5], ['20250628_071302', 1], ['20250630_051400', 1]]"
Black-crowned Night-Heron,0.6897,,,,,,,,,NA,no,NA
Black-throated Green Warbler,0.9083,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,TBD,no,"[['20250526_071702', 1], ['20250607_061102', 1], ['20250607_081102', 1], ['20250608_051100', 1], ['20250608_071102', 1]]"
Blackburnian Warbler,0.9677,3.0,3.0,6.0,6.0,6.0,9.0,9.0,9.0,TBD,no,"[['20250518_062402', 5], ['20250518_072402', 24], ['20250518_082402', 6], ['20250524_051900', 11], ['20250524_061902', 5]]"
Blackpoll Warbler,0.9883,0.0,0.0,0.0,0.0,4.0,10.0,10.0,66.0,TBD,no,"[['20250519_062302', 1], ['20250522_052100', 16], ['20250522_072102', 5], ['20250526_071702', 1], ['20250531_051400', 16], ['20250531_061402', 44], ['20250531_071402', 4], ['20250612_203900', 1], ['20250626_061202', 1], ['20250628_061302', 1]]"
Blue Grosbeak,0.5361,,,,,,,,,NA,no,NA
Blue Jay,0.9909,0.0,0.0,0.0,0.0,23.0,70.0,105.0,2016.0,TBD,no,"[['20250515_052800', 41], ['20250515_062802', 72], ['20250515_072802', 70], ['20250515_082802', 47], ['20250516_052600', 38], ['20250517_052500', 1], ['20250517_072502', 25], ['20250517_082502', 16], ['20250518_052400', 4], ['20250518_062402', 1], ['20250518_072402', 2], ['20250518_082402', 1], ['20250519_052300', 8], ['20250519_062302', 7], ['20250519_072302', 6], ['20250519_082302', 8], ['20250521_052200', 15], ['20250521_072202', 2], ['20250521_082202', 4], ['20250522_062102', 23], ['20250522_072102', 5], ['20250522_082102', 1], ['20250523_052000', 6], ['20250523_062002', 1], ['20250523_082002', 15], ['20250524_071902', 34], ['20250524_081902', 21], ['20250525_051800', 31], ['20250525_061802', 1], ['20250526_051700', 2], ['20250526_061702', 8], ['20250526_071702', 30], ['20250526_081702', 22], ['20250527_051700', 31], ['20250527_061702', 5], ['20250527_081702', 7], ['20250528_051600', 2], ['20250528_061602', 5], ['20250528_071602', 17], ['20250528_081602', 11], ['20250529_061502', 21], ['20250529_071502', 9], ['20250529_081502', 32], ['20250530_051500', 33], ['20250530_061502', 13], ['20250530_071502', 27], ['20250530_081502', 14], ['20250531_061402', 1], ['20250531_081402', 18], ['20250601_051400', 4], ['20250601_061402', 12], ['20250601_071402', 42], ['20250601_081402', 36], ['20250602_051300', 1], ['20250602_061302', 1], ['20250603_081302', 4], ['20250604_051200', 1], ['20250604_071202', 23], ['20250604_081202', 13], ['20250605_051200', 13], ['20250605_061202', 1], ['20250605_071202', 22], ['20250605_081202', 43], ['20250606_061202', 12], ['20250606_081202', 1], ['20250607_051100', 2], ['20250607_061102', 12], ['20250607_071102', 2], ['20250607_081102', 17], ['20250608_051100', 7], ['20250608_061102', 3], ['20250608_071102', 173], ['20250608_081102', 21], ['20250609_051100', 2], ['20250609_203700', 42], ['20250610_051100', 50], ['20250610_071102', 2], ['20250610_081102', 49], ['20250610_203800', 25], ['20250611_203800', 9], ['20250612_061002', 21], ['20250612_071002', 8], ['20250612_081002', 3], ['20250613_081002', 1], ['20250614_051000', 1], ['20250614_061002', 3], ['20250614_071002', 21], ['20250614_081002', 17], ['20250615_061002', 4], ['20250615_071002', 2], ['20250616_051000', 16], ['20250616_071002', 5], ['20250616_081002', 1], ['20250617_051000', 9], ['20250617_061002', 38], ['20250617_071002', 10], ['20250617_081002', 64], ['20250617_204100', 1], ['20250618_061002', 9], ['20250618_214102', 1], ['20250619_051000', 29], ['20250619_061002', 13], ['20250619_071002', 2], ['20250619_081002', 22], ['20250619_204200', 3], ['20250619_214202', 1], ['20250620_051100', 7], ['20250620_061102', 1], ['20250620_071102', 22], ['20250620_081102', 11], ['20250621_051100', 1], ['20250621_071102', 1], ['20250621_081102', 1], ['20250622_051100', 1], ['20250622_061102', 6], ['20250622_071102', 2], ['20250623_051100', 1], ['20250623_061102', 1], ['20250623_071102', 1], ['20250623_204200', 3], ['20250624_051200', 10], ['20250624_061202', 48], ['20250624_071202', 8], ['20250624_081202', 18], ['20250624_204300', 5], ['20250625_051200', 34], ['20250625_061202', 36], ['20250625_071202', 34], ['20250625_081202', 2], ['20250626_051200', 1], ['20250626_061202', 3], ['20250626_071202', 1], ['20250626_081202', 8], ['20250627_051300', 13], ['20250627_071302', 1], ['20250627_081302', 3], ['20250628_051300', 16], ['20250628_061302', 7], ['20250628_071302', 6], ['20250629_051400', 42], ['20250629_061402', 21], ['20250629_071402', 19], ['20250629_081402', 22], ['20250630_051400', 9], ['20250630_061402', 8], ['20250630_071402', 12], ['20250630_081402', 3], ['20250630_204200', 1]]"
Blue-gray Gnatcatcher,0.7679,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,TBD,no,"[['20250606_081202', 1], ['20250626_081202', 2]]"
Blue-headed Vireo,0.6423,,,,,,,,,NA,no,NA
Blue-winged Warbler,0.9829,21.0,13.0,12.0,8.0,8.0,5.0,4.0,5.0,TBD,no,"[['20250515_062802', 1], ['20250519_052300', 1], ['20250522_062102', 3], ['20250522_082102', 1], ['20250523_062002', 2], ['20250523_082002', 2], ['20250525_061802', 1], ['20250527_051700', 1], ['20250527_071702', 4], ['20250527_081702', 1], ['20250528_071602', 1], ['20250529_061502', 1], ['20250530_081502', 3], ['20250531_061402', 2], ['20250531_081402', 2], ['20250601_071402', 2], ['20250601_081402', 1], ['20250602_051300', 1], ['20250602_061302', 10], ['20250603_051300', 1], ['20250604_051200', 1], ['20250604_061202', 2], ['20250606_051200', 1], ['20250606_061202', 6], ['20250606_071202', 1], ['20250607_061102', 1], ['20250607_081102', 3], ['20250608_061102', 2], ['20250608_071102', 1], ['20250609_061102', 1], ['20250610_081102', 1], ['20250614_061002', 1], ['20250614_071002', 1], ['20250616_051000', 1], ['20250616_061002', 1], ['20250616_071002', 1], ['20250617_061002', 1], ['20250620_061102', 2], ['20250620_071102', 2], ['20250624_071202', 2], ['20250628_204300', 1], ['20250629_204200', 1], ['20250630_071402', 1]]"
Bobolink,0.7750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,TBD,no,"[['20250515_052800', 1], ['20250616_071002', 1], ['20250621_051100', 1], ['20250625_081202', 2], ['20250628_081302', 2], ['20250630_071402', 2]]"
Broad-winged Hawk,0.6864,,,,,,,,,NA,no,NA
Brown Creeper,0.2983,,,,,,,,,NA,no,NA
Brown Thrasher,0.9711,2.0,1.0,1.0,0.0,3.0,3.0,2.0,7.0,TBD,no,"[['20250517_072502', 1], ['20250605_081202', 1], ['20250607_051100', 1], ['20250609_061102', 16]]"
Brown-headed Cowbird,0.9997,0.0,0.0,0.0,0.0,31.0,96.0,114.0,301.0,TBD,no,"[['20250515_062802', 1], ['20250515_072802', 1], ['20250515_082802', 1], ['20250516_052600', 1], ['20250517_082502', 2], ['20250518_052400', 5], ['20250518_062402', 1], ['20250518_072402', 24], ['20250518_082402', 13], ['20250519_062302', 11], ['20250519_072302', 20], ['20250519_082302', 3], ['20250521_072202', 1], ['20250521_082202', 2], ['20250522_052100', 8], ['20250522_062102', 4], ['20250522_072102', 6], ['20250522_082102', 12], ['20250523_052000', 1], ['20250523_062002', 20], ['20250523_072002', 18], ['20250523_082002', 14], ['20250524_051900', 3], ['20250524_061902', 15], ['20250524_071902', 2], ['20250524_081902', 2], ['20250525_051800', 15], ['20250525_061802', 6], ['20250525_071802', 2], ['20250525_081802', 4], ['20250526_051700', 12], ['20250526_061702', 4], ['20250526_071702', 11], ['20250526_081702', 9], ['20250527_061702', 8], ['20250527_071702', 1], ['20250527_081702', 2], ['20250528_051600', 6], ['20250528_061602', 4], ['20250528_071602', 6], ['20250528_081602', 5], ['20250529_051500', 1], ['20250529_071502', 1], ['20250530_051500', 1], ['20250530_061502', 2], ['20250530_071502', 1], ['20250530_081502', 3], ['20250531_051400', 5], ['20250531_071402', 8], ['20250601_051400', 3], ['20250601_061402', 7], ['20250601_081402', 3], ['20250602_051300', 4], ['20250602_061302', 7], ['20250602_071302', 3], ['20250604_051200', 3], ['20250604_061202', 2], ['20250604_071202', 2], ['20250604_081202', 6], ['20250605_051200', 1], ['20250605_061202', 5], ['20250605_071202', 4], ['20250605_081202', 1], ['20250606_061202', 4], ['20250606_071202', 18], ['20250606_081202', 3], ['20250607_051100', 2], ['20250607_061102', 5], ['20250608_051100', 11], ['20250608_061102', 1], ['20250608_071102', 2], ['20250608_081102', 1], ['20250609_051100', 2], ['20250609_081102', 1], ['20250610_051100', 4], ['20250610_071102', 10], ['20250610_081102', 3], ['20250611_051000', 5], ['20250611_061002', 1], ['20250611_071002', 2], ['20250611_081002', 3], ['20250612_051000', 15], ['20250612_061002', 3], ['20250612_071002', 4], ['20250612_081002', 1], ['20250614_051000', 2], ['20250614_071002', 8], ['20250615_051000', 2], ['20250615_061002', 1], ['20250615_071002', 2], ['20250616_081002', 1], ['20250617_051000', 1], ['20250617_071002', 1], ['20250618_051000', 3], ['20250618_081002', 1], ['20250620_071102', 3], ['20250623_061102', 1], ['20250624_061202', 5], ['20250624_071202', 1], ['20250625_051200', 1], ['20250625_061202', 1], ['20250625_071202', 1], ['20250626_051200', 1], ['20250626_061202', 31], ['20250626_071202', 4], ['20250626_081202', 8], ['20250628_061302', 1], ['20250630_061402', 1], ['20250630_071402', 1]]"
Canada Goose,0.9337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,TBD,no,"[['20250516_072602', 1], ['20250519_062302', 3], ['20250523_082002', 6], ['20250524_061902', 4], ['20250525_051800', 1], ['20250525_061802', 13], ['20250525_071802', 2], ['20250526_051700', 15], ['20250526_071702', 15], ['20250602_051300', 17], ['20250602_061302', 10]]"
Canada Warbler,0.5417,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250521_082202', 1], ['20250528_061602', 1]]"
Cedar Waxwing,0.9704,0.0,0.0,0.0,19.0,19.0,24.0,26.0,44.0,TBD,no,"[['20250516_052600', 3], ['20250516_072602', 3], ['20250517_072502', 1], ['20250519_062302', 1], ['20250522_082102', 1], ['20250523_062002', 1], ['20250523_072002', 1], ['20250523_082002', 2], ['20250524_071902', 2], ['20250524_081902', 4], ['20250525_061802', 1], ['20250526_071702', 3], ['20250527_061702', 5], ['20250528_071602', 1], ['20250528_081602', 1], ['20250529_061502', 2], ['20250530_071502', 1], ['20250530_081502', 12], ['20250531_051400', 2], ['20250531_061402', 1], ['20250531_071402', 1], ['20250531_081402', 3], ['20250601_051400', 1], ['20250601_061402', 1], ['20250602_071302', 1], ['20250602_081302', 1], ['20250603_051300', 2], ['20250603_061302', 1], ['20250604_051200', 2], ['20250605_051200', 2], ['20250605_061202', 1], ['20250605_071202', 12], ['20250606_061202', 1], ['20250606_071202', 2], ['20250609_081102', 1], ['20250610_081102', 1], ['20250611_051000', 1], ['20250611_061002', 3], ['20250611_081002', 1], ['20250612_051000', 3], ['20250614_071002', 2], ['20250614_081002', 2], ['20250616_071002', 1], ['20250616_081002', 4], ['20250618_071002', 4], ['20250620_081102', 1], ['20250620_204200', 2], ['20250621_061102', 1], ['20250623_204200', 12], ['20250625_051200', 4], ['20250626_061202', 2], ['20250626_071202', 2], ['20250628_061302', 5], ['20250628_081302', 1]]"
Chestnut-sided Warbler,0.7608,0.0,2.0,1.0,1.0,4.0,0.0,1.0,0.0,TBD,no,"[['20250521_062202', 5], ['20250521_082202', 1], ['20250522_082102', 1], ['20250525_051800', 1], ['20250525_061802', 1]]"
Chimney Swift,0.9209,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,TBD,no,"[['20250515_052800', 1], ['20250515_062802', 1], ['20250516_062602', 1], ['20250607_203600', 1], ['20250618_061002', 1]]"
