Common Name,Confidence,"Number of Instances, 60% Confidence","Number of Instances, 65% Confidence","Number of Instances, 70% Confidence","Number of Instances, 75% Confidence","Number of Instances, 80% Confidence","Number of Instances, 85% Confidence","Number of Instances, 90% Confidence","Number of Instances, 95% Confidence",Total Instances,Rare,List of Datetimes
Acadian Flycatcher,0.7972,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TBD,no,"[['20250624_205300', 1]]"
Alder Flycatcher,0.9978,18.0,26.0,22.0,24.0,39.0,35.0,60.0,571.0,TBD,no,"[['20250519_083302', 2], ['20250527_072602', 21], ['20250528_052500', 11], ['20250528_062502', 3], ['20250530_072402', 23], ['20250530_082402', 15], ['20250602_072202', 27], ['20250602_082202', 277], ['20250602_204300', 22], ['20250603_204400', 6], ['20250604_052100', 69], ['20250604_062102', 86], ['20250604_072102', 36], ['20250604_082102', 56], ['20250605_082102', 6], ['20250609_062002', 11], ['20250609_072002', 1], ['20250609_204800', 2], ['20250610_052000', 3], ['20250610_072002', 30], ['20250610_082002', 88]]"
American Bittern,0.6412,,,,,,,,,NA,no,NA
American Crow,0.9845,0.0,0.0,0.0,0.0,9.0,40.0,49.0,315.0,TBD,no,"[['20250515_073702', 1], ['20250515_083702', 8], ['20250517_063502', 38], ['20250518_063402', 1], ['20250521_073102', 1], ['20250522_053000', 1], ['20250523_052900', 6], ['20250523_062902', 1], ['20250523_072902', 1], ['20250523_082902', 1], ['20250524_052800', 5], ['20250524_062802', 4], ['20250524_072802', 1], ['20250524_082802', 1], ['20250525_052700', 9], ['20250525_062702', 4], ['20250525_082702', 3], ['20250526_052700', 5], ['20250526_062702', 8], ['20250526_072702', 1], ['20250526_082702', 3], ['20250528_052500', 5], ['20250528_062502', 4], ['20250529_052400', 14], ['20250529_062402', 11], ['20250530_062402', 1], ['20250531_052300', 2], ['20250531_062302', 5], ['20250531_072302', 5], ['20250601_052300', 13], ['20250601_062302', 1], ['20250601_072302', 3], ['20250601_082302', 4], ['20250601_204200', 10], ['20250602_062202', 1], ['20250604_052100', 9], ['20250604_062102', 14], ['20250605_052100', 9], ['20250605_062102', 3], ['20250606_052100', 42], ['20250606_204600', 1], ['20250607_052000', 20], ['20250607_062002', 4], ['20250607_072002', 2], ['20250607_082002', 1], ['20250608_052000', 7], ['20250608_204800', 2], ['20250609_062002', 2], ['20250610_052000', 4], ['20250610_062002', 3], ['20250610_204900', 1], ['20250611_051900', 2], ['20250612_081902', 4], ['20250613_051900', 1], ['20250614_051900', 1], ['20250615_051900', 1], ['20250615_061902', 6], ['20250615_081902', 8], ['20250617_071902', 1], ['20250617_205200', 15], ['20250618_051900', 16], ['20250618_081902', 4], ['20250619_051900', 12], ['20250619_061902', 1], ['20250619_081902', 1], ['20250620_062002', 1], ['20250620_082002', 2], ['20250621_062002', 1], ['20250622_052000', 2], ['20250623_205300', 1], ['20250624_052100', 2], ['20250626_052100', 1], ['20250627_062202', 2], ['20250627_082202', 1], ['20250628_052200', 7], ['20250628_062202', 1], ['20250628_072202', 3], ['20250629_072302', 2], ['20250629_082302', 8]]"
American Goldfinch,0.9592,0.0,0.0,0.0,0.0,0.0,14.0,39.0,160.0,TBD,no,"[['20250515_083702', 1], ['20250517_053500', 1], ['20250517_063502', 2], ['20250518_063402', 3], ['20250519_053300', 3], ['20250519_073302', 4], ['20250521_053100', 1], ['20250521_083102', 1], ['20250522_063002', 3], ['20250522_073002', 1], ['20250522_083002', 35], ['20250523_062902', 1], ['20250523_072902', 7], ['20250523_082902', 3], ['20250524_062802', 4], ['20250524_072802', 2], ['20250525_052700', 3], ['20250526_062702', 1], ['20250526_082702', 6], ['20250527_072602', 1], ['20250529_082402', 1], ['20250530_062402', 1], ['20250530_072402', 2], ['20250531_052300', 1], ['20250602_062202', 1], ['20250604_052100', 1], ['20250604_082102', 1], ['20250605_072102', 1], ['20250606_072102', 1], ['20250607_062002', 2], ['20250607_072002', 2], ['20250607_082002', 4], ['20250607_204700', 1], ['20250608_062002', 2], ['20250609_052000', 1], ['20250609_082002', 1], ['20250610_052000', 1], ['20250610_062002', 1], ['20250610_082002', 3], ['20250611_061902', 5], ['20250611_071902', 2], ['20250611_081902', 4], ['20250613_061902', 5], ['20250614_081902', 1], ['20250615_051900', 1], ['20250615_061902', 2], ['20250615_071902', 3], ['20250615_081902', 2], ['20250616_061902', 3], ['20250616_071902', 1], ['20250616_081902', 1], ['20250617_051900', 1], ['20250617_061902', 1], ['20250617_071902', 1], ['20250617_081902', 1], ['20250618_071902', 2], ['20250618_081902', 5], ['20250618_205200', 2], ['20250619_071902', 2], ['20250619_081902', 2], ['20250619_205300', 3], ['20250620_062002', 1], ['20250620_205300', 4], ['20250621_082002', 4], ['20250622_072002', 3], ['20250622_082002', 1], ['20250622_205300', 3], ['20250623_205300', 2], ['20250624_052100', 2], ['20250624_072102', 1], ['20250624_082102', 1], ['20250624_205300', 1], ['20250625_062102', 2], ['20250625_082102', 1], ['20250626_062102', 1], ['20250627_062202', 1], ['20250627_082202', 2], ['20250628_062202', 1], ['20250628_072202', 7], ['20250628_082202', 3], ['20250629_072302', 2], ['20250629_082302', 3], ['20250629_205300', 1], ['20250630_082302', 1], ['20250630_205300', 4]]"
American Kestrel,0.5412,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,TBD,no,"[['20250611_081902', 1], ['20250616_071902', 1], ['20250627_082202', 1]]"
American Redstart,0.9780,0.0,0.0,0.0,0.0,0.0,0.0,136.0,492.0,TBD,no,"[['20250515_073702', 1], ['20250517_063502', 1], ['20250517_073502', 18], ['20250518_053400', 6], ['20250518_083402', 1], ['20250519_063302', 4], ['20250519_073302', 5], ['20250519_083302', 4], ['20250520_053200', 4], ['20250520_063202', 61], ['20250520_073202', 144], ['20250520_083202', 15], ['20250521_073102', 1], ['20250522_073002', 6], ['20250522_083002', 3], ['20250523_052900', 2], ['20250523_062902', 5], ['20250523_072902', 6], ['20250524_052800', 2], ['20250524_062802', 2], ['20250524_082802', 3], ['20250525_062702', 5], ['20250525_072702', 46], ['20250525_082702', 86], ['20250526_052700', 3], ['20250526_062702', 5], ['20250526_072702', 2], ['20250526_082702', 8], ['20250527_062602', 1], ['20250527_072602', 2], ['20250528_052500', 1], ['20250528_062502', 4], ['20250529_052400', 4], ['20250529_062402', 5], ['20250529_072402', 2], ['20250529_082402', 4], ['20250530_062402', 3], ['20250530_072402', 3], ['20250530_082402', 4], ['20250531_062302', 2], ['20250531_072302', 8], ['20250531_082302', 5], ['20250601_052300', 3], ['20250601_062302', 1], ['20250601_072302', 1], ['20250602_062202', 1], ['20250602_072202', 1], ['20250604_052100', 1], ['20250604_062102', 1], ['20250605_052100', 2], ['20250605_062102', 1], ['20250605_082102', 2], ['20250606_052100', 3], ['20250606_082102', 1], ['20250607_052000', 1], ['20250607_062002', 1], ['20250607_072002', 2], ['20250607_082002', 2], ['20250607_204700', 1], ['20250610_062002', 1], ['20250610_072002', 2], ['20250611_061902', 2], ['20250611_081902', 1], ['20250611_204900', 1], ['20250613_071902', 3], ['20250614_051900', 1], ['20250614_071902', 1], ['20250614_081902', 2], ['20250615_061902', 3], ['20250615_071902', 2], ['20250615_081902', 3], ['20250616_051900', 1], ['20250616_071902', 3], ['20250616_081902', 1], ['20250617_061902', 2], ['20250617_071902', 5], ['20250617_081902', 3], ['20250618_051900', 3], ['20250618_061902', 1], ['20250618_071902', 7], ['20250618_081902', 2], ['20250619_061902', 2], ['20250619_081902', 17], ['20250620_072002', 1], ['20250621_205300', 1], ['20250622_072002', 8], ['20250622_082002', 21], ['20250625_062102', 1], ['20250628_072202', 2], ['20250628_082202', 2], ['20250630_062302', 1]]"
American Robin,0.7730,0.0,0.0,0.0,0.0,0.0,0.0,52.0,81.0,TBD,no,"[['20250517_063502', 1], ['20250519_053300', 1], ['20250519_073302', 3], ['20250520_053200', 7], ['20250521_053100', 1], ['20250521_063102', 1], ['20250528_052500', 1], ['20250530_062402', 1], ['20250531_052300', 2], ['20250602_052200', 1], ['20250602_204300', 2], ['20250603_204400', 9], ['20250604_204500', 4], ['20250605_204600', 1], ['20250606_052100', 3], ['20250607_052000', 3], ['20250607_204700', 1], ['20250610_052000', 1], ['20250612_051900', 2], ['20250613_051900', 1], ['20250614_205100', 1], ['20250615_071902', 1], ['20250616_051900', 1], ['20250616_205200', 1], ['20250617_051900', 7], ['20250618_051900', 4], ['20250618_205200', 3], ['20250621_052000', 6], ['20250621_205300', 1], ['20250622_052000', 3], ['20250622_082002', 2], ['20250622_205300', 5], ['20250623_052000', 12], ['20250623_082002', 1], ['20250623_205300', 14], ['20250624_052100', 5], ['20250624_062102', 2], ['20250624_205300', 1], ['20250625_052100', 10], ['20250625_205300', 1], ['20250626_052100', 2], ['20250627_052200', 2], ['20250629_205300', 1], ['20250629_215302', 1]]"
American Woodcock,0.9841,0.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,TBD,no,"[['20250601_214202', 2], ['20250605_204600', 1], ['20250606_204600', 1], ['20250606_214602', 1], ['20250610_214902', 2], ['20250615_215102', 1], ['20250617_215202', 1], ['20250630_205300', 1]]"
Bald Eagle,0.6285,,,,,,,,,NA,no,NA
