Common Name,Confidence,"Number of Instances, 60% Confidence","Number of Instances, 65% Confidence","Number of Instances, 70% Confidence","Number of Instances, 75% Confidence","Number of Instances, 80% Confidence","Number of Instances, 85% Confidence","Number of Instances, 90% Confidence","Number of Instances, 95% Confidence",Total Instances,Rare,List of Datetimes
Acadian Flycatcher,0.6681,,,,,,,,,NA,no,NA
Alder Flycatcher,0.8314,1.0,1.0,3.0,0.0,4.0,4.0,2.0,7.0,TBD,no,"[['20250531_051900', 1], ['20250531_061902', 1], ['20250603_214702', 1], ['20250604_051700', 1], ['20250606_061702', 1], ['20250607_081602', 6], ['20250611_081502', 2], ['20250614_061502', 1], ['20250618_215502', 1], ['20250628_071802', 6], ['20250629_061902', 1]]"
American Bittern,0.8714,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,TBD,no,"[['20250601_061902', 2], ['20250629_061902', 1]]"
American Crow,0.9916,0.0,0.0,0.0,0.0,2.0,7.0,11.0,249.0,TBD,no,"[['20250516_083202', 1], ['20250519_052900', 1], ['20250522_052600', 1], ['20250522_072602', 18], ['20250523_062502', 21], ['20250524_062502', 2], ['20250524_072502', 2], ['20250526_082302', 2], ['20250529_062102', 20], ['20250530_062002', 8], ['20250530_072002', 9], ['20250531_051900', 1], ['20250531_071902', 19], ['20250531_081902', 34], ['20250601_061902', 1], ['20250601_081902', 18], ['20250603_071802', 2], ['20250604_071702', 50], ['20250609_071602', 2], ['20250615_061502', 31], ['20250615_071502', 16], ['20250615_081502', 1], ['20250620_081602', 9]]"
American Goldfinch,0.9932,0.0,0.0,0.0,0.0,0.0,44.0,148.0,957.0,TBD,no,"[['20250515_053300', 1], ['20250515_083302', 1], ['20250516_053200', 3], ['20250516_063202', 16], ['20250516_083202', 1], ['20250517_063102', 2], ['20250517_073102', 4], ['20250518_053000', 2], ['20250518_063002', 1], ['20250518_083002', 3], ['20250519_062902', 1], ['20250522_052600', 1], ['20250522_062602', 2], ['20250522_072602', 29], ['20250522_082602', 5], ['20250523_052500', 22], ['20250523_072502', 4], ['20250523_082502', 3], ['20250524_072502', 7], ['20250524_082502', 1], ['20250525_052400', 2], ['20250525_062402', 6], ['20250525_082402', 1], ['20250526_062302', 6], ['20250526_072302', 1], ['20250527_072202', 7], ['20250527_082202', 5], ['20250528_062102', 32], ['20250528_072102', 28], ['20250528_082102', 9], ['20250529_052100', 7], ['20250529_062102', 19], ['20250529_072102', 6], ['20250529_082102', 1], ['20250530_062002', 5], ['20250530_072002', 2], ['20250530_082002', 2], ['20250531_051900', 1], ['20250531_061902', 6], ['20250531_071902', 5], ['20250531_081902', 3], ['20250601_061902', 2], ['20250601_071902', 3], ['20250601_081902', 31], ['20250602_051800', 4], ['20250602_061802', 4], ['20250602_071802', 2], ['20250602_204600', 11], ['20250603_061802', 1], ['20250603_071802', 12], ['20250603_081802', 6], ['20250604_051700', 6], ['20250604_071702', 11], ['20250604_081702', 3], ['20250605_051700', 7], ['20250605_061702', 2], ['20250605_071702', 14], ['20250605_081702', 6], ['20250606_061702', 5], ['20250606_071702', 19], ['20250607_051600', 3], ['20250607_061602', 7], ['20250607_071602', 6], ['20250607_081602', 72], ['20250608_061602', 34], ['20250608_071602', 5], ['20250608_081602', 11], ['20250610_061602', 14], ['20250610_071602', 17], ['20250610_081602', 19], ['20250611_051500', 1], ['20250611_061502', 9], ['20250611_071502', 18], ['20250611_081502', 1], ['20250612_061502', 20], ['20250612_071502', 8], ['20250612_081502', 6], ['20250614_051500', 5], ['20250614_061502', 5], ['20250614_071502', 6], ['20250614_081502', 2], ['20250615_061502', 6], ['20250615_071502', 14], ['20250615_081502', 9], ['20250615_205400', 12], ['20250616_061502', 8], ['20250616_071502', 25], ['20250616_081502', 4], ['20250616_205400', 8], ['20250617_051500', 8], ['20250617_061502', 1], ['20250617_071502', 4], ['20250617_081502', 1], ['20250618_061502', 6], ['20250618_071502', 16], ['20250618_081502', 23], ['20250618_205500', 3], ['20250619_061502', 2], ['20250619_071502', 3], ['20250619_081502', 52], ['20250620_051600', 4], ['20250620_061602', 1], ['20250620_071602', 2], ['20250621_061602', 4], ['20250621_071602', 1], ['20250621_081602', 1], ['20250622_051600', 2], ['20250622_061602', 5], ['20250622_071602', 29], ['20250622_081602', 17], ['20250622_205600', 2], ['20250623_061602', 10], ['20250623_071602', 3], ['20250623_081602', 1], ['20250624_061702', 4], ['20250624_071702', 17], ['20250624_081702', 23], ['20250625_061702', 1], ['20250626_061702', 1], ['20250626_071702', 1], ['20250626_081702', 2], ['20250627_061802', 17], ['20250627_071802', 10], ['20250627_081802', 3], ['20250628_061802', 6], ['20250628_071802', 4], ['20250628_081802', 7], ['20250629_061902', 2], ['20250629_071902', 9], ['20250629_081902', 7], ['20250629_205600', 4], ['20250630_051900', 2], ['20250630_061902', 5], ['20250630_071902', 15], ['20250630_081902', 41]]"
American Kestrel,0.2650,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250630_205600', 1]]"
American Redstart,0.9452,0.0,0.0,0.0,0.0,0.0,0.0,5.0,62.0,TBD,no,"[['20250515_083302', 1], ['20250527_072202', 2], ['20250527_082202', 1], ['20250529_072102', 1], ['20250602_081802', 1], ['20250603_071802', 1], ['20250611_081502', 1], ['20250619_081502', 1], ['20250622_081602', 1], ['20250626_071702', 9], ['20250626_081702', 9], ['20250627_051800', 20], ['20250627_061802', 12], ['20250627_071802', 6], ['20250627_081802', 1]]"
American Robin,0.9529,0.0,0.0,0.0,0.0,0.0,0.0,40.0,172.0,TBD,no,"[['20250517_063102', 10], ['20250517_073102', 28], ['20250517_083102', 6], ['20250602_204600', 5], ['20250604_204700', 1], ['20250605_204800', 7], ['20250607_061602', 27], ['20250610_205100', 15], ['20250611_081502', 1], ['20250611_205200', 1], ['20250611_215202', 1], ['20250617_071502', 3], ['20250618_061502', 5], ['20250621_061602', 20], ['20250621_081602', 1], ['20250621_205600', 2], ['20250622_205600', 5], ['20250623_071602', 13], ['20250625_205600', 1], ['20250626_051700', 16], ['20250626_071702', 1], ['20250627_051800', 4], ['20250627_205600', 4], ['20250628_061802', 1], ['20250628_081802', 1], ['20250628_205600', 1], ['20250629_051900', 1], ['20250629_081902', 1], ['20250629_215602', 2], ['20250630_205600', 28]]"
American Woodcock,0.9769,2.0,1.0,1.0,0.0,0.0,2.0,0.0,4.0,TBD,no,"[['20250519_062902', 2], ['20250603_204700', 5], ['20250608_215002', 1], ['20250617_215502', 1], ['20250624_205600', 1]]"
Baltimore Oriole,0.9274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,TBD,no,"[['20250606_061702', 1], ['20250627_205600', 1], ['20250629_051900', 2]]"
