Common Name,Confidence,"Number of Instances, 60% Confidence","Number of Instances, 65% Confidence","Number of Instances, 70% Confidence","Number of Instances, 75% Confidence","Number of Instances, 80% Confidence","Number of Instances, 85% Confidence","Number of Instances, 90% Confidence","Number of Instances, 95% Confidence",Total Instances,Rare,List of Datetimes
Alder Flycatcher,0.3985,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250606_051300', 1]]"
American Bittern,0.8186,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250530_051600', 1], ['20250530_061602', 1]]"
American Crow,0.9770,0.0,0.0,0.0,0.0,7.0,30.0,30.0,306.0,TBD,no,"[['20250518_082602', 17], ['20250519_072502', 4], ['20250519_082502', 2], ['20250522_082202', 1], ['20250523_052100', 2], ['20250523_062102', 33], ['20250523_082102', 1], ['20250525_052000', 2], ['20250525_062002', 2], ['20250526_051900', 1], ['20250527_051800', 1], ['20250527_081802', 1], ['20250528_071702', 72], ['20250528_081702', 2], ['20250530_051600', 1], ['20250530_081602', 23], ['20250531_051500', 3], ['20250531_071502', 5], ['20250601_051500', 5], ['20250601_061502', 1], ['20250601_204100', 1], ['20250603_081402', 4], ['20250605_051300', 1], ['20250605_071302', 1], ['20250605_081302', 18], ['20250606_071302', 1], ['20250608_071202', 22], ['20250608_081202', 12], ['20250611_061102', 1], ['20250612_071102', 3], ['20250612_081102', 1], ['20250614_061102', 1], ['20250614_081102', 1], ['20250615_061102', 67], ['20250616_061102', 1], ['20250616_071102', 1], ['20250616_205000', 1], ['20250617_071102', 2], ['20250617_081102', 18], ['20250620_081102', 3], ['20250624_071302', 9], ['20250625_071302', 3], ['20250626_081302', 16], ['20250628_051400', 3], ['20250628_081402', 1], ['20250628_205200', 1], ['20250629_071502', 1]]"
American Goldfinch,0.9534,0.0,0.0,0.0,0.0,0.0,8.0,27.0,180.0,TBD,no,"[['20250515_062902', 1], ['20250515_082902', 1], ['20250516_052800', 1], ['20250518_082602', 1], ['20250519_072502', 1], ['20250519_082502', 3], ['20250521_082302', 1], ['20250522_052200', 1], ['20250523_052100', 3], ['20250524_062002', 1], ['20250524_072002', 5], ['20250525_062002', 27], ['20250525_072002', 1], ['20250525_082002', 1], ['20250527_081802', 2], ['20250528_071702', 13], ['20250529_061702', 1], ['20250530_061602', 1], ['20250530_071602', 2], ['20250531_081502', 1], ['20250601_051500', 1], ['20250601_071502', 2], ['20250604_061302', 1], ['20250604_081302', 1], ['20250605_051300', 1], ['20250605_071302', 1], ['20250608_051200', 40], ['20250609_051200', 1], ['20250609_061202', 6], ['20250610_051200', 1], ['20250610_061202', 1], ['20250611_061102', 1], ['20250611_071102', 2], ['20250614_051100', 1], ['20250614_061102', 2], ['20250614_081102', 3], ['20250615_051100', 11], ['20250615_071102', 1], ['20250615_081102', 8], ['20250616_071102', 2], ['20250616_081102', 3], ['20250617_051100', 5], ['20250617_071102', 1], ['20250617_081102', 3], ['20250618_051100', 1], ['20250618_061102', 4], ['20250618_071102', 4], ['20250618_081102', 17], ['20250619_051100', 1], ['20250620_061102', 4], ['20250620_071102', 2], ['20250624_081302', 1], ['20250625_081302', 1], ['20250626_061302', 3], ['20250626_071302', 1], ['20250628_081402', 4], ['20250629_081502', 3], ['20250630_061502', 1], ['20250630_071502', 1]]"
American Kestrel,0.6886,0.0,1.0,0.0,1.0,1.0,2.0,0.0,4.0,TBD,no,"[['20250518_082602', 1], ['20250531_071502', 2], ['20250613_071102', 1], ['20250620_071102', 4], ['20250623_061202', 1]]"
American Robin,0.9844,0.0,0.0,0.0,0.0,0.0,0.0,63.0,220.0,TBD,no,"[['20250515_052900', 2], ['20250516_072802', 4], ['20250519_062502', 3], ['20250522_062202', 3], ['20250524_052000', 1], ['20250525_052000', 1], ['20250525_072002', 1], ['20250526_051900', 6], ['20250526_061902', 7], ['20250526_071902', 103], ['20250529_071702', 1], ['20250529_081702', 1], ['20250530_051600', 2], ['20250601_051500', 1], ['20250601_061502', 1], ['20250601_071502', 5], ['20250602_061402', 2], ['20250602_071402', 25], ['20250603_081402', 1], ['20250604_061302', 1], ['20250604_204400', 6], ['20250605_061302', 6], ['20250605_204400', 3], ['20250606_071302', 2], ['20250606_081302', 16], ['20250606_204500', 4], ['20250607_204600', 7], ['20250608_061202', 2], ['20250608_071202', 3], ['20250608_204600', 2], ['20250611_071102', 1], ['20250611_204800', 1], ['20250613_081102', 7], ['20250614_051100', 6], ['20250614_061102', 6], ['20250614_071102', 5], ['20250615_205000', 3], ['20250616_051100', 1], ['20250616_061102', 1], ['20250618_051100', 1], ['20250620_061102', 1], ['20250623_205200', 2], ['20250626_205200', 2], ['20250627_205200', 1], ['20250628_205200', 7], ['20250629_205200', 13], ['20250630_081502', 2], ['20250630_205200', 1]]"
American Woodcock,0.6633,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250526_061902', 1]]"
Bald Eagle,0.7350,,,,,,,,,NA,no,NA
Baltimore Oriole,0.7483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,TBD,no,"[['20250515_052900', 2], ['20250515_062902', 1], ['20250515_082902', 1], ['20250518_072602', 1], ['20250521_082302', 1], ['20250522_052200', 1], ['20250522_062202', 5], ['20250522_072202', 2], ['20250524_062002', 1], ['20250524_082002', 4], ['20250526_071902', 2], ['20250529_061702', 2], ['20250530_061602', 1], ['20250530_071602', 2], ['20250531_081502', 1], ['20250601_061502', 4], ['20250603_081402', 3], ['20250604_051300', 1], ['20250604_061302', 1], ['20250604_081302', 1], ['20250605_061302', 4], ['20250605_071302', 1], ['20250605_081302', 2], ['20250606_051300', 1], ['20250608_061202', 1], ['20250608_071202', 12], ['20250608_081202', 31], ['20250609_061202', 2], ['20250610_061202', 1], ['20250611_061102', 1], ['20250612_071102', 3], ['20250612_081102', 3], ['20250613_081102', 1], ['20250615_051100', 1], ['20250615_071102', 1], ['20250616_051100', 2], ['20250617_061102', 10], ['20250617_071102', 2], ['20250618_051100', 6], ['20250618_061102', 2], ['20250625_051300', 2], ['20250628_071402', 1], ['20250628_081402', 4]]"
Bank Swallow,0.3461,,,,,,,,,NA,no,NA
