Common Name,Confidence,"Number of Instances, 60% Confidence","Number of Instances, 65% Confidence","Number of Instances, 70% Confidence","Number of Instances, 75% Confidence","Number of Instances, 80% Confidence","Number of Instances, 85% Confidence","Number of Instances, 90% Confidence","Number of Instances, 95% Confidence",Total Instances,Rare,List of Datetimes
Acadian Flycatcher,0.4676,,,,,,,,,NA,no,NA
Alder Flycatcher,0.9935,10.0,6.0,4.0,5.0,4.0,10.0,16.0,46.0,TBD,no,"[['20250520_072302', 1], ['20250526_071802', 1], ['20250526_081802', 2], ['20250527_061702', 2], ['20250528_081702', 1], ['20250529_061602', 5], ['20250529_071602', 11], ['20250529_081602', 4], ['20250530_071502', 5], ['20250531_061502', 1], ['20250531_071502', 25], ['20250531_081502', 31], ['20250605_081202', 1], ['20250610_051100', 1], ['20250610_061102', 1], ['20250610_071102', 1], ['20250616_214702', 1], ['20250618_214702', 2], ['20250619_204800', 1], ['20250619_214802', 1], ['20250621_214802', 1], ['20250623_214802', 1], ['20250626_051300', 1]]"
American Bittern,0.8184,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250606_061202', 1], ['20250618_061102', 1]]"
American Crow,0.9364,0.0,0.0,0.0,0.0,22.0,35.0,62.0,461.0,TBD,no,"[['20250518_082502', 162], ['20250520_062302', 1], ['20250521_062202', 3], ['20250522_062102', 6], ['20250522_072102', 1], ['20250524_082002', 1], ['20250525_051900', 32], ['20250525_061902', 3], ['20250526_061802', 1], ['20250527_061702', 76], ['20250527_071702', 15], ['20250527_081702', 17], ['20250528_061702', 30], ['20250529_081602', 23], ['20250530_051500', 49], ['20250530_061502', 39], ['20250601_061402', 28], ['20250601_071402', 21], ['20250602_081402', 3], ['20250604_061302', 42], ['20250604_071302', 7], ['20250607_081202', 1], ['20250613_081102', 3], ['20250614_081002', 2], ['20250615_071002', 3], ['20250616_051000', 7], ['20250624_081202', 4]]"
American Goldfinch,0.9943,0.0,0.0,0.0,0.0,0.0,18.0,22.0,266.0,TBD,no,"[['20250518_062502', 3], ['20250521_072202', 1], ['20250522_062102', 24], ['20250522_072102', 4], ['20250522_082102', 2], ['20250523_062102', 10], ['20250523_072102', 1], ['20250523_082102', 22], ['20250525_061902', 2], ['20250525_071902', 2], ['20250525_081902', 1], ['20250526_081802', 18], ['20250527_081702', 10], ['20250528_071702', 1], ['20250528_081702', 1], ['20250529_071602', 11], ['20250529_081602', 1], ['20250530_071502', 4], ['20250530_081502', 18], ['20250531_071502', 32], ['20250601_071402', 2], ['20250602_071402', 1], ['20250604_081302', 1], ['20250605_071202', 1], ['20250606_061202', 6], ['20250606_081202', 5], ['20250608_061102', 1], ['20250609_061102', 2], ['20250609_071102', 3], ['20250609_081102', 2], ['20250610_081102', 1], ['20250613_071102', 1], ['20250614_071002', 15], ['20250615_081002', 1], ['20250616_071002', 2], ['20250617_081102', 1], ['20250618_061102', 1], ['20250618_081102', 1], ['20250619_051100', 10], ['20250619_061102', 54], ['20250619_071102', 1], ['20250619_081102', 2], ['20250621_071102', 3], ['20250621_081102', 6], ['20250621_204800', 1], ['20250622_081102', 1], ['20250624_081202', 1], ['20250625_061202', 2], ['20250625_081202', 1], ['20250626_061302', 1], ['20250627_061302', 3], ['20250627_071302', 2], ['20250627_081302', 1], ['20250627_204800', 1], ['20250628_071402', 1]]"
American Kestrel,0.9949,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,TBD,no,"[['20250621_204800', 2], ['20250624_061202', 1]]"
American Robin,0.9850,0.0,0.0,0.0,0.0,0.0,0.0,337.0,1235.0,TBD,no,"[['20250515_052800', 1], ['20250518_052500', 12], ['20250518_062502', 19], ['20250518_072502', 51], ['20250518_082502', 34], ['20250520_062302', 5], ['20250520_072302', 14], ['20250520_082302', 19], ['20250521_062202', 1], ['20250521_072202', 1], ['20250521_082202', 4], ['20250522_052100', 31], ['20250522_062102', 51], ['20250522_072102', 41], ['20250522_082102', 46], ['20250523_052100', 2], ['20250523_062102', 10], ['20250523_072102', 121], ['20250523_082102', 65], ['20250524_062002', 34], ['20250524_072002', 19], ['20250524_082002', 13], ['20250525_051900', 8], ['20250525_061902', 3], ['20250525_081902', 1], ['20250526_051800', 4], ['20250526_061802', 8], ['20250526_071802', 1], ['20250526_081802', 1], ['20250527_051700', 4], ['20250527_061702', 2], ['20250527_071702', 14], ['20250527_081702', 1], ['20250528_051700', 5], ['20250528_061702', 1], ['20250528_071702', 1], ['20250529_051600', 9], ['20250529_061602', 22], ['20250529_071602', 42], ['20250529_081602', 23], ['20250530_061502', 2], ['20250531_051500', 7], ['20250531_071502', 1], ['20250601_071402', 4], ['20250601_203700', 3], ['20250602_203800', 1], ['20250603_203900', 11], ['20250603_213902', 1], ['20250604_051300', 1], ['20250604_061302', 1], ['20250604_204000', 36], ['20250604_214002', 3], ['20250605_051200', 1], ['20250605_204000', 4], ['20250606_204100', 17], ['20250607_051200', 10], ['20250607_204200', 6], ['20250607_214202', 1], ['20250608_061102', 1], ['20250609_204300', 2], ['20250610_204400', 5], ['20250611_204400', 19], ['20250612_071102', 1], ['20250614_051000', 1], ['20250614_204600', 2], ['20250615_204600', 44], ['20250616_071002', 1], ['20250616_081002', 1], ['20250616_214702', 1], ['20250617_051100', 5], ['20250617_071102', 1], ['20250617_081102', 5], ['20250617_204700', 6], ['20250617_214702', 1], ['20250618_081102', 1], ['20250618_204700', 29], ['20250619_204800', 5], ['20250621_204800', 3], ['20250622_204800', 1], ['20250623_061202', 1], ['20250623_204800', 529], ['20250624_081202', 3], ['20250624_204800', 14], ['20250625_204800', 2], ['20250626_051300', 1], ['20250627_051300', 1], ['20250627_081302', 1], ['20250627_204800', 4], ['20250628_051400', 1], ['20250628_081402', 26]]"
American Woodcock,0.6149,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250625_214802', 1]]"
Bald Eagle,0.8802,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250518_082502', 1]]"
Baltimore Oriole,0.6481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,TBD,no,"[['20250518_072502', 1], ['20250522_052100', 1], ['20250524_072002', 1], ['20250526_061802', 1], ['20250527_071702', 1], ['20250529_061602', 2], ['20250605_061202', 6], ['20250605_081202', 2], ['20250607_051200', 1], ['20250613_061102', 3], ['20250613_081102', 1]]"
