Common Name,Confidence,"Number of Instances, 60% Confidence","Number of Instances, 65% Confidence","Number of Instances, 70% Confidence","Number of Instances, 75% Confidence","Number of Instances, 80% Confidence","Number of Instances, 85% Confidence","Number of Instances, 90% Confidence","Number of Instances, 95% Confidence",Total Instances,Rare,List of Datetimes
Acadian Flycatcher,0.3759,,,,,,,,,NA,no,NA
Alder Flycatcher,0.9937,11.0,9.0,9.0,8.0,15.0,15.0,23.0,161.0,TBD,no,"[['20250526_061602', 15], ['20250526_071602', 5], ['20250526_081602', 29], ['20250530_061402', 7], ['20250530_071402', 89], ['20250530_081402', 58], ['20250531_081302', 4], ['20250606_071002', 1], ['20250606_081002', 42], ['20250628_071202', 1]]"
American Bittern,0.3364,,,,,,,,,NA,no,NA
American Crow,0.9980,0.0,0.0,0.0,0.0,26.0,44.0,83.0,847.0,TBD,no,"[['20250515_052700', 1], ['20250515_062702', 3], ['20250516_052600', 16], ['20250517_052500', 1], ['20250517_072502', 1], ['20250517_082502', 1], ['20250518_052400', 2], ['20250518_062402', 1], ['20250519_062302', 1], ['20250519_072302', 5], ['20250519_082302', 1], ['20250522_052000', 2], ['20250523_051900', 6], ['20250524_071802', 4], ['20250525_051700', 1], ['20250525_081702', 1], ['20250526_061602', 219], ['20250526_071602', 299], ['20250526_081602', 32], ['20250527_051600', 18], ['20250527_061602', 36], ['20250527_071602', 17], ['20250527_081602', 1], ['20250528_061502', 1], ['20250528_071502', 6], ['20250528_081502', 10], ['20250529_051400', 1], ['20250529_061402', 1], ['20250530_051400', 11], ['20250530_081402', 7], ['20250531_061302', 2], ['20250601_051300', 1], ['20250601_081302', 3], ['20250604_071102', 4], ['20250606_051000', 1], ['20250607_071002', 1], ['20250608_081002', 7], ['20250609_050900', 19], ['20250609_060902', 3], ['20250609_070902', 1], ['20250610_070902', 1], ['20250611_060902', 4], ['20250611_080902', 3], ['20250612_050900', 5], ['20250612_070902', 2], ['20250612_080902', 1], ['20250613_050900', 1], ['20250613_060902', 3], ['20250614_060902', 64], ['20250614_070902', 9], ['20250614_080902', 12], ['20250615_050900', 3], ['20250615_060902', 1], ['20250615_080902', 4], ['20250616_070902', 2], ['20250617_080902', 1], ['20250618_050900', 1], ['20250620_050900', 1], ['20250620_060902', 2], ['20250622_061002', 20], ['20250622_071002', 13], ['20250622_081002', 3], ['20250623_071002', 2], ['20250624_051000', 1], ['20250624_081002', 19], ['20250625_071102', 2], ['20250626_071102', 5], ['20250627_071102', 6], ['20250627_081102', 47], ['20250628_071202', 9], ['20250629_081202', 5]]"
American Goldfinch,0.9594,0.0,0.0,0.0,0.0,0.0,10.0,43.0,241.0,TBD,no,"[['20250515_052700', 3], ['20250515_062702', 1], ['20250515_082702', 4], ['20250516_062602', 1], ['20250516_082602', 1], ['20250517_082502', 2], ['20250518_052400', 7], ['20250518_062402', 5], ['20250518_072402', 1], ['20250519_062302', 2], ['20250519_072302', 1], ['20250519_082302', 1], ['20250523_051900', 1], ['20250523_071902', 1], ['20250524_051800', 1], ['20250524_081802', 3], ['20250525_061702', 2], ['20250526_051600', 3], ['20250526_061602', 1], ['20250527_061602', 3], ['20250527_071602', 11], ['20250528_051500', 1], ['20250528_081502', 3], ['20250529_061402', 1], ['20250529_071402', 6], ['20250529_081402', 2], ['20250530_051400', 6], ['20250530_061402', 3], ['20250531_061302', 1], ['20250531_071302', 4], ['20250531_081302', 11], ['20250601_061302', 1], ['20250601_081302', 5], ['20250602_061202', 1], ['20250602_071202', 1], ['20250602_081202', 2], ['20250604_071102', 3], ['20250604_081102', 2], ['20250605_061102', 1], ['20250605_081102', 3], ['20250606_071002', 2], ['20250607_071002', 1], ['20250607_081002', 5], ['20250608_081002', 5], ['20250609_060902', 4], ['20250610_050900', 2], ['20250610_060902', 4], ['20250610_070902', 4], ['20250610_080902', 11], ['20250611_050900', 1], ['20250611_060902', 2], ['20250611_080902', 2], ['20250612_060902', 4], ['20250612_080902', 1], ['20250614_060902', 5], ['20250614_080902', 1], ['20250615_060902', 1], ['20250615_070902', 1], ['20250616_050900', 1], ['20250616_060902', 7], ['20250616_070902', 2], ['20250616_080902', 5], ['20250618_060902', 3], ['20250618_080902', 4], ['20250619_070902', 7], ['20250619_080902', 2], ['20250620_070902', 1], ['20250620_080902', 1], ['20250621_060902', 1], ['20250621_080902', 5], ['20250622_051000', 1], ['20250622_061002', 5], ['20250622_081002', 2], ['20250623_071002', 4], ['20250624_061002', 1], ['20250624_081002', 2], ['20250625_061102', 1], ['20250626_051100', 2], ['20250626_061102', 1], ['20250626_081102', 3], ['20250627_071102', 4], ['20250627_081102', 1], ['20250628_061202', 2], ['20250628_071202', 24], ['20250628_081202', 1], ['20250629_071202', 11], ['20250629_081202', 7], ['20250630_061302', 9], ['20250630_071302', 1], ['20250630_081302', 5]]"
American Kestrel,0.4617,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,TBD,no,"[['20250530_081402', 1], ['20250618_070902', 1], ['20250620_050900', 1], ['20250624_051000', 1], ['20250624_071002', 1], ['20250630_061302', 1]]"
American Redstart,0.9906,0.0,0.0,0.0,0.0,0.0,0.0,133.0,881.0,TBD,no,"[['20250516_062602', 1], ['20250517_052500', 3], ['20250517_062502', 2], ['20250517_072502', 19], ['20250518_052400', 5], ['20250518_062402', 3], ['20250519_052300', 3], ['20250519_062302', 169], ['20250519_072302', 152], ['20250519_082302', 331], ['20250521_062102', 2], ['20250521_082102', 5], ['20250522_082002', 1], ['20250523_051900', 2], ['20250524_061802', 8], ['20250524_071802', 2], ['20250524_081802', 2], ['20250525_081702', 1], ['20250601_061302', 2], ['20250601_071302', 1], ['20250601_081302', 22], ['20250602_061202', 14], ['20250607_071002', 2], ['20250609_070902', 1], ['20250612_070902', 1], ['20250615_050900', 2], ['20250621_080902', 1], ['20250623_051000', 206], ['20250623_061002', 51]]"
American Robin,0.9415,0.0,0.0,0.0,0.0,0.0,0.0,228.0,564.0,TBD,no,"[['20250515_072702', 2], ['20250517_052500', 1], ['20250527_071602', 1], ['20250528_051500', 2], ['20250528_061502', 7], ['20250529_051400', 1], ['20250530_061402', 1], ['20250531_051300', 1], ['20250531_061302', 1], ['20250531_081302', 1], ['20250601_051300', 1], ['20250601_061302', 19], ['20250601_071302', 4], ['20250602_061202', 1], ['20250603_203700', 1], ['20250604_051100', 1], ['20250604_081102', 1], ['20250604_203800', 98], ['20250605_051100', 5], ['20250605_061102', 18], ['20250605_071102', 2], ['20250605_081102', 3], ['20250606_051000', 1], ['20250606_204000', 4], ['20250607_061002', 1], ['20250607_081002', 1], ['20250608_081002', 17], ['20250610_050900', 4], ['20250611_050900', 1], ['20250614_050900', 1], ['20250614_060902', 29], ['20250614_070902', 108], ['20250614_080902', 105], ['20250615_050900', 9], ['20250615_070902', 13], ['20250615_080902', 2], ['20250615_204500', 12], ['20250616_050900', 2], ['20250616_060902', 6], ['20250616_070902', 2], ['20250616_080902', 57], ['20250616_204500', 35], ['20250617_050900', 4], ['20250617_060902', 4], ['20250617_080902', 38], ['20250617_204500', 5], ['20250618_050900', 1], ['20250618_070902', 24], ['20250618_080902', 20], ['20250619_050900', 1], ['20250619_070902', 1], ['20250620_070902', 7], ['20250620_080902', 19], ['20250621_060902', 5], ['20250621_070902', 2], ['20250621_080902', 12], ['20250622_051000', 1], ['20250623_071002', 1], ['20250623_081002', 1], ['20250623_204700', 1], ['20250624_061002', 1], ['20250626_061102', 16], ['20250628_051200', 1], ['20250628_061202', 5], ['20250628_071202', 2], ['20250628_204700', 8], ['20250629_051200', 1], ['20250629_071202', 8], ['20250629_081202', 1], ['20250629_204700', 6], ['20250630_061302', 1], ['20250630_204700', 13]]"
American Woodcock,0.8819,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,TBD,no,"[['20250607_214002', 1], ['20250608_214102', 1], ['20250611_214302', 4], ['20250619_204600', 1]]"
Bald Eagle,0.5683,,,,,,,,,NA,no,NA
