Common Name,Confidence,"Number of Instances, 60% Confidence","Number of Instances, 65% Confidence","Number of Instances, 70% Confidence","Number of Instances, 75% Confidence","Number of Instances, 80% Confidence","Number of Instances, 85% Confidence","Number of Instances, 90% Confidence","Number of Instances, 95% Confidence",Total Instances,Rare,List of Datetimes
Alder Flycatcher,0.7028,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,TBD,no,"[['20250603_062102', 1], ['20250618_071902', 1], ['20250623_072002', 1], ['20250624_220302', 1]]"
American Bittern,0.9585,3.0,6.0,2.0,2.0,3.0,1.0,1.0,0.0,TBD,no,"[['20250524_052800', 5], ['20250525_062702', 1], ['20250604_205400', 1], ['20250605_062102', 1], ['20250617_051900', 3], ['20250617_061902', 4], ['20250619_210200', 1], ['20250627_052100', 2]]"
American Goldfinch,0.9517,0.0,0.0,0.0,0.0,0.0,3.0,9.0,41.0,TBD,no,"[['20250517_083502', 1], ['20250522_063002', 1], ['20250523_072902', 1], ['20250523_082902', 1], ['20250524_062802', 1], ['20250525_082702', 2], ['20250527_072602', 1], ['20250531_082302', 1], ['20250603_062102', 1], ['20250604_072102', 1], ['20250605_082102', 1], ['20250606_072002', 1], ['20250608_052000', 2], ['20250608_072002', 5], ['20250611_061902', 2], ['20250611_081902', 1], ['20250614_081902', 1], ['20250618_071902', 1], ['20250618_081902', 1], ['20250619_081902', 4], ['20250620_071902', 1], ['20250620_081902', 3], ['20250624_052000', 1], ['20250624_072002', 2], ['20250627_072102', 2], ['20250627_082102', 7], ['20250629_082202', 6], ['20250630_072302', 1]]"
American Kestrel,0.4803,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,TBD,no,"[['20250618_061902', 1], ['20250628_082202', 1]]"
American Robin,0.8935,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,TBD,no,"[['20250610_081902', 1], ['20250616_210100', 2], ['20250623_082002', 1], ['20250623_210300', 1], ['20250629_210300', 3], ['20250630_052300', 2], ['20250630_210300', 1]]"
American Woodcock,0.9421,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,TBD,no,"[['20250608_062002', 1], ['20250608_072002', 3]]"
Baltimore Oriole,0.2590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,TBD,no,"[['20250531_052300', 1]]"
Bank Swallow,0.5635,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250605_062102', 1], ['20250605_072102', 1], ['20250606_082002', 1], ['20250621_081902', 1]]"
Barn Swallow,0.9444,0.0,0.0,0.0,18.0,55.0,42.0,56.0,62.0,TBD,no,"[['20250516_083602', 1], ['20250518_063402', 2], ['20250518_073402', 4], ['20250522_063002', 3], ['20250522_073002', 2], ['20250522_083002', 1], ['20250523_052900', 2], ['20250523_072902', 1], ['20250524_072802', 1], ['20250524_082802', 1], ['20250525_052700', 2], ['20250525_072702', 1], ['20250525_082702', 3], ['20250526_052700', 4], ['20250526_082702', 1], ['20250527_062602', 2], ['20250527_072602', 1], ['20250528_052500', 2], ['20250528_062502', 2], ['20250528_072502', 3], ['20250528_082502', 1], ['20250529_052400', 2], ['20250529_062402', 2], ['20250529_072402', 1], ['20250530_052400', 2], ['20250530_062402', 3], ['20250530_072402', 5], ['20250531_052300', 4], ['20250531_062302', 6], ['20250531_072302', 4], ['20250531_082302', 3], ['20250601_052200', 4], ['20250601_062202', 5], ['20250601_072202', 2], ['20250601_205200', 3], ['20250602_052200', 6], ['20250602_062202', 2], ['20250602_072202', 7], ['20250602_082202', 1], ['20250603_052100', 5], ['20250603_062102', 6], ['20250603_072102', 1], ['20250603_082102', 3], ['20250604_052100', 5], ['20250604_062102', 7], ['20250604_072102', 7], ['20250604_082102', 2], ['20250604_205400', 2], ['20250605_052100', 1], ['20250605_062102', 3], ['20250605_072102', 1], ['20250605_082102', 3], ['20250606_052000', 1], ['20250606_082002', 3], ['20250606_205600', 2], ['20250607_052000', 4], ['20250607_062002', 7], ['20250607_072002', 1], ['20250607_082002', 4], ['20250608_052000', 1], ['20250608_062002', 1], ['20250608_072002', 2], ['20250609_081902', 1], ['20250610_051900', 6], ['20250610_061902', 1], ['20250610_081902', 1], ['20250610_205800', 1], ['20250611_051900', 4], ['20250611_061902', 2], ['20250611_071902', 1], ['20250612_051900', 2], ['20250612_061902', 1], ['20250612_071902', 1], ['20250612_081902', 1], ['20250614_051900', 4], ['20250614_061902', 7], ['20250614_071902', 2], ['20250614_210000', 2], ['20250615_051900', 5], ['20250615_071902', 1], ['20250615_081902', 1], ['20250615_210100', 1], ['20250616_051900', 3], ['20250616_081902', 3], ['20250617_081902', 1], ['20250618_081902', 1], ['20250619_051900', 2], ['20250619_071902', 1], ['20250619_081902', 1], ['20250622_071902', 1], ['20250630_082302', 1]]"
Barred Owl,0.7392,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250601_215202', 1]]"
