Common Name,Confidence,"Number of Instances, 60% Confidence","Number of Instances, 65% Confidence","Number of Instances, 70% Confidence","Number of Instances, 75% Confidence","Number of Instances, 80% Confidence","Number of Instances, 85% Confidence","Number of Instances, 90% Confidence","Number of Instances, 95% Confidence",Total Instances,Rare,List of Datetimes
Acadian Flycatcher,0.9223,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,TBD,no,"[['20250526_061502', 1], ['20250531_061202', 3], ['20250531_081202', 1], ['20250601_061102', 1], ['20250601_071102', 1]]"
American Crow,0.9852,0.0,0.0,0.0,0.0,4.0,5.0,11.0,109.0,TBD,no,"[['20250520_082002', 4], ['20250523_051700', 1], ['20250524_051700', 3], ['20250524_061702', 32], ['20250525_051600', 1], ['20250525_061602', 20], ['20250526_061502', 1], ['20250527_061402', 3], ['20250527_071402', 2], ['20250528_071302', 17], ['20250531_071202', 1], ['20250601_051100', 8], ['20250601_071102', 3], ['20250605_080902', 14], ['20250607_050800', 8], ['20250607_060802', 9], ['20250618_060702', 2]]"
American Goldfinch,0.2926,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TBD,no,"[['20250626_060902', 1]]"
American Redstart,0.6359,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,TBD,no,"[['20250515_062602', 1], ['20250521_051900', 5], ['20250522_071802', 1], ['20250525_061602', 1], ['20250604_070902', 2], ['20250608_060802', 1], ['20250616_080702', 1], ['20250618_080702', 1], ['20250618_204900', 1]]"
American Robin,0.7444,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,TBD,no,"[['20250524_081702', 1], ['20250525_051600', 1], ['20250624_205000', 4], ['20250629_205000', 2]]"
American Woodcock,0.4407,,,,,,,,,NA,no,NA
Baltimore Oriole,0.6302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,TBD,no,"[['20250517_082302', 1], ['20250518_082202', 8], ['20250519_052100', 2], ['20250519_062102', 1], ['20250528_051300', 1], ['20250529_071302', 1], ['20250530_061202', 1], ['20250530_071202', 1], ['20250530_081202', 1], ['20250602_071002', 1], ['20250606_070902', 1], ['20250611_050700', 1], ['20250615_204800', 1], ['20250620_080702', 1]]"
Barred Owl,0.9999,25.0,24.0,25.0,31.0,41.0,137.0,373.0,0.0,TBD,no,"[['20250523_061702', 4], ['20250525_061602', 1], ['20250601_213902', 29], ['20250602_081002', 1], ['20250602_204000', 7], ['20250603_214002', 2], ['20250604_204100', 1], ['20250604_214102', 51], ['20250605_214202', 1], ['20250606_204300', 45], ['20250606_214302', 213], ['20250608_204400', 1], ['20250608_214402', 2], ['20250610_070802', 1], ['20250610_204500', 1], ['20250610_214502', 8], ['20250611_204600', 3], ['20250611_214602', 34], ['20250615_204800', 2], ['20250615_214802', 16], ['20250617_204900', 2], ['20250617_214902', 4], ['20250618_204900', 10], ['20250618_214902', 15], ['20250619_070702', 1], ['20250619_214902', 16], ['20250623_205000', 1], ['20250623_215002', 1], ['20250624_205000', 35], ['20250624_215002', 110], ['20250625_050900', 4], ['20250625_080902', 1], ['20250627_205000', 1], ['20250627_215002', 18], ['20250628_205000', 4], ['20250628_215002', 3], ['20250629_215002', 1], ['20250630_215002', 6]]"
Bay-breasted Warbler,0.3807,,,,,,,,,NA,no,NA
Belted Kingfisher,0.9857,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,TBD,no,"[['20250608_080802', 1], ['20250624_060902', 3], ['20250630_081102', 1]]"
