Common Name,Confidence,"Number of Instances, 60% Confidence","Number of Instances, 65% Confidence","Number of Instances, 70% Confidence","Number of Instances, 75% Confidence","Number of Instances, 80% Confidence","Number of Instances, 85% Confidence","Number of Instances, 90% Confidence","Number of Instances, 95% Confidence",Total Instances,Rare,List of Datetimes
Acadian Flycatcher,0.3468,,,,,,,,,NA,no,NA
Alder Flycatcher,0.9980,5.0,11.0,14.0,10.0,15.0,18.0,14.0,100.0,TBD,no,"[['20250516_052800', 1], ['20250517_082702', 1], ['20250519_062502', 1], ['20250524_072002', 1], ['20250524_082002', 3], ['20250526_061902', 8], ['20250527_051800', 3], ['20250527_061802', 1], ['20250527_071802', 8], ['20250527_081802', 6], ['20250528_061702', 10], ['20250528_081702', 1], ['20250529_051700', 8], ['20250529_061702', 2], ['20250529_071702', 4], ['20250529_081702', 13], ['20250531_051500', 1], ['20250531_061502', 21], ['20250531_071502', 39], ['20250601_051500', 1], ['20250601_071502', 1], ['20250602_061402', 1], ['20250603_061402', 1], ['20250603_081402', 1], ['20250604_061302', 5], ['20250604_071302', 5], ['20250606_061302', 3], ['20250606_071302', 3], ['20250606_081302', 1], ['20250607_051200', 1], ['20250608_061202', 1], ['20250608_081202', 2], ['20250608_204600', 1], ['20250609_061202', 2], ['20250609_071202', 3], ['20250610_051100', 1], ['20250610_071102', 1], ['20250612_051100', 1], ['20250612_071102', 2], ['20250613_051100', 1], ['20250614_081102', 1], ['20250615_071102', 1], ['20250616_051100', 1], ['20250623_071202', 1], ['20250623_081202', 2], ['20250623_205200', 1], ['20250626_071302', 1], ['20250628_051400', 1], ['20250629_051500', 3], ['20250629_061502', 1], ['20250629_081502', 1], ['20250630_071502', 2], ['20250630_081502', 1]]"
American Bittern,0.9357,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,TBD,no,"[['20250524_052000', 1], ['20250526_051900', 1], ['20250617_081102', 1], ['20250618_071102', 2]]"
American Crow,0.9927,0.0,0.0,0.0,0.0,15.0,35.0,37.0,361.0,TBD,no,"[['20250515_072902', 2], ['20250516_052800', 2], ['20250516_072802', 1], ['20250517_052700', 2], ['20250518_052600', 2], ['20250521_052300', 3], ['20250521_062302', 1], ['20250521_072302', 2], ['20250522_062202', 15], ['20250522_072202', 1], ['20250523_052100', 1], ['20250523_062102', 4], ['20250524_052000', 4], ['20250524_062002', 2], ['20250525_052000', 2], ['20250525_062002', 3], ['20250526_061902', 3], ['20250526_071902', 3], ['20250526_081902', 1], ['20250529_081702', 1], ['20250530_051600', 1], ['20250531_051500', 1], ['20250601_081502', 2], ['20250602_051400', 1], ['20250602_061402', 1], ['20250602_071402', 5], ['20250603_061402', 1], ['20250604_061302', 6], ['20250604_081302', 10], ['20250605_051300', 4], ['20250605_061302', 1], ['20250605_071302', 2], ['20250607_051200', 1], ['20250607_204600', 1], ['20250608_051200', 21], ['20250608_081202', 3], ['20250609_051200', 1], ['20250610_051100', 13], ['20250610_204800', 24], ['20250611_051100', 2], ['20250611_061102', 5], ['20250611_071102', 9], ['20250613_051100', 1], ['20250614_071102', 1], ['20250615_051100', 8], ['20250616_051100', 1], ['20250616_061102', 3], ['20250616_081102', 1], ['20250617_061102', 2], ['20250617_081102', 1], ['20250618_051100', 2], ['20250618_071102', 1], ['20250619_051100', 5], ['20250619_061102', 3], ['20250619_071102', 4], ['20250620_051100', 16], ['20250620_061102', 2], ['20250620_071102', 4], ['20250623_051200', 9], ['20250623_061202', 3], ['20250625_061302', 3], ['20250625_071302', 76], ['20250625_205200', 19], ['20250626_051300', 17], ['20250626_061302', 1], ['20250627_051400', 6], ['20250627_061402', 6], ['20250627_071402', 1], ['20250627_205200', 4], ['20250628_051400', 45], ['20250629_051500', 5], ['20250629_061502', 1], ['20250629_071502', 3], ['20250629_081502', 22], ['20250630_051500', 2]]"
American Goldfinch,0.9976,0.0,0.0,0.0,0.0,0.0,44.0,123.0,968.0,TBD,no,"[['20250515_072902', 1], ['20250516_052800', 66], ['20250516_062802', 36], ['20250517_052700', 33], ['20250517_072702', 13], ['20250517_082702', 1], ['20250518_052600', 9], ['20250518_062602', 4], ['20250518_072602', 10], ['20250518_082602', 16], ['20250520_082402', 2], ['20250521_062302', 1], ['20250521_072302', 3], ['20250521_082302', 1], ['20250522_052200', 11], ['20250522_062202', 14], ['20250522_072202', 51], ['20250522_082202', 3], ['20250523_052100', 3], ['20250523_062102', 8], ['20250523_072102', 2], ['20250524_052000', 7], ['20250524_062002', 4], ['20250524_072002', 5], ['20250524_082002', 1], ['20250525_052000', 2], ['20250525_082002', 1], ['20250526_051900', 2], ['20250526_061902', 4], ['20250526_071902', 7], ['20250526_081902', 6], ['20250527_061802', 34], ['20250527_071802', 2], ['20250528_051700', 8], ['20250528_061702', 151], ['20250528_071702', 25], ['20250528_081702', 1], ['20250529_061702', 11], ['20250529_071702', 19], ['20250529_081702', 2], ['20250530_051600', 2], ['20250530_061602', 9], ['20250530_071602', 5], ['20250530_081602', 6], ['20250531_051500', 6], ['20250531_061502', 2], ['20250531_071502', 5], ['20250531_081502', 1], ['20250601_071502', 1], ['20250602_051400', 1], ['20250602_061402', 4], ['20250603_061402', 2], ['20250603_081402', 2], ['20250604_051300', 1], ['20250604_061302', 5], ['20250604_071302', 1], ['20250604_081302', 4], ['20250605_071302', 5], ['20250605_081302', 6], ['20250605_204400', 1], ['20250606_051300', 1], ['20250606_061302', 11], ['20250606_071302', 22], ['20250606_081302', 3], ['20250607_061202', 5], ['20250607_071202', 13], ['20250607_081202', 3], ['20250608_051200', 4], ['20250608_061202', 17], ['20250608_071202', 25], ['20250608_081202', 4], ['20250609_051200', 1], ['20250609_061202', 3], ['20250609_071202', 3], ['20250609_081202', 14], ['20250609_204700', 1], ['20250610_051100', 1], ['20250610_061102', 7], ['20250610_071102', 3], ['20250610_081102', 16], ['20250611_051100', 1], ['20250611_061102', 2], ['20250611_071102', 4], ['20250611_081102', 2], ['20250612_061102', 5], ['20250612_071102', 1], ['20250612_081102', 4], ['20250613_061102', 1], ['20250613_071102', 3], ['20250613_081102', 2], ['20250614_061102', 9], ['20250615_061102', 4], ['20250615_071102', 13], ['20250615_081102', 4], ['20250616_061102', 1], ['20250616_081102', 1], ['20250617_051100', 1], ['20250617_061102', 1], ['20250619_051100', 1], ['20250619_061102', 5], ['20250619_071102', 10], ['20250619_081102', 1], ['20250620_071102', 1], ['20250621_071202', 2], ['20250621_081202', 3], ['20250622_051200', 1], ['20250623_051200', 2], ['20250623_061202', 5], ['20250623_071202', 3], ['20250623_081202', 15], ['20250624_071202', 3], ['20250624_081202', 5], ['20250625_061302', 2], ['20250625_071302', 16], ['20250625_081302', 1], ['20250626_061302', 1], ['20250626_071302', 1], ['20250626_081302', 4], ['20250627_051400', 5], ['20250627_061402', 3], ['20250627_071402', 18], ['20250627_081402', 8], ['20250628_051400', 2], ['20250628_061402', 46], ['20250628_071402', 13], ['20250629_051500', 2], ['20250629_061502', 21], ['20250629_071502', 10], ['20250629_081502', 3], ['20250629_205200', 1], ['20250630_051500', 5], ['20250630_061502', 27], ['20250630_071502', 10], ['20250630_081502', 13], ['20250630_205200', 1]]"
American Kestrel,0.4483,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,TBD,no,"[['20250518_082602', 3], ['20250627_081402', 1]]"
American Redstart,0.8955,0.0,0.0,0.0,0.0,0.0,0.0,119.0,510.0,TBD,no,"[['20250515_052900', 10], ['20250515_062902', 4], ['20250515_072902', 6], ['20250515_082902', 2], ['20250516_052800', 7], ['20250516_062802', 6], ['20250516_072802', 2], ['20250516_082802', 4], ['20250517_052700', 3], ['20250517_062702', 1], ['20250517_072702', 3], ['20250518_052600', 4], ['20250518_062602', 5], ['20250518_072602', 1], ['20250518_082602', 3], ['20250519_062502', 2], ['20250520_052400', 2], ['20250522_052200', 6], ['20250522_072202', 3], ['20250522_082202', 1], ['20250523_052100', 8], ['20250523_062102', 24], ['20250525_052000', 1], ['20250529_051700', 1], ['20250530_071602', 1], ['20250531_071502', 9], ['20250531_081502', 3], ['20250601_051500', 6], ['20250601_081502', 3], ['20250602_051400', 13], ['20250602_061402', 2], ['20250603_051400', 6], ['20250603_061402', 24], ['20250603_071402', 10], ['20250603_081402', 10], ['20250604_051300', 8], ['20250604_071302', 2], ['20250604_081302', 1], ['20250605_051300', 1], ['20250605_061302', 9], ['20250605_071302', 8], ['20250605_081302', 2], ['20250606_051300', 6], ['20250606_071302', 11], ['20250606_081302', 18], ['20250609_051200', 10], ['20250609_061202', 7], ['20250609_081202', 1], ['20250610_051100', 6], ['20250610_061102', 8], ['20250610_071102', 1], ['20250610_081102', 1], ['20250611_051100', 5], ['20250611_061102', 4], ['20250611_071102', 2], ['20250611_081102', 2], ['20250612_061102', 1], ['20250612_071102', 11], ['20250612_081102', 1], ['20250613_051100', 20], ['20250613_061102', 12], ['20250613_071102', 20], ['20250613_081102', 12], ['20250614_051100', 11], ['20250614_061102', 6], ['20250614_071102', 9], ['20250614_081102', 1], ['20250615_051100', 18], ['20250615_061102', 18], ['20250615_071102', 25], ['20250615_081102', 18], ['20250616_051100', 4], ['20250616_061102', 21], ['20250617_051100', 15], ['20250617_061102', 18], ['20250617_071102', 8], ['20250617_081102', 20], ['20250618_051100', 13], ['20250618_061102', 12], ['20250618_081102', 10], ['20250619_051100', 7], ['20250619_061102', 5], ['20250619_071102', 4]]"
American Robin,0.9873,0.0,0.0,0.0,0.0,0.0,0.0,123.0,409.0,TBD,no,"[['20250518_062602', 5], ['20250518_082602', 4], ['20250522_072202', 133], ['20250524_062002', 1], ['20250525_082002', 1], ['20250526_051900', 2], ['20250526_071902', 2], ['20250526_081902', 1], ['20250527_051800', 10], ['20250527_071802', 1], ['20250529_081702', 1], ['20250530_071602', 2], ['20250531_051500', 15], ['20250531_061502', 1], ['20250531_071502', 2], ['20250601_061502', 4], ['20250601_071502', 8], ['20250601_081502', 2], ['20250601_204100', 6], ['20250602_071402', 3], ['20250602_204200', 3], ['20250603_081402', 1], ['20250603_204300', 28], ['20250604_061302', 1], ['20250605_081302', 1], ['20250605_204400', 4], ['20250606_051300', 6], ['20250606_061302', 1], ['20250606_071302', 1], ['20250606_204500', 3], ['20250607_204600', 1], ['20250608_204600', 16], ['20250609_051200', 6], ['20250609_081202', 1], ['20250609_204700', 92], ['20250610_071102', 1], ['20250610_081102', 2], ['20250610_204800', 7], ['20250611_071102', 1], ['20250611_081102', 1], ['20250611_204800', 15], ['20250612_051100', 1], ['20250614_205000', 5], ['20250615_051100', 1], ['20250615_071102', 3], ['20250615_081102', 1], ['20250615_205000', 20], ['20250616_205000', 46], ['20250617_051100', 1], ['20250619_071102', 1], ['20250619_081102', 1], ['20250621_205200', 5], ['20250625_051300', 4], ['20250629_081502', 10], ['20250630_071502', 6], ['20250630_081502', 31]]"
American Woodcock,0.8289,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TBD,no,"[['20250611_061102', 1]]"
Bald Eagle,0.3197,,,,,,,,,NA,no,NA
