Common Name,Confidence,"Number of Instances, 60% Confidence","Number of Instances, 65% Confidence","Number of Instances, 70% Confidence","Number of Instances, 75% Confidence","Number of Instances, 80% Confidence","Number of Instances, 85% Confidence","Number of Instances, 90% Confidence","Number of Instances, 95% Confidence",Total Instances,Rare,List of Datetimes
Acadian Flycatcher,0.4315,,,,,,,,,NA,no,NA
Alder Flycatcher,0.9548,9.0,9.0,8.0,7.0,5.0,8.0,14.0,13.0,TBD,no,"[['20250613_204500', 1], ['20250614_061002', 3], ['20250616_214702', 1], ['20250617_061102', 2], ['20250617_204700', 2], ['20250618_071102', 1], ['20250619_051100', 4], ['20250619_071102', 2], ['20250619_204800', 1], ['20250620_051100', 4], ['20250620_061102', 1], ['20250621_051100', 3], ['20250621_061102', 2], ['20250621_071102', 2], ['20250621_081102', 1], ['20250621_204800', 2], ['20250622_051100', 4], ['20250622_061102', 1], ['20250622_204800', 1], ['20250623_051200', 6], ['20250623_071202', 1], ['20250623_081202', 1], ['20250624_051200', 5], ['20250624_061202', 1], ['20250624_071202', 2], ['20250624_204800', 5], ['20250625_051200', 3], ['20250626_051300', 2], ['20250626_081302', 1], ['20250627_051300', 1], ['20250628_051400', 2], ['20250628_061402', 3], ['20250628_071402', 1], ['20250628_081402', 1]]"
American Bittern,0.8907,1.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,TBD,no,"[['20250525_051900', 1], ['20250605_051200', 1], ['20250605_061202', 1], ['20250618_051100', 1], ['20250619_061102', 2], ['20250620_071102', 1], ['20250624_051200', 1], ['20250628_071402', 1]]"
American Crow,0.8908,0.0,0.0,0.0,0.0,4.0,8.0,3.0,32.0,TBD,no,"[['20250530_081502', 1], ['20250601_203700', 14], ['20250605_081202', 2], ['20250609_081102', 4], ['20250610_071102', 3], ['20250614_081002', 8], ['20250615_051000', 1], ['20250616_204700', 1], ['20250617_081102', 12], ['20250623_204800', 1]]"
American Goldfinch,0.9818,0.0,0.0,0.0,0.0,0.0,8.0,30.0,209.0,TBD,no,"[['20250515_052800', 1], ['20250515_062802', 38], ['20250515_072802', 2], ['20250517_062602', 2], ['20250517_082602', 7], ['20250518_062502', 39], ['20250518_072502', 1], ['20250518_082502', 7], ['20250519_062402', 12], ['20250521_062202', 4], ['20250521_072202', 8], ['20250521_082202', 1], ['20250522_062102', 3], ['20250524_072002', 4], ['20250524_082002', 7], ['20250525_081902', 1], ['20250526_071802', 5], ['20250527_071702', 3], ['20250527_081702', 2], ['20250528_051700', 1], ['20250528_071702', 7], ['20250528_081702', 2], ['20250529_081602', 1], ['20250530_061502', 1], ['20250531_051500', 1], ['20250531_061502', 2], ['20250531_071502', 4], ['20250531_081502', 3], ['20250601_051400', 1], ['20250604_061302', 2], ['20250604_071302', 1], ['20250604_081302', 4], ['20250608_061102', 2], ['20250609_051100', 1], ['20250609_061102', 11], ['20250610_061102', 2], ['20250610_081102', 1], ['20250611_081102', 3], ['20250612_071102', 3], ['20250613_061102', 3], ['20250614_071002', 3], ['20250614_081002', 7], ['20250616_081002', 4], ['20250617_081102', 2], ['20250617_204700', 1], ['20250618_061102', 1], ['20250618_071102', 1], ['20250618_081102', 2], ['20250619_061102', 1], ['20250619_071102', 6], ['20250623_071202', 3], ['20250624_071202', 4], ['20250624_081202', 4], ['20250627_081302', 1], ['20250629_071402', 1], ['20250630_081502', 3]]"
American Kestrel,0.9984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,TBD,no,"[['20250618_081102', 4]]"
American Pipit,0.8751,,,,,,,,,1,yes,"[['20250608_071102', 1]]"
American Redstart,0.3463,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,TBD,no,"[['20250525_061902', 1], ['20250529_081602', 1]]"
American Robin,0.9474,0.0,0.0,0.0,0.0,0.0,0.0,10.0,31.0,TBD,no,"[['20250515_052800', 1], ['20250519_062402', 2], ['20250519_072402', 10], ['20250609_081102', 2], ['20250623_204800', 2], ['20250624_051200', 1], ['20250627_081302', 22], ['20250630_071502', 1]]"
American Woodcock,0.7587,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TBD,no,"[['20250626_061302', 1]]"
