Common Name,Confidence,"Number of Instances, 60% Confidence","Number of Instances, 65% Confidence","Number of Instances, 70% Confidence","Number of Instances, 75% Confidence","Number of Instances, 80% Confidence","Number of Instances, 85% Confidence","Number of Instances, 90% Confidence","Number of Instances, 95% Confidence",Total Instances,Rare,List of Datetimes
Acadian Flycatcher,0.9754,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,TBD,no,"[['20250525_081602', 3], ['20250615_070802', 1], ['20250616_080802', 2]]"
American Crow,0.9958,0.0,0.0,0.0,0.0,6.0,27.0,38.0,238.0,TBD,no,"[['20250517_052400', 1], ['20250518_052300', 1], ['20250519_052200', 1], ['20250523_061802', 1], ['20250523_071802', 11], ['20250523_081802', 14], ['20250524_061702', 1], ['20250524_081702', 1], ['20250525_051600', 4], ['20250525_061602', 2], ['20250525_071602', 1], ['20250525_081602', 1], ['20250526_051500', 2], ['20250526_061502', 6], ['20250526_071502', 1], ['20250601_051200', 55], ['20250601_061202', 6], ['20250601_071202', 1], ['20250601_203700', 1], ['20250602_081102', 66], ['20250603_203800', 1], ['20250605_071002', 2], ['20250607_050900', 29], ['20250607_060902', 7], ['20250607_080902', 1], ['20250610_050800', 1], ['20250615_050800', 1], ['20250615_070802', 3], ['20250616_050800', 9], ['20250616_070802', 1], ['20250616_080802', 2], ['20250617_060802', 3], ['20250619_050800', 1], ['20250619_070802', 2], ['20250620_050800', 1], ['20250624_070902', 2], ['20250624_080902', 2], ['20250625_051000', 4], ['20250628_051100', 40], ['20250628_071102', 2], ['20250629_051100', 17], ['20250630_051200', 1]]"
American Goldfinch,0.9039,0.0,0.0,0.0,0.0,0.0,13.0,44.0,171.0,TBD,no,"[['20250515_052600', 1], ['20250515_082602', 2], ['20250516_052500', 1], ['20250516_062502', 1], ['20250516_072502', 1], ['20250517_062402', 1], ['20250517_082402', 1], ['20250518_072302', 1], ['20250518_082302', 3], ['20250519_062202', 6], ['20250519_082202', 4], ['20250521_062002', 1], ['20250522_081902', 2], ['20250523_061802', 1], ['20250523_071802', 1], ['20250523_081802', 5], ['20250525_081602', 1], ['20250526_051500', 1], ['20250526_071502', 3], ['20250526_081502', 1], ['20250527_071502', 1], ['20250528_051400', 1], ['20250528_061402', 2], ['20250528_071402', 1], ['20250528_081402', 2], ['20250529_071302', 1], ['20250530_061302', 2], ['20250530_081302', 2], ['20250531_071202', 2], ['20250531_081202', 1], ['20250601_051200', 1], ['20250601_061202', 1], ['20250601_081202', 1], ['20250602_061102', 3], ['20250602_071102', 1], ['20250602_081102', 1], ['20250604_051000', 1], ['20250604_061002', 2], ['20250604_081002', 1], ['20250605_061002', 2], ['20250605_071002', 9], ['20250605_081002', 6], ['20250606_060902', 3], ['20250606_070902', 2], ['20250606_080902', 5], ['20250607_060902', 16], ['20250607_070902', 6], ['20250607_080902', 11], ['20250608_070902', 2], ['20250608_080902', 4], ['20250609_060802', 2], ['20250609_080802', 2], ['20250610_060802', 6], ['20250610_080802', 2], ['20250611_060802', 1], ['20250612_070802', 1], ['20250616_060802', 2], ['20250616_070802', 6], ['20250616_080802', 8], ['20250617_060802', 1], ['20250618_060802', 1], ['20250621_070802', 1], ['20250621_204800', 2], ['20250622_060902', 1], ['20250622_070902', 1], ['20250622_080902', 1], ['20250624_050900', 1], ['20250624_060902', 2], ['20250624_070902', 4], ['20250624_080902', 1], ['20250625_061002', 20], ['20250625_071002', 5], ['20250625_081002', 6], ['20250626_051000', 1], ['20250627_061002', 1], ['20250627_081002', 4], ['20250628_071102', 7], ['20250628_081102', 3], ['20250629_081102', 1], ['20250630_081202', 3]]"
American Redstart,0.9054,0.0,0.0,0.0,0.0,0.0,0.0,78.0,314.0,TBD,no,"[['20250521_062002', 3], ['20250524_071702', 1], ['20250524_081702', 1], ['20250526_061502', 1], ['20250526_071502', 2], ['20250531_071202', 1], ['20250606_070902', 2], ['20250606_080902', 20], ['20250612_060802', 127], ['20250612_070802', 114], ['20250612_080802', 120]]"
American Robin,0.4651,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,TBD,no,"[['20250528_061402', 1], ['20250601_051200', 3], ['20250604_061002', 1], ['20250605_081002', 3], ['20250608_070902', 1], ['20250609_204300', 1], ['20250617_204600', 1], ['20250618_070802', 1], ['20250626_051000', 1], ['20250627_204800', 1]]"
American Woodcock,0.8291,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TBD,no,"[['20250606_214102', 1]]"
Bald Eagle,0.9756,2.0,2.0,5.0,2.0,2.0,0.0,0.0,0.0,TBD,no,"[['20250518_082302', 2], ['20250522_081902', 2], ['20250530_081302', 1], ['20250616_080802', 1], ['20250625_204800', 2], ['20250627_204800', 4], ['20250629_061102', 1]]"
Baltimore Oriole,0.8570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,TBD,no,"[['20250617_050800', 1], ['20250625_081002', 1], ['20250626_061002', 9], ['20250626_071002', 2], ['20250626_081002', 7], ['20250627_061002', 1]]"
Barred Owl,0.9999,13.0,10.0,9.0,17.0,20.0,30.0,52.0,0.0,TBD,no,"[['20250518_052300', 1], ['20250602_213802', 15], ['20250603_203800', 2], ['20250603_213802', 2], ['20250608_060902', 1], ['20250608_214202', 11], ['20250609_204300', 1], ['20250609_214302', 11], ['20250610_214302', 11], ['20250611_204400', 1], ['20250611_214402', 2], ['20250612_204400', 8], ['20250614_214502', 1], ['20250615_204600', 7], ['20250617_204600', 5], ['20250619_204700', 4], ['20250620_060802', 1], ['20250620_204700', 2], ['20250621_214802', 1], ['20250622_214802', 1], ['20250623_204800', 1], ['20250627_204800', 2], ['20250627_214802', 56], ['20250628_214802', 1], ['20250629_204800', 1], ['20250629_214802', 2]]"
Bay-breasted Warbler,0.9885,3.0,2.0,2.0,3.0,8.0,6.0,8.0,17.0,TBD,no,"[['20250515_062602', 3], ['20250518_052300', 1], ['20250522_081902', 6], ['20250524_071702', 35], ['20250524_081702', 4]]"
