Common Name,Confidence,"Number of Instances, 60% Confidence","Number of Instances, 65% Confidence","Number of Instances, 70% Confidence","Number of Instances, 75% Confidence","Number of Instances, 80% Confidence","Number of Instances, 85% Confidence","Number of Instances, 90% Confidence","Number of Instances, 95% Confidence",Total Instances,Rare,List of Datetimes
Acadian Flycatcher,0.9064,2.0,3.0,4.0,3.0,2.0,1.0,2.0,0.0,TBD,no,"[['20250522_062102', 1], ['20250522_072102', 1], ['20250523_082002', 1], ['20250524_071902', 1], ['20250525_081802', 1], ['20250601_071202', 2], ['20250606_081002', 1], ['20250607_071002', 1], ['20250607_081002', 1], ['20250608_060902', 1], ['20250608_080902', 1], ['20250616_060802', 1], ['20250617_050800', 1], ['20250618_050800', 1], ['20250618_080802', 1], ['20250629_081217', 1]]"
Alder Flycatcher,0.7671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,TBD,no,"[['20250521_072202', 1]]"
American Bittern,0.3557,,,,,,,,,NA,no,NA
American Crow,0.9914,0.0,0.0,0.0,0.0,6.0,12.0,29.0,135.0,TBD,no,"[['20250517_062602', 103], ['20250517_072602', 5], ['20250518_072502', 6], ['20250519_082402', 1], ['20250524_051900', 1], ['20250525_051800', 4], ['20250525_061802', 3], ['20250525_071802', 2], ['20250602_071202', 17], ['20250602_081202', 2], ['20250604_051100', 1], ['20250606_051000', 18], ['20250606_061002', 5], ['20250606_071002', 2], ['20250619_050900', 1], ['20250622_060902', 2], ['20250623_081002', 9]]"
American Goldfinch,0.6352,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,TBD,no,"[['20250523_082002', 1], ['20250528_071602', 1], ['20250530_071302', 1], ['20250627_081102', 1]]"
American Redstart,0.9794,0.0,0.0,0.0,0.0,0.0,0.0,87.0,777.0,TBD,no,"[['20250519_052400', 1], ['20250522_072102', 22], ['20250525_071802', 4], ['20250527_061702', 1], ['20250604_071102', 333], ['20250604_081102', 476], ['20250612_050900', 1], ['20250613_050800', 21], ['20250614_070802', 5]]"
American Robin,0.9550,0.0,0.0,0.0,0.0,0.0,0.0,86.0,228.0,TBD,no,"[['20250516_052700', 1], ['20250517_062602', 5], ['20250517_082602', 16], ['20250518_052500', 1], ['20250518_072502', 1], ['20250522_072102', 4], ['20250522_082102', 1], ['20250523_052000', 2], ['20250526_051700', 7], ['20250527_071702', 1], ['20250530_051300', 1], ['20250530_071302', 2], ['20250601_051200', 1], ['20250601_081202', 2], ['20250603_051100', 1], ['20250605_071002', 8], ['20250605_204000', 1], ['20250606_061002', 1], ['20250607_071002', 2], ['20250607_204100', 1], ['20250609_070902', 1], ['20250609_204300', 58], ['20250610_050900', 8], ['20250610_204300', 14], ['20250611_050900', 6], ['20250611_080902', 14], ['20250611_204400', 7], ['20250612_050900', 3], ['20250612_060902', 3], ['20250614_050800', 1], ['20250614_204500', 2], ['20250616_060802', 1], ['20250616_080802', 1], ['20250617_204600', 4], ['20250619_070902', 1], ['20250619_080902', 8], ['20250620_204700', 1], ['20250621_060902', 2], ['20250621_080902', 9], ['20250622_080902', 1], ['20250622_204800', 2], ['20250623_081002', 1], ['20250623_204800', 2], ['20250624_061002', 3], ['20250624_071002', 3], ['20250624_081002', 19], ['20250625_071002', 9], ['20250625_081002', 11], ['20250626_061102', 12], ['20250627_081102', 3], ['20250628_061102', 1], ['20250628_071102', 2], ['20250628_081102', 42]]"
American Woodcock,0.5553,,,,,,,,,NA,no,NA
Bald Eagle,0.4003,,,,,,,,,NA,no,NA
Baltimore Oriole,0.9556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,TBD,no,"[['20250515_052800', 4], ['20250515_072802', 1], ['20250516_052700', 1], ['20250523_072002', 8], ['20250529_071502', 1], ['20250604_061102', 5], ['20250606_061002', 1], ['20250612_050900', 1], ['20250619_070902', 1], ['20250620_080902', 1], ['20250628_081102', 1]]"
Barred Owl,0.9990,9.0,12.0,11.0,16.0,20.0,24.0,21.0,0.0,TBD,no,"[['20250601_051200', 1], ['20250601_061202', 1], ['20250601_203700', 7], ['20250601_213702', 7], ['20250603_213802', 7], ['20250604_213902', 1], ['20250605_214002', 7], ['20250606_071002', 1], ['20250606_204100', 2], ['20250606_214102', 2], ['20250608_080902', 1], ['20250610_214302', 11], ['20250611_050900', 1], ['20250611_070902', 1], ['20250611_204400', 2], ['20250611_214402', 27], ['20250616_214602', 6], ['20250617_214602', 1], ['20250618_214702', 7], ['20250619_214702', 1], ['20250624_071002', 1], ['20250624_214802', 2], ['20250625_204800', 2], ['20250627_061102', 1], ['20250627_071102', 1], ['20250627_214802', 6], ['20250629_071202', 1], ['20250629_214817', 5]]"
Bay-breasted Warbler,0.9943,2.0,4.0,3.0,2.0,7.0,7.0,13.0,16.0,TBD,no,"[['20250522_082102', 53], ['20250525_071802', 1]]"
Belted Kingfisher,0.7286,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250529_071502', 1]]"
