Common Name,Confidence,"Number of Instances, 60% Confidence","Number of Instances, 65% Confidence","Number of Instances, 70% Confidence","Number of Instances, 75% Confidence","Number of Instances, 80% Confidence","Number of Instances, 85% Confidence","Number of Instances, 90% Confidence","Number of Instances, 95% Confidence",Total Instances,Rare,List of Datetimes
Acadian Flycatcher,0.6000,,,,,,,,,NA,no,NA
Alder Flycatcher,0.9996,12.0,21.0,28.0,20.0,26.0,44.0,57.0,847.0,TBD,no,"[['20250518_082502', 1], ['20250525_051900', 6], ['20250525_061902', 2], ['20250526_061802', 1], ['20250526_071802', 8], ['20250526_081802', 3], ['20250527_051700', 1], ['20250527_071702', 1], ['20250528_051700', 1], ['20250528_081702', 15], ['20250529_061602', 4], ['20250529_071602', 1], ['20250530_051500', 25], ['20250530_061502', 7], ['20250530_071502', 80], ['20250530_081502', 81], ['20250531_051500', 77], ['20250531_061502', 277], ['20250531_071502', 168], ['20250531_081502', 60], ['20250601_203700', 1], ['20250603_071302', 14], ['20250603_203900', 1], ['20250604_051300', 20], ['20250604_061302', 21], ['20250604_071302', 17], ['20250604_081302', 38], ['20250604_204000', 12], ['20250605_051200', 1], ['20250605_061202', 21], ['20250605_071202', 3], ['20250606_051200', 2], ['20250606_061202', 30], ['20250606_071202', 4], ['20250606_081202', 45], ['20250610_071102', 4], ['20250616_061002', 1], ['20250621_071102', 1]]"
American Bittern,0.6762,,,,,,,,,NA,no,NA
American Crow,0.8602,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,TBD,no,"[['20250518_082502', 4], ['20250519_052400', 1], ['20250524_072002', 9], ['20250525_051900', 1], ['20250526_061802', 1], ['20250528_071702', 3], ['20250529_071602', 4], ['20250601_051400', 1], ['20250602_061402', 2], ['20250604_081302', 3], ['20250607_051200', 1], ['20250610_051100', 1], ['20250623_051200', 1], ['20250623_061202', 1]]"
American Goldfinch,0.9719,0.0,0.0,0.0,0.0,0.0,7.0,10.0,86.0,TBD,no,"[['20250517_062602', 5], ['20250517_072602', 6], ['20250517_082602', 1], ['20250518_052500', 16], ['20250518_062502', 3], ['20250518_072502', 35], ['20250518_082502', 2], ['20250519_052400', 1], ['20250520_082302', 2], ['20250521_052200', 3], ['20250525_081902', 1], ['20250526_081802', 1], ['20250527_081702', 1], ['20250531_061502', 1], ['20250601_203700', 2], ['20250602_203800', 1], ['20250604_071302', 1], ['20250604_081302', 1], ['20250606_071202', 2], ['20250607_081202', 1], ['20250612_071102', 1], ['20250613_071102', 1], ['20250614_061002', 3], ['20250614_071002', 1], ['20250617_061102', 1], ['20250617_081102', 1], ['20250618_071102', 1], ['20250621_051100', 1], ['20250624_071202', 1], ['20250625_071202', 1], ['20250625_081202', 4], ['20250626_071302', 1]]"
American Kestrel,0.6094,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,TBD,no,"[['20250519_062402', 1], ['20250530_061502', 2], ['20250619_071102', 1]]"
American Redstart,0.9923,0.0,0.0,0.0,0.0,0.0,0.0,69.0,307.0,TBD,no,"[['20250516_062702', 2], ['20250516_072702', 8], ['20250517_062602', 3], ['20250517_082602', 3], ['20250518_062502', 7], ['20250518_072502', 9], ['20250519_072402', 15], ['20250519_082402', 10], ['20250521_082202', 1], ['20250522_052100', 8], ['20250522_062102', 36], ['20250522_072102', 1], ['20250523_062102', 44], ['20250523_072102', 34], ['20250523_082102', 18], ['20250524_072002', 3], ['20250525_061902', 2], ['20250526_061802', 9], ['20250526_071802', 3], ['20250528_081702', 2], ['20250530_071502', 7], ['20250530_081502', 15], ['20250531_071502', 12], ['20250531_081502', 124]]"
American Robin,0.9909,0.0,0.0,0.0,0.0,0.0,0.0,517.0,1627.0,TBD,no,"[['20250517_052600', 2], ['20250518_052500', 4], ['20250519_052400', 29], ['20250519_062402', 1], ['20250520_052300', 9], ['20250521_082202', 1], ['20250522_052100', 2], ['20250522_082102', 4], ['20250523_052100', 5], ['20250524_052000', 5], ['20250524_062002', 5], ['20250526_051800', 2], ['20250526_061802', 1], ['20250526_081802', 2], ['20250527_051700', 4], ['20250528_081702', 6], ['20250529_071602', 2], ['20250529_081602', 1], ['20250530_061502', 4], ['20250530_071502', 1], ['20250530_081502', 7], ['20250531_051500', 2], ['20250531_061502', 1], ['20250531_071502', 2], ['20250531_081502', 2], ['20250601_203700', 16], ['20250602_203800', 39], ['20250603_081302', 2], ['20250603_203900', 30], ['20250604_081302', 2], ['20250604_204000', 36], ['20250604_214002', 1], ['20250605_061202', 1], ['20250605_204000', 8], ['20250606_051200', 1], ['20250606_204100', 68], ['20250607_061202', 1], ['20250607_081202', 1], ['20250607_204200', 87], ['20250608_051100', 1], ['20250608_081102', 9], ['20250608_204300', 77], ['20250609_061102', 2], ['20250609_071102', 3], ['20250609_204300', 145], ['20250610_051100', 2], ['20250610_061102', 2], ['20250610_204400', 9], ['20250611_051100', 4], ['20250611_061102', 2], ['20250611_204400', 13], ['20250612_071102', 1], ['20250612_081102', 1], ['20250612_204500', 24], ['20250613_081102', 5], ['20250613_204500', 17], ['20250614_061002', 5], ['20250614_071002', 6], ['20250614_081002', 11], ['20250614_204600', 5], ['20250615_051000', 3], ['20250615_081002', 1], ['20250615_204600', 17], ['20250616_071002', 2], ['20250616_081002', 4], ['20250616_204700', 71], ['20250617_061102', 2], ['20250617_081102', 1], ['20250617_204700', 105], ['20250617_214702', 1], ['20250618_051100', 4], ['20250618_061102', 2], ['20250618_071102', 7], ['20250618_081102', 1], ['20250618_204700', 104], ['20250619_051100', 28], ['20250619_061102', 1], ['20250619_071102', 13], ['20250619_081102', 8], ['20250619_204800', 23], ['20250620_051100', 163], ['20250620_061102', 4], ['20250620_081102', 7], ['20250620_204800', 27], ['20250621_061102', 5], ['20250621_071102', 2], ['20250621_081102', 13], ['20250621_204800', 3], ['20250622_051100', 1], ['20250622_061102', 6], ['20250622_071102', 34], ['20250622_204800', 1], ['20250623_051200', 6], ['20250623_061202', 20], ['20250623_071202', 51], ['20250623_081202', 49], ['20250623_204800', 59], ['20250624_061202', 10], ['20250624_071202', 23], ['20250624_081202', 12], ['20250624_204800', 29], ['20250625_051200', 2], ['20250625_061202', 39], ['20250625_071202', 52], ['20250625_081202', 2], ['20250625_204800', 81], ['20250626_051300', 41], ['20250626_061302', 116], ['20250626_071302', 5], ['20250626_081302', 14], ['20250626_204800', 25], ['20250627_051300', 103]]"
American Woodcock,0.5804,,,,,,,,,NA,no,NA
Bald Eagle,0.3916,,,,,,,,,NA,no,NA
