Common Name,Confidence,"Number of Instances, 60% Confidence","Number of Instances, 65% Confidence","Number of Instances, 70% Confidence","Number of Instances, 75% Confidence","Number of Instances, 80% Confidence","Number of Instances, 85% Confidence","Number of Instances, 90% Confidence","Number of Instances, 95% Confidence",Total Instances,Rare,List of Datetimes
Acadian Flycatcher,0.3995,,,,,,,,,NA,no,NA
Alder Flycatcher,0.6295,1.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,TBD,no,"[['20250517_052600', 1], ['20250522_062102', 1], ['20250529_071602', 1], ['20250531_061502', 1], ['20250601_071402', 1], ['20250604_061302', 1], ['20250604_071302', 1], ['20250604_081302', 1], ['20250610_051100', 1], ['20250619_071102', 1]]"
American Bittern,0.3573,,,,,,,,,NA,no,NA
American Crow,0.9975,0.0,0.0,0.0,0.0,26.0,87.0,141.0,1448.0,TBD,no,"[['20250515_062802', 2], ['20250515_072802', 2], ['20250516_072702', 6], ['20250517_052600', 1], ['20250517_062602', 1], ['20250517_082602', 6], ['20250518_052500', 3], ['20250518_072502', 1], ['20250519_062402', 6], ['20250519_082402', 4], ['20250522_052100', 2], ['20250522_062102', 22], ['20250522_082102', 23], ['20250523_052100', 19], ['20250523_062102', 1], ['20250523_072102', 14], ['20250523_082102', 2], ['20250524_052000', 16], ['20250524_062002', 33], ['20250524_072002', 8], ['20250525_051900', 56], ['20250525_061902', 94], ['20250525_071902', 74], ['20250526_051800', 18], ['20250526_061802', 77], ['20250526_071802', 1], ['20250526_081802', 3], ['20250527_051700', 2], ['20250527_061702', 18], ['20250528_051700', 5], ['20250528_061702', 3], ['20250528_071702', 1], ['20250528_081702', 9], ['20250529_051600', 1], ['20250529_061602', 1], ['20250529_081602', 20], ['20250530_051500', 6], ['20250531_051500', 9], ['20250531_071502', 1], ['20250531_081502', 5], ['20250601_051400', 5], ['20250601_061402', 6], ['20250601_081402', 4], ['20250604_051300', 1], ['20250604_081302', 1], ['20250605_051200', 5], ['20250605_061202', 2], ['20250606_051200', 33], ['20250606_061202', 1], ['20250607_051200', 78], ['20250607_061202', 9], ['20250607_071202', 1], ['20250608_051100', 5], ['20250608_061102', 1], ['20250608_071102', 1], ['20250608_081102', 1], ['20250609_061102', 1], ['20250610_051100', 8], ['20250610_061102', 2], ['20250610_081102', 27], ['20250611_051100', 1], ['20250611_061102', 1], ['20250611_081102', 1], ['20250612_051100', 3], ['20250612_061102', 1], ['20250613_061102', 13], ['20250613_081102', 73], ['20250614_051000', 23], ['20250614_061002', 4], ['20250614_071002', 20], ['20250615_051000', 12], ['20250615_061002', 31], ['20250615_071002', 48], ['20250615_081002', 7], ['20250616_051000', 1], ['20250616_071002', 37], ['20250616_081002', 14], ['20250618_051100', 9], ['20250618_061102', 2], ['20250618_081102', 3], ['20250619_081102', 41], ['20250620_061102', 5], ['20250621_061102', 1], ['20250622_051100', 3], ['20250622_061102', 85], ['20250622_071102', 23], ['20250622_081102', 3], ['20250623_051200', 4], ['20250623_081202', 1], ['20250624_061202', 1], ['20250624_071202', 51], ['20250624_081202', 10], ['20250625_051200', 20], ['20250625_061202', 6], ['20250625_081202', 19], ['20250626_051300', 46], ['20250626_061302', 74], ['20250626_071302', 17], ['20250627_051300', 32], ['20250627_081302', 82], ['20250628_051400', 4], ['20250628_061402', 4], ['20250629_051400', 36], ['20250629_061402', 1], ['20250629_071402', 3], ['20250629_081402', 25], ['20250630_051500', 7], ['20250630_061502', 11], ['20250630_071517', 15]]"
American Goldfinch,0.9966,0.0,0.0,0.0,0.0,0.0,9.0,52.0,196.0,TBD,no,"[['20250515_052800', 9], ['20250515_062802', 1], ['20250515_072802', 1], ['20250515_082802', 1], ['20250517_082602', 1], ['20250518_062502', 1], ['20250518_082502', 1], ['20250519_052400', 16], ['20250519_062402', 8], ['20250521_052200', 1], ['20250521_082202', 2], ['20250522_062102', 1], ['20250522_072102', 8], ['20250523_052100', 2], ['20250523_062102', 1], ['20250523_072102', 2], ['20250523_082102', 1], ['20250524_052000', 3], ['20250524_062002', 2], ['20250524_072002', 6], ['20250525_051900', 1], ['20250525_061902', 3], ['20250525_071902', 2], ['20250526_081802', 4], ['20250527_051700', 6], ['20250527_061702', 5], ['20250527_071702', 5], ['20250528_051700', 1], ['20250528_061702', 6], ['20250528_071702', 1], ['20250529_061602', 1], ['20250529_071602', 1], ['20250529_081602', 1], ['20250530_051500', 1], ['20250530_061502', 1], ['20250530_071502', 1], ['20250530_081502', 1], ['20250531_071502', 1], ['20250531_081502', 1], ['20250601_071402', 1], ['20250604_061302', 1], ['20250604_071302', 4], ['20250604_081302', 1], ['20250605_061202', 1], ['20250605_071202', 12], ['20250605_081202', 8], ['20250606_061202', 5], ['20250606_081202', 3], ['20250607_071202', 3], ['20250607_081202', 6], ['20250608_081102', 1], ['20250609_071102', 3], ['20250609_081102', 4], ['20250610_051100', 1], ['20250610_061102', 2], ['20250610_071102', 2], ['20250610_081102', 2], ['20250611_061102', 5], ['20250611_081102', 2], ['20250611_204400', 1], ['20250612_071102', 1], ['20250615_071002', 2], ['20250616_061002', 2], ['20250617_051100', 2], ['20250617_071102', 5], ['20250617_081102', 1], ['20250618_051100', 1], ['20250618_061102', 2], ['20250618_071102', 1], ['20250618_081102', 1], ['20250619_051100', 1], ['20250619_061102', 1], ['20250619_071102', 33], ['20250619_081102', 8], ['20250620_061102', 1], ['20250620_071102', 2], ['20250621_061102', 9], ['20250624_061202', 1], ['20250625_081202', 1], ['20250627_071302', 3]]"
American Kestrel,0.8790,0.0,5.0,4.0,2.0,4.0,4.0,6.0,6.0,TBD,no,"[['20250618_071102', 2], ['20250618_081102', 2], ['20250619_061102', 1], ['20250619_071102', 7], ['20250619_081102', 1], ['20250620_071102', 3], ['20250621_081102', 2], ['20250625_071202', 1], ['20250625_081202', 5], ['20250626_081302', 1], ['20250626_204800', 1], ['20250627_071302', 4], ['20250629_061402', 1]]"
American Redstart,0.9419,0.0,0.0,0.0,0.0,0.0,0.0,56.0,201.0,TBD,no,"[['20250517_072602', 21], ['20250517_082602', 1], ['20250518_062502', 11], ['20250518_072502', 2], ['20250518_082502', 107], ['20250523_072102', 3], ['20250523_082102', 11], ['20250524_082002', 39], ['20250526_071802', 1], ['20250526_081802', 2], ['20250531_071502', 1], ['20250604_071302', 5], ['20250604_081302', 51], ['20250612_081102', 1], ['20250615_081002', 1]]"
American Robin,0.9428,0.0,0.0,0.0,0.0,0.0,0.0,349.0,778.0,TBD,no,"[['20250515_072802', 3], ['20250515_082802', 11], ['20250516_052700', 2], ['20250517_052600', 3], ['20250518_052500', 1], ['20250518_062502', 1], ['20250518_082502', 1], ['20250519_052400', 2], ['20250522_072102', 5], ['20250524_052000', 1], ['20250524_062002', 1], ['20250526_051800', 4], ['20250526_061802', 11], ['20250526_071802', 37], ['20250527_051700', 4], ['20250529_061602', 1], ['20250529_071602', 3], ['20250530_051500', 1], ['20250601_081402', 1], ['20250601_203700', 87], ['20250603_051300', 1], ['20250603_203900', 2], ['20250604_204000', 61], ['20250606_204100', 2], ['20250607_204200', 214], ['20250608_051100', 82], ['20250608_204300', 9], ['20250609_051100', 4], ['20250609_071102', 4], ['20250610_061102', 20], ['20250610_071102', 36], ['20250610_081102', 5], ['20250610_204400', 101], ['20250611_051100', 1], ['20250612_051100', 1], ['20250612_061102', 1], ['20250612_071102', 21], ['20250612_081102', 41], ['20250612_204500', 3], ['20250613_061102', 4], ['20250613_081102', 1], ['20250613_204500', 10], ['20250614_061002', 1], ['20250614_071002', 7], ['20250614_204600', 11], ['20250615_061002', 10], ['20250615_071002', 2], ['20250615_081002', 40], ['20250615_204600', 3], ['20250616_051000', 1], ['20250616_071002', 4], ['20250616_204700', 25], ['20250617_051100', 6], ['20250617_061102', 8], ['20250617_071102', 3], ['20250618_051100', 5], ['20250619_204800', 25], ['20250620_061102', 1], ['20250622_061102', 1], ['20250622_081102', 29], ['20250623_204800', 7], ['20250624_204800', 15], ['20250625_071202', 6], ['20250625_081202', 1], ['20250625_204800', 1], ['20250627_061302', 1], ['20250627_204800', 5], ['20250628_061402', 6], ['20250628_071402', 5], ['20250628_204800', 13], ['20250629_061402', 12], ['20250629_071402', 4], ['20250629_081402', 6], ['20250629_204800', 13], ['20250630_051500', 1], ['20250630_061502', 1], ['20250630_204800', 44]]"
American Woodcock,0.7686,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TBD,no,"[['20250624_204800', 1]]"
Bald Eagle,0.7281,,,,,,,,,NA,no,NA
