Common Name,Confidence,"Number of Instances, 60% Confidence","Number of Instances, 65% Confidence","Number of Instances, 70% Confidence","Number of Instances, 75% Confidence","Number of Instances, 80% Confidence","Number of Instances, 85% Confidence","Number of Instances, 90% Confidence","Number of Instances, 95% Confidence",Total Instances,Rare,List of Datetimes
Acadian Flycatcher,0.6679,,,,,,,,,NA,no,NA
Alder Flycatcher,0.9979,52.0,42.0,34.0,42.0,48.0,60.0,110.0,677.0,TBD,no,"[['20250516_062702', 1], ['20250518_052500', 4], ['20250518_062502', 10], ['20250518_072502', 21], ['20250518_082502', 4], ['20250521_062202', 1], ['20250521_082202', 3], ['20250522_062102', 4], ['20250522_072102', 2], ['20250522_082102', 2], ['20250523_052100', 1], ['20250523_062102', 8], ['20250523_072102', 8], ['20250523_082102', 28], ['20250525_051900', 3], ['20250525_061902', 35], ['20250525_071902', 2], ['20250525_081902', 1], ['20250526_071802', 12], ['20250526_081802', 39], ['20250527_061702', 1], ['20250527_071702', 3], ['20250527_081702', 47], ['20250528_051700', 7], ['20250528_061702', 30], ['20250528_071702', 21], ['20250528_081702', 33], ['20250529_051600', 38], ['20250529_061602', 145], ['20250529_071602', 92], ['20250529_081602', 13], ['20250530_061502', 1], ['20250530_071502', 9], ['20250530_081502', 12], ['20250531_051500', 1], ['20250531_061502', 2], ['20250531_071502', 2], ['20250531_081502', 74], ['20250601_051400', 1], ['20250601_061402', 54], ['20250601_071402', 99], ['20250601_081402', 78], ['20250602_071402', 1], ['20250603_051300', 1], ['20250604_051300', 10], ['20250604_061302', 2], ['20250604_071302', 5], ['20250604_081302', 4], ['20250606_071202', 3], ['20250610_051100', 20], ['20250610_061102', 23], ['20250610_071102', 13], ['20250610_081102', 12], ['20250611_071102', 6], ['20250611_081102', 1], ['20250612_051100', 2], ['20250614_081002', 2], ['20250615_061002', 1], ['20250618_061102', 1], ['20250621_071102', 1], ['20250622_051100', 1], ['20250622_081102', 1], ['20250624_051200', 1], ['20250625_051200', 1], ['20250628_051400', 1]]"
American Bittern,0.7977,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250529_061602', 1]]"
American Crow,0.9307,0.0,0.0,0.0,0.0,16.0,34.0,52.0,245.0,TBD,no,"[['20250515_052800', 1], ['20250516_052700', 2], ['20250517_052600', 4], ['20250517_072602', 1], ['20250517_082602', 1], ['20250518_052500', 5], ['20250518_062502', 1], ['20250518_072502', 1], ['20250522_062102', 2], ['20250525_051900', 2], ['20250527_071702', 17], ['20250529_071602', 2], ['20250531_061502', 1], ['20250601_051400', 32], ['20250601_061402', 21], ['20250601_071402', 1], ['20250602_051400', 1], ['20250607_061202', 1], ['20250608_071102', 49], ['20250608_081102', 8], ['20250609_061102', 1], ['20250611_081102', 1], ['20250612_061102', 36], ['20250612_081102', 1], ['20250613_081102', 1], ['20250614_061002', 13], ['20250615_051000', 17], ['20250615_061002', 9], ['20250616_071002', 2], ['20250618_071102', 3], ['20250618_081102', 4], ['20250619_071102', 1], ['20250619_081102', 9], ['20250621_071102', 5], ['20250621_081102', 6], ['20250622_081102', 3], ['20250623_061202', 12], ['20250623_081202', 1], ['20250624_061202', 1], ['20250625_071202', 3], ['20250625_081202', 2], ['20250627_081302', 1], ['20250628_051400', 2], ['20250628_061402', 1], ['20250628_071402', 2], ['20250628_081402', 9], ['20250629_071402', 1], ['20250629_081402', 47]]"
American Goldfinch,0.9703,0.0,0.0,0.0,0.0,0.0,5.0,11.0,72.0,TBD,no,"[['20250515_062802', 1], ['20250515_082802', 2], ['20250517_062602', 6], ['20250519_062402', 1], ['20250525_071902', 1], ['20250525_081902', 12], ['20250528_061702', 5], ['20250529_071602', 1], ['20250530_061502', 1], ['20250605_061202', 1], ['20250607_071202', 2], ['20250607_081202', 1], ['20250609_071102', 1], ['20250611_061102', 1], ['20250611_071102', 7], ['20250611_081102', 1], ['20250612_071102', 2], ['20250612_081102', 1], ['20250614_061002', 2], ['20250614_071002', 1], ['20250615_071002', 3], ['20250615_081002', 1], ['20250616_071002', 1], ['20250617_071102', 1], ['20250618_051100', 3], ['20250618_061102', 3], ['20250618_071102', 1], ['20250620_071102', 1], ['20250620_081102', 1], ['20250624_061202', 2], ['20250624_071202', 1], ['20250624_081202', 1], ['20250625_061202', 1], ['20250626_071302', 11], ['20250627_081302', 2], ['20250628_061402', 1], ['20250628_071402', 2], ['20250628_081402', 1], ['20250629_081402', 1]]"
American Redstart,0.9971,0.0,0.0,0.0,0.0,0.0,0.0,50.0,484.0,TBD,no,"[['20250516_052700', 1], ['20250517_072602', 6], ['20250517_082602', 3], ['20250518_052500', 25], ['20250518_062502', 5], ['20250518_072502', 2], ['20250520_062302', 1], ['20250522_062102', 1], ['20250522_072102', 3], ['20250522_082102', 2], ['20250523_062102', 1], ['20250523_072102', 1], ['20250524_082002', 1], ['20250527_071702', 1], ['20250530_081502', 32], ['20250531_061502', 209], ['20250531_071502', 146], ['20250531_081502', 90], ['20250607_071202', 1], ['20250609_061102', 1], ['20250619_081102', 1], ['20250623_071202', 1]]"
American Robin,0.9725,0.0,0.0,0.0,0.0,0.0,0.0,107.0,264.0,TBD,no,"[['20250515_052800', 5], ['20250515_062802', 4], ['20250515_072802', 61], ['20250515_082802', 20], ['20250516_052700', 18], ['20250516_072702', 28], ['20250516_082702', 1], ['20250517_052600', 7], ['20250517_082602', 1], ['20250519_062402', 9], ['20250519_082402', 11], ['20250520_052300', 1], ['20250520_072302', 1], ['20250521_052200', 6], ['20250521_072202', 3], ['20250524_082002', 2], ['20250526_081802', 2], ['20250528_071702', 1], ['20250529_051600', 3], ['20250531_051500', 3], ['20250601_051400', 2], ['20250603_051300', 1], ['20250603_203900', 4], ['20250604_061302', 1], ['20250604_204000', 3], ['20250606_061202', 4], ['20250606_071202', 4], ['20250606_081202', 3], ['20250606_204100', 2], ['20250609_061102', 1], ['20250609_081102', 1], ['20250609_204300', 5], ['20250610_071102', 1], ['20250611_081102', 1], ['20250612_061102', 1], ['20250615_051000', 1], ['20250615_204600', 3], ['20250619_051100', 4], ['20250619_061102', 2], ['20250620_061102', 1], ['20250620_071102', 1], ['20250621_071102', 3], ['20250621_204800', 1], ['20250622_071102', 2], ['20250623_051200', 2], ['20250623_204800', 2], ['20250624_081202', 1], ['20250625_051200', 22], ['20250625_061202', 4], ['20250625_081202', 1], ['20250626_051300', 13], ['20250627_051300', 13], ['20250628_051400', 67], ['20250628_071402', 1], ['20250628_204800', 1], ['20250629_051400', 5]]"
American Woodcock,0.5357,,,,,,,,,NA,no,NA
Bald Eagle,0.4090,,,,,,,,,NA,no,NA
Baltimore Oriole,0.9968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1908.0,TBD,no,"[['20250515_062802', 14], ['20250515_072802', 8], ['20250515_082802', 1], ['20250516_052700', 2], ['20250516_062702', 48], ['20250516_072702', 18], ['20250516_082702', 13], ['20250517_052600', 129], ['20250517_062602', 284], ['20250517_072602', 180], ['20250517_082602', 204], ['20250518_052500', 65], ['20250518_062502', 137], ['20250518_072502', 64], ['20250518_082502', 95], ['20250519_052400', 82], ['20250519_062402', 29], ['20250519_072402', 24], ['20250519_082402', 14], ['20250520_062302', 6], ['20250520_072302', 18], ['20250520_082302', 9], ['20250521_052200', 8], ['20250521_062202', 52], ['20250521_072202', 10], ['20250521_082202', 3], ['20250522_052100', 13], ['20250522_062102', 27], ['20250522_072102', 5], ['20250522_082102', 4], ['20250523_052100', 1], ['20250523_062102', 1], ['20250523_072102', 3], ['20250524_052000', 2], ['20250524_062002', 2], ['20250524_072002', 2], ['20250524_082002', 1], ['20250525_051900', 1], ['20250525_061902', 2], ['20250525_071902', 5], ['20250525_081902', 2], ['20250526_051800', 1], ['20250526_061802', 1], ['20250526_071802', 3], ['20250526_081802', 6], ['20250527_051700', 2], ['20250527_061702', 7], ['20250527_071702', 29], ['20250527_081702', 1], ['20250528_081702', 1], ['20250529_051600', 1], ['20250530_051500', 1], ['20250530_061502', 1], ['20250530_081502', 3], ['20250531_071502', 1], ['20250531_081502', 3], ['20250601_071402', 3], ['20250603_051300', 1], ['20250604_051300', 1], ['20250604_061302', 3], ['20250604_071302', 2], ['20250604_081302', 2], ['20250604_204000', 1], ['20250605_061202', 2], ['20250605_071202', 3], ['20250605_081202', 2], ['20250606_061202', 7], ['20250606_081202', 2], ['20250607_051200', 2], ['20250607_071202', 4], ['20250608_071102', 3], ['20250608_081102', 5], ['20250609_051100', 3], ['20250609_061102', 2], ['20250609_081102', 3], ['20250609_204300', 1], ['20250610_071102', 2], ['20250611_061102', 1], ['20250611_071102', 1], ['20250611_081102', 3], ['20250612_051100', 1], ['20250612_061102', 3], ['20250612_071102', 21], ['20250612_081102', 2], ['20250613_081102', 1], ['20250614_051000', 1], ['20250614_061002', 2], ['20250614_071002', 1], ['20250614_081002', 2], ['20250615_051000', 1], ['20250615_061002', 1], ['20250615_071002', 7], ['20250615_081002', 2], ['20250616_051000', 1], ['20250616_061002', 2], ['20250616_071002', 4], ['20250616_081002', 11], ['20250617_051100', 3], ['20250617_061102', 9], ['20250617_071102', 10], ['20250617_081102', 3], ['20250618_051100', 2], ['20250618_061102', 4], ['20250618_071102', 6], ['20250618_081102', 2], ['20250619_051100', 2], ['20250619_061102', 7], ['20250619_071102', 2], ['20250619_081102', 16], ['20250620_051100', 1], ['20250620_071102', 13], ['20250620_081102', 3], ['20250621_061102', 1], ['20250621_071102', 2], ['20250621_081102', 2], ['20250622_051100', 3], ['20250622_061102', 3], ['20250622_071102', 1], ['20250623_051200', 1], ['20250623_061202', 1], ['20250623_071202', 6], ['20250623_081202', 9], ['20250624_061202', 5], ['20250624_071202', 9], ['20250624_081202', 2], ['20250625_051200', 1], ['20250626_061302', 1], ['20250626_071302', 1], ['20250626_081302', 1], ['20250628_051400', 1], ['20250628_061402', 1], ['20250628_071402', 2], ['20250629_081402', 1]]"
