Common Name,Confidence,"Number of Instances, 60% Confidence","Number of Instances, 65% Confidence","Number of Instances, 70% Confidence","Number of Instances, 75% Confidence","Number of Instances, 80% Confidence","Number of Instances, 85% Confidence","Number of Instances, 90% Confidence","Number of Instances, 95% Confidence",Total Instances,Rare,List of Datetimes
Acadian Flycatcher,0.4025,,,,,,,,,NA,no,NA
Alder Flycatcher,0.9790,1.0,0.0,0.0,2.0,2.0,2.0,3.0,9.0,TBD,no,"[['20250604_071302', 2], ['20250606_081202', 14], ['20250614_204600', 1], ['20250622_081102', 2]]"
American Bittern,0.9811,11.0,8.0,6.0,2.0,7.0,13.0,7.0,0.0,TBD,no,"[['20250527_081702', 2], ['20250531_061502', 49], ['20250602_081402', 2], ['20250615_071002', 1]]"
American Crow,0.9696,0.0,0.0,0.0,0.0,12.0,36.0,41.0,295.0,TBD,no,"[['20250515_052800', 6], ['20250515_062802', 1], ['20250515_072802', 12], ['20250515_082802', 1], ['20250516_052700', 1], ['20250516_062702', 8], ['20250516_082702', 5], ['20250518_052500', 28], ['20250519_052400', 2], ['20250520_052300', 5], ['20250521_052200', 11], ['20250521_082202', 7], ['20250522_052100', 4], ['20250522_072102', 1], ['20250522_082102', 1], ['20250523_052100', 1], ['20250524_052000', 4], ['20250525_051900', 3], ['20250525_071902', 1], ['20250526_051800', 1], ['20250526_061802', 2], ['20250527_051700', 3], ['20250527_071702', 1], ['20250528_051700', 1], ['20250528_071702', 1], ['20250528_081702', 1], ['20250529_051600', 1], ['20250529_061602', 1], ['20250530_051500', 2], ['20250530_081502', 1], ['20250531_051500', 20], ['20250531_061502', 7], ['20250601_051400', 1], ['20250602_071402', 1], ['20250603_051300', 3], ['20250603_061302', 2], ['20250603_071302', 1], ['20250604_051300', 2], ['20250604_061302', 1], ['20250604_081302', 2], ['20250605_051200', 5], ['20250605_071202', 1], ['20250606_051200', 4], ['20250606_071202', 1], ['20250607_051200', 1], ['20250608_081102', 9], ['20250609_051100', 3], ['20250609_061102', 1], ['20250609_081102', 1], ['20250610_051100', 2], ['20250610_071102', 12], ['20250611_071102', 1], ['20250612_071102', 1], ['20250612_081102', 5], ['20250613_081102', 1], ['20250614_051000', 2], ['20250614_081002', 15], ['20250615_051000', 1], ['20250615_061002', 2], ['20250615_071002', 1], ['20250615_081002', 2], ['20250616_051000', 4], ['20250616_061002', 4], ['20250616_081002', 2], ['20250617_051100', 3], ['20250617_061102', 9], ['20250617_081102', 2], ['20250618_051100', 2], ['20250619_051100', 7], ['20250619_071102', 2], ['20250620_051100', 1], ['20250620_071102', 4], ['20250620_081102', 9], ['20250621_051100', 4], ['20250621_061102', 5], ['20250622_051100', 13], ['20250622_061102', 4], ['20250622_081102', 3], ['20250623_051200', 2], ['20250623_071202', 6], ['20250624_061202', 1], ['20250624_071202', 1], ['20250625_071202', 1], ['20250626_051300', 1], ['20250626_061302', 4], ['20250626_081302', 4], ['20250627_051300', 1], ['20250627_061302', 3], ['20250627_071302', 4], ['20250627_081302', 1], ['20250628_061402', 1], ['20250628_071402', 6], ['20250629_051400', 3], ['20250629_061402', 10], ['20250629_071402', 3], ['20250629_081402', 7], ['20250630_051500', 8], ['20250630_071502', 1], ['20250630_081502', 8], ['20250630_204800', 2]]"
American Goldfinch,0.8139,0.0,0.0,0.0,0.0,0.0,2.0,15.0,58.0,TBD,no,"[['20250518_072502', 2], ['20250518_082502', 1], ['20250519_052400', 1], ['20250519_072402', 1], ['20250521_062202', 1], ['20250522_062102', 1], ['20250522_082102', 3], ['20250523_052100', 4], ['20250523_062102', 1], ['20250523_082102', 1], ['20250527_061702', 1], ['20250527_071702', 1], ['20250528_071702', 2], ['20250529_061602', 2], ['20250529_081602', 7], ['20250530_071502', 2], ['20250601_203700', 1], ['20250602_061402', 2], ['20250604_071302', 9], ['20250604_081302', 1], ['20250611_204400', 1], ['20250612_061102', 1], ['20250614_071002', 1], ['20250614_081002', 1], ['20250615_081002', 1], ['20250616_204700', 2], ['20250617_071102', 1], ['20250618_071102', 3], ['20250618_081102', 2], ['20250619_071102', 1], ['20250620_061102', 6], ['20250620_071102', 2], ['20250620_081102', 1], ['20250621_081102', 1], ['20250624_061202', 2], ['20250624_071202', 1], ['20250630_061502', 2], ['20250630_071502', 2]]"
American Kestrel,0.3058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250618_204700', 1]]"
American Redstart,0.9870,0.0,0.0,0.0,0.0,0.0,0.0,1992.0,9185.0,TBD,no,"[['20250515_052800', 7], ['20250515_062802', 11], ['20250515_072802', 1], ['20250515_082802', 33], ['20250516_062702', 1], ['20250516_072702', 4], ['20250516_082702', 15], ['20250517_052600', 1], ['20250517_062602', 9], ['20250517_072602', 12], ['20250517_082602', 11], ['20250518_052500', 9], ['20250518_062502', 6], ['20250518_072502', 5], ['20250518_082502', 24], ['20250519_052400', 1], ['20250519_062402', 13], ['20250519_072402', 2], ['20250519_082402', 14], ['20250520_072302', 14], ['20250520_082302', 46], ['20250521_052200', 44], ['20250521_062202', 60], ['20250521_072202', 30], ['20250521_082202', 72], ['20250522_052100', 55], ['20250522_062102', 43], ['20250522_072102', 118], ['20250522_082102', 52], ['20250523_052100', 15], ['20250523_062102', 18], ['20250523_072102', 50], ['20250523_082102', 58], ['20250524_052000', 69], ['20250524_062002', 15], ['20250524_072002', 25], ['20250524_082002', 11], ['20250525_051900', 19], ['20250525_061902', 8], ['20250525_071902', 70], ['20250525_081902', 35], ['20250526_051800', 13], ['20250526_061802', 58], ['20250526_071802', 54], ['20250526_081802', 7], ['20250527_051700', 5], ['20250527_061702', 4], ['20250528_051700', 3], ['20250528_061702', 19], ['20250528_071702', 9], ['20250528_081702', 8], ['20250529_051600', 2], ['20250529_061602', 22], ['20250529_071602', 27], ['20250529_081602', 49], ['20250530_051500', 25], ['20250530_061502', 16], ['20250530_071502', 26], ['20250530_081502', 7], ['20250531_051500', 68], ['20250531_061502', 9], ['20250531_071502', 15], ['20250531_081502', 5], ['20250601_051400', 23], ['20250601_061402', 69], ['20250601_071402', 17], ['20250601_081402', 18], ['20250601_203700', 66], ['20250602_051400', 38], ['20250602_061402', 172], ['20250602_071402', 102], ['20250602_081402', 93], ['20250602_203800', 46], ['20250603_051300', 9], ['20250603_061302', 73], ['20250603_071302', 13], ['20250603_081302', 7], ['20250603_203900', 28], ['20250604_051300', 13], ['20250604_061302', 28], ['20250604_071302', 10], ['20250604_081302', 20], ['20250604_204000', 4], ['20250605_051200', 10], ['20250605_061202', 25], ['20250605_071202', 58], ['20250605_081202', 13], ['20250606_061202', 1], ['20250606_071202', 10], ['20250606_081202', 21], ['20250606_204100', 5], ['20250607_051200', 30], ['20250607_061202', 56], ['20250607_071202', 43], ['20250607_081202', 69], ['20250608_051100', 9], ['20250608_061102', 29], ['20250608_071102', 49], ['20250608_081102', 46], ['20250609_051100', 1], ['20250609_061102', 35], ['20250609_071102', 20], ['20250609_081102', 62], ['20250609_204300', 11], ['20250610_051100', 11], ['20250610_061102', 17], ['20250610_071102', 45], ['20250610_081102', 26], ['20250610_204400', 3], ['20250611_051100', 6], ['20250611_061102', 30], ['20250611_071102', 20], ['20250611_081102', 60], ['20250611_204400', 1], ['20250612_051100', 4], ['20250612_061102', 50], ['20250612_071102', 133], ['20250612_081102', 27], ['20250613_051100', 1], ['20250613_071102', 5], ['20250613_081102', 9], ['20250613_204500', 4], ['20250614_051000', 5], ['20250614_061002', 13], ['20250614_071002', 51], ['20250614_081002', 12], ['20250615_051000', 18], ['20250615_061002', 23], ['20250615_071002', 59], ['20250615_081002', 80], ['20250615_204600', 2], ['20250616_051000', 3], ['20250616_061002', 16], ['20250616_071002', 16], ['20250616_081002', 35], ['20250616_204700', 10], ['20250617_051100', 14], ['20250617_061102', 80], ['20250617_071102', 69], ['20250617_081102', 34], ['20250618_051100', 8], ['20250618_061102', 39], ['20250618_071102', 39], ['20250618_081102', 25], ['20250618_204700', 1], ['20250619_051100', 21], ['20250619_061102', 33], ['20250619_071102', 163], ['20250619_081102', 37], ['20250619_204800', 4], ['20250620_051100', 64], ['20250620_061102', 55], ['20250620_071102', 61], ['20250620_081102', 79], ['20250620_204800', 15], ['20250621_051100', 62], ['20250621_061102', 27], ['20250621_071102', 74], ['20250621_081102', 59], ['20250621_204800', 88], ['20250622_051100', 109], ['20250622_061102', 220], ['20250622_071102', 106], ['20250622_081102', 186], ['20250622_204800', 247], ['20250623_051200', 20], ['20250623_061202', 145], ['20250623_071202', 218], ['20250623_081202', 64], ['20250623_204800', 158], ['20250624_051200', 218], ['20250624_061202', 109], ['20250624_071202', 94], ['20250624_081202', 100], ['20250624_204800', 62], ['20250625_051200', 76], ['20250625_061202', 6], ['20250625_071202', 5], ['20250625_204800', 6], ['20250626_051300', 344], ['20250626_061302', 139], ['20250626_071302', 67], ['20250626_081302', 71], ['20250626_204800', 35], ['20250627_051300', 68], ['20250627_061302', 46], ['20250627_071302', 38], ['20250627_081302', 46], ['20250627_204800', 178], ['20250628_051400', 361], ['20250628_061402', 367], ['20250628_071402', 298], ['20250628_081402', 262], ['20250629_051400', 217], ['20250629_061402', 129], ['20250629_071402', 139], ['20250629_081402', 165], ['20250629_204800', 45], ['20250630_051500', 291], ['20250630_061502', 105], ['20250630_071502', 153], ['20250630_081502', 292], ['20250630_204800', 217]]"
American Robin,0.9166,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,TBD,no,"[['20250521_052200', 1], ['20250601_203700', 1], ['20250605_071202', 8], ['20250606_204100', 1], ['20250610_081102', 1], ['20250610_204400', 3], ['20250611_204400', 1], ['20250618_204700', 1], ['20250619_204800', 1], ['20250624_081202', 1], ['20250624_204800', 1], ['20250630_204800', 1]]"
American Woodcock,0.5566,,,,,,,,,NA,no,NA
Bald Eagle,0.5699,,,,,,,,,NA,no,NA
Baltimore Oriole,0.9263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.0,TBD,no,"[['20250516_052700', 11], ['20250516_062702', 51], ['20250516_072702', 31], ['20250517_062602', 1], ['20250518_052500', 4], ['20250518_062502', 108], ['20250518_072502', 2], ['20250518_082502', 9], ['20250521_052200', 1], ['20250522_052100', 1], ['20250522_062102', 5], ['20250522_072102', 2], ['20250522_082102', 4], ['20250523_072102', 1], ['20250523_082102', 24], ['20250524_062002', 1], ['20250527_081702', 4], ['20250601_203700', 1], ['20250602_051400', 1], ['20250604_051300', 2], ['20250604_061302', 3], ['20250605_051200', 2], ['20250605_071202', 3], ['20250606_204100', 1], ['20250607_061202', 2], ['20250607_071202', 1], ['20250608_071102', 1], ['20250609_061102', 1], ['20250609_081102', 2], ['20250611_061102', 2], ['20250612_051100', 1], ['20250612_071102', 1], ['20250615_061002', 7], ['20250616_081002', 2], ['20250617_071102', 6], ['20250617_081102', 4], ['20250618_071102', 1], ['20250618_081102', 1], ['20250619_061102', 3], ['20250619_071102', 3], ['20250620_061102', 1], ['20250621_071102', 2], ['20250623_204800', 1], ['20250625_204800', 17], ['20250626_061302', 1], ['20250627_071302', 1], ['20250627_204800', 2], ['20250629_204800', 1], ['20250630_051500', 1], ['20250630_061502', 2], ['20250630_204800', 1]]"
Barn Swallow,0.4166,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,TBD,no,"[['20250524_082002', 1], ['20250609_204300', 1]]"
Barred Owl,0.9777,9.0,2.0,6.0,8.0,4.0,10.0,1.0,0.0,TBD,no,"[['20250527_061702', 1], ['20250530_081502', 1], ['20250602_051400', 1], ['20250607_071202', 1], ['20250609_214302', 28], ['20250614_214602', 2], ['20250616_204700', 1], ['20250619_204800', 1], ['20250624_214802', 1], ['20250626_214802', 2], ['20250630_204800', 1]]"
