Common Name,Confidence,"Number of Instances, 60% Confidence","Number of Instances, 65% Confidence","Number of Instances, 70% Confidence","Number of Instances, 75% Confidence","Number of Instances, 80% Confidence","Number of Instances, 85% Confidence","Number of Instances, 90% Confidence","Number of Instances, 95% Confidence",Total Instances,Rare,List of Datetimes
Acadian Flycatcher,0.7752,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250519_082402', 1]]"
Alder Flycatcher,0.9246,3.0,2.0,8.0,8.0,5.0,3.0,9.0,26.0,TBD,no,"[['20250528_061702', 1], ['20250531_061502', 22], ['20250531_071502', 19], ['20250531_081502', 20], ['20250619_081102', 1], ['20250626_061302', 1]]"
American Bittern,0.3725,,,,,,,,,NA,no,NA
American Crow,0.9321,0.0,0.0,0.0,0.0,7.0,16.0,13.0,136.0,TBD,no,"[['20250518_052500', 1], ['20250518_072502', 3], ['20250519_062402', 21], ['20250523_072102', 1], ['20250524_082002', 2], ['20250525_051900', 6], ['20250525_081902', 3], ['20250526_051800', 4], ['20250526_071802', 1], ['20250526_081802', 1], ['20250527_071702', 6], ['20250527_081702', 2], ['20250528_071702', 1], ['20250528_081702', 1], ['20250529_051600', 1], ['20250530_051500', 2], ['20250530_061502', 2], ['20250601_051400', 2], ['20250601_061402', 2], ['20250604_081302', 1], ['20250605_051200', 2], ['20250606_061202', 1], ['20250606_081202', 16], ['20250607_051200', 1], ['20250607_071202', 1], ['20250608_051100', 1], ['20250609_204300', 1], ['20250610_071102', 1], ['20250610_081102', 1], ['20250610_204400', 1], ['20250612_081102', 2], ['20250615_051000', 5], ['20250615_061002', 8], ['20250615_071002', 23], ['20250616_071002', 5], ['20250617_051100', 1], ['20250617_081102', 3], ['20250618_051100', 3], ['20250618_061102', 4], ['20250618_071102', 3], ['20250620_071102', 7], ['20250624_051200', 1], ['20250625_061202', 1], ['20250625_071202', 1], ['20250627_061302', 16]]"
American Goldfinch,0.8178,0.0,0.0,0.0,0.0,0.0,4.0,13.0,69.0,TBD,no,"[['20250516_052700', 1], ['20250516_062702', 3], ['20250516_082702', 2], ['20250517_072602', 1], ['20250518_072502', 1], ['20250519_062402', 1], ['20250522_052100', 9], ['20250522_062102', 1], ['20250524_052000', 1], ['20250528_061702', 1], ['20250601_071402', 1], ['20250601_203700', 1], ['20250602_213802', 1], ['20250605_081202', 1], ['20250608_081102', 3], ['20250609_081102', 15], ['20250610_061102', 1], ['20250610_081102', 2], ['20250611_081102', 1], ['20250612_071102', 5], ['20250614_081002', 2], ['20250616_081002', 8], ['20250616_204700', 1], ['20250618_081102', 2], ['20250619_061102', 1], ['20250620_071102', 10], ['20250620_081102', 1], ['20250622_061102', 1], ['20250624_061202', 1], ['20250625_061202', 1], ['20250625_081202', 2], ['20250626_071302', 1], ['20250627_081302', 1], ['20250627_204800', 1], ['20250628_071434', 1]]"
American Redstart,0.9905,0.0,0.0,0.0,0.0,0.0,0.0,393.0,1329.0,TBD,no,"[['20250515_062802', 1], ['20250516_062702', 2], ['20250516_072702', 1], ['20250516_082702', 1], ['20250518_062502', 1], ['20250521_062202', 1], ['20250521_072202', 95], ['20250521_082202', 14], ['20250522_052100', 3], ['20250522_062102', 12], ['20250522_072102', 15], ['20250522_082102', 99], ['20250523_052100', 18], ['20250523_062102', 18], ['20250523_072102', 52], ['20250523_082102', 105], ['20250524_062002', 28], ['20250524_072002', 43], ['20250524_082002', 119], ['20250525_051900', 36], ['20250525_061902', 102], ['20250525_071902', 65], ['20250525_081902', 61], ['20250526_051800', 154], ['20250526_061802', 44], ['20250526_071802', 63], ['20250526_081802', 108], ['20250527_051700', 45], ['20250527_061702', 94], ['20250527_071702', 156], ['20250527_081702', 73], ['20250528_051700', 2], ['20250528_071702', 8], ['20250528_081702', 12], ['20250529_081602', 5], ['20250530_071502', 2], ['20250604_051300', 1], ['20250610_071102', 3], ['20250610_081102', 1], ['20250611_081102', 1], ['20250612_061102', 3], ['20250612_081102', 1], ['20250614_061002', 2], ['20250615_061002', 1], ['20250618_061102', 1], ['20250618_071102', 2], ['20250619_051100', 1], ['20250619_061102', 11], ['20250619_071102', 4], ['20250619_081102', 1], ['20250620_061102', 2], ['20250621_071102', 3], ['20250622_061102', 5], ['20250622_081102', 2], ['20250623_081202', 1], ['20250624_071202', 3], ['20250625_061202', 1], ['20250625_071202', 3], ['20250625_081202', 2], ['20250626_051300', 6], ['20250626_061302', 1], ['20250626_081302', 1], ['20250627_071302', 1]]"
American Robin,0.9844,0.0,0.0,0.0,0.0,0.0,0.0,388.0,900.0,TBD,no,"[['20250517_052600', 1], ['20250517_062602', 1], ['20250518_052500', 2], ['20250518_062502', 20], ['20250518_072502', 2], ['20250518_082502', 2], ['20250519_052400', 1], ['20250519_062402', 2], ['20250523_052100', 1], ['20250523_072102', 1], ['20250525_081902', 1], ['20250526_061802', 1], ['20250526_071802', 2], ['20250527_051700', 2], ['20250527_061702', 3], ['20250527_081702', 1], ['20250528_051700', 3], ['20250529_081602', 2], ['20250530_081502', 9], ['20250601_051400', 1], ['20250601_071402', 1], ['20250601_081402', 7], ['20250601_203700', 140], ['20250602_051400', 13], ['20250602_061402', 3], ['20250602_203800', 2], ['20250603_203900', 86], ['20250604_061302', 1], ['20250604_081302', 1], ['20250604_204000', 46], ['20250605_051200', 1], ['20250605_061202', 3], ['20250605_071202', 1], ['20250605_081202', 4], ['20250605_204000', 69], ['20250606_061202', 1], ['20250606_071202', 3], ['20250606_204100', 4], ['20250607_061202', 2], ['20250607_081202', 2], ['20250607_204200', 51], ['20250608_081102', 1], ['20250608_204300', 4], ['20250609_051100', 2], ['20250609_071102', 1], ['20250609_081102', 1], ['20250610_061102', 1], ['20250610_071102', 1], ['20250610_081102', 1], ['20250610_204400', 21], ['20250611_071102', 11], ['20250611_081102', 3], ['20250612_061102', 1], ['20250612_071102', 7], ['20250612_081102', 24], ['20250612_204500', 8], ['20250613_081102', 75], ['20250614_051000', 1], ['20250614_061002', 4], ['20250614_071002', 28], ['20250614_081002', 93], ['20250615_061002', 3], ['20250615_071002', 2], ['20250615_081002', 15], ['20250615_204600', 1], ['20250616_061002', 1], ['20250616_081002', 1], ['20250616_204700', 15], ['20250617_061102', 6], ['20250617_071102', 2], ['20250617_081102', 1], ['20250617_204700', 8], ['20250618_061102', 4], ['20250618_071102', 1], ['20250618_081102', 19], ['20250619_051100', 1], ['20250619_081102', 14], ['20250619_204800', 36], ['20250620_061102', 10], ['20250620_071102', 1], ['20250620_081102', 2], ['20250620_204800', 13], ['20250622_071102', 2], ['20250622_204800', 73], ['20250623_071202', 4], ['20250623_204800', 51], ['20250624_071202', 7], ['20250624_081202', 2], ['20250624_204800', 53], ['20250625_061202', 22], ['20250625_071202', 2], ['20250625_081202', 17], ['20250625_204800', 4], ['20250626_061302', 2], ['20250626_204800', 2], ['20250627_051300', 1], ['20250627_061302', 13], ['20250627_204800', 44], ['20250628_051400', 3], ['20250628_061417', 18], ['20250628_071434', 25]]"
American Woodcock,0.4585,,,,,,,,,NA,no,NA
Baltimore Oriole,0.9967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1217.0,TBD,no,"[['20250515_052800', 2], ['20250515_062802', 36], ['20250515_072802', 117], ['20250515_082802', 32], ['20250516_052700', 4], ['20250516_062702', 6], ['20250516_072702', 11], ['20250516_082702', 1], ['20250517_052600', 2], ['20250517_062602', 1], ['20250517_072602', 15], ['20250517_082602', 9], ['20250518_052500', 40], ['20250518_062502', 5], ['20250518_072502', 4], ['20250518_082502', 7], ['20250519_052400', 9], ['20250519_062402', 4], ['20250519_072402', 2], ['20250521_052200', 23], ['20250521_062202', 2], ['20250522_052100', 3], ['20250522_062102', 4], ['20250522_072102', 23], ['20250523_052100', 4], ['20250523_062102', 4], ['20250523_072102', 6], ['20250523_082102', 37], ['20250524_052000', 25], ['20250524_062002', 64], ['20250524_072002', 12], ['20250524_082002', 9], ['20250525_051900', 7], ['20250525_061902', 1], ['20250525_071902', 2], ['20250525_081902', 6], ['20250526_051800', 23], ['20250526_061802', 4], ['20250526_071802', 5], ['20250526_081802', 3], ['20250527_051700', 1], ['20250527_061702', 9], ['20250527_071702', 1], ['20250527_081702', 14], ['20250528_081702', 1], ['20250529_051600', 3], ['20250531_061502', 6], ['20250531_081502', 1], ['20250601_061402', 3], ['20250601_071402', 5], ['20250601_081402', 6], ['20250601_203700', 2], ['20250602_061402', 20], ['20250602_071402', 1], ['20250602_081402', 1], ['20250603_051300', 3], ['20250603_071302', 1], ['20250604_051300', 5], ['20250604_081302', 22], ['20250605_051200', 4], ['20250605_061202', 19], ['20250605_071202', 4], ['20250606_051200', 1], ['20250606_061202', 39], ['20250606_071202', 18], ['20250606_204100', 1], ['20250607_051200', 7], ['20250607_061202', 28], ['20250607_071202', 10], ['20250607_081202', 5], ['20250607_204200', 1], ['20250608_061102', 2], ['20250608_071102', 13], ['20250608_081102', 10], ['20250609_051100', 3], ['20250609_061102', 8], ['20250609_071102', 8], ['20250609_081102', 8], ['20250610_051100', 3], ['20250610_061102', 2], ['20250610_071102', 15], ['20250610_081102', 4], ['20250611_051100', 2], ['20250611_061102', 4], ['20250611_071102', 10], ['20250611_081102', 22], ['20250612_051100', 5], ['20250612_061102', 6], ['20250612_071102', 6], ['20250614_051000', 4], ['20250614_061002', 5], ['20250614_071002', 2], ['20250614_081002', 2], ['20250615_051000', 7], ['20250615_061002', 19], ['20250615_071002', 11], ['20250615_081002', 6], ['20250616_051000', 2], ['20250616_061002', 7], ['20250616_071002', 3], ['20250616_081002', 22], ['20250616_204700', 1], ['20250617_051100', 19], ['20250617_061102', 13], ['20250617_071102', 5], ['20250617_081102', 10], ['20250617_204700', 3], ['20250618_051100', 19], ['20250618_061102', 14], ['20250618_071102', 7], ['20250618_081102', 34], ['20250619_051100', 1], ['20250619_061102', 1], ['20250619_071102', 6], ['20250619_081102', 1], ['20250620_081102', 4], ['20250620_204800', 1], ['20250621_061102', 1], ['20250622_071102', 3], ['20250622_081102', 1], ['20250622_204800', 11], ['20250623_081202', 2], ['20250623_204800', 1], ['20250624_061202', 1], ['20250624_071202', 1], ['20250624_204800', 1], ['20250628_051400', 1], ['20250628_061417', 4], ['20250628_071434', 14]]"
Bank Swallow,0.3381,,,,,,,,,NA,no,NA
