Common Name,Confidence,"Number of Instances, 60% Confidence","Number of Instances, 65% Confidence","Number of Instances, 70% Confidence","Number of Instances, 75% Confidence","Number of Instances, 80% Confidence","Number of Instances, 85% Confidence","Number of Instances, 90% Confidence","Number of Instances, 95% Confidence",Total Instances,Rare,List of Datetimes
Acadian Flycatcher,0.9985,5.0,4.0,5.0,4.0,10.0,14.0,31.0,127.0,TBD,no,"[['20250613_051100', 147], ['20250613_061102', 49], ['20250613_081102', 4]]"
Alder Flycatcher,0.9537,9.0,10.0,2.0,5.0,4.0,13.0,15.0,46.0,TBD,no,"[['20250515_062802', 1], ['20250515_072802', 1], ['20250518_082502', 1], ['20250519_052400', 2], ['20250521_062202', 2], ['20250521_082202', 1], ['20250522_072102', 1], ['20250523_082102', 1], ['20250524_062002', 1], ['20250524_072002', 1], ['20250526_051800', 1], ['20250526_071802', 1], ['20250526_081802', 23], ['20250528_071702', 1], ['20250528_081702', 1], ['20250529_071602', 3], ['20250530_061502', 1], ['20250531_051500', 2], ['20250531_071502', 4], ['20250601_051400', 20], ['20250601_081402', 6], ['20250602_061402', 1], ['20250602_203800', 1], ['20250604_061302', 1], ['20250604_071302', 1], ['20250604_081302', 1], ['20250605_081202', 2], ['20250606_071202', 4], ['20250606_081202', 1], ['20250607_071202', 2], ['20250607_081202', 1], ['20250607_204200', 1], ['20250608_061102', 3], ['20250608_204300', 1], ['20250611_051100', 1], ['20250611_071102', 1], ['20250613_081102', 2], ['20250615_204600', 1], ['20250616_204700', 1], ['20250617_081102', 1], ['20250618_061102', 1], ['20250619_204800', 1]]"
American Bittern,0.9635,1.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,TBD,no,"[['20250524_052000', 1], ['20250525_061902', 1], ['20250529_071602', 1], ['20250608_051100', 2], ['20250608_061102', 1], ['20250617_051100', 2]]"
American Crow,0.9835,0.0,0.0,0.0,0.0,6.0,17.0,21.0,158.0,TBD,no,"[['20250515_052800', 2], ['20250515_072802', 2], ['20250517_072602', 4], ['20250517_082602', 1], ['20250518_072502', 10], ['20250518_082502', 1], ['20250519_082402', 1], ['20250521_082202', 1], ['20250522_072102', 6], ['20250523_052100', 30], ['20250523_072102', 7], ['20250524_072002', 4], ['20250525_061902', 8], ['20250525_071902', 2], ['20250525_081902', 3], ['20250526_051800', 6], ['20250526_071802', 1], ['20250528_071702', 4], ['20250529_051600', 2], ['20250529_081602', 2], ['20250530_081502', 4], ['20250531_051500', 2], ['20250531_061502', 6], ['20250601_051400', 4], ['20250601_071402', 2], ['20250602_061402', 4], ['20250603_071302', 2], ['20250605_051200', 2], ['20250607_051200', 20], ['20250607_061202', 50], ['20250607_081202', 3], ['20250610_051100', 1], ['20250614_081002', 3], ['20250619_051100', 1], ['20250620_081102', 1]]"
American Goldfinch,0.9889,0.0,0.0,0.0,0.0,0.0,22.0,48.0,346.0,TBD,no,"[['20250515_052800', 2], ['20250515_062802', 17], ['20250515_072802', 3], ['20250515_082802', 3], ['20250517_072602', 2], ['20250518_052500', 4], ['20250518_062502', 7], ['20250518_072502', 5], ['20250518_082502', 18], ['20250519_052400', 4], ['20250519_062402', 31], ['20250519_072402', 3], ['20250519_082402', 5], ['20250521_052200', 1], ['20250521_062202', 2], ['20250521_072202', 4], ['20250521_082202', 5], ['20250522_052100', 1], ['20250522_062102', 4], ['20250522_072102', 26], ['20250522_082102', 6], ['20250523_052100', 1], ['20250523_062102', 8], ['20250523_072102', 1], ['20250523_082102', 5], ['20250524_062002', 3], ['20250524_072002', 11], ['20250524_082002', 16], ['20250525_061902', 13], ['20250525_071902', 2], ['20250525_081902', 3], ['20250526_071802', 5], ['20250526_081802', 7], ['20250527_071702', 2], ['20250527_081702', 8], ['20250528_071702', 3], ['20250528_081702', 1], ['20250529_061602', 4], ['20250529_081602', 1], ['20250530_061502', 14], ['20250530_071502', 8], ['20250531_071502', 2], ['20250531_081502', 9], ['20250602_051400', 1], ['20250602_061402', 2], ['20250602_071402', 1], ['20250602_081402', 1], ['20250603_061302', 1], ['20250603_071302', 8], ['20250603_203900', 1], ['20250604_061302', 5], ['20250604_071302', 4], ['20250604_081302', 2], ['20250605_071202', 1], ['20250605_081202', 1], ['20250605_204000', 1], ['20250607_061202', 1], ['20250607_071202', 1], ['20250607_081202', 1], ['20250608_051100', 1], ['20250608_061102', 1], ['20250608_071102', 4], ['20250608_081102', 1], ['20250609_081102', 5], ['20250610_061102', 10], ['20250610_071102', 4], ['20250610_081102', 2], ['20250610_204400', 2], ['20250611_061102', 2], ['20250611_204400', 2], ['20250612_051100', 2], ['20250612_081102', 1], ['20250612_204500', 1], ['20250613_051100', 1], ['20250613_081102', 3], ['20250613_204500', 1], ['20250614_061002', 1], ['20250614_071002', 2], ['20250614_081002', 3], ['20250614_204600', 17], ['20250615_051000', 1], ['20250615_071002', 1], ['20250616_061002', 3], ['20250616_071002', 6], ['20250616_081002', 9], ['20250616_204700', 1], ['20250617_081102', 4], ['20250618_061102', 1], ['20250618_071102', 1], ['20250618_081102', 2], ['20250619_061102', 1], ['20250619_071102', 1], ['20250619_081102', 2], ['20250620_081102', 2], ['20250621_081102', 1], ['20250622_051100', 1], ['20250623_071202', 1]]"
American Kestrel,0.7475,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,TBD,no,"[['20250604_204000', 1], ['20250605_204000', 1]]"
American Redstart,0.7286,0.0,0.0,0.0,0.0,0.0,0.0,12.0,32.0,TBD,no,"[['20250515_072802', 4], ['20250515_082802', 6], ['20250517_082602', 2], ['20250518_052500', 5], ['20250518_072502', 5], ['20250518_082502', 4], ['20250519_052400', 1], ['20250519_062402', 5], ['20250519_072402', 4], ['20250519_082402', 2], ['20250521_052200', 2], ['20250521_062202', 2], ['20250525_081902', 1], ['20250610_061102', 1]]"
American Robin,0.9859,0.0,0.0,0.0,0.0,0.0,0.0,115.0,417.0,TBD,no,"[['20250518_072502', 1], ['20250519_052400', 3], ['20250519_082402', 7], ['20250521_072202', 8], ['20250521_082202', 28], ['20250523_062102', 2], ['20250525_081902', 1], ['20250526_081802', 1], ['20250527_051700', 1], ['20250528_051700', 1], ['20250528_061702', 1], ['20250529_071602', 1], ['20250531_081502', 2], ['20250601_081402', 1], ['20250601_203700', 19], ['20250602_203800', 13], ['20250604_204000', 39], ['20250604_214002', 1], ['20250605_051200', 3], ['20250605_071202', 7], ['20250605_204000', 1], ['20250606_051200', 5], ['20250606_081202', 1], ['20250606_204100', 8], ['20250607_051200', 7], ['20250607_204200', 4], ['20250608_204300', 4], ['20250609_061102', 1], ['20250609_204300', 6], ['20250610_061102', 1], ['20250610_204400', 11], ['20250611_204400', 23], ['20250612_071102', 4], ['20250612_204500', 5], ['20250613_051100', 10], ['20250613_061102', 6], ['20250613_081102', 6], ['20250613_204500', 12], ['20250614_051000', 10], ['20250614_061002', 4], ['20250614_071002', 2], ['20250614_081002', 3], ['20250614_204600', 7], ['20250615_051000', 5], ['20250615_061002', 1], ['20250615_071002', 8], ['20250615_081002', 16], ['20250616_051000', 2], ['20250616_081002', 1], ['20250617_051100', 3], ['20250617_061102', 2], ['20250617_081102', 1], ['20250617_204700', 5], ['20250618_051100', 3], ['20250618_071102', 1], ['20250618_204700', 5], ['20250619_051100', 2], ['20250619_071102', 1], ['20250620_071102', 1], ['20250620_081102', 1], ['20250620_204800', 5], ['20250621_071102', 1], ['20250621_081102', 20], ['20250622_051100', 15], ['20250622_061102', 4], ['20250622_071102', 20], ['20250622_081102', 27], ['20250622_204800', 35], ['20250623_051200', 14], ['20250623_061202', 7], ['20250623_071202', 30], ['20250623_081202', 4], ['20250623_204800', 11]]"
American Woodcock,0.6953,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250522_082102', 1], ['20250601_061402', 1]]"
Bald Eagle,0.9572,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,TBD,no,"[['20250524_082002', 1], ['20250528_071702', 1]]"
Baltimore Oriole,0.9607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,TBD,no,"[['20250515_062802', 7], ['20250515_072802', 1], ['20250517_082602', 1], ['20250518_052500', 6], ['20250518_062502', 11], ['20250518_072502', 4], ['20250518_082502', 6], ['20250519_052400', 3], ['20250519_062402', 19], ['20250519_072402', 5], ['20250520_062302', 1], ['20250521_052200', 1], ['20250521_062202', 4], ['20250521_072202', 5], ['20250521_082202', 4], ['20250522_052100', 5], ['20250522_082102', 3], ['20250523_052100', 2], ['20250523_062102', 5], ['20250523_072102', 4], ['20250523_082102', 55], ['20250524_062002', 21], ['20250524_072002', 14], ['20250524_082002', 8], ['20250525_051900', 23], ['20250525_061902', 3], ['20250525_071902', 1], ['20250525_081902', 1], ['20250526_051800', 1], ['20250526_061802', 7], ['20250526_071802', 7], ['20250527_051700', 9], ['20250527_061702', 1], ['20250527_071702', 4], ['20250527_081702', 9], ['20250528_051700', 3], ['20250528_061702', 5], ['20250528_071702', 30], ['20250528_081702', 2], ['20250529_051600', 8], ['20250529_061602', 10], ['20250529_071602', 8], ['20250529_081602', 2], ['20250530_051500', 1], ['20250530_071502', 2], ['20250531_051500', 6], ['20250531_061502', 9], ['20250531_071502', 2], ['20250531_081502', 2], ['20250601_051400', 5], ['20250601_061402', 3], ['20250601_071402', 3], ['20250601_081402', 2], ['20250602_051400', 6], ['20250602_061402', 1], ['20250602_071402', 22], ['20250602_203800', 1], ['20250603_203900', 1], ['20250604_051300', 15], ['20250604_061302', 12], ['20250604_071302', 12], ['20250604_081302', 1], ['20250604_204000', 1], ['20250605_051200', 9], ['20250605_061202', 3], ['20250605_071202', 3], ['20250605_081202', 11], ['20250606_051200', 7], ['20250606_061202', 1], ['20250606_081202', 11], ['20250606_204100', 4], ['20250607_051200', 7], ['20250607_061202', 3], ['20250607_071202', 1], ['20250607_081202', 2], ['20250608_051100', 2], ['20250608_061102', 18], ['20250608_071102', 1], ['20250609_204300', 1], ['20250610_051100', 1], ['20250610_081102', 1], ['20250611_051100', 2], ['20250611_061102', 2], ['20250611_071102', 4], ['20250611_081102', 3], ['20250611_204400', 1], ['20250612_081102', 1], ['20250613_051100', 2], ['20250613_061102', 2], ['20250613_081102', 1], ['20250614_061002', 2], ['20250614_071002', 3], ['20250614_081002', 21], ['20250615_061002', 1], ['20250615_071002', 2], ['20250615_081002', 4], ['20250615_204600', 1], ['20250616_051000', 7], ['20250616_061002', 1], ['20250616_071002', 2], ['20250617_051100', 3], ['20250617_061102', 9], ['20250617_071102', 3], ['20250617_081102', 4], ['20250618_071102', 3], ['20250618_081102', 18], ['20250619_071102', 1], ['20250619_204800', 1], ['20250620_051100', 1], ['20250621_061102', 4], ['20250622_204800', 1], ['20250623_051200', 2], ['20250623_071202', 4], ['20250623_204800', 1]]"
Bank Swallow,0.6703,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TBD,no,"[['20250523_052100', 1], ['20250527_061702', 1], ['20250529_081602', 1]]"
