Common Name,Confidence,"Number of Instances, 60% Confidence","Number of Instances, 65% Confidence","Number of Instances, 70% Confidence","Number of Instances, 75% Confidence","Number of Instances, 80% Confidence","Number of Instances, 85% Confidence","Number of Instances, 90% Confidence","Number of Instances, 95% Confidence",Total Instances,Rare,List of Datetimes
Acadian Flycatcher,0.5735,,,,,,,,,NA,no,NA
Alder Flycatcher,0.6825,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,TBD,no,"[['20250531_051500', 1], ['20250601_051400', 2]]"
American Bittern,0.7910,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250618_071102', 2]]"
American Crow,0.9882,0.0,0.0,0.0,0.0,7.0,22.0,35.0,268.0,TBD,no,"[['20250518_082502', 21], ['20250519_072402', 1], ['20250522_072102', 18], ['20250523_052100', 1], ['20250523_062102', 1], ['20250525_051900', 1], ['20250525_071902', 38], ['20250525_081902', 1], ['20250526_051800', 1], ['20250527_051700', 1], ['20250528_081702', 19], ['20250529_061602', 9], ['20250529_071602', 1], ['20250530_081502', 2], ['20250531_051500', 2], ['20250604_051300', 1], ['20250607_071202', 1], ['20250608_061102', 5], ['20250609_071102', 2], ['20250614_061002', 13], ['20250614_081002', 7], ['20250616_051000', 1], ['20250616_081002', 1], ['20250617_051100', 60], ['20250618_051100', 33], ['20250619_051100', 64], ['20250619_061102', 2], ['20250619_204800', 2], ['20250622_051100', 17], ['20250624_051200', 5], ['20250629_071402', 1]]"
American Goldfinch,0.9207,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,TBD,no,"[['20250521_072202', 1], ['20250601_203700', 1], ['20250601_213702', 1], ['20250605_051200', 1], ['20250607_081202', 1], ['20250610_071102', 1], ['20250611_071102', 1], ['20250614_061002', 2], ['20250617_071102', 1], ['20250618_061102', 1], ['20250623_204800', 1]]"
American Redstart,0.8112,0.0,0.0,0.0,0.0,0.0,0.0,70.0,164.0,TBD,no,"[['20250517_052600', 4], ['20250517_072602', 1], ['20250518_072502', 2], ['20250518_082502', 6], ['20250519_052400', 2], ['20250519_062402', 6], ['20250519_082402', 41], ['20250522_062102', 3], ['20250522_072102', 13], ['20250522_082102', 1], ['20250523_072102', 5], ['20250523_082102', 9], ['20250524_052000', 15], ['20250524_062002', 4], ['20250524_072002', 3], ['20250524_082002', 2], ['20250525_061902', 12], ['20250525_071902', 30], ['20250525_081902', 30], ['20250526_071802', 12], ['20250526_081802', 25], ['20250528_081702', 1], ['20250605_061202', 2], ['20250605_071202', 1], ['20250610_081102', 1], ['20250611_071102', 1], ['20250618_204700', 1], ['20250626_061302', 1]]"
American Robin,0.9860,0.0,0.0,0.0,0.0,0.0,0.0,148.0,331.0,TBD,no,"[['20250517_082602', 1], ['20250523_052100', 1], ['20250524_062002', 1], ['20250531_071502', 3], ['20250601_203700', 6], ['20250602_203800', 42], ['20250603_203900', 5], ['20250604_051300', 1], ['20250604_204000', 6], ['20250605_051200', 21], ['20250605_061202', 8], ['20250605_071202', 18], ['20250605_204000', 9], ['20250606_051200', 18], ['20250606_204100', 23], ['20250606_214102', 1], ['20250607_051200', 1], ['20250607_204200', 7], ['20250608_051100', 10], ['20250608_204300', 1], ['20250611_204400', 2], ['20250614_204600', 3], ['20250615_051000', 2], ['20250616_071002', 1], ['20250616_204700', 6], ['20250617_204700', 16], ['20250618_204700', 15], ['20250619_061102', 1], ['20250619_204800', 37], ['20250620_051100', 5], ['20250620_204800', 14], ['20250621_051100', 1], ['20250621_204800', 27], ['20250622_204800', 2], ['20250623_204800', 14], ['20250623_214802', 5], ['20250624_061202', 1], ['20250624_204800', 10], ['20250626_051300', 2], ['20250626_204800', 18], ['20250627_051300', 1], ['20250627_204800', 66], ['20250628_051400', 25], ['20250629_051400', 13], ['20250629_204800', 6], ['20250630_051500', 3]]"
American Woodcock,0.9370,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,TBD,no,"[['20250519_082402', 1], ['20250612_204500', 1]]"
Bald Eagle,0.5630,,,,,,,,,NA,no,NA
Baltimore Oriole,0.9536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,TBD,no,"[['20250515_082802', 4], ['20250518_052500', 4], ['20250518_062502', 3], ['20250518_082502', 1], ['20250519_062402', 8], ['20250519_082402', 3], ['20250524_052000', 1], ['20250524_072002', 1], ['20250524_082002', 15], ['20250525_051900', 1], ['20250525_061902', 1], ['20250525_071902', 3], ['20250525_081902', 5], ['20250527_051700', 1], ['20250527_081702', 13], ['20250528_061702', 2], ['20250529_081602', 4], ['20250531_061502', 2], ['20250531_071502', 31], ['20250601_061402', 14], ['20250601_071402', 15], ['20250601_081402', 44], ['20250601_203700', 2], ['20250602_051400', 7], ['20250604_071302', 4], ['20250604_081302', 2], ['20250605_051200', 1], ['20250605_061202', 2], ['20250605_204000', 1], ['20250606_051200', 3], ['20250606_071202', 1], ['20250607_071202', 1], ['20250607_081202', 10], ['20250608_061102', 2], ['20250608_071102', 2], ['20250610_051100', 1], ['20250610_204400', 22], ['20250611_061102', 1], ['20250612_061102', 31], ['20250615_061002', 1], ['20250616_071002', 1], ['20250617_051100', 1], ['20250618_051100', 3], ['20250618_071102', 2], ['20250619_051100', 1], ['20250619_071102', 11], ['20250619_204800', 1], ['20250627_204800', 1], ['20250628_051400', 5]]"
