Common Name,Confidence,"Number of Instances, 60% Confidence","Number of Instances, 65% Confidence","Number of Instances, 70% Confidence","Number of Instances, 75% Confidence","Number of Instances, 80% Confidence","Number of Instances, 85% Confidence","Number of Instances, 90% Confidence","Number of Instances, 95% Confidence",Total Instances,Rare,List of Datetimes
Alder Flycatcher,0.8707,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,TBD,no,"[['20250527_051700', 1], ['20250608_081102', 1], ['20250611_071102', 3], ['20250615_204600', 1]]"
American Bittern,0.7050,,,,,,,,,NA,no,NA
American Crow,0.7283,0.0,0.0,0.0,0.0,1.0,1.0,4.0,14.0,TBD,no,"[['20250515_072802', 4], ['20250518_052500', 5], ['20250521_052200', 3], ['20250523_052100', 1], ['20250523_082102', 1], ['20250525_061902', 1], ['20250526_051800', 1], ['20250529_081602', 1], ['20250531_071502', 1], ['20250603_203900', 1], ['20250608_204300', 1]]"
American Goldfinch,0.9893,0.0,0.0,0.0,0.0,0.0,9.0,19.0,79.0,TBD,no,"[['20250515_082802', 2], ['20250516_072702', 1], ['20250516_082702', 1], ['20250517_062602', 2], ['20250517_072602', 1], ['20250517_082602', 1], ['20250519_082402', 5], ['20250521_062202', 3], ['20250521_082202', 1], ['20250522_052100', 1], ['20250522_082102', 2], ['20250523_062102', 2], ['20250524_052000', 7], ['20250524_062002', 1], ['20250524_072002', 2], ['20250524_082002', 13], ['20250525_071902', 1], ['20250525_081902', 2], ['20250526_071802', 1], ['20250526_081802', 11], ['20250527_071702', 1], ['20250527_081702', 3], ['20250528_051700', 1], ['20250528_071702', 1], ['20250528_081702', 2], ['20250529_071602', 4], ['20250530_071502', 1], ['20250530_081502', 1], ['20250601_061402', 6], ['20250601_071402', 4], ['20250602_071402', 1], ['20250603_081302', 1], ['20250608_081102', 2], ['20250609_051100', 1], ['20250609_061102', 3], ['20250609_071102', 1], ['20250610_071102', 1], ['20250611_071102', 3], ['20250612_071102', 2], ['20250612_081102', 3], ['20250613_204500', 1], ['20250614_071002', 3], ['20250614_081002', 1]]"
American Kestrel,0.5554,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,TBD,no,"[['20250608_204300', 2]]"
American Redstart,0.3127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,TBD,no,"[['20250519_072402', 1], ['20250521_072202', 1], ['20250605_071202', 1]]"
American Robin,0.9860,0.0,0.0,0.0,0.0,0.0,0.0,284.0,665.0,TBD,no,"[['20250515_072802', 1], ['20250516_062702', 2], ['20250516_072702', 2], ['20250518_082502', 1], ['20250519_072402', 1], ['20250521_052200', 1], ['20250522_072102', 2], ['20250522_082102', 6], ['20250523_082102', 1], ['20250525_051900', 1], ['20250525_061902', 1], ['20250601_203700', 14], ['20250602_051400', 1], ['20250602_061402', 8], ['20250602_071402', 3], ['20250602_081402', 2], ['20250602_203800', 32], ['20250603_071302', 2], ['20250603_203900', 12], ['20250604_051300', 2], ['20250604_061302', 18], ['20250604_071302', 2], ['20250604_204000', 23], ['20250605_051200', 2], ['20250605_061202', 2], ['20250605_071202', 4], ['20250605_081202', 4], ['20250605_204000', 88], ['20250606_051200', 8], ['20250606_061202', 6], ['20250606_071202', 8], ['20250606_081202', 14], ['20250606_204100', 40], ['20250607_081202', 3], ['20250607_204200', 76], ['20250608_051100', 3], ['20250608_061102', 11], ['20250608_081102', 10], ['20250608_204300', 31], ['20250609_051100', 8], ['20250609_061102', 20], ['20250609_071102', 7], ['20250609_081102', 26], ['20250609_204300', 34], ['20250610_051100', 8], ['20250610_061102', 27], ['20250610_071102', 8], ['20250610_204400', 53], ['20250611_061102', 2], ['20250611_071102', 9], ['20250611_081102', 2], ['20250611_204400', 17], ['20250612_051100', 2], ['20250612_204500', 39], ['20250613_051100', 16], ['20250613_061102', 37], ['20250613_071102', 33], ['20250613_081102', 5], ['20250613_204500', 24], ['20250614_051000', 2], ['20250614_061002', 14], ['20250614_071002', 17], ['20250614_081002', 7], ['20250614_204600', 37], ['20250615_051000', 1], ['20250615_061002', 1], ['20250615_071002', 8], ['20250615_081002', 1], ['20250615_204600', 35], ['20250616_051000', 1]]"
American Woodcock,0.6731,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250601_203700', 1]]"
Bald Eagle,0.5607,,,,,,,,,NA,no,NA
Baltimore Oriole,0.9794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,846.0,TBD,no,"[['20250515_052800', 25], ['20250515_062802', 17], ['20250515_072802', 15], ['20250515_082802', 42], ['20250516_052700', 4], ['20250516_062702', 6], ['20250516_072702', 7], ['20250516_082702', 10], ['20250517_052600', 2], ['20250517_062602', 5], ['20250517_072602', 6], ['20250517_082602', 4], ['20250518_052500', 1], ['20250518_062502', 1], ['20250518_082502', 1], ['20250519_052400', 4], ['20250519_062402', 7], ['20250519_072402', 7], ['20250519_082402', 17], ['20250521_052200', 1], ['20250521_062202', 3], ['20250521_072202', 6], ['20250521_082202', 3], ['20250522_052100', 4], ['20250522_062102', 1], ['20250522_082102', 2], ['20250523_052100', 4], ['20250523_062102', 25], ['20250523_072102', 32], ['20250524_052000', 4], ['20250524_062002', 7], ['20250524_072002', 11], ['20250524_082002', 74], ['20250525_051900', 1], ['20250525_061902', 18], ['20250525_071902', 20], ['20250525_081902', 10], ['20250526_051800', 9], ['20250526_061802', 11], ['20250526_071802', 1], ['20250526_081802', 4], ['20250527_051700', 4], ['20250527_061702', 4], ['20250527_071702', 3], ['20250527_081702', 7], ['20250529_051600', 5], ['20250529_061602', 2], ['20250529_071602', 2], ['20250529_081602', 1], ['20250530_061502', 2], ['20250530_071502', 3], ['20250530_081502', 9], ['20250531_051500', 2], ['20250531_071502', 1], ['20250601_071402', 2], ['20250601_081402', 2], ['20250602_051400', 1], ['20250602_071402', 5], ['20250602_081402', 2], ['20250602_203800', 1], ['20250603_061302', 5], ['20250603_071302', 3], ['20250603_081302', 4], ['20250604_061302', 4], ['20250604_071302', 5], ['20250604_081302', 5], ['20250604_204000', 2], ['20250605_051200', 3], ['20250605_061202', 4], ['20250605_071202', 7], ['20250605_081202', 2], ['20250605_204000', 2], ['20250606_051200', 16], ['20250606_061202', 4], ['20250606_071202', 3], ['20250606_081202', 3], ['20250607_051200', 1], ['20250607_081202', 1], ['20250608_051100', 4], ['20250608_061102', 8], ['20250608_071102', 2], ['20250608_081102', 14], ['20250608_204300', 4], ['20250609_051100', 3], ['20250609_061102', 12], ['20250609_071102', 5], ['20250609_081102', 28], ['20250610_051100', 10], ['20250610_061102', 12], ['20250610_071102', 8], ['20250610_204400', 4], ['20250611_051100', 3], ['20250611_061102', 5], ['20250611_071102', 12], ['20250611_081102', 12], ['20250611_204400', 2], ['20250612_051100', 11], ['20250612_061102', 1], ['20250612_071102', 4], ['20250612_081102', 2], ['20250612_204500', 7], ['20250613_051100', 6], ['20250613_061102', 16], ['20250613_071102', 12], ['20250613_081102', 2], ['20250613_204500', 5], ['20250614_051000', 1], ['20250614_061002', 19], ['20250614_071002', 10], ['20250614_081002', 12], ['20250614_204600', 5], ['20250615_051000', 7], ['20250615_061002', 9], ['20250615_071002', 3], ['20250616_051000', 2]]"
