Common Name,Confidence,"Number of Instances, 60% Confidence","Number of Instances, 65% Confidence","Number of Instances, 70% Confidence","Number of Instances, 75% Confidence","Number of Instances, 80% Confidence","Number of Instances, 85% Confidence","Number of Instances, 90% Confidence","Number of Instances, 95% Confidence",Total Instances,Rare,List of Datetimes
Alder Flycatcher,0.275,,,,,,,,,NA,no,NA
American Bittern,0.9605,3.0,2.0,3.0,12.0,7.0,7.0,6.0,0.0,TBD,no,"[['20250523_052100', 3], ['20250524_052000', 1], ['20250524_072002', 1], ['20250528_051700', 4], ['20250529_051600', 5], ['20250604_061302', 1], ['20250605_051200', 10], ['20250606_204100', 1], ['20250607_051200', 1], ['20250607_061202', 3], ['20250611_061102', 1], ['20250629_214802', 9]]"
American Goldfinch,0.9964,0.0,0.0,0.0,0.0,0.0,3.0,9.0,103.0,TBD,no,"[['20250515_072802', 2], ['20250518_052500', 2], ['20250518_072502', 22], ['20250518_082502', 10], ['20250520_052300', 1], ['20250520_062302', 1], ['20250522_062102', 1], ['20250525_081902', 1], ['20250526_051800', 1], ['20250526_061802', 1], ['20250526_071802', 1], ['20250528_071702', 1], ['20250529_071602', 4], ['20250529_081602', 5], ['20250531_071502', 3], ['20250601_203700', 2], ['20250602_051400', 2], ['20250604_061302', 13], ['20250604_081302', 2], ['20250604_214002', 1], ['20250605_071202', 1], ['20250606_051200', 1], ['20250607_071202', 3], ['20250607_081202', 1], ['20250608_061102', 2], ['20250610_061102', 8], ['20250611_071102', 3], ['20250611_081102', 3], ['20250614_071002', 1], ['20250615_081002', 1], ['20250617_071102', 2], ['20250618_081102', 1], ['20250620_061102', 3], ['20250620_071102', 1], ['20250621_071102', 1], ['20250621_081102', 1], ['20250624_061202', 1], ['20250627_071302', 2], ['20250627_081302', 2], ['20250630_061517', 1]]"
American Kestrel,0.3126,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250609_071102', 1], ['20250624_081202', 1]]"
American Robin,0.5709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,TBD,no,"[['20250605_204000', 1], ['20250605_214002', 1]]"
American Woodcock,0.842,0.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,TBD,no,"[['20250515_052800', 1], ['20250531_061502', 1], ['20250602_071402', 1], ['20250607_214202', 1], ['20250611_204400', 1], ['20250621_081102', 1], ['20250622_061102', 1]]"
Bank Swallow,0.923,5.0,4.0,3.0,1.0,2.0,4.0,3.0,0.0,TBD,no,"[['20250524_062002', 1], ['20250525_081902', 3], ['20250530_061502', 1], ['20250530_071502', 2], ['20250531_081502', 1], ['20250603_081302', 1], ['20250606_071202', 1], ['20250607_071202', 1], ['20250608_204300', 8], ['20250610_081102', 1], ['20250616_061002', 1], ['20250619_061102', 1]]"
Barn Swallow,0.9941,0.0,0.0,0.0,9.0,30.0,23.0,27.0,51.0,TBD,no,"[['20250515_052800', 1], ['20250515_062802', 2], ['20250515_072802', 1], ['20250517_072602', 1], ['20250517_082602', 1], ['20250518_052500', 2], ['20250518_062502', 5], ['20250518_072502', 2], ['20250518_082502', 2], ['20250520_072302', 2], ['20250520_082302', 1], ['20250521_052200', 1], ['20250521_062202', 2], ['20250521_072202', 2], ['20250521_082202', 2], ['20250522_052100', 1], ['20250522_072102', 1], ['20250522_082102', 5], ['20250523_062102', 3], ['20250523_072102', 1], ['20250523_082102', 2], ['20250524_062002', 1], ['20250524_072002', 1], ['20250524_082002', 1], ['20250525_061902', 1], ['20250525_071902', 3], ['20250525_081902', 7], ['20250526_051800', 1], ['20250526_061802', 4], ['20250526_071802', 1], ['20250526_081802', 5], ['20250527_051700', 2], ['20250527_061702', 2], ['20250527_071702', 1], ['20250527_081702', 4], ['20250528_051700', 3], ['20250528_061702', 1], ['20250528_071702', 1], ['20250528_081702', 2], ['20250529_051600', 3], ['20250529_081602', 2], ['20250530_051500', 4], ['20250530_061502', 1], ['20250530_071502', 4], ['20250530_081502', 2], ['20250531_071502', 3], ['20250601_061402', 1], ['20250601_081402', 3], ['20250601_203700', 1], ['20250602_071402', 1], ['20250602_203800', 1], ['20250603_203900', 2], ['20250604_081302', 1], ['20250605_061202', 2], ['20250606_061202', 1], ['20250606_204100', 1], ['20250610_081102', 1], ['20250612_071102', 1], ['20250612_081102', 1], ['20250613_071102', 5], ['20250613_081102', 1], ['20250613_204500', 1], ['20250614_204600', 3], ['20250616_061002', 1], ['20250618_204700', 4], ['20250620_061102', 1], ['20250624_204800', 4], ['20250626_204800', 1], ['20250628_204800', 1], ['20250630_071608', 1]]"
Barred Owl,0.7775,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250603_213902', 2]]"
Bell's Vireo,0.8359,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,TBD,no,"[['20250522_072102', 1], ['20250522_082102', 1], ['20250525_061902', 1], ['20250606_081202', 1], ['20250616_204700', 1], ['20250630_071608', 1]]"
Black Tern,0.8896,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,TBD,no,"[['20250526_061802', 1], ['20250530_061502', 1], ['20250605_081202', 1]]"
Black-billed Cuckoo,0.957,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,TBD,no,"[['20250524_082002', 1], ['20250617_061102', 1], ['20250617_081102', 2], ['20250630_071608', 1]]"
Black-crowned Night-Heron,0.5174,,,,,,,,,NA,no,NA
Black-throated Green Warbler,0.9107,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,TBD,no,"[['20250604_204000', 1], ['20250608_081102', 1]]"
Blackpoll Warbler,0.6265,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,TBD,no,"[['20250606_204100', 2], ['20250607_204200', 5], ['20250608_051100', 1], ['20250608_081102', 1]]"
Blue Grosbeak,0.3413,,,,,,,,,NA,no,NA
Blue Jay,0.3652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,TBD,no,"[['20250522_062102', 1]]"
Blue-winged Teal,0.4925,,,,,,,,,NA,no,NA
Bobolink,0.9999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44310.0,TBD,no,"[['20250515_052800', 243], ['20250515_062802', 371], ['20250515_072802', 28], ['20250515_082802', 11], ['20250517_052600', 2], ['20250517_062602', 34], ['20250517_072602', 5], ['20250517_082602', 5], ['20250518_052500', 168], ['20250518_062502', 330], ['20250518_072502', 490], ['20250518_082502', 337], ['20250519_062402', 12], ['20250519_072402', 1], ['20250519_082402', 1], ['20250520_052300', 169], ['20250520_062302', 150], ['20250520_072302', 121], ['20250520_082302', 162], ['20250521_052200', 120], ['20250521_062202', 177], ['20250521_072202', 152], ['20250521_082202', 125], ['20250522_052100', 277], ['20250522_062102', 459], ['20250522_072102', 468], ['20250522_082102', 564], ['20250523_052100', 491], ['20250523_062102', 622], ['20250523_072102', 598], ['20250523_082102', 599], ['20250524_052000', 685], ['20250524_062002', 629], ['20250524_072002', 637], ['20250524_082002', 590], ['20250525_051900', 620], ['20250525_061902', 640], ['20250525_071902', 582], ['20250525_081902', 454], ['20250526_051800', 499], ['20250526_061802', 569], ['20250526_071802', 662], ['20250526_081802', 456], ['20250527_051700', 790], ['20250527_061702', 675], ['20250527_071702', 479], ['20250527_081702', 500], ['20250528_051700', 725], ['20250528_061702', 638], ['20250528_071702', 601], ['20250528_081702', 529], ['20250529_051600', 591], ['20250529_061602', 568], ['20250529_071602', 494], ['20250529_081602', 598], ['20250530_051500', 397], ['20250530_061502', 166], ['20250530_071502', 206], ['20250530_081502', 315], ['20250531_051500', 637], ['20250531_061502', 249], ['20250531_071502', 380], ['20250531_081502', 339], ['20250601_051400', 487], ['20250601_061402', 333], ['20250601_071402', 342], ['20250601_081402', 323], ['20250601_203700', 175], ['20250602_051400', 617], ['20250602_061402', 557], ['20250602_071402', 304], ['20250602_081402', 47], ['20250602_203800', 89], ['20250603_051300', 18], ['20250603_061302', 6], ['20250603_071302', 18], ['20250603_081302', 28], ['20250603_203900', 393], ['20250604_051300', 507], ['20250604_061302', 415], ['20250604_071302', 490], ['20250604_081302', 548], ['20250604_204000', 180], ['20250605_051200', 327], ['20250605_061202', 553], ['20250605_071202', 418], ['20250605_081202', 460], ['20250605_204000', 215], ['20250606_051200', 498], ['20250606_061202', 391], ['20250606_071202', 353], ['20250606_081202', 302], ['20250606_204100', 123], ['20250607_051200', 260], ['20250607_061202', 130], ['20250607_071202', 136], ['20250607_081202', 92], ['20250607_204200', 101], ['20250608_051100', 211], ['20250608_061102', 37], ['20250608_071102', 2], ['20250608_081102', 2], ['20250608_204300', 80], ['20250609_051100', 55], ['20250609_061102', 22], ['20250609_071102', 6], ['20250609_081102', 2], ['20250609_204300', 46], ['20250610_051100', 195], ['20250610_061102', 104], ['20250610_071102', 157], ['20250610_081102', 184], ['20250610_204400', 38], ['20250611_051100', 196], ['20250611_061102', 83], ['20250611_071102', 56], ['20250611_081102', 3], ['20250611_204400', 15], ['20250612_051100', 212], ['20250612_061102', 167], ['20250612_071102', 120], ['20250612_081102', 54], ['20250612_204500', 6], ['20250613_051100', 135], ['20250613_061102', 174], ['20250613_071102', 324], ['20250613_081102', 264], ['20250613_204500', 15], ['20250614_051000', 518], ['20250614_061002', 579], ['20250614_071002', 622], ['20250614_081002', 699], ['20250614_204600', 112], ['20250615_051000', 286], ['20250615_061002', 150], ['20250615_071002', 193], ['20250615_081002', 61], ['20250615_204600', 226], ['20250616_051000', 278], ['20250616_061002', 36], ['20250616_071002', 6], ['20250616_081002', 3], ['20250616_204700', 79], ['20250617_051100', 140], ['20250617_061102', 140], ['20250617_071102', 143], ['20250617_081102', 88], ['20250617_204700', 55], ['20250618_051100', 135], ['20250618_061102', 93], ['20250618_071102', 88], ['20250618_081102', 69], ['20250618_204700', 6], ['20250619_051100', 60], ['20250619_061102', 26], ['20250619_071102', 10], ['20250619_081102', 3], ['20250619_204800', 3], ['20250620_051100', 8], ['20250620_061102', 105], ['20250620_071102', 9], ['20250620_081102', 2], ['20250621_051100', 3], ['20250621_061102', 2], ['20250621_071102', 2], ['20250623_051200', 1], ['20250623_204800', 9], ['20250624_051200', 7], ['20250624_061202', 11], ['20250624_071202', 21], ['20250624_081202', 10], ['20250624_204800', 18], ['20250625_051200', 32], ['20250625_061202', 77], ['20250625_071202', 87], ['20250625_081202', 130], ['20250625_204800', 16], ['20250626_051300', 14], ['20250626_061302', 39], ['20250626_071302', 54], ['20250626_081302', 24], ['20250626_204800', 9], ['20250627_051300', 58], ['20250627_061302', 26], ['20250627_071302', 87], ['20250627_081302', 66], ['20250627_204800', 19], ['20250628_051400', 80], ['20250628_061402', 9], ['20250628_071402', 55], ['20250628_081402', 68], ['20250628_204800', 120], ['20250629_071402', 74], ['20250629_081402', 143], ['20250629_204800', 4], ['20250630_051500', 116], ['20250630_061517', 26], ['20250630_071608', 369]]"
Broad-winged Hawk,0.7606,,,,,,,,,NA,no,NA
Brown Creeper,0.5286,,,,,,,,,NA,no,NA
Brown Thrasher,0.4227,,,,,,,,,NA,no,NA
