Common Name,Confidence,"Number of Instances, 60% Confidence","Number of Instances, 65% Confidence","Number of Instances, 70% Confidence","Number of Instances, 75% Confidence","Number of Instances, 80% Confidence","Number of Instances, 85% Confidence","Number of Instances, 90% Confidence","Number of Instances, 95% Confidence",Total Instances,Rare,List of Datetimes
Alder Flycatcher,0.8732,4.0,3.0,3.0,6.0,3.0,9.0,5.0,8.0,TBD,no,"[['20250517_052600', 1], ['20250517_072602', 1], ['20250523_072102', 1], ['20250524_062002', 1], ['20250525_081902', 3], ['20250526_071802', 2], ['20250526_081802', 7], ['20250530_081502', 1], ['20250531_051500', 1], ['20250531_061502', 1], ['20250531_071502', 1], ['20250601_061402', 1], ['20250602_203800', 1], ['20250603_203900', 2], ['20250604_061302', 1], ['20250604_071302', 2], ['20250604_081302', 1], ['20250607_081202', 2], ['20250607_204200', 1], ['20250610_061102', 1], ['20250611_071102', 1], ['20250613_051100', 2], ['20250614_081002', 1], ['20250614_204600', 2], ['20250615_081002', 1], ['20250616_071002', 1], ['20250624_061202', 1]]"
American Bittern,0.9234,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,TBD,no,"[['20250518_062502', 1], ['20250525_061902', 2], ['20250526_061802', 1]]"
American Crow,0.9189,0.0,0.0,0.0,0.0,1.0,2.0,0.0,9.0,TBD,no,"[['20250516_052700', 3], ['20250517_052600', 4], ['20250521_052200', 4], ['20250603_081302', 1]]"
American Goldfinch,0.9981,0.0,0.0,0.0,0.0,0.0,37.0,129.0,982.0,TBD,no,"[['20250515_062802', 3], ['20250515_072802', 3], ['20250517_052600', 8], ['20250517_062602', 36], ['20250517_072602', 4], ['20250517_082602', 1], ['20250518_052500', 3], ['20250518_062502', 40], ['20250518_072502', 78], ['20250518_082502', 24], ['20250519_062402', 41], ['20250519_072402', 29], ['20250519_082402', 27], ['20250520_082302', 1], ['20250521_062202', 56], ['20250521_072202', 29], ['20250521_082202', 18], ['20250522_052100', 4], ['20250522_062102', 1], ['20250522_072102', 8], ['20250522_082102', 9], ['20250523_052100', 5], ['20250523_062102', 34], ['20250523_072102', 1], ['20250523_082102', 3], ['20250524_052000', 2], ['20250524_072002', 7], ['20250524_082002', 18], ['20250525_051900', 10], ['20250525_061902', 1], ['20250525_071902', 2], ['20250525_081902', 2], ['20250526_071802', 2], ['20250526_081802', 1], ['20250527_051700', 1], ['20250527_061702', 17], ['20250527_071702', 18], ['20250527_081702', 3], ['20250528_051700', 3], ['20250528_061702', 6], ['20250528_071702', 7], ['20250528_081702', 3], ['20250529_051600', 1], ['20250529_061602', 28], ['20250529_071602', 87], ['20250529_081602', 5], ['20250530_051500', 4], ['20250530_061502', 13], ['20250530_071502', 14], ['20250530_081502', 12], ['20250531_051500', 20], ['20250531_061502', 10], ['20250531_071502', 6], ['20250531_081502', 7], ['20250601_071402', 2], ['20250601_081402', 2], ['20250601_203700', 1], ['20250602_061402', 3], ['20250602_071402', 2], ['20250602_081402', 4], ['20250603_061302', 1], ['20250603_071302', 2], ['20250603_081302', 1], ['20250604_061302', 12], ['20250604_071302', 5], ['20250605_071202', 2], ['20250605_081202', 15], ['20250606_081202', 16], ['20250607_071202', 3], ['20250607_081202', 3], ['20250608_061102', 3], ['20250608_071102', 6], ['20250608_081102', 2], ['20250609_061102', 6], ['20250609_071102', 4], ['20250609_081102', 4], ['20250609_204300', 1], ['20250610_061102', 5], ['20250610_071102', 3], ['20250610_081102', 5], ['20250611_051100', 9], ['20250611_061102', 4], ['20250611_081102', 2], ['20250612_081102', 32], ['20250613_061102', 56], ['20250613_071102', 3], ['20250613_081102', 1], ['20250614_061002', 1], ['20250614_071002', 2], ['20250614_081002', 19], ['20250615_051000', 1], ['20250615_081002', 1], ['20250616_061002', 1], ['20250616_081002', 14], ['20250617_051100', 16], ['20250617_061102', 9], ['20250617_071102', 1], ['20250617_081102', 2], ['20250618_061102', 2], ['20250618_071102', 21], ['20250618_081102', 3], ['20250619_061102', 1], ['20250619_204800', 1], ['20250620_051100', 1], ['20250620_061102', 1], ['20250620_071102', 9], ['20250620_081102', 1], ['20250621_071102', 7], ['20250621_081102', 1], ['20250622_051100', 3], ['20250622_061102', 8], ['20250622_071102', 2], ['20250622_081102', 2], ['20250623_071202', 1], ['20250623_204800', 2], ['20250624_061202', 6], ['20250624_071202', 1], ['20250624_081202', 12]]"
American Robin,0.9939,0.0,0.0,0.0,0.0,0.0,0.0,265.0,865.0,TBD,no,"[['20250515_052800', 1], ['20250516_052700', 1], ['20250516_082702', 3], ['20250517_052600', 2], ['20250517_072602', 1], ['20250518_052500', 3], ['20250520_052300', 1], ['20250520_072302', 1], ['20250521_062202', 2], ['20250522_052100', 2], ['20250525_071902', 2], ['20250526_071802', 1], ['20250526_081802', 1], ['20250527_051700', 2], ['20250527_081702', 1], ['20250528_051700', 41], ['20250528_061702', 3], ['20250528_081702', 1], ['20250529_051600', 3], ['20250529_081602', 7], ['20250530_061502', 3], ['20250530_081502', 1], ['20250531_061502', 2], ['20250531_071502', 4], ['20250601_081402', 1], ['20250601_203700', 27], ['20250602_081402', 4], ['20250602_203800', 6], ['20250603_061302', 1], ['20250603_081302', 6], ['20250603_203900', 65], ['20250604_051300', 5], ['20250604_204000', 44], ['20250605_051200', 5], ['20250605_071202', 8], ['20250605_204000', 9], ['20250606_051200', 2], ['20250606_071202', 7], ['20250606_204100', 30], ['20250607_051200', 17], ['20250607_081202', 1], ['20250607_204200', 18], ['20250608_051100', 11], ['20250608_071102', 1], ['20250608_081102', 3], ['20250608_204300', 8], ['20250609_051100', 7], ['20250609_071102', 2], ['20250609_204300', 72], ['20250610_051100', 1], ['20250610_061102', 2], ['20250610_081102', 4], ['20250610_204400', 19], ['20250611_071102', 9], ['20250611_081102', 14], ['20250611_204400', 9], ['20250612_051100', 3], ['20250612_204500', 5], ['20250613_061102', 7], ['20250613_071102', 48], ['20250613_081102', 9], ['20250613_204500', 46], ['20250614_061002', 14], ['20250614_071002', 18], ['20250614_204600', 1], ['20250615_051000', 5], ['20250615_204600', 3], ['20250616_051000', 14], ['20250616_061002', 1], ['20250616_081002', 2], ['20250616_204700', 12], ['20250617_061102', 1], ['20250617_071102', 3], ['20250617_081102', 7], ['20250617_204700', 44], ['20250618_051100', 1], ['20250618_071102', 25], ['20250618_081102', 35], ['20250618_204700', 18], ['20250618_214702', 2], ['20250619_061102', 10], ['20250619_071102', 10], ['20250619_081102', 43], ['20250619_204800', 42], ['20250620_051100', 3], ['20250620_061102', 5], ['20250620_071102', 2], ['20250620_204800', 33], ['20250621_051100', 13], ['20250621_061102', 9], ['20250621_071102', 2], ['20250621_081102', 8], ['20250621_204800', 44], ['20250622_071102', 2], ['20250622_081102', 4], ['20250622_204800', 22], ['20250623_051200', 1], ['20250623_061202', 10], ['20250623_071202', 6], ['20250623_081202', 3], ['20250623_204800', 7], ['20250624_061202', 1], ['20250624_071202', 2], ['20250624_081202', 6], ['20250624_204800', 11]]"
American Woodcock,0.8005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TBD,no,"[['20250603_051300', 1]]"
Bald Eagle,0.4891,,,,,,,,,NA,no,NA
Baltimore Oriole,0.8636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,TBD,no,"[['20250516_082702', 1], ['20250522_072102', 1], ['20250524_072002', 1], ['20250524_082002', 1], ['20250526_081802', 1], ['20250527_071702', 15], ['20250528_071702', 1], ['20250528_081702', 3], ['20250529_071602', 2], ['20250601_061402', 1], ['20250602_081402', 1], ['20250603_061302', 1], ['20250603_071302', 1], ['20250604_081302', 2], ['20250605_071202', 1], ['20250606_204100', 1], ['20250607_061202', 1], ['20250607_081202', 1], ['20250608_051100', 2], ['20250609_204300', 1], ['20250610_061102', 5], ['20250610_081102', 1], ['20250611_204400', 1], ['20250612_051100', 1], ['20250613_051100', 1], ['20250613_061102', 1], ['20250613_071102', 8], ['20250613_081102', 2], ['20250613_204500', 3], ['20250614_051000', 1], ['20250614_071002', 3], ['20250614_081002', 2], ['20250614_204600', 4], ['20250615_051000', 1], ['20250616_061002', 1], ['20250617_051100', 1], ['20250617_061102', 2], ['20250617_081102', 5], ['20250617_204700', 1], ['20250618_051100', 2], ['20250618_061102', 1], ['20250618_071102', 11], ['20250618_081102', 4], ['20250619_081102', 2], ['20250619_204800', 1], ['20250620_204800', 1], ['20250621_051100', 1], ['20250621_061102', 1], ['20250621_071102', 4], ['20250621_081102', 1], ['20250621_204800', 3], ['20250623_061202', 3], ['20250623_071202', 1], ['20250623_081202', 10], ['20250624_051200', 1], ['20250624_061202', 2], ['20250624_071202', 4], ['20250624_204800', 2]]"
Bank Swallow,0.6834,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,TBD,no,"[['20250515_062802', 1], ['20250519_072402', 1], ['20250531_081502', 1], ['20250601_071402', 1], ['20250603_051300', 1]]"
Barn Swallow,0.9777,0.0,0.0,0.0,2.0,6.0,8.0,13.0,51.0,TBD,no,"[['20250515_062802', 3], ['20250515_082802', 2], ['20250523_072102', 2], ['20250525_081902', 1], ['20250526_061802', 1], ['20250526_081802', 1], ['20250528_071702', 1], ['20250531_051500', 3], ['20250531_061502', 1], ['20250601_061402', 1], ['20250602_071402', 1], ['20250602_081402', 3], ['20250604_204000', 1], ['20250605_081202', 6], ['20250605_204000', 3], ['20250606_061202', 1], ['20250607_071202', 1], ['20250607_204200', 4], ['20250608_051100', 1], ['20250608_204300', 1], ['20250609_204300', 1], ['20250610_071102', 1], ['20250611_204400', 2], ['20250613_051100', 1], ['20250613_081102', 1], ['20250613_204500', 2], ['20250614_051000', 2], ['20250614_061002', 1], ['20250616_051000', 1], ['20250616_071002', 2], ['20250616_081002', 1], ['20250617_061102', 1], ['20250617_071102', 1], ['20250617_081102', 2], ['20250617_204700', 6], ['20250618_061102', 2], ['20250618_081102', 3], ['20250618_204700', 3], ['20250619_204800', 2], ['20250620_204800', 3], ['20250621_204800', 1], ['20250622_204800', 1], ['20250623_061202', 1], ['20250624_081202', 1]]"
