Common Name,Confidence,"Number of Instances, 60% Confidence","Number of Instances, 65% Confidence","Number of Instances, 70% Confidence","Number of Instances, 75% Confidence","Number of Instances, 80% Confidence","Number of Instances, 85% Confidence","Number of Instances, 90% Confidence","Number of Instances, 95% Confidence",Total Instances,Rare,List of Datetimes
Alder Flycatcher,0.9111,0.0,3.0,1.0,0.0,0.0,1.0,1.0,5.0,TBD,no,"[['20250521_082202', 1], ['20250522_062102', 1], ['20250524_082002', 3], ['20250529_081602', 6]]"
American Bittern,0.7647,,,,,,,,,NA,no,NA
American Crow,0.9936,0.0,0.0,0.0,0.0,32.0,77.0,84.0,1011.0,TBD,no,"[['20250515_052800', 3], ['20250515_072802', 6], ['20250516_062702', 2], ['20250517_062602', 2], ['20250518_052500', 7], ['20250518_082502', 6], ['20250519_082402', 7], ['20250521_052200', 1], ['20250522_052100', 2], ['20250522_062102', 1], ['20250522_072102', 2], ['20250523_052100', 2], ['20250524_052000', 8], ['20250525_051900', 12], ['20250525_061902', 1], ['20250526_051800', 21], ['20250526_061802', 16], ['20250526_071802', 1], ['20250527_051700', 3], ['20250527_061702', 6], ['20250527_081702', 27], ['20250528_051700', 8], ['20250529_051600', 29], ['20250529_061602', 8], ['20250529_081602', 6], ['20250530_051500', 2], ['20250530_071502', 2], ['20250531_051500', 4], ['20250531_061502', 1], ['20250601_051400', 7], ['20250601_061402', 3], ['20250602_051400', 9], ['20250602_071402', 11], ['20250603_051300', 7], ['20250603_071302', 5], ['20250603_081302', 5], ['20250604_051300', 3], ['20250604_061302', 17], ['20250604_081302', 3], ['20250605_051200', 33], ['20250605_061202', 6], ['20250605_071202', 3], ['20250606_051200', 11], ['20250606_061202', 11], ['20250606_071202', 5], ['20250606_081202', 14], ['20250607_051200', 10], ['20250607_061202', 7], ['20250607_071202', 29], ['20250607_081202', 12], ['20250608_051100', 29], ['20250608_061102', 13], ['20250608_071102', 8], ['20250608_081102', 5], ['20250609_051100', 51], ['20250609_061102', 4], ['20250609_071102', 17], ['20250610_051100', 8], ['20250610_061102', 6], ['20250610_071102', 4], ['20250611_051100', 20], ['20250611_071102', 13], ['20250611_081102', 10], ['20250612_051100', 2], ['20250612_071102', 14], ['20250613_051100', 8], ['20250613_061102', 51], ['20250613_071102', 57], ['20250613_081102', 22], ['20250614_051000', 4], ['20250614_061002', 2], ['20250614_071002', 19], ['20250615_051000', 9], ['20250615_061002', 17], ['20250615_071002', 4], ['20250615_081002', 1], ['20250616_061002', 6], ['20250616_071002', 6], ['20250617_051100', 19], ['20250617_061102', 50], ['20250618_051100', 3], ['20250619_051100', 1], ['20250619_061102', 19], ['20250619_071102', 17], ['20250619_081102', 8], ['20250620_081102', 25], ['20250621_051100', 4], ['20250626_051300', 56], ['20250626_061302', 16], ['20250626_081302', 1], ['20250627_051300', 3], ['20250628_051400', 1], ['20250628_061402', 153], ['20250628_071402', 2], ['20250629_051400', 1], ['20250629_061402', 8]]"
American Goldfinch,0.9991,0.0,0.0,0.0,0.0,0.0,80.0,260.0,3222.0,TBD,no,"[['20250515_052800', 3], ['20250515_062802', 2], ['20250515_072802', 22], ['20250515_082802', 7], ['20250516_052700', 4], ['20250516_062702', 1], ['20250516_072702', 7], ['20250516_082702', 22], ['20250517_052600', 1], ['20250517_062602', 7], ['20250517_072602', 2], ['20250517_082602', 1], ['20250518_052500', 1], ['20250518_062502', 4], ['20250518_072502', 41], ['20250518_082502', 11], ['20250519_052400', 4], ['20250519_062402', 1], ['20250519_072402', 16], ['20250519_082402', 2], ['20250521_052200', 1], ['20250521_062202', 3], ['20250521_072202', 45], ['20250521_082202', 127], ['20250522_052100', 1], ['20250522_062102', 3], ['20250522_072102', 44], ['20250522_082102', 20], ['20250523_052100', 11], ['20250523_062102', 11], ['20250523_072102', 30], ['20250523_082102', 39], ['20250524_052000', 21], ['20250524_062002', 17], ['20250524_072002', 9], ['20250524_082002', 17], ['20250525_061902', 2], ['20250525_071902', 22], ['20250525_081902', 11], ['20250526_051800', 1], ['20250526_061802', 9], ['20250526_071802', 87], ['20250526_081802', 34], ['20250527_051700', 2], ['20250527_061702', 1], ['20250527_081702', 19], ['20250528_051700', 3], ['20250528_061702', 117], ['20250528_071702', 113], ['20250528_081702', 28], ['20250529_051600', 75], ['20250529_061602', 6], ['20250529_071602', 38], ['20250529_081602', 32], ['20250530_051500', 2], ['20250530_061502', 21], ['20250530_071502', 1], ['20250530_081502', 11], ['20250531_051500', 36], ['20250531_061502', 12], ['20250531_071502', 56], ['20250531_081502', 10], ['20250601_051400', 46], ['20250601_061402', 33], ['20250601_071402', 14], ['20250601_081402', 37], ['20250602_051400', 13], ['20250602_071402', 22], ['20250602_081402', 4], ['20250603_061302', 18], ['20250603_071302', 4], ['20250603_081302', 67], ['20250604_051300', 1], ['20250604_061302', 11], ['20250604_071302', 6], ['20250604_081302', 1], ['20250605_051200', 1], ['20250605_061202', 5], ['20250605_071202', 14], ['20250606_051200', 10], ['20250606_061202', 41], ['20250606_071202', 24], ['20250606_081202', 13], ['20250607_051200', 1], ['20250607_071202', 7], ['20250607_081202', 102], ['20250608_051100', 1], ['20250608_061102', 3], ['20250608_071102', 3], ['20250608_081102', 27], ['20250609_061102', 16], ['20250610_051100', 9], ['20250610_061102', 6], ['20250610_071102', 1], ['20250610_081102', 12], ['20250611_071102', 41], ['20250611_081102', 10], ['20250612_061102', 3], ['20250612_071102', 17], ['20250612_081102', 46], ['20250613_071102', 2], ['20250613_081102', 1], ['20250614_061002', 1], ['20250614_081002', 13], ['20250615_061002', 14], ['20250615_071002', 1], ['20250615_081002', 17], ['20250616_051000', 53], ['20250616_061002', 40], ['20250616_071002', 71], ['20250617_051100', 1], ['20250617_061102', 29], ['20250617_071102', 112], ['20250617_081102', 8], ['20250618_051100', 1], ['20250618_061102', 6], ['20250618_071102', 18], ['20250618_081102', 33], ['20250619_051100', 11], ['20250619_061102', 9], ['20250619_071102', 30], ['20250620_061102', 2], ['20250620_071102', 30], ['20250620_081102', 6], ['20250622_051100', 1], ['20250622_061102', 5], ['20250622_081102', 19], ['20250623_061202', 79], ['20250623_071202', 72], ['20250623_081202', 13], ['20250624_051200', 3], ['20250624_061202', 12], ['20250624_071202', 111], ['20250624_081202', 90], ['20250625_051200', 15], ['20250625_061202', 61], ['20250625_071202', 78], ['20250625_081202', 11], ['20250626_061302', 19], ['20250626_071302', 51], ['20250626_081302', 55], ['20250627_051300', 24], ['20250627_061302', 88], ['20250627_071302', 16], ['20250627_081302', 4], ['20250628_051400', 6], ['20250628_061402', 11], ['20250628_071402', 29], ['20250628_081402', 7], ['20250629_051400', 2], ['20250629_061402', 159], ['20250629_071402', 15]]"
American Kestrel,0.9937,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,TBD,no,"[['20250617_071102', 1], ['20250619_051100', 1], ['20250619_071102', 2], ['20250621_081102', 3]]"
American Redstart,0.7774,0.0,0.0,0.0,0.0,0.0,0.0,9.0,22.0,TBD,no,"[['20250523_062102', 3], ['20250523_072102', 2], ['20250525_051900', 17], ['20250525_061902', 1], ['20250525_071902', 6], ['20250601_061402', 2]]"
American Robin,0.9886,0.0,0.0,0.0,0.0,0.0,0.0,81.0,247.0,TBD,no,"[['20250515_052800', 2], ['20250516_052700', 2], ['20250516_062702', 1], ['20250516_072702', 1], ['20250517_082602', 1], ['20250518_052500', 9], ['20250518_062502', 2], ['20250518_082502', 1], ['20250519_052400', 2], ['20250519_062402', 4], ['20250519_072402', 2], ['20250519_082402', 1], ['20250521_062202', 1], ['20250521_082202', 1], ['20250522_062102', 3], ['20250523_082102', 2], ['20250524_062002', 5], ['20250525_051900', 4], ['20250526_051800', 3], ['20250526_061802', 2], ['20250527_051700', 9], ['20250527_061702', 1], ['20250527_081702', 1], ['20250528_051700', 7], ['20250528_061702', 1], ['20250528_081702', 6], ['20250529_051600', 4], ['20250529_061602', 16], ['20250529_071602', 1], ['20250529_081602', 2], ['20250530_051500', 2], ['20250531_051500', 1], ['20250531_081502', 1], ['20250601_061402', 3], ['20250601_071402', 80], ['20250603_081302', 2], ['20250604_051300', 1], ['20250604_081302', 1], ['20250604_204000', 3], ['20250605_071202', 5], ['20250605_204000', 1], ['20250607_081202', 22], ['20250607_204200', 2], ['20250609_061102', 10], ['20250609_204300', 5], ['20250610_051100', 1], ['20250610_061102', 2], ['20250610_204400', 4], ['20250611_061102', 1], ['20250612_081102', 6], ['20250614_051000', 7], ['20250614_061002', 3], ['20250615_051000', 9], ['20250615_071002', 2], ['20250615_204600', 4], ['20250616_051000', 1], ['20250616_081002', 1], ['20250617_061102', 1], ['20250618_051100', 12], ['20250618_061102', 1], ['20250618_071102', 4], ['20250619_051100', 1], ['20250619_061102', 2], ['20250619_071102', 2], ['20250624_061202', 1], ['20250625_081202', 2], ['20250626_081302', 3], ['20250627_061302', 1], ['20250627_204800', 6], ['20250628_061402', 9], ['20250628_071402', 1], ['20250629_204800', 5]]"
American Woodcock,0.6754,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250609_214302', 1]]"
Baltimore Oriole,0.9422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,TBD,no,"[['20250515_082802', 1], ['20250516_052700', 2], ['20250516_072702', 1], ['20250517_082602', 1], ['20250524_052000', 1], ['20250525_051900', 9], ['20250526_061802', 1], ['20250529_081602', 2], ['20250604_081302', 3], ['20250614_081002', 1], ['20250615_051000', 44], ['20250615_071002', 10], ['20250616_081002', 1], ['20250617_081102', 12], ['20250619_051100', 2], ['20250621_071102', 5], ['20250625_071202', 1], ['20250626_071302', 1], ['20250628_071402', 3], ['20250629_061402', 2]]"
Bank Swallow,0.5817,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250522_072102', 1], ['20250531_071502', 1], ['20250601_051400', 1]]"
