Common Name,Confidence,"Number of Instances, 60% Confidence","Number of Instances, 65% Confidence","Number of Instances, 70% Confidence","Number of Instances, 75% Confidence","Number of Instances, 80% Confidence","Number of Instances, 85% Confidence","Number of Instances, 90% Confidence","Number of Instances, 95% Confidence",Total Instances,Rare,List of Datetimes
Alder Flycatcher,0.9753,1.0,2.0,3.0,2.0,1.0,3.0,9.0,31.0,TBD,no,"[['20250530_061502', 1], ['20250530_081502', 1], ['20250607_061202', 1], ['20250608_071102', 5], ['20250608_081102', 1], ['20250609_051100', 1], ['20250609_061102', 21], ['20250609_071102', 13], ['20250609_081102', 2], ['20250619_061102', 2], ['20250619_081102', 2], ['20250620_061102', 2]]"
American Bittern,0.8226,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250530_061502', 1], ['20250605_051200', 1]]"
American Crow,0.8119,0.0,0.0,0.0,0.0,0.0,2.0,3.0,12.0,TBD,no,"[['20250518_082502', 8], ['20250519_072402', 5], ['20250528_061702', 1], ['20250614_081002', 1], ['20250617_051100', 1], ['20250624_051200', 1]]"
American Goldfinch,0.9827,0.0,0.0,0.0,0.0,0.0,16.0,43.0,261.0,TBD,no,"[['20250515_052800', 2], ['20250515_062802', 3], ['20250516_052700', 2], ['20250516_062702', 10], ['20250517_082602', 1], ['20250518_052500', 1], ['20250518_072502', 11], ['20250518_082502', 33], ['20250519_052400', 6], ['20250519_062402', 2], ['20250519_072402', 2], ['20250519_082402', 4], ['20250521_062202', 1], ['20250521_072202', 4], ['20250521_082202', 1], ['20250522_072102', 1], ['20250522_082102', 10], ['20250523_062102', 1], ['20250523_072102', 2], ['20250523_082102', 2], ['20250528_071702', 1], ['20250529_081602', 3], ['20250530_061502', 1], ['20250530_071502', 1], ['20250531_071502', 2], ['20250601_061402', 1], ['20250601_071402', 1], ['20250601_081402', 2], ['20250602_051400', 1], ['20250602_061402', 3], ['20250603_071302', 1], ['20250603_081302', 1], ['20250604_061302', 3], ['20250604_071302', 8], ['20250605_061202', 1], ['20250605_071202', 2], ['20250605_081202', 1], ['20250606_081202', 1], ['20250606_204100', 1], ['20250607_061202', 4], ['20250607_081202', 2], ['20250608_061102', 1], ['20250608_071102', 1], ['20250609_071102', 2], ['20250610_061102', 5], ['20250611_061102', 1], ['20250611_081102', 1], ['20250612_061102', 1], ['20250612_081102', 4], ['20250613_061102', 3], ['20250613_071102', 3], ['20250613_081102', 13], ['20250614_061002', 1], ['20250614_071002', 10], ['20250614_081002', 3], ['20250616_061002', 3], ['20250616_081002', 3], ['20250617_061102', 3], ['20250617_071102', 5], ['20250617_081102', 6], ['20250618_071102', 1], ['20250618_081102', 4], ['20250619_081102', 8], ['20250621_071102', 1], ['20250622_071102', 1], ['20250623_061202', 26], ['20250623_071202', 29], ['20250623_081202', 6], ['20250623_204800', 4], ['20250624_061202', 1], ['20250625_061202', 1], ['20250626_061302', 1], ['20250626_081302', 3], ['20250627_071302', 1], ['20250628_051400', 1], ['20250628_061402', 1], ['20250628_071402', 3], ['20250628_081402', 2], ['20250628_204800', 1], ['20250629_061402', 1], ['20250629_071402', 2], ['20250629_081402', 3], ['20250629_204800', 2], ['20250630_061502', 2], ['20250630_071517', 4], ['20250630_081517', 2]]"
American Kestrel,0.3640,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,TBD,no,"[['20250623_204800', 1], ['20250628_071402', 1]]"
American Robin,0.8830,0.0,0.0,0.0,0.0,0.0,0.0,22.0,69.0,TBD,no,"[['20250601_203700', 8], ['20250602_203800', 2], ['20250603_203900', 1], ['20250604_204000', 4], ['20250605_204000', 6], ['20250611_204400', 3], ['20250615_204600', 13], ['20250616_204700', 1], ['20250617_081102', 1], ['20250617_204700', 26], ['20250618_204700', 3], ['20250625_204800', 7], ['20250626_204800', 1], ['20250628_204800', 3], ['20250629_204800', 12]]"
American Woodcock,0.9946,6.0,11.0,5.0,4.0,7.0,5.0,4.0,7.0,TBD,no,"[['20250602_203800', 4], ['20250602_213802', 6], ['20250605_214002', 2], ['20250607_204200', 7], ['20250607_214202', 9], ['20250609_071102', 1], ['20250609_214302', 2], ['20250615_204600', 4], ['20250615_214602', 2], ['20250616_214702', 1], ['20250618_214702', 3], ['20250619_081102', 1], ['20250620_061102', 1], ['20250620_081102', 1], ['20250621_051100', 1], ['20250622_081102', 1], ['20250627_204800', 1], ['20250628_204800', 2]]"
Bald Eagle,0.3587,,,,,,,,,NA,no,NA
Baltimore Oriole,0.9349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,TBD,no,"[['20250515_052800', 1], ['20250516_062702', 1], ['20250516_072702', 1], ['20250518_062502', 1], ['20250518_072502', 6], ['20250521_072202', 8], ['20250521_082202', 1], ['20250522_052100', 1], ['20250522_062102', 5], ['20250522_082102', 2], ['20250523_082102', 1], ['20250524_082002', 8], ['20250525_071902', 10], ['20250526_071802', 5], ['20250527_061702', 6], ['20250528_061702', 3], ['20250528_071702', 5], ['20250528_081702', 6], ['20250529_071602', 17], ['20250529_081602', 2], ['20250530_051500', 6], ['20250530_071502', 4], ['20250602_081402', 3], ['20250605_071202', 2], ['20250606_071202', 1], ['20250607_071202', 1], ['20250614_071002', 1], ['20250615_061002', 3], ['20250615_081002', 3]]"
Bank Swallow,0.7620,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TBD,no,"[['20250629_081402', 1]]"
