Common Name,Confidence,"Number of Instances, 60% Confidence","Number of Instances, 65% Confidence","Number of Instances, 70% Confidence","Number of Instances, 75% Confidence","Number of Instances, 80% Confidence","Number of Instances, 85% Confidence","Number of Instances, 90% Confidence","Number of Instances, 95% Confidence",Total Instances,Rare,List of Datetimes
Acadian Flycatcher,0.7503,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250524_082002', 1]]"
Alder Flycatcher,0.8810,1.0,3.0,2.0,1.0,2.0,0.0,3.0,2.0,TBD,no,"[['20250601_061402', 8], ['20250601_071402', 3], ['20250612_061102', 1], ['20250623_071202', 2]]"
American Bittern,0.7380,,,,,,,,,NA,no,NA
American Crow,0.9903,0.0,0.0,0.0,0.0,42.0,93.0,173.0,1083.0,TBD,no,"[['20250516_052700', 16], ['20250516_062702', 3], ['20250516_072702', 3], ['20250517_062602', 7], ['20250517_082602', 20], ['20250518_052500', 7], ['20250518_062502', 30], ['20250518_072502', 1], ['20250518_082502', 27], ['20250519_082402', 3], ['20250521_052200', 8], ['20250521_062202', 1], ['20250522_082102', 11], ['20250523_072102', 6], ['20250524_052000', 14], ['20250524_062002', 1], ['20250524_072002', 6], ['20250525_051900', 30], ['20250525_061902', 11], ['20250525_071902', 46], ['20250525_081902', 1], ['20250526_051800', 71], ['20250526_061802', 23], ['20250526_071802', 1], ['20250526_081802', 3], ['20250527_081702', 6], ['20250528_051700', 28], ['20250528_071702', 62], ['20250528_081702', 21], ['20250529_051600', 9], ['20250529_061602', 29], ['20250529_071602', 27], ['20250529_081602', 7], ['20250530_051500', 64], ['20250530_061502', 3], ['20250530_071502', 9], ['20250530_081502', 20], ['20250531_051500', 70], ['20250531_061502', 9], ['20250531_071502', 40], ['20250531_081502', 36], ['20250601_051400', 69], ['20250601_061402', 3], ['20250601_071402', 2], ['20250602_051400', 3], ['20250602_061402', 1], ['20250602_071402', 4], ['20250604_081302', 1], ['20250605_071202', 2], ['20250605_081202', 19], ['20250606_051200', 1], ['20250606_061202', 16], ['20250606_081202', 3], ['20250607_051200', 25], ['20250607_061202', 33], ['20250607_071202', 21], ['20250608_051100', 3], ['20250608_061102', 43], ['20250608_081102', 2], ['20250609_051100', 8], ['20250610_071102', 1], ['20250611_051100', 9], ['20250611_061102', 2], ['20250611_071102', 1], ['20250611_081102', 16], ['20250612_051100', 5], ['20250612_061102', 4], ['20250612_081102', 2], ['20250613_051100', 2], ['20250614_061002', 12], ['20250614_071002', 3], ['20250614_081002', 9], ['20250615_051000', 49], ['20250615_061002', 86], ['20250616_051000', 13], ['20250616_061002', 7], ['20250617_051100', 20], ['20250617_061102', 13], ['20250617_071102', 1], ['20250618_061102', 4], ['20250618_081102', 14], ['20250619_071102', 13], ['20250620_051100', 1], ['20250620_061102', 8], ['20250623_051200', 7], ['20250623_061202', 4], ['20250623_071202', 6], ['20250625_061202', 1], ['20250627_081302', 27], ['20250628_071402', 2]]"
American Goldfinch,0.7838,0.0,0.0,0.0,0.0,0.0,2.0,6.0,19.0,TBD,no,"[['20250515_072802', 2], ['20250515_082802', 2], ['20250516_052700', 2], ['20250517_082602', 1], ['20250518_082502', 5], ['20250522_072102', 2], ['20250522_082102', 1], ['20250530_071502', 1], ['20250530_081502', 1], ['20250601_081402', 1], ['20250612_071102', 1], ['20250614_081002', 1], ['20250618_071102', 2], ['20250618_081102', 1], ['20250619_081102', 1], ['20250621_081102', 1], ['20250624_204800', 2]]"
American Redstart,0.6413,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,TBD,no,"[['20250525_061902', 1], ['20250530_051500', 1], ['20250610_204400', 1], ['20250610_214402', 2]]"
American Robin,0.8653,0.0,0.0,0.0,0.0,0.0,0.0,19.0,78.0,TBD,no,"[['20250612_061102', 1], ['20250625_071202', 15], ['20250628_204800', 81]]"
American Woodcock,0.7696,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TBD,no,"[['20250616_071002', 1]]"
Bald Eagle,0.6396,,,,,,,,,NA,no,NA
Baltimore Oriole,0.9030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,TBD,no,"[['20250516_052700', 3], ['20250517_052600', 1], ['20250519_062402', 4], ['20250519_082402', 1], ['20250525_061902', 1], ['20250528_051700', 1], ['20250530_071502', 2], ['20250530_081502', 2], ['20250531_061502', 1], ['20250609_061102', 7], ['20250615_071002', 1], ['20250616_061002', 2], ['20250620_081102', 1], ['20250624_081202', 1]]"
Barred Owl,0.9999,26.0,25.0,46.0,47.0,71.0,149.0,198.0,0.0,TBD,no,"[['20250517_062602', 1], ['20250518_082502', 1], ['20250601_203700', 1], ['20250601_213702', 4], ['20250603_213902', 2], ['20250604_204000', 1], ['20250604_214002', 8], ['20250607_051200', 1], ['20250607_204200', 1], ['20250609_051100', 1], ['20250610_204400', 97], ['20250610_214402', 359], ['20250611_204400', 1], ['20250611_214402', 2], ['20250615_051000', 1], ['20250617_214702', 1], ['20250618_071102', 1], ['20250618_214702', 1], ['20250619_204800', 1], ['20250619_214802', 8], ['20250624_204800', 68], ['20250624_214802', 1]]"
Bay-breasted Warbler,0.2598,,,,,,,,,NA,no,NA
Belted Kingfisher,0.8186,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250605_081202', 1], ['20250621_081102', 1], ['20250623_204800', 1]]"
Black-and-white Warbler,0.9018,1.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,TBD,no,"[['20250615_061002', 1], ['20250620_081102', 5], ['20250624_081202', 1]]"
