Common Name,Confidence,"Number of Instances, 60% Confidence","Number of Instances, 65% Confidence","Number of Instances, 70% Confidence","Number of Instances, 75% Confidence","Number of Instances, 80% Confidence","Number of Instances, 85% Confidence","Number of Instances, 90% Confidence","Number of Instances, 95% Confidence",Total Instances,Rare,List of Datetimes
Acadian Flycatcher,0.6595,,,,,,,,,NA,no,NA
Alder Flycatcher,0.9690,10.0,9.0,8.0,9.0,20.0,17.0,13.0,88.0,TBD,no,"[['20250520_072302', 1], ['20250521_062202', 2], ['20250523_082102', 1], ['20250527_081702', 2], ['20250528_051700', 7], ['20250528_071702', 43], ['20250528_081702', 5], ['20250529_071602', 2], ['20250530_071502', 5], ['20250530_081502', 17], ['20250531_051500', 8], ['20250531_061502', 20], ['20250531_071502', 13], ['20250531_081502', 16], ['20250601_071402', 29], ['20250603_203900', 1], ['20250606_071202', 1], ['20250613_071102', 1]]"
American Bittern,0.3516,,,,,,,,,NA,no,NA
American Crow,0.7124,0.0,0.0,0.0,0.0,0.0,2.0,4.0,16.0,TBD,no,"[['20250519_062402', 1], ['20250522_072102', 3], ['20250523_082102', 6], ['20250526_081802', 2], ['20250527_071702', 1], ['20250527_081702', 1], ['20250528_071702', 1], ['20250530_071502', 1], ['20250605_081202', 2], ['20250606_071202', 1], ['20250610_081102', 1], ['20250623_061202', 1], ['20250628_061402', 1]]"
American Goldfinch,0.3836,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,TBD,no,"[['20250519_062402', 1], ['20250525_071902', 1], ['20250526_071802', 1], ['20250531_071502', 1], ['20250619_071102', 1], ['20250621_081102', 1]]"
American Kestrel,0.6520,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,TBD,no,"[['20250618_071102', 1], ['20250621_204800', 1]]"
American Redstart,0.9774,0.0,0.0,0.0,0.0,0.0,0.0,32.0,194.0,TBD,no,"[['20250518_072502', 8], ['20250518_082502', 144], ['20250521_062202', 4], ['20250521_072202', 1], ['20250521_082202', 7], ['20250522_062102', 1], ['20250522_082102', 1], ['20250523_082102', 8], ['20250524_062002', 1], ['20250524_072002', 40], ['20250524_082002', 5], ['20250526_061802', 1], ['20250530_051500', 1], ['20250614_081002', 1], ['20250618_061102', 1], ['20250625_081202', 1], ['20250628_071402', 1]]"
American Robin,0.9937,0.0,0.0,0.0,0.0,0.0,0.0,709.0,2018.0,TBD,no,"[['20250519_052400', 16], ['20250523_052100', 2], ['20250526_081802', 2], ['20250527_071702', 2], ['20250531_051500', 1], ['20250531_061502', 5], ['20250601_061402', 10], ['20250601_203700', 74], ['20250602_061402', 1], ['20250602_203800', 72], ['20250602_213802', 1], ['20250603_203900', 219], ['20250604_051300', 2], ['20250604_061302', 6], ['20250604_071302', 1], ['20250604_081302', 7], ['20250604_204000', 60], ['20250605_051200', 1], ['20250605_061202', 2], ['20250605_071202', 6], ['20250605_081202', 5], ['20250605_204000', 46], ['20250606_051200', 4], ['20250606_061202', 5], ['20250606_081202', 3], ['20250606_204100', 104], ['20250607_051200', 59], ['20250607_061202', 7], ['20250607_071202', 2], ['20250607_204200', 55], ['20250608_051100', 26], ['20250608_061102', 2], ['20250608_071102', 1], ['20250608_204300', 237], ['20250609_061102', 6], ['20250609_081102', 15], ['20250609_204300', 140], ['20250610_061102', 2], ['20250610_204400', 140], ['20250611_061102', 1], ['20250611_071102', 16], ['20250611_204400', 54], ['20250612_051100', 2], ['20250612_061102', 2], ['20250612_071102', 2], ['20250612_081102', 1], ['20250613_051100', 1], ['20250613_061102', 1], ['20250613_071102', 2], ['20250613_081102', 1], ['20250613_204500', 42], ['20250614_051000', 21], ['20250614_061002', 3], ['20250614_071002', 1], ['20250614_081002', 3], ['20250614_204600', 7], ['20250615_051000', 1], ['20250615_061002', 1], ['20250615_071002', 3], ['20250615_081002', 12], ['20250615_204600', 122], ['20250616_071002', 1], ['20250616_204700', 80], ['20250617_061102', 2], ['20250617_071102', 3], ['20250617_204700', 55], ['20250618_051100', 5], ['20250618_204700', 46], ['20250619_061102', 2], ['20250619_071102', 1], ['20250619_204800', 43], ['20250620_051100', 1], ['20250620_061102', 7], ['20250620_071102', 1], ['20250620_081102', 1], ['20250620_204800', 24], ['20250621_051100', 1], ['20250621_061102', 4], ['20250621_081102', 2], ['20250621_204800', 7], ['20250622_081102', 1], ['20250622_204800', 4], ['20250623_051200', 12], ['20250623_081202', 4], ['20250623_204800', 100], ['20250624_051200', 1], ['20250624_204800', 67], ['20250624_214802', 1], ['20250625_051200', 2], ['20250625_061202', 9], ['20250625_081202', 2], ['20250625_204800', 52], ['20250626_051300', 4], ['20250626_071302', 1], ['20250626_081302', 1], ['20250626_204800', 111], ['20250627_051300', 3], ['20250627_204800', 90], ['20250628_051400', 4], ['20250628_061402', 6], ['20250628_071402', 2], ['20250628_081402', 10], ['20250628_204800', 212], ['20250629_051400', 37], ['20250629_061402', 4], ['20250629_071402', 23], ['20250629_081402', 4], ['20250629_204800', 26]]"
American Woodcock,0.4919,,,,,,,,,NA,no,NA
Bald Eagle,0.7566,,,,,,,,,NA,no,NA
