Common Name,Confidence,"Number of Instances, 60% Confidence","Number of Instances, 65% Confidence","Number of Instances, 70% Confidence","Number of Instances, 75% Confidence","Number of Instances, 80% Confidence","Number of Instances, 85% Confidence","Number of Instances, 90% Confidence","Number of Instances, 95% Confidence",Total Instances,Rare,List of Datetimes
Acadian Flycatcher,0.7476,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250608_061102', 1]]"
Alder Flycatcher,0.9747,4.0,5.0,4.0,4.0,3.0,6.0,10.0,39.0,TBD,no,"[['20250527_071702', 16], ['20250528_071702', 26], ['20250529_071602', 6], ['20250530_051500', 5], ['20250530_061502', 2], ['20250530_071502', 6], ['20250530_081502', 3], ['20250601_061402', 1], ['20250604_071302', 1], ['20250610_081102', 1], ['20250611_061102', 5], ['20250611_081102', 1], ['20250614_071002', 1], ['20250628_081402', 1]]"
American Bittern,0.4681,,,,,,,,,NA,no,NA
American Crow,0.8852,0.0,0.0,0.0,0.0,10.0,27.0,27.0,134.0,TBD,no,"[['20250519_052400', 2], ['20250519_082402', 2], ['20250522_052100', 2], ['20250524_052000', 2], ['20250527_061702', 2], ['20250529_081602', 2], ['20250603_071302', 1], ['20250605_051200', 1], ['20250609_071102', 46], ['20250609_081102', 47], ['20250613_071102', 1], ['20250614_061002', 1], ['20250624_051200', 2], ['20250624_081202', 20], ['20250626_051300', 4], ['20250627_051300', 11], ['20250627_061302', 4], ['20250627_071302', 43], ['20250628_061402', 5]]"
American Goldfinch,0.9471,0.0,0.0,0.0,0.0,0.0,7.0,16.0,96.0,TBD,no,"[['20250515_082802', 1], ['20250516_072702', 1], ['20250516_082702', 1], ['20250518_072502', 1], ['20250518_082502', 1], ['20250519_062402', 1], ['20250519_072402', 1], ['20250522_082102', 2], ['20250523_052100', 8], ['20250523_062102', 12], ['20250523_072102', 1], ['20250523_082102', 4], ['20250524_062002', 1], ['20250526_071802', 1], ['20250527_061702', 1], ['20250527_071702', 1], ['20250528_081702', 5], ['20250530_061502', 1], ['20250530_071502', 2], ['20250530_081502', 2], ['20250531_071502', 1], ['20250531_081502', 1], ['20250604_061302', 2], ['20250604_071302', 1], ['20250604_081302', 6], ['20250605_051200', 4], ['20250605_061202', 2], ['20250605_071202', 2], ['20250605_081202', 10], ['20250607_061202', 1], ['20250607_081202', 6], ['20250607_204200', 2], ['20250608_081102', 1], ['20250610_051100', 1], ['20250610_081102', 5], ['20250611_071102', 2], ['20250612_061102', 1], ['20250614_071002', 1], ['20250616_081002', 1], ['20250617_051100', 5], ['20250617_061102', 4], ['20250618_071102', 2], ['20250619_081102', 2], ['20250621_071102', 1], ['20250622_061102', 1], ['20250622_081102', 1], ['20250624_081202', 4], ['20250629_071417', 1]]"
American Redstart,0.9806,0.0,0.0,0.0,0.0,0.0,0.0,77.0,558.0,TBD,no,"[['20250515_052800', 6], ['20250515_082802', 15], ['20250516_062702', 42], ['20250516_082702', 15], ['20250517_062602', 6], ['20250517_072602', 5], ['20250518_052500', 38], ['20250518_062502', 21], ['20250518_072502', 1], ['20250518_082502', 1], ['20250523_052100', 62], ['20250523_062102', 3], ['20250523_072102', 2], ['20250525_051900', 9], ['20250525_061902', 1], ['20250525_071902', 200], ['20250525_081902', 2], ['20250526_051800', 1], ['20250526_071802', 2], ['20250526_081802', 18], ['20250527_071702', 11], ['20250527_081702', 4], ['20250530_051500', 1], ['20250530_061502', 1], ['20250530_081502', 1], ['20250531_071502', 3], ['20250602_071402', 1], ['20250607_081202', 1], ['20250608_071102', 1], ['20250616_071002', 87], ['20250616_081002', 38], ['20250618_061102', 27], ['20250619_204800', 1], ['20250621_071102', 1], ['20250624_071202', 6], ['20250629_061402', 1]]"
American Robin,0.9796,0.0,0.0,0.0,0.0,0.0,0.0,256.0,383.0,TBD,no,"[['20250515_072802', 3], ['20250515_082802', 1], ['20250517_072602', 2], ['20250517_082602', 1], ['20250519_062402', 7], ['20250520_052300', 35], ['20250520_062302', 1], ['20250521_052200', 22], ['20250521_062202', 8], ['20250522_052100', 3], ['20250522_062102', 14], ['20250522_072102', 53], ['20250522_082102', 25], ['20250523_062102', 5], ['20250523_072102', 3], ['20250524_052000', 1], ['20250524_082002', 1], ['20250525_071902', 1], ['20250526_051800', 1], ['20250526_061802', 1], ['20250526_071802', 3], ['20250527_071702', 1], ['20250527_081702', 1], ['20250529_061602', 1], ['20250529_081602', 3], ['20250530_051500', 2], ['20250530_061502', 2], ['20250530_071502', 2], ['20250531_061502', 1], ['20250601_061402', 5], ['20250601_071402', 17], ['20250601_081402', 2], ['20250601_203700', 18], ['20250602_051400', 1], ['20250602_061402', 9], ['20250602_071402', 2], ['20250602_081402', 1], ['20250602_203800', 6], ['20250603_051300', 1], ['20250603_061302', 1], ['20250603_203900', 30], ['20250603_213902', 1], ['20250604_051300', 2], ['20250604_061302', 6], ['20250604_071302', 14], ['20250604_081302', 27], ['20250604_204000', 1], ['20250605_051200', 3], ['20250605_061202', 1], ['20250605_204000', 2], ['20250607_081202', 1], ['20250607_204200', 30], ['20250608_061102', 2], ['20250608_071102', 11], ['20250608_081102', 19], ['20250608_204300', 2], ['20250609_061102', 5], ['20250609_071102', 1], ['20250609_204300', 1], ['20250610_204400', 14], ['20250611_061102', 1], ['20250611_081102', 1], ['20250611_204400', 5], ['20250613_051100', 1], ['20250613_204500', 57], ['20250614_061002', 7], ['20250614_071002', 1], ['20250614_204600', 4], ['20250616_051000', 10], ['20250616_061002', 2], ['20250616_071002', 1], ['20250616_081002', 1], ['20250616_204700', 2], ['20250617_061102', 1], ['20250617_071102', 2], ['20250617_204700', 1], ['20250618_051100', 1], ['20250618_061102', 3], ['20250618_081102', 1], ['20250619_051100', 6], ['20250619_061102', 1], ['20250619_071102', 2], ['20250619_204800', 11], ['20250620_051100', 4], ['20250620_204800', 1], ['20250621_051100', 1], ['20250622_071102', 2], ['20250623_051200', 1], ['20250623_081202', 17], ['20250624_061202', 1], ['20250624_081202', 1], ['20250624_204800', 1], ['20250625_051200', 5], ['20250626_081302', 2], ['20250626_204800', 1], ['20250627_061302', 1], ['20250628_051400', 3], ['20250628_204800', 3], ['20250629_082909', 33]]"
American Woodcock,0.5775,,,,,,,,,NA,no,NA
Bald Eagle,0.9057,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250606_061202', 2]]"
Baltimore Oriole,0.9779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713.0,TBD,no,"[['20250515_052800', 30], ['20250515_062802', 2], ['20250515_082802', 12], ['20250516_052700', 2], ['20250516_062702', 1], ['20250516_072702', 5], ['20250517_052600', 16], ['20250517_062602', 10], ['20250517_072602', 2], ['20250518_052500', 57], ['20250518_062502', 2], ['20250518_072502', 1], ['20250518_082502', 3], ['20250519_052400', 26], ['20250519_072402', 7], ['20250519_082402', 2], ['20250520_062302', 1], ['20250523_052100', 1], ['20250523_082102', 2], ['20250524_052000', 13], ['20250524_062002', 7], ['20250524_072002', 2], ['20250524_082002', 50], ['20250525_051900', 1], ['20250525_071902', 1], ['20250526_051800', 8], ['20250526_061802', 17], ['20250526_071802', 9], ['20250526_081802', 17], ['20250527_051700', 5], ['20250527_071702', 6], ['20250527_081702', 2], ['20250528_051700', 1], ['20250528_061702', 20], ['20250528_071702', 3], ['20250528_081702', 4], ['20250529_051600', 1], ['20250529_071602', 2], ['20250529_081602', 4], ['20250530_051500', 9], ['20250530_061502', 6], ['20250530_071502', 1], ['20250530_081502', 2], ['20250531_051500', 1], ['20250531_071502', 1], ['20250601_061402', 2], ['20250601_081402', 4], ['20250602_051400', 6], ['20250602_061402', 2], ['20250602_071402', 7], ['20250602_081402', 2], ['20250604_051300', 2], ['20250604_061302', 3], ['20250604_071302', 3], ['20250604_081302', 8], ['20250605_051200', 3], ['20250605_061202', 5], ['20250605_071202', 6], ['20250605_081202', 6], ['20250606_061202', 1], ['20250606_071202', 2], ['20250607_051200', 25], ['20250607_061202', 1], ['20250607_081202', 4], ['20250608_051100', 3], ['20250608_061102', 4], ['20250608_071102', 1], ['20250608_081102', 2], ['20250609_051100', 2], ['20250609_071102', 2], ['20250609_081102', 1], ['20250610_061102', 12], ['20250610_071102', 5], ['20250610_081102', 4], ['20250611_051100', 1], ['20250611_061102', 7], ['20250611_071102', 2], ['20250611_081102', 2], ['20250612_051100', 9], ['20250612_061102', 6], ['20250612_071102', 6], ['20250614_061002', 4], ['20250614_071002', 2], ['20250614_204600', 3], ['20250615_051000', 7], ['20250615_061002', 4], ['20250615_071002', 8], ['20250615_081002', 3], ['20250615_204600', 1], ['20250616_051000', 7], ['20250616_061002', 4], ['20250616_071002', 4], ['20250616_081002', 7], ['20250617_051100', 3], ['20250617_061102', 1], ['20250617_071102', 2], ['20250617_081102', 1], ['20250618_071102', 3], ['20250618_081102', 4], ['20250619_051100', 1], ['20250619_081102', 5], ['20250619_204800', 1], ['20250620_071102', 2], ['20250621_051100', 2], ['20250621_061102', 3], ['20250621_071102', 1], ['20250622_061102', 1], ['20250622_081102', 2], ['20250623_051200', 2], ['20250623_071202', 1], ['20250623_081202', 2], ['20250623_204800', 4], ['20250624_051200', 6], ['20250624_061202', 4], ['20250624_071202', 40], ['20250624_081202', 2], ['20250625_061202', 3], ['20250626_051300', 4], ['20250626_061302', 8], ['20250626_071302', 2], ['20250626_081302', 2], ['20250627_061302', 1], ['20250628_061402', 6], ['20250628_081402', 3], ['20250629_051400', 1]]"
