Common Name,Confidence,"Number of Instances, 60% Confidence","Number of Instances, 65% Confidence","Number of Instances, 70% Confidence","Number of Instances, 75% Confidence","Number of Instances, 80% Confidence","Number of Instances, 85% Confidence","Number of Instances, 90% Confidence","Number of Instances, 95% Confidence",Total Instances,Rare,List of Datetimes
Alder Flycatcher,0.8780,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,TBD,no,"[['20250613_081102', 1], ['20250615_204600', 1]]"
American Bittern,0.7467,,,,,,,,,NA,no,NA
American Goldfinch,0.9995,0.0,0.0,0.0,0.0,0.0,2.0,13.0,126.0,TBD,no,"[['20250521_062202', 1], ['20250521_082202', 1], ['20250523_062102', 1], ['20250523_082102', 2], ['20250524_072002', 36], ['20250524_082002', 1], ['20250525_071902', 1], ['20250525_081902', 1], ['20250528_071702', 1], ['20250529_071602', 1], ['20250531_081502', 4], ['20250602_061402', 3], ['20250604_071302', 8], ['20250605_071202', 1], ['20250605_081202', 1], ['20250606_071202', 1], ['20250610_071102', 1], ['20250610_081102', 66], ['20250611_051100', 2], ['20250611_081102', 1], ['20250616_071002', 2], ['20250617_081102', 1], ['20250618_081102', 1], ['20250621_071102', 1], ['20250623_071202', 1], ['20250624_061202', 1]]"
American Kestrel,0.4458,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,TBD,no,"[['20250603_081302', 1], ['20250610_214402', 1], ['20250611_204400', 1]]"
American Robin,0.9907,0.0,0.0,0.0,0.0,0.0,0.0,32.0,243.0,TBD,no,"[['20250525_051900', 6], ['20250527_061702', 2], ['20250527_081702', 2], ['20250528_081702', 3], ['20250601_071402', 1], ['20250601_203700', 13], ['20250602_061402', 2], ['20250602_203800', 2], ['20250603_203900', 1], ['20250604_051300', 2], ['20250604_204000', 3], ['20250605_061202', 2], ['20250606_204100', 4], ['20250607_081202', 1], ['20250607_204200', 28], ['20250608_061102', 2], ['20250608_204300', 30], ['20250609_204300', 14], ['20250610_204400', 6], ['20250611_204400', 82], ['20250615_204600', 25], ['20250618_204700', 1], ['20250619_204800', 5], ['20250620_071102', 1], ['20250620_204800', 30], ['20250621_071102', 3], ['20250623_214802', 3], ['20250625_204800', 1]]"
American Woodcock,0.5597,,,,,,,,,NA,no,NA
Bald Eagle,0.4029,,,,,,,,,NA,no,NA
Bank Swallow,0.9781,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,TBD,no,"[['20250523_052100', 1], ['20250523_062102', 1], ['20250523_072102', 1]]"
Barn Swallow,0.9985,0.0,0.0,0.0,11.0,24.0,24.0,25.0,87.0,TBD,no,"[['20250515_072802', 2], ['20250515_082802', 1], ['20250518_072502', 1], ['20250522_062102', 1], ['20250522_072102', 2], ['20250523_052100', 1], ['20250523_072102', 1], ['20250523_082102', 1], ['20250524_052000', 1], ['20250524_062002', 1], ['20250525_051900', 1], ['20250525_061902', 1], ['20250525_081902', 4], ['20250526_051800', 1], ['20250526_071802', 1], ['20250526_081802', 1], ['20250527_071702', 5], ['20250528_071702', 1], ['20250528_081702', 1], ['20250529_051600', 1], ['20250529_061602', 1], ['20250529_081602', 5], ['20250530_051500', 1], ['20250530_071502', 2], ['20250531_051500', 1], ['20250531_071502', 4], ['20250531_081502', 2], ['20250601_051400', 1], ['20250601_061402', 1], ['20250601_071402', 1], ['20250601_203700', 1], ['20250602_051400', 1], ['20250602_203800', 2], ['20250603_203900', 2], ['20250604_051300', 4], ['20250604_061302', 2], ['20250604_071302', 1], ['20250605_051200', 1], ['20250605_061202', 2], ['20250605_204000', 3], ['20250606_051200', 4], ['20250606_061202', 3], ['20250606_071202', 2], ['20250606_204100', 5], ['20250607_051200', 2], ['20250607_071202', 1], ['20250607_204200', 8], ['20250608_051100', 1], ['20250608_071102', 2], ['20250608_081102', 3], ['20250608_204300', 6], ['20250609_051100', 1], ['20250609_061102', 1], ['20250609_071102', 1], ['20250610_071102', 1], ['20250610_204400', 5], ['20250611_061102', 1], ['20250611_071102', 1], ['20250611_081102', 2], ['20250611_204400', 3], ['20250612_071102', 1], ['20250612_204500', 1], ['20250613_071102', 1], ['20250613_204500', 1], ['20250614_051000', 2], ['20250614_061002', 2], ['20250614_204600', 2], ['20250615_051000', 1], ['20250615_061002', 1], ['20250615_071002', 1], ['20250615_081002', 1], ['20250615_204600', 3], ['20250616_204700', 4], ['20250617_071102', 1], ['20250617_204700', 1], ['20250618_051100', 1], ['20250618_081102', 2], ['20250619_051100', 2], ['20250619_061102', 2], ['20250619_071102', 1], ['20250620_061102', 1], ['20250620_071102', 2], ['20250620_081102', 1], ['20250621_051100', 2], ['20250621_061102', 1], ['20250621_081102', 1], ['20250621_204800', 2], ['20250622_051100', 2], ['20250623_204800', 2], ['20250624_071202', 1], ['20250624_204800', 2], ['20250625_204800', 3]]"
Barred Owl,0.7053,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250604_214002', 1]]"
