Common Name,Confidence,"Number of Instances, 60% Confidence","Number of Instances, 65% Confidence","Number of Instances, 70% Confidence","Number of Instances, 75% Confidence","Number of Instances, 80% Confidence","Number of Instances, 85% Confidence","Number of Instances, 90% Confidence","Number of Instances, 95% Confidence",Total Instances,Rare,List of Datetimes
Alder Flycatcher,0.2982,,,,,,,,,NA,no,NA
American Bittern,0.6779,,,,,,,,,NA,no,NA
American Crow,0.9533,0.0,0.0,0.0,0.0,0.0,2.0,2.0,53.0,TBD,no,"[['20250518_062502', 4], ['20250520_072302', 1], ['20250523_072102', 1], ['20250525_081902', 17], ['20250529_071602', 2], ['20250604_081302', 18], ['20250605_061202', 14]]"
American Goldfinch,0.9992,0.0,0.0,0.0,0.0,0.0,6.0,12.0,118.0,TBD,no,"[['20250518_062502', 2], ['20250518_082502', 2], ['20250520_072302', 1], ['20250522_072102', 5], ['20250522_082102', 23], ['20250523_062102', 6], ['20250523_072102', 1], ['20250523_082102', 3], ['20250524_062002', 2], ['20250524_082002', 2], ['20250525_061902', 17], ['20250525_071902', 1], ['20250525_081902', 3], ['20250526_061802', 5], ['20250526_071802', 1], ['20250527_081702', 1], ['20250528_061702', 2], ['20250528_071702', 1], ['20250529_051600', 1], ['20250529_081602', 3], ['20250531_071502', 1], ['20250606_081202', 1], ['20250608_061102', 2], ['20250611_061102', 1], ['20250614_081002', 1], ['20250615_061002', 1], ['20250617_061102', 4], ['20250618_061102', 1], ['20250618_071102', 1], ['20250618_081102', 1], ['20250619_051100', 9], ['20250619_081102', 7], ['20250623_061202', 1], ['20250623_071202', 1], ['20250628_071402', 19], ['20250628_081402', 3]]"
American Robin,0.9877,0.0,0.0,0.0,0.0,0.0,0.0,95.0,521.0,TBD,no,"[['20250518_062502', 4], ['20250520_052300', 6], ['20250526_061802', 1], ['20250531_051500', 8], ['20250601_051400', 1], ['20250605_051200', 1], ['20250605_204000', 3], ['20250609_051100', 1], ['20250610_051100', 15], ['20250610_204400', 77], ['20250611_051100', 118], ['20250611_061102', 261], ['20250617_051100', 4], ['20250617_061102', 55], ['20250617_071102', 3], ['20250618_204700', 5], ['20250624_061202', 50], ['20250625_204800', 2], ['20250627_204800', 1]]"
American Woodcock,0.9503,1.0,2.0,0.0,1.0,1.0,1.0,0.0,3.0,TBD,no,"[['20250518_072502', 2], ['20250518_082502', 1], ['20250520_052300', 4], ['20250520_072302', 1], ['20250520_082302', 1]]"
Bank Swallow,0.8305,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,TBD,no,"[['20250529_081602', 1], ['20250626_061302', 1], ['20250627_204800', 1]]"
Barn Swallow,0.8737,0.0,0.0,0.0,2.0,10.0,10.0,10.0,12.0,TBD,no,"[['20250518_062502', 2], ['20250518_072502', 1], ['20250518_082502', 1], ['20250523_072102', 5], ['20250524_062002', 1], ['20250524_072002', 2], ['20250524_082002', 2], ['20250525_081902', 2], ['20250527_051700', 1], ['20250527_061702', 1], ['20250527_071702', 2], ['20250528_051700', 1], ['20250528_071702', 1], ['20250528_081702', 1], ['20250529_071602', 1], ['20250530_081502', 1], ['20250531_081502', 2], ['20250601_051400', 1], ['20250604_051300', 1], ['20250610_071102', 1], ['20250611_051100', 1], ['20250611_061102', 1], ['20250613_061102', 1], ['20250613_071102', 2], ['20250614_081002', 1], ['20250615_061002', 1], ['20250618_051100', 1], ['20250619_081102', 1], ['20250625_061202', 1], ['20250626_051300', 1], ['20250626_081302', 3]]"
Barred Owl,0.9404,1.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,TBD,no,"[['20250521_062202', 5], ['20250521_082202', 2], ['20250605_214002', 2]]"
Bell's Vireo,0.8953,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,TBD,no,"[['20250529_051600', 1], ['20250530_061502', 1], ['20250616_051000', 1], ['20250625_071202', 1]]"
Belted Kingfisher,0.9142,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,TBD,no,"[['20250529_051600', 1], ['20250623_071202', 1], ['20250626_071302', 3], ['20250626_081302', 2], ['20250629_081402', 1]]"
Black Tern,0.9853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,TBD,no,"[['20250610_051100', 3]]"
Black-and-white Warbler,0.3971,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TBD,no,"[['20250606_204100', 1]]"
Black-billed Cuckoo,0.8239,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250531_081502', 1]]"
Black-crowned Night-Heron,0.9880,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,TBD,no,"[['20250606_214102', 2]]"
Black-throated Green Warbler,0.2659,,,,,,,,,NA,no,NA
