Common Name,Confidence,"Number of Instances, 60% Confidence","Number of Instances, 65% Confidence","Number of Instances, 70% Confidence","Number of Instances, 75% Confidence","Number of Instances, 80% Confidence","Number of Instances, 85% Confidence","Number of Instances, 90% Confidence","Number of Instances, 95% Confidence",Total Instances,Rare,List of Datetimes
Acadian Flycatcher,0.3958,,,,,,,,,NA,no,NA
Alder Flycatcher,0.9271,46.0,41.0,31.0,43.0,30.0,31.0,31.0,24.0,TBD,no,"[['20250517_082602', 1], ['20250519_062402', 1], ['20250522_062102', 1], ['20250522_072102', 1], ['20250522_082102', 2], ['20250523_052100', 2], ['20250523_062102', 3], ['20250523_072102', 6], ['20250523_082102', 8], ['20250524_062002', 2], ['20250524_072002', 2], ['20250524_082002', 5], ['20250525_051900', 1], ['20250525_061902', 5], ['20250525_071902', 6], ['20250525_081902', 7], ['20250526_051800', 3], ['20250526_061802', 4], ['20250526_071802', 6], ['20250526_081802', 5], ['20250527_051700', 6], ['20250527_061702', 11], ['20250527_071702', 12], ['20250527_081702', 20], ['20250528_051700', 1], ['20250528_071702', 2], ['20250529_051600', 7], ['20250529_061602', 7], ['20250529_071602', 19], ['20250529_081602', 11], ['20250530_051500', 18], ['20250530_061502', 4], ['20250530_071502', 14], ['20250530_081502', 14], ['20250531_051500', 10], ['20250531_061502', 9], ['20250531_071502', 15], ['20250531_081502', 7], ['20250601_051400', 1], ['20250601_061402', 1], ['20250601_071402', 2], ['20250601_203700', 3], ['20250602_051400', 2], ['20250602_061402', 5], ['20250603_081302', 1], ['20250609_061102', 2], ['20250616_051000', 1], ['20250617_071102', 1]]"
American Bittern,0.9359,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,TBD,no,"[['20250515_062802', 3], ['20250515_072802', 1]]"
American Crow,0.9963,0.0,0.0,0.0,0.0,16.0,18.0,53.0,237.0,TBD,no,"[['20250515_052800', 1], ['20250517_072602', 2], ['20250517_082602', 5], ['20250518_052500', 2], ['20250518_062502', 2], ['20250518_072502', 13], ['20250519_052400', 7], ['20250519_062402', 1], ['20250519_082402', 1], ['20250521_052200', 2], ['20250524_072002', 5], ['20250524_082002', 3], ['20250525_051900', 1], ['20250525_061902', 1], ['20250525_071902', 25], ['20250525_081902', 3], ['20250526_051800', 1], ['20250526_071802', 1], ['20250527_051700', 2], ['20250527_081702', 1], ['20250529_081602', 12], ['20250530_061502', 1], ['20250531_071502', 34], ['20250531_081502', 1], ['20250601_051400', 6], ['20250601_061402', 2], ['20250601_071402', 2], ['20250602_051400', 2], ['20250602_061402', 1], ['20250603_051300', 1], ['20250603_081302', 1], ['20250605_051200', 7], ['20250605_061202', 22], ['20250605_071202', 1], ['20250605_081202', 12], ['20250606_051200', 2], ['20250606_071202', 1], ['20250606_081202', 2], ['20250607_051200', 11], ['20250607_061202', 4], ['20250607_071202', 5], ['20250608_051100', 1], ['20250608_061102', 2], ['20250611_051100', 1], ['20250611_071102', 1], ['20250612_051100', 1], ['20250612_061102', 4], ['20250612_071102', 3], ['20250612_081102', 1], ['20250613_051100', 4], ['20250613_061102', 3], ['20250613_071102', 6], ['20250615_061002', 1], ['20250615_071002', 5], ['20250615_081002', 1], ['20250616_051000', 1], ['20250616_061002', 4], ['20250617_051100', 57], ['20250617_061102', 18], ['20250617_071102', 1]]"
American Goldfinch,0.9762,0.0,0.0,0.0,0.0,0.0,3.0,16.0,83.0,TBD,no,"[['20250516_082702', 3], ['20250517_052600', 2], ['20250517_062602', 2], ['20250517_072602', 1], ['20250518_062502', 5], ['20250519_052400', 3], ['20250519_062402', 1], ['20250519_072402', 9], ['20250521_082202', 2], ['20250522_062102', 1], ['20250522_082102', 1], ['20250523_072102', 1], ['20250523_082102', 1], ['20250524_082002', 2], ['20250525_061902', 2], ['20250525_071902', 6], ['20250526_081802', 1], ['20250527_061702', 1], ['20250528_071702', 1], ['20250529_081602', 3], ['20250530_061502', 1], ['20250601_081402', 3], ['20250602_061402', 2], ['20250602_081402', 1], ['20250604_071302', 1], ['20250605_061202', 1], ['20250605_071202', 2], ['20250608_081102', 3], ['20250609_071102', 1], ['20250609_081102', 5], ['20250611_061102', 4], ['20250612_061102', 4], ['20250612_081102', 1], ['20250613_061102', 2], ['20250613_071102', 6], ['20250613_081102', 1], ['20250614_061002', 2], ['20250614_071002', 1], ['20250614_081002', 2], ['20250615_061002', 1], ['20250615_071002', 1], ['20250615_081002', 2], ['20250616_061002', 4], ['20250616_081002', 3]]"
American Redstart,0.9217,0.0,0.0,0.0,0.0,0.0,0.0,24.0,69.0,TBD,no,"[['20250515_052800', 8], ['20250517_062602', 1], ['20250517_082602', 2], ['20250518_072502', 1], ['20250518_082502', 2], ['20250519_052400', 7], ['20250519_062402', 6], ['20250519_072402', 1], ['20250519_082402', 10], ['20250523_082102', 1], ['20250524_082002', 1], ['20250525_051900', 1], ['20250525_081902', 1], ['20250527_061702', 2], ['20250527_071702', 2], ['20250527_081702', 3], ['20250529_051600', 1], ['20250529_071602', 3], ['20250605_051200', 1], ['20250605_061202', 10], ['20250605_071202', 2], ['20250605_081202', 8], ['20250607_051200', 1], ['20250607_071202', 1], ['20250607_081202', 2], ['20250608_051100', 1], ['20250609_071102', 1], ['20250609_081102', 1], ['20250611_204400', 2], ['20250613_061102', 1], ['20250613_071102', 1], ['20250614_071002', 1], ['20250615_081002', 1], ['20250616_051000', 2], ['20250616_061002', 2], ['20250617_051100', 1], ['20250617_081102', 1]]"
American Robin,0.9173,0.0,0.0,0.0,0.0,0.0,0.0,99.0,276.0,TBD,no,"[['20250516_052700', 33], ['20250517_072602', 20], ['20250518_072502', 6], ['20250519_052400', 1], ['20250519_072402', 3], ['20250521_052200', 1], ['20250525_061902', 11], ['20250525_071902', 2], ['20250528_051700', 1], ['20250529_061602', 5], ['20250530_061502', 2], ['20250530_071502', 2], ['20250530_081502', 3], ['20250601_203700', 132], ['20250602_051400', 5], ['20250602_061402', 1], ['20250602_071402', 1], ['20250602_203800', 16], ['20250603_203900', 27], ['20250604_204000', 2], ['20250605_051200', 11], ['20250605_204000', 1], ['20250607_204200', 1], ['20250608_204300', 1], ['20250609_204300', 27], ['20250610_051100', 3], ['20250610_061102', 2], ['20250610_071102', 2], ['20250611_051100', 6], ['20250611_061102', 3], ['20250611_071102', 5], ['20250612_051100', 20], ['20250612_081102', 2], ['20250613_051100', 1], ['20250613_204500', 5], ['20250614_051000', 1], ['20250614_204600', 9], ['20250615_071002', 1]]"
American Woodcock,0.3072,,,,,,,,,NA,no,NA
Baltimore Oriole,0.9928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4694.0,TBD,no,"[['20250515_052800', 22], ['20250515_062802', 1], ['20250515_082802', 20], ['20250516_052700', 18], ['20250516_062702', 24], ['20250516_072702', 13], ['20250517_052600', 11], ['20250517_062602', 44], ['20250517_072602', 16], ['20250517_082602', 57], ['20250518_052500', 35], ['20250518_062502', 61], ['20250518_072502', 20], ['20250518_082502', 4], ['20250519_062402', 27], ['20250519_072402', 28], ['20250519_082402', 88], ['20250521_072202', 2], ['20250522_082102', 6], ['20250523_052100', 1], ['20250523_072102', 1], ['20250523_082102', 6], ['20250524_052000', 3], ['20250524_062002', 1], ['20250524_072002', 5], ['20250524_082002', 1], ['20250525_051900', 2], ['20250525_071902', 7], ['20250525_081902', 1], ['20250526_051800', 7], ['20250526_061802', 3], ['20250526_071802', 5], ['20250526_081802', 29], ['20250527_051700', 34], ['20250527_061702', 2], ['20250527_071702', 22], ['20250527_081702', 40], ['20250528_051700', 1], ['20250528_061702', 2], ['20250528_071702', 7], ['20250528_081702', 42], ['20250529_051600', 40], ['20250529_061602', 40], ['20250529_071602', 66], ['20250529_081602', 96], ['20250530_051500', 1], ['20250530_061502', 82], ['20250530_071502', 59], ['20250530_081502', 63], ['20250531_051500', 32], ['20250531_061502', 54], ['20250531_071502', 110], ['20250531_081502', 124], ['20250601_051400', 26], ['20250601_061402', 116], ['20250601_071402', 52], ['20250601_081402', 129], ['20250602_051400', 53], ['20250602_061402', 58], ['20250602_071402', 144], ['20250602_081402', 109], ['20250603_051300', 60], ['20250603_061302', 48], ['20250603_071302', 88], ['20250603_081302', 146], ['20250604_051300', 58], ['20250604_061302', 209], ['20250604_071302', 163], ['20250604_081302', 20], ['20250605_051200', 65], ['20250605_061202', 2], ['20250605_071202', 44], ['20250605_081202', 47], ['20250606_051200', 13], ['20250606_061202', 6], ['20250606_071202', 29], ['20250606_081202', 16], ['20250607_051200', 50], ['20250607_061202', 19], ['20250607_071202', 54], ['20250607_081202', 2], ['20250608_051100', 103], ['20250608_061102', 9], ['20250608_071102', 8], ['20250608_081102', 77], ['20250609_051100', 36], ['20250609_061102', 87], ['20250609_071102', 93], ['20250609_081102', 19], ['20250609_204300', 23], ['20250610_051100', 6], ['20250610_061102', 238], ['20250610_071102', 74], ['20250610_081102', 53], ['20250611_051100', 1], ['20250611_061102', 18], ['20250611_071102', 47], ['20250611_081102', 6], ['20250612_051100', 24], ['20250612_061102', 15], ['20250612_071102', 229], ['20250612_081102', 101], ['20250613_051100', 8], ['20250613_061102', 5], ['20250613_071102', 6], ['20250613_081102', 14], ['20250614_051000', 10], ['20250614_061002', 3], ['20250614_071002', 36], ['20250614_081002', 1], ['20250615_051000', 3], ['20250615_061002', 18], ['20250615_081002', 5], ['20250616_061002', 1], ['20250616_071002', 1], ['20250617_061102', 2], ['20250617_071102', 1], ['20250617_081102', 1]]"
Bank Swallow,0.7258,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,TBD,no,"[['20250519_072402', 1], ['20250519_082402', 1]]"
