Common Name,Confidence,"Number of Instances, 60% Confidence","Number of Instances, 65% Confidence","Number of Instances, 70% Confidence","Number of Instances, 75% Confidence","Number of Instances, 80% Confidence","Number of Instances, 85% Confidence","Number of Instances, 90% Confidence","Number of Instances, 95% Confidence",Total Instances,Rare,List of Datetimes
Acadian Flycatcher,0.8542,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TBD,no,"[['20250523_082102', 1]]"
Alder Flycatcher,0.9870,4.0,3.0,1.0,0.0,3.0,3.0,4.0,18.0,TBD,no,"[['20250525_071902', 1], ['20250528_081702', 1], ['20250529_071602', 1], ['20250530_061502', 4], ['20250601_061402', 3], ['20250601_081402', 3], ['20250605_061202', 3], ['20250605_071202', 4], ['20250605_081202', 14], ['20250611_051100', 1], ['20250617_071102', 1]]"
American Bittern,0.6942,,,,,,,,,NA,no,NA
American Crow,0.9948,0.0,0.0,0.0,0.0,23.0,41.0,116.0,1614.0,TBD,no,"[['20250515_052800', 5], ['20250515_062802', 2], ['20250516_052700', 35], ['20250516_072702', 36], ['20250516_082702', 4], ['20250517_052600', 48], ['20250517_062602', 79], ['20250517_082602', 61], ['20250518_052500', 98], ['20250518_062502', 73], ['20250518_072502', 4], ['20250519_052400', 4], ['20250519_062402', 1], ['20250520_052300', 45], ['20250521_052200', 15], ['20250522_052100', 119], ['20250522_072102', 7], ['20250523_052100', 76], ['20250523_082102', 15], ['20250524_052000', 36], ['20250524_062002', 3], ['20250524_072002', 184], ['20250524_082002', 3], ['20250525_051900', 7], ['20250525_061902', 1], ['20250526_051800', 86], ['20250526_061802', 114], ['20250527_051700', 15], ['20250528_051700', 16], ['20250529_051600', 58], ['20250530_051500', 13], ['20250531_051500', 2], ['20250601_051400', 8], ['20250601_071402', 18], ['20250601_203700', 1], ['20250603_051300', 29], ['20250603_061302', 5], ['20250603_071302', 56], ['20250603_081302', 135], ['20250604_051300', 10], ['20250605_061202', 3], ['20250606_051200', 3], ['20250606_061202', 2], ['20250606_071202', 27], ['20250607_051200', 34], ['20250607_061202', 2], ['20250608_051100', 24], ['20250610_051100', 42], ['20250611_061102', 1], ['20250613_051100', 16], ['20250613_081102', 1], ['20250613_204500', 4], ['20250614_061002', 4], ['20250615_051000', 2], ['20250615_061002', 1], ['20250616_051000', 8], ['20250616_204700', 1], ['20250625_051200', 11], ['20250626_051300', 16], ['20250626_204800', 5], ['20250627_051300', 60]]"
American Goldfinch,0.8895,0.0,0.0,0.0,0.0,0.0,4.0,7.0,35.0,TBD,no,"[['20250515_052800', 1], ['20250515_062802', 1], ['20250515_072802', 1], ['20250522_082102', 1], ['20250523_072102', 2], ['20250524_052000', 3], ['20250524_062002', 2], ['20250525_071902', 2], ['20250525_081902', 3], ['20250526_051800', 3], ['20250526_061802', 2], ['20250526_071802', 1], ['20250526_081802', 1], ['20250529_071602', 1], ['20250602_061402', 1], ['20250604_051300', 1], ['20250604_061302', 3], ['20250604_071302', 3], ['20250604_081302', 1], ['20250605_071202', 1], ['20250605_081202', 1], ['20250610_061102', 1], ['20250610_081102', 1], ['20250611_061102', 5], ['20250611_071102', 1], ['20250617_071102', 1], ['20250617_081102', 2]]"
American Kestrel,0.6324,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,TBD,no,"[['20250521_072202', 1], ['20250606_204100', 1], ['20250624_081202', 1]]"
American Redstart,0.4271,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,TBD,no,"[['20250515_062802', 1], ['20250518_082502', 2], ['20250519_072402', 1], ['20250526_071802', 1], ['20250605_081202', 1], ['20250613_081102', 1], ['20250623_061202', 1]]"
American Robin,0.9877,0.0,0.0,0.0,0.0,0.0,0.0,1105.0,4264.0,TBD,no,"[['20250515_052800', 6], ['20250515_072802', 2], ['20250516_052700', 25], ['20250516_062702', 20], ['20250516_072702', 9], ['20250516_082702', 7], ['20250517_052600', 2], ['20250517_082602', 1], ['20250518_052500', 1], ['20250520_062302', 4], ['20250520_082302', 1], ['20250521_052200', 23], ['20250521_062202', 10], ['20250521_072202', 3], ['20250522_052100', 2], ['20250524_072002', 3], ['20250524_082002', 2], ['20250525_051900', 2], ['20250525_061902', 1], ['20250525_081902', 1], ['20250526_051800', 1], ['20250527_051700', 5], ['20250528_051700', 9], ['20250528_061702', 1], ['20250528_071702', 2], ['20250528_081702', 6], ['20250529_051600', 8], ['20250529_061602', 4], ['20250529_071602', 1], ['20250529_081602', 1], ['20250530_061502', 1], ['20250530_071502', 1], ['20250530_081502', 3], ['20250531_061502', 3], ['20250601_051400', 1], ['20250601_061402', 7], ['20250601_071402', 2], ['20250601_203700', 81], ['20250602_051400', 6], ['20250602_061402', 2], ['20250602_203800', 1], ['20250603_071302', 4], ['20250603_203900', 35], ['20250604_051300', 1], ['20250604_061302', 1], ['20250604_071302', 3], ['20250604_081302', 45], ['20250604_204000', 103], ['20250605_051200', 31], ['20250605_061202', 2], ['20250605_071202', 1], ['20250605_081202', 1], ['20250605_204000', 4], ['20250606_051200', 11], ['20250606_061202', 45], ['20250606_071202', 14], ['20250606_081202', 6], ['20250606_204100', 23], ['20250607_051200', 3], ['20250607_061202', 2], ['20250607_071202', 96], ['20250607_081202', 16], ['20250607_204200', 48], ['20250608_051100', 41], ['20250608_061102', 10], ['20250608_071102', 201], ['20250608_081102', 59], ['20250608_204300', 21], ['20250609_051100', 9], ['20250609_061102', 55], ['20250609_071102', 59], ['20250609_204300', 8], ['20250610_051100', 29], ['20250610_061102', 322], ['20250610_071102', 22], ['20250610_081102', 9], ['20250610_204400', 21], ['20250611_051100', 35], ['20250611_061102', 242], ['20250611_071102', 381], ['20250611_081102', 62], ['20250611_204400', 61], ['20250612_051100', 1], ['20250612_061102', 18], ['20250612_204500', 1], ['20250613_051100', 62], ['20250613_061102', 50], ['20250613_071102', 199], ['20250613_081102', 77], ['20250613_204500', 2], ['20250614_051000', 1], ['20250614_061002', 161], ['20250614_071002', 254], ['20250614_081002', 269], ['20250614_204600', 2], ['20250615_051000', 12], ['20250615_061002', 20], ['20250615_071002', 94], ['20250615_081002', 1], ['20250615_204600', 13], ['20250616_051000', 1], ['20250616_204700', 115], ['20250617_051100', 18], ['20250617_061102', 4], ['20250617_071102', 3], ['20250617_081102', 1], ['20250617_204700', 152], ['20250618_051100', 18], ['20250618_061102', 172], ['20250618_071102', 157], ['20250618_081102', 42], ['20250618_204700', 176], ['20250619_051100', 10], ['20250619_061102', 6], ['20250619_071102', 13], ['20250619_081102', 4], ['20250619_204800', 3], ['20250620_051100', 5], ['20250620_061102', 3], ['20250620_071102', 6], ['20250620_081102', 27], ['20250620_204800', 7], ['20250621_061102', 1], ['20250621_081102', 1], ['20250621_204800', 1], ['20250622_204800', 1], ['20250623_051200', 2], ['20250623_071202', 2], ['20250623_081202', 23], ['20250623_204800', 149], ['20250623_214802', 1], ['20250624_051200', 11], ['20250624_061202', 12], ['20250624_071202', 8], ['20250624_081202', 13], ['20250624_204800', 110], ['20250625_051200', 38], ['20250625_061202', 78], ['20250625_071202', 9], ['20250625_081202', 70], ['20250625_204800', 36], ['20250626_051300', 66], ['20250626_061302', 1], ['20250626_081302', 48], ['20250626_204800', 77], ['20250627_051300', 6], ['20250627_061411', 12]]"
American Woodcock,0.7417,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,TBD,no,"[['20250517_072602', 1], ['20250527_081702', 1], ['20250528_081702', 1], ['20250614_081002', 1], ['20250624_081202', 1], ['20250625_071202', 1]]"
Bald Eagle,0.9154,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250617_081102', 1]]"
