Common Name,Confidence,"Number of Instances, 60% Confidence","Number of Instances, 65% Confidence","Number of Instances, 70% Confidence","Number of Instances, 75% Confidence","Number of Instances, 80% Confidence","Number of Instances, 85% Confidence","Number of Instances, 90% Confidence","Number of Instances, 95% Confidence",Total Instances,Rare,List of Datetimes
Alder Flycatcher,0.9087,3.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,TBD,no,"[['20250524_082002', 1], ['20250527_061702', 1], ['20250601_061402', 1], ['20250603_051300', 1], ['20250603_061302', 4], ['20250604_081302', 2], ['20250606_204100', 1], ['20250615_204600', 1]]"
American Bittern,0.6788,,,,,,,,,NA,no,NA
American Crow,0.8424,0.0,0.0,0.0,0.0,5.0,12.0,17.0,72.0,TBD,no,"[['20250515_062802', 3], ['20250515_072802', 1], ['20250515_082802', 1], ['20250518_052500', 4], ['20250518_072502', 5], ['20250521_052200', 1], ['20250522_062102', 1], ['20250525_051900', 2], ['20250526_071802', 1], ['20250528_051700', 2], ['20250531_061502', 2], ['20250601_051400', 1], ['20250602_061402', 3], ['20250604_081302', 1], ['20250612_061102', 2], ['20250614_214602', 1], ['20250615_051000', 5], ['20250615_061002', 10], ['20250615_071002', 3], ['20250615_081002', 18], ['20250616_051000', 5], ['20250617_051100', 1], ['20250617_081102', 2], ['20250618_051100', 6], ['20250618_071102', 3], ['20250618_081102', 2], ['20250619_071102', 1], ['20250619_081102', 1], ['20250620_061102', 1], ['20250620_081102', 2], ['20250621_061102', 1], ['20250621_071102', 1], ['20250621_204800', 2], ['20250622_081102', 6], ['20250626_061302', 1], ['20250627_051300', 1], ['20250627_061302', 3]]"
American Goldfinch,0.9454,0.0,0.0,0.0,0.0,0.0,23.0,43.0,214.0,TBD,no,"[['20250515_062802', 4], ['20250515_072802', 7], ['20250515_082802', 3], ['20250516_062702', 1], ['20250517_072602', 1], ['20250517_082602', 1], ['20250518_062502', 1], ['20250518_082502', 4], ['20250519_052400', 5], ['20250519_062402', 2], ['20250519_072402', 5], ['20250521_072202', 2], ['20250522_062102', 1], ['20250522_072102', 2], ['20250522_082102', 1], ['20250523_062102', 2], ['20250523_072102', 1], ['20250523_082102', 4], ['20250524_072002', 2], ['20250524_082002', 1], ['20250525_081902', 3], ['20250526_061802', 4], ['20250526_071802', 4], ['20250526_081802', 3], ['20250527_051700', 1], ['20250527_061702', 1], ['20250527_071702', 12], ['20250527_081702', 2], ['20250528_061702', 1], ['20250528_071702', 3], ['20250528_081702', 1], ['20250529_081602', 3], ['20250530_061502', 5], ['20250530_071502', 1], ['20250530_081502', 1], ['20250531_061502', 6], ['20250601_061402', 1], ['20250601_071402', 2], ['20250601_203700', 3], ['20250601_213702', 1], ['20250602_061402', 1], ['20250603_061302', 1], ['20250603_071302', 1], ['20250603_081302', 1], ['20250603_203900', 1], ['20250604_051300', 3], ['20250604_061302', 1], ['20250605_051200', 1], ['20250605_061202', 1], ['20250605_071202', 3], ['20250605_081202', 1], ['20250606_061202', 3], ['20250606_081202', 3], ['20250607_071202', 4], ['20250607_081202', 2], ['20250608_061102', 2], ['20250608_081102', 6], ['20250609_061102', 2], ['20250609_071102', 1], ['20250610_061102', 2], ['20250610_071102', 4], ['20250610_081102', 1], ['20250611_061102', 1], ['20250611_071102', 1], ['20250611_081102', 3], ['20250613_061102', 1], ['20250614_051000', 1], ['20250614_071002', 2], ['20250614_081002', 3], ['20250616_061002', 1], ['20250616_081002', 2], ['20250617_071102', 3], ['20250617_081102', 2], ['20250617_204700', 1], ['20250618_061102', 4], ['20250618_081102', 1], ['20250619_061102', 7], ['20250619_081102', 1], ['20250620_061102', 4], ['20250620_071102', 14], ['20250621_061102', 2], ['20250621_071102', 6], ['20250621_081102', 3], ['20250622_061102', 2], ['20250622_071102', 3], ['20250622_081102', 10], ['20250623_061202', 7], ['20250623_081202', 3], ['20250623_204800', 2], ['20250624_061202', 3], ['20250624_081202', 3], ['20250625_061202', 2], ['20250625_071202', 4], ['20250626_204800', 2], ['20250627_081302', 6], ['20250628_061402', 2], ['20250628_071402', 3], ['20250628_081402', 2], ['20250628_204800', 1], ['20250629_061402', 1], ['20250629_071402', 6], ['20250629_081402', 2]]"
American Kestrel,0.4757,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,TBD,no,"[['20250531_081502', 2], ['20250601_081402', 1], ['20250604_061302', 1], ['20250622_061102', 1], ['20250622_071102', 1]]"
American Redstart,0.2522,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TBD,no,"[['20250521_082202', 1]]"
American Robin,0.9948,0.0,0.0,0.0,0.0,0.0,0.0,352.0,932.0,TBD,no,"[['20250515_052800', 17], ['20250515_062802', 10], ['20250515_072802', 54], ['20250515_082802', 68], ['20250516_052700', 37], ['20250516_062702', 24], ['20250516_072702', 6], ['20250516_082702', 8], ['20250517_052600', 1], ['20250517_062602', 11], ['20250517_082602', 1], ['20250518_052500', 3], ['20250518_062502', 27], ['20250518_072502', 5], ['20250518_082502', 3], ['20250519_082402', 7], ['20250520_052300', 7], ['20250520_072302', 3], ['20250520_082302', 4], ['20250521_052200', 14], ['20250521_062202', 22], ['20250521_072202', 27], ['20250521_082202', 16], ['20250522_052100', 18], ['20250522_062102', 11], ['20250522_072102', 10], ['20250522_082102', 23], ['20250523_052100', 4], ['20250523_062102', 26], ['20250523_072102', 12], ['20250523_082102', 43], ['20250524_052000', 1], ['20250524_062002', 10], ['20250524_072002', 13], ['20250524_082002', 2], ['20250525_051900', 12], ['20250525_061902', 2], ['20250525_071902', 2], ['20250525_081902', 2], ['20250527_051700', 4], ['20250527_061702', 2], ['20250527_071702', 7], ['20250527_081702', 1], ['20250528_071702', 3], ['20250528_081702', 1], ['20250529_081602', 1], ['20250530_051500', 2], ['20250530_061502', 1], ['20250531_071502', 6], ['20250601_061402', 1], ['20250601_203700', 39], ['20250602_081402', 1], ['20250602_203800', 2], ['20250603_071302', 1], ['20250603_203900', 17], ['20250604_061302', 5], ['20250604_081302', 1], ['20250604_204000', 12], ['20250605_061202', 1], ['20250605_204000', 7], ['20250606_051200', 2], ['20250606_071202', 1], ['20250606_204100', 30], ['20250607_204200', 10], ['20250608_061102', 8], ['20250608_204300', 24], ['20250609_081102', 2], ['20250609_204300', 5], ['20250610_051100', 40], ['20250610_061102', 2], ['20250610_204400', 16], ['20250611_051100', 5], ['20250611_061102', 3], ['20250611_071102', 7], ['20250611_081102', 1], ['20250611_204400', 7], ['20250612_051100', 9], ['20250612_061102', 16], ['20250612_071102', 13], ['20250612_081102', 2], ['20250612_204500', 1], ['20250613_204500', 1], ['20250614_051000', 9], ['20250614_061002', 12], ['20250614_081002', 2], ['20250614_204600', 5], ['20250615_061002', 1], ['20250615_071002', 47], ['20250615_081002', 7], ['20250615_204600', 5], ['20250616_051000', 2], ['20250616_061002', 40], ['20250616_081002', 1], ['20250616_204700', 8], ['20250617_204700', 3], ['20250618_081102', 3], ['20250618_204700', 14], ['20250619_061102', 1], ['20250619_204800', 12], ['20250620_051100', 1], ['20250620_071102', 1], ['20250620_204800', 4], ['20250621_051100', 1], ['20250621_204800', 33], ['20250622_081102', 8], ['20250622_204800', 12], ['20250623_071202', 1], ['20250623_081202', 1], ['20250623_204800', 17], ['20250624_204800', 6], ['20250626_051300', 1], ['20250626_071302', 1], ['20250626_081302', 1], ['20250627_051300', 42], ['20250627_061302', 2], ['20250627_081302', 2], ['20250628_051400', 44], ['20250628_061402', 1], ['20250628_081402', 1], ['20250628_204800', 6], ['20250629_051400', 1], ['20250629_061402', 3], ['20250629_071402', 1], ['20250629_081402', 1], ['20250629_204800', 34]]"
American Woodcock,0.9604,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,TBD,no,"[['20250523_082102', 1], ['20250607_081202', 1], ['20250609_051100', 1], ['20250609_071102', 1], ['20250609_214302', 6], ['20250614_204600', 1]]"
Bald Eagle,0.4509,,,,,,,,,NA,no,NA
Baltimore Oriole,0.9880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1416.0,TBD,no,"[['20250515_052800', 1], ['20250515_062802', 2], ['20250515_072802', 2], ['20250515_082802', 1], ['20250516_052700', 4], ['20250516_062702', 1], ['20250516_082702', 1], ['20250517_062602', 1], ['20250517_072602', 1], ['20250517_082602', 2], ['20250518_052500', 1], ['20250518_062502', 3], ['20250518_082502', 1], ['20250519_052400', 1], ['20250519_062402', 9], ['20250519_072402', 34], ['20250519_082402', 47], ['20250520_072302', 1], ['20250521_052200', 24], ['20250521_062202', 14], ['20250521_072202', 16], ['20250521_082202', 23], ['20250522_052100', 15], ['20250522_062102', 27], ['20250522_072102', 45], ['20250522_082102', 21], ['20250523_052100', 15], ['20250523_062102', 25], ['20250523_072102', 25], ['20250523_082102', 7], ['20250524_052000', 19], ['20250524_062002', 21], ['20250524_072002', 10], ['20250524_082002', 26], ['20250525_051900', 8], ['20250525_061902', 34], ['20250525_071902', 52], ['20250525_081902', 51], ['20250526_051800', 12], ['20250526_061802', 32], ['20250526_071802', 50], ['20250526_081802', 34], ['20250527_051700', 3], ['20250527_061702', 7], ['20250527_071702', 5], ['20250527_081702', 19], ['20250528_051700', 16], ['20250528_061702', 7], ['20250528_071702', 36], ['20250528_081702', 20], ['20250529_061602', 43], ['20250529_071602', 1], ['20250529_081602', 2], ['20250530_051500', 14], ['20250530_061502', 8], ['20250530_071502', 27], ['20250530_081502', 3], ['20250531_051500', 9], ['20250531_061502', 16], ['20250531_071502', 39], ['20250531_081502', 3], ['20250601_051400', 4], ['20250601_061402', 12], ['20250601_071402', 13], ['20250601_081402', 6], ['20250602_051400', 33], ['20250602_061402', 13], ['20250602_071402', 5], ['20250602_081402', 5], ['20250603_051300', 2], ['20250603_061302', 24], ['20250603_071302', 15], ['20250603_081302', 20], ['20250604_051300', 57], ['20250604_061302', 49], ['20250604_071302', 11], ['20250604_081302', 11], ['20250604_204000', 1], ['20250605_051200', 5], ['20250605_061202', 12], ['20250605_071202', 9], ['20250605_081202', 3], ['20250606_051200', 9], ['20250606_081202', 5], ['20250607_051200', 1], ['20250607_081202', 3], ['20250608_051100', 3], ['20250608_061102', 3], ['20250608_081102', 2], ['20250609_061102', 4], ['20250609_071102', 3], ['20250609_204300', 3], ['20250610_051100', 1], ['20250610_061102', 12], ['20250610_081102', 3], ['20250610_204400', 2], ['20250611_051100', 1], ['20250611_061102', 1], ['20250611_071102', 1], ['20250611_081102', 2], ['20250612_051100', 6], ['20250612_061102', 3], ['20250612_071102', 1], ['20250612_081102', 4], ['20250613_061102', 1], ['20250614_071002', 1], ['20250615_051000', 1], ['20250617_061102', 3], ['20250617_204700', 1], ['20250618_081102', 1], ['20250618_204700', 1], ['20250619_071102', 1], ['20250622_051100', 1], ['20250623_051200', 1], ['20250623_081202', 1], ['20250623_204800', 3], ['20250624_204800', 1], ['20250625_071202', 4], ['20250626_051300', 2], ['20250626_061302', 1], ['20250626_071302', 4], ['20250626_081302', 1], ['20250628_051400', 1], ['20250628_061402', 3], ['20250628_071402', 1], ['20250629_081402', 1], ['20250629_204800', 1]]"
