Common Name,Confidence,"Number of Instances, 60% Confidence","Number of Instances, 65% Confidence","Number of Instances, 70% Confidence","Number of Instances, 75% Confidence","Number of Instances, 80% Confidence","Number of Instances, 85% Confidence","Number of Instances, 90% Confidence","Number of Instances, 95% Confidence",Total Instances,Rare,List of Datetimes
Acadian Flycatcher,0.6626,,,,,,,,,NA,no,NA
Alder Flycatcher,0.9767,5.0,6.0,6.0,11.0,6.0,13.0,16.0,76.0,TBD,no,"[['20250522_052100', 9], ['20250523_082102', 5], ['20250524_052000', 5], ['20250524_062002', 31], ['20250524_072002', 44], ['20250524_082002', 16], ['20250531_081502', 16], ['20250602_071402', 1], ['20250604_071302', 2], ['20250604_081302', 10]]"
American Bittern,0.3940,,,,,,,,,NA,no,NA
American Crow,0.9456,0.0,0.0,0.0,0.0,28.0,72.0,84.0,334.0,TBD,no,"[['20250515_062802', 10], ['20250515_072802', 12], ['20250515_082802', 3], ['20250516_052700', 1], ['20250517_052600', 4], ['20250517_072602', 3], ['20250517_082602', 1], ['20250518_052500', 3], ['20250522_062102', 4], ['20250523_052100', 1], ['20250523_082102', 8], ['20250524_052000', 6], ['20250524_062002', 1], ['20250524_072002', 11], ['20250525_051900', 3], ['20250525_081902', 5], ['20250526_051800', 16], ['20250526_061802', 44], ['20250526_071802', 2], ['20250527_061702', 8], ['20250527_071702', 3], ['20250527_081702', 1], ['20250529_051600', 3], ['20250529_061602', 3], ['20250529_081602', 8], ['20250530_051500', 13], ['20250530_061502', 3], ['20250530_081502', 6], ['20250531_051500', 2], ['20250531_061502', 12], ['20250531_071502', 1], ['20250601_051400', 11], ['20250601_071402', 2], ['20250601_081402', 1], ['20250602_051400', 10], ['20250602_061402', 1], ['20250604_051300', 6], ['20250604_081302', 2], ['20250605_051200', 1], ['20250605_061202', 4], ['20250605_071202', 46], ['20250606_051200', 9], ['20250606_061202', 1], ['20250606_204100', 4], ['20250607_051200', 7], ['20250607_061202', 6], ['20250607_071202', 1], ['20250608_061102', 3], ['20250608_071102', 4], ['20250608_081102', 12], ['20250609_051100', 5], ['20250609_061102', 3], ['20250610_051100', 3], ['20250610_071102', 3], ['20250611_051100', 4], ['20250611_061102', 1], ['20250612_051100', 1], ['20250612_071102', 20], ['20250614_051000', 1], ['20250614_061002', 9], ['20250614_081002', 31], ['20250615_051000', 2], ['20250615_061002', 1], ['20250615_071002', 56], ['20250615_081002', 12], ['20250616_081002', 2], ['20250617_051100', 3], ['20250617_061102', 1], ['20250618_061102', 1], ['20250618_081102', 3], ['20250620_051100', 1], ['20250622_051100', 1], ['20250624_214802', 1], ['20250625_071202', 1], ['20250626_081302', 3], ['20250628_051400', 10], ['20250628_061402', 7]]"
American Goldfinch,0.9367,0.0,0.0,0.0,0.0,0.0,13.0,20.0,127.0,TBD,no,"[['20250515_052800', 1], ['20250515_062802', 3], ['20250515_072802', 2], ['20250515_082802', 6], ['20250516_062702', 1], ['20250517_072602', 1], ['20250518_072502', 1], ['20250518_082502', 1], ['20250522_082102', 3], ['20250523_052100', 6], ['20250523_062102', 9], ['20250523_072102', 2], ['20250524_052000', 8], ['20250524_062002', 3], ['20250524_072002', 2], ['20250524_082002', 1], ['20250525_051900', 5], ['20250525_061902', 1], ['20250525_071902', 1], ['20250525_081902', 1], ['20250526_061802', 2], ['20250527_051700', 2], ['20250527_061702', 4], ['20250527_081702', 2], ['20250528_051700', 1], ['20250528_061702', 1], ['20250529_061602', 5], ['20250530_081502', 1], ['20250601_071402', 1], ['20250602_081402', 11], ['20250604_061302', 5], ['20250604_071302', 1], ['20250604_081302', 5], ['20250605_061202', 3], ['20250605_071202', 5], ['20250605_081202', 1], ['20250607_071202', 1], ['20250608_051100', 1], ['20250608_061102', 1], ['20250608_071102', 1], ['20250611_071102', 1], ['20250611_081102', 18], ['20250615_081002', 3], ['20250616_061002', 1], ['20250617_061102', 1], ['20250617_071102', 3], ['20250617_081102', 5], ['20250618_051100', 2], ['20250618_061102', 4], ['20250618_071102', 4], ['20250619_081102', 1], ['20250620_061102', 2], ['20250620_081102', 1], ['20250624_051200', 1], ['20250627_081302', 1]]"
American Kestrel,0.6325,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,TBD,no,"[['20250614_071002', 1], ['20250616_204700', 1], ['20250618_081102', 1]]"
American Redstart,0.6282,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,TBD,no,"[['20250515_082802', 4], ['20250522_062102', 1], ['20250522_072102', 3], ['20250522_082102', 2], ['20250523_072102', 8], ['20250523_082102', 1], ['20250524_062002', 1]]"
American Robin,0.9814,0.0,0.0,0.0,0.0,0.0,0.0,80.0,186.0,TBD,no,"[['20250517_052600', 1], ['20250519_072402', 2], ['20250522_062102', 1], ['20250523_062102', 7], ['20250524_082002', 1], ['20250603_051300', 2], ['20250605_204000', 2], ['20250607_051200', 19], ['20250607_061202', 1], ['20250607_081202', 1], ['20250610_051100', 1], ['20250610_061102', 1], ['20250611_061102', 1], ['20250612_051100', 17], ['20250612_071102', 3], ['20250616_071002', 5], ['20250617_051100', 2], ['20250617_061102', 13], ['20250617_204700', 1], ['20250618_051100', 2], ['20250618_061102', 18], ['20250618_071102', 1], ['20250619_081102', 40], ['20250623_071202', 2], ['20250625_081202', 109], ['20250627_051300', 1], ['20250628_204800', 12]]"
American Woodcock,0.7528,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,TBD,no,"[['20250609_051100', 1], ['20250609_061102', 1], ['20250615_081002', 1], ['20250626_061302', 1]]"
Bald Eagle,0.8731,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250610_071102', 2], ['20250614_071002', 1]]"
