Common Name,Confidence,"Number of Instances, 60% Confidence","Number of Instances, 65% Confidence","Number of Instances, 70% Confidence","Number of Instances, 75% Confidence","Number of Instances, 80% Confidence","Number of Instances, 85% Confidence","Number of Instances, 90% Confidence","Number of Instances, 95% Confidence",Total Instances,Rare,List of Datetimes
Acadian Flycatcher,0.7131,,,,,,,,,NA,no,NA
Alder Flycatcher,0.9957,23.0,24.0,17.0,16.0,29.0,37.0,47.0,358.0,TBD,no,"[['20250516_072702', 1], ['20250518_072502', 1], ['20250521_062202', 2], ['20250523_062102', 1], ['20250524_072002', 1], ['20250525_061902', 5], ['20250525_071902', 21], ['20250525_081902', 7], ['20250526_051800', 5], ['20250526_061802', 49], ['20250526_071802', 135], ['20250526_081802', 181], ['20250527_081702', 3], ['20250529_081602', 8], ['20250530_051500', 1], ['20250530_061502', 13], ['20250530_071502', 13], ['20250530_081502', 10], ['20250531_061502', 1], ['20250531_071502', 12], ['20250531_081502', 1], ['20250602_051400', 8], ['20250602_061402', 1], ['20250602_071402', 7], ['20250602_081402', 3], ['20250604_061302', 1], ['20250604_071302', 1], ['20250604_081302', 1], ['20250605_061202', 1], ['20250605_081202', 5], ['20250606_051200', 2], ['20250606_061202', 3], ['20250606_071202', 13], ['20250606_081202', 6], ['20250608_071102', 4], ['20250610_071102', 3], ['20250610_081102', 1], ['20250611_051100', 1], ['20250611_061102', 16], ['20250611_081102', 1], ['20250618_051100', 1], ['20250623_204800', 1]]"
American Bittern,0.8643,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,TBD,no,"[['20250526_051800', 3]]"
American Crow,0.9796,0.0,0.0,0.0,0.0,9.0,9.0,9.0,157.0,TBD,no,"[['20250516_072702', 1], ['20250518_082502', 2], ['20250522_072102', 9], ['20250522_082102', 1], ['20250524_072002', 2], ['20250529_071602', 4], ['20250529_081602', 2], ['20250531_081502', 1], ['20250601_051400', 1], ['20250602_071402', 13], ['20250602_081402', 10], ['20250605_081202', 2], ['20250607_051200', 1], ['20250607_081202', 1], ['20250608_061102', 4], ['20250608_071102', 2], ['20250608_081102', 1], ['20250609_061102', 1], ['20250610_071102', 4], ['20250611_081102', 3], ['20250612_071102', 1], ['20250612_081102', 9], ['20250613_071102', 17], ['20250613_081102', 9], ['20250614_061002', 19], ['20250617_061102', 41], ['20250617_071102', 3], ['20250618_051100', 1], ['20250618_061102', 1], ['20250619_061102', 7], ['20250619_071102', 8], ['20250621_071102', 1], ['20250623_081202', 2]]"
American Goldfinch,0.9502,0.0,0.0,0.0,0.0,0.0,1.0,3.0,17.0,TBD,no,"[['20250516_052700', 1], ['20250516_082702', 1], ['20250519_082402', 1], ['20250523_052100', 1], ['20250524_082002', 2], ['20250526_071802', 2], ['20250531_061502', 1], ['20250531_081502', 2], ['20250602_071402', 1], ['20250605_061202', 1], ['20250609_071102', 1], ['20250609_081102', 1], ['20250613_061102', 1], ['20250613_071102', 1], ['20250618_061102', 3], ['20250623_081202', 1]]"
American Redstart,0.9459,0.0,0.0,0.0,0.0,0.0,0.0,78.0,300.0,TBD,no,"[['20250516_082702', 6], ['20250517_072602', 1], ['20250518_052500', 1], ['20250518_062502', 12], ['20250518_072502', 13], ['20250518_082502', 8], ['20250519_062402', 1], ['20250519_072402', 2], ['20250519_082402', 2], ['20250520_082302', 1], ['20250521_062202', 6], ['20250521_072202', 8], ['20250522_072102', 1], ['20250522_082102', 1], ['20250523_052100', 4], ['20250523_062102', 3], ['20250523_072102', 22], ['20250523_082102', 137], ['20250524_062002', 10], ['20250524_072002', 31], ['20250524_082002', 12], ['20250525_071902', 1], ['20250525_081902', 6], ['20250526_081802', 15], ['20250527_071702', 15], ['20250529_061602', 13], ['20250529_071602', 11], ['20250530_061502', 15], ['20250604_051300', 1], ['20250604_071302', 1], ['20250604_081302', 2], ['20250604_204000', 1], ['20250608_061102', 1], ['20250609_081102', 2], ['20250610_051100', 2], ['20250610_061102', 2], ['20250610_071102', 1], ['20250611_061102', 2], ['20250611_071102', 1], ['20250611_081102', 1], ['20250616_061002', 1], ['20250617_081102', 1], ['20250618_071102', 1]]"
American Robin,0.9882,0.0,0.0,0.0,0.0,0.0,0.0,515.0,1488.0,TBD,no,"[['20250517_052600', 2], ['20250518_052500', 16], ['20250519_052400', 61], ['20250520_052300', 11], ['20250522_052100', 1], ['20250523_052100', 37], ['20250523_062102', 10], ['20250524_082002', 8], ['20250526_051800', 2], ['20250527_051700', 5], ['20250527_061702', 2], ['20250527_071702', 12], ['20250527_081702', 20], ['20250528_051700', 11], ['20250528_061702', 13], ['20250528_071702', 46], ['20250528_081702', 21], ['20250529_051600', 1], ['20250529_061602', 2], ['20250529_071602', 13], ['20250530_051500', 2], ['20250530_061502', 8], ['20250530_071502', 1], ['20250530_081502', 2], ['20250531_071502', 6], ['20250601_051400', 18], ['20250601_071402', 1], ['20250601_203700', 58], ['20250602_051400', 11], ['20250602_071402', 16], ['20250602_203800', 6], ['20250603_051300', 1], ['20250603_203900', 6], ['20250604_051300', 3], ['20250604_071302', 36], ['20250604_204000', 5], ['20250605_061202', 3], ['20250605_071202', 3], ['20250605_204000', 113], ['20250606_071202', 4], ['20250606_204100', 11], ['20250607_051200', 2], ['20250607_071202', 1], ['20250607_081202', 7], ['20250607_204200', 161], ['20250608_051100', 16], ['20250608_061102', 104], ['20250608_071102', 88], ['20250608_204300', 28], ['20250609_051100', 7], ['20250609_071102', 1], ['20250609_081102', 1], ['20250609_204300', 62], ['20250610_051100', 5], ['20250610_061102', 14], ['20250610_071102', 12], ['20250610_081102', 9], ['20250610_204400', 144], ['20250611_051100', 4], ['20250611_061102', 4], ['20250611_071102', 32], ['20250611_081102', 2], ['20250611_204400', 16], ['20250612_051100', 26], ['20250612_071102', 15], ['20250612_204500', 37], ['20250613_051100', 32], ['20250613_061102', 2], ['20250613_071102', 84], ['20250613_081102', 1], ['20250613_204500', 5], ['20250614_051000', 119], ['20250614_071002', 2], ['20250614_081002', 1], ['20250614_204600', 66], ['20250615_051000', 9], ['20250615_061002', 12], ['20250615_071002', 12], ['20250615_204600', 19], ['20250616_051000', 6], ['20250616_061002', 1], ['20250616_071002', 2], ['20250616_204700', 4], ['20250617_051100', 6], ['20250617_071102', 1], ['20250617_081102', 3], ['20250617_204700', 11], ['20250618_051100', 7], ['20250618_061102', 1], ['20250618_071102', 17], ['20250618_204700', 28], ['20250619_051100', 71], ['20250619_071102', 2], ['20250619_081102', 3], ['20250619_204800', 36], ['20250620_051100', 8], ['20250621_204800', 15], ['20250622_071102', 5], ['20250622_204800', 2], ['20250623_081202', 1], ['20250623_204800', 3]]"
American Woodcock,0.8155,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,TBD,no,"[['20250604_214002', 1], ['20250606_204100', 1], ['20250606_214102', 1], ['20250614_204600', 1], ['20250619_214802', 1]]"
Bald Eagle,0.7669,,,,,,,,,NA,no,NA
Baltimore Oriole,0.9525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,TBD,no,"[['20250517_062602', 23], ['20250518_052500', 1], ['20250518_062502', 3], ['20250519_052400', 1], ['20250521_072202', 4], ['20250521_082202', 2], ['20250522_062102', 1], ['20250523_052100', 4], ['20250523_062102', 1], ['20250523_072102', 1], ['20250524_072002', 1], ['20250524_082002', 1], ['20250525_061902', 1], ['20250525_071902', 1], ['20250526_061802', 1], ['20250526_071802', 6], ['20250526_081802', 3], ['20250527_051700', 4], ['20250527_061702', 2], ['20250527_071702', 2], ['20250528_051700', 7], ['20250528_061702', 12], ['20250528_071702', 22], ['20250528_081702', 9], ['20250529_051600', 2], ['20250529_061602', 7], ['20250529_071602', 12], ['20250529_081602', 19], ['20250530_051500', 2], ['20250530_061502', 8], ['20250530_071502', 2], ['20250530_081502', 4], ['20250531_061502', 2], ['20250531_071502', 3], ['20250531_081502', 20], ['20250601_061402', 1], ['20250601_081402', 1], ['20250601_203700', 1], ['20250602_061402', 4], ['20250602_071402', 4], ['20250602_081402', 2], ['20250603_203900', 2], ['20250604_051300', 6], ['20250604_071302', 11], ['20250604_081302', 12], ['20250604_204000', 1], ['20250605_061202', 6], ['20250605_071202', 2], ['20250605_081202', 4], ['20250605_204000', 1], ['20250606_061202', 6], ['20250606_071202', 7], ['20250606_081202', 5], ['20250606_204100', 1], ['20250607_051200', 5], ['20250607_061202', 7], ['20250607_071202', 5], ['20250607_081202', 1], ['20250607_204200', 2], ['20250608_051100', 4], ['20250608_061102', 1], ['20250608_081102', 2], ['20250609_051100', 2], ['20250609_061102', 6], ['20250609_071102', 4], ['20250609_081102', 2], ['20250610_051100', 3], ['20250610_061102', 7], ['20250610_071102', 1], ['20250610_081102', 1], ['20250610_204400', 1], ['20250611_051100', 1], ['20250611_071102', 1], ['20250611_081102', 11], ['20250612_051100', 1], ['20250613_081102', 1], ['20250614_051000', 3], ['20250614_061002', 4], ['20250614_071002', 7], ['20250614_081002', 5], ['20250615_051000', 1], ['20250615_071002', 1], ['20250615_081002', 1], ['20250616_051000', 2], ['20250617_051100', 1], ['20250617_071102', 1], ['20250617_081102', 3], ['20250618_051100', 1], ['20250618_071102', 2], ['20250618_081102', 2], ['20250618_204700', 5], ['20250619_051100', 18], ['20250619_071102', 1], ['20250619_081102', 3], ['20250623_071202', 2], ['20250623_204800', 1]]"
