Common Name,Confidence,"Number of Instances, 60% Confidence","Number of Instances, 65% Confidence","Number of Instances, 70% Confidence","Number of Instances, 75% Confidence","Number of Instances, 80% Confidence","Number of Instances, 85% Confidence","Number of Instances, 90% Confidence","Number of Instances, 95% Confidence",Total Instances,Rare,List of Datetimes
Acadian Flycatcher,0.8287,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TBD,no,"[['20250516_072702', 1]]"
Alder Flycatcher,0.8732,1.0,4.0,4.0,1.0,1.0,6.0,4.0,13.0,TBD,no,"[['20250522_062102', 1], ['20250527_081702', 6], ['20250528_061702', 4], ['20250528_071702', 5], ['20250528_081702', 1], ['20250529_081602', 2], ['20250530_061502', 2], ['20250530_071502', 3], ['20250530_081502', 6], ['20250531_081502', 4]]"
American Bittern,0.4530,,,,,,,,,NA,no,NA
American Crow,0.9820,0.0,0.0,0.0,0.0,5.0,17.0,17.0,166.0,TBD,no,"[['20250518_052500', 1], ['20250518_072502', 1], ['20250519_082402', 6], ['20250521_052200', 4], ['20250523_052100', 3], ['20250523_062102', 3], ['20250523_072102', 1], ['20250524_062002', 11], ['20250524_072002', 1], ['20250524_082002', 1], ['20250525_051900', 6], ['20250525_061902', 3], ['20250525_081902', 4], ['20250526_051800', 47], ['20250526_061802', 2], ['20250526_071802', 4], ['20250530_051500', 2], ['20250530_061502', 1], ['20250531_051500', 2], ['20250531_061502', 52], ['20250531_071502', 2], ['20250531_081502', 1], ['20250601_061402', 3], ['20250601_203700', 2], ['20250604_061302', 1], ['20250604_071302', 2], ['20250604_081302', 3], ['20250607_051200', 1], ['20250607_061202', 1], ['20250614_051000', 8], ['20250614_061002', 12], ['20250615_051000', 2], ['20250616_204700', 3], ['20250618_071102', 1], ['20250618_204700', 7], ['20250622_081102', 1]]"
American Goldfinch,0.3184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,TBD,no,"[['20250614_061002', 1]]"
American Redstart,0.9311,0.0,0.0,0.0,0.0,0.0,0.0,29.0,91.0,TBD,no,"[['20250517_082602', 1], ['20250518_062502', 3], ['20250518_072502', 13], ['20250518_082502', 5], ['20250520_082302', 3], ['20250521_052200', 2], ['20250521_062202', 2], ['20250521_082202', 31], ['20250522_062102', 1], ['20250522_072102', 13], ['20250522_082102', 30], ['20250523_072102', 2], ['20250524_062002', 1], ['20250524_072002', 1], ['20250524_082002', 4], ['20250525_081902', 2], ['20250529_071602', 1], ['20250530_081502', 3], ['20250531_071502', 1], ['20250619_061102', 1]]"
American Robin,0.7804,0.0,0.0,0.0,0.0,0.0,0.0,33.0,70.0,TBD,no,"[['20250518_052500', 1], ['20250523_052100', 1], ['20250524_052000', 1], ['20250525_051900', 1], ['20250526_051800', 2], ['20250531_051500', 1], ['20250601_061402', 1], ['20250604_061302', 1], ['20250604_204000', 2], ['20250605_051200', 1], ['20250605_081202', 1], ['20250606_204100', 4], ['20250607_051200', 2], ['20250607_061202', 1], ['20250608_051100', 13], ['20250608_204300', 1], ['20250611_051100', 1], ['20250611_061102', 1], ['20250611_081102', 1], ['20250614_071002', 1], ['20250614_204600', 35], ['20250615_051000', 1], ['20250615_061002', 1], ['20250615_081002', 2], ['20250617_204700', 1], ['20250618_061102', 3], ['20250618_204700', 11], ['20250619_071102', 1], ['20250621_204800', 3], ['20250622_204800', 1], ['20250623_051200', 2], ['20250623_061202', 2], ['20250625_061202', 1], ['20250628_204800', 1]]"
American Woodcock,0.6521,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250609_071102', 1]]"
Bald Eagle,0.6012,,,,,,,,,NA,no,NA
Baltimore Oriole,0.9434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,TBD,no,"[['20250517_062602', 1], ['20250518_052500', 2], ['20250518_062502', 5], ['20250518_072502', 3], ['20250523_062102', 1], ['20250523_072102', 1], ['20250523_082102', 1], ['20250524_052000', 2], ['20250524_062002', 9], ['20250524_072002', 1], ['20250524_082002', 2], ['20250525_051900', 2], ['20250525_061902', 5], ['20250525_071902', 2], ['20250525_081902', 7], ['20250527_051700', 2], ['20250527_061702', 16], ['20250527_071702', 6], ['20250528_071702', 2], ['20250529_061602', 1], ['20250530_051500', 1], ['20250530_071502', 7], ['20250530_081502', 19], ['20250531_051500', 2], ['20250531_061502', 1], ['20250601_061402', 3], ['20250601_071402', 1], ['20250601_081402', 1], ['20250602_061402', 2], ['20250602_081402', 1], ['20250604_051300', 9], ['20250604_061302', 1], ['20250606_061202', 1], ['20250606_071202', 3], ['20250607_081202', 1], ['20250608_081102', 2], ['20250609_071102', 1], ['20250609_081102', 4], ['20250610_071102', 4], ['20250610_081102', 2], ['20250611_061102', 1], ['20250611_081102', 2], ['20250611_204400', 33], ['20250614_071002', 1], ['20250614_081002', 2], ['20250614_204600', 10], ['20250615_061002', 3], ['20250615_071002', 3], ['20250615_081002', 38], ['20250616_081002', 2], ['20250617_071102', 1], ['20250618_061102', 1], ['20250618_081102', 1], ['20250619_051100', 3], ['20250619_071102', 5], ['20250619_081102', 1], ['20250627_071302', 1], ['20250628_061402', 1]]"
Barn Swallow,0.5073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,TBD,no,"[['20250515_072802', 1]]"
Barred Owl,0.9998,6.0,6.0,7.0,11.0,10.0,18.0,67.0,0.0,TBD,no,"[['20250526_051800', 5], ['20250531_061502', 1], ['20250604_214002', 1], ['20250605_204000', 1], ['20250606_214102', 49], ['20250608_214302', 1], ['20250610_204400', 2], ['20250611_214402', 9], ['20250613_214502', 1], ['20250614_061002', 7], ['20250617_214702', 1], ['20250618_204700', 24], ['20250618_214702', 17], ['20250619_061102', 2], ['20250623_081202', 1], ['20250623_214802', 2], ['20250627_204800', 1]]"
Bay-breasted Warbler,0.9754,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,TBD,no,"[['20250516_062702', 4]]"
Belted Kingfisher,0.9192,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,TBD,no,"[['20250515_072802', 1], ['20250516_052700', 2], ['20250622_061102', 1], ['20250624_061202', 1]]"
Black-and-white Warbler,0.9794,15.0,18.0,7.0,10.0,14.0,10.0,13.0,37.0,TBD,no,"[['20250516_052700', 1], ['20250516_062702', 1], ['20250517_062602', 2], ['20250517_072602', 2], ['20250517_082602', 7], ['20250518_062502', 27], ['20250518_072502', 61], ['20250518_082502', 14], ['20250521_052200', 1], ['20250522_072102', 1], ['20250530_071502', 2], ['20250530_081502', 5]]"
Black-billed Cuckoo,0.9485,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TBD,no,"[['20250523_072102', 1], ['20250607_061202', 1]]"
Black-capped Chickadee,0.8774,0.0,0.0,0.0,0.0,22.0,24.0,27.0,32.0,TBD,no,"[['20250523_052100', 1], ['20250525_051900', 3], ['20250604_081302', 1], ['20250608_061102', 1], ['20250614_081002', 8], ['20250615_071002', 5], ['20250615_081002', 1], ['20250617_061102', 2], ['20250622_071102', 7], ['20250622_081102', 70], ['20250623_071202', 1], ['20250623_081202', 2], ['20250628_081402', 3]]"
Black-crowned Night-Heron,0.5734,,,,,,,,,NA,no,NA
Black-throated Blue Warbler,0.5562,,,,,,,,,NA,no,NA
Black-throated Green Warbler,0.7477,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250615_071002', 1]]"
Blackburnian Warbler,0.8636,1.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,TBD,no,"[['20250518_082502', 2], ['20250521_072202', 2], ['20250524_082002', 4]]"
