Common Name,Confidence,"Number of Instances, 60% Confidence","Number of Instances, 65% Confidence","Number of Instances, 70% Confidence","Number of Instances, 75% Confidence","Number of Instances, 80% Confidence","Number of Instances, 85% Confidence","Number of Instances, 90% Confidence","Number of Instances, 95% Confidence",Total Instances,Rare,List of Datetimes
Acadian Flycatcher,0.4314,,,,,,,,,NA,no,NA
Alder Flycatcher,0.5879,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,TBD,no,"[['20250526_061802', 4], ['20250526_071802', 1], ['20250530_071502', 1]]"
American Bittern,0.5572,,,,,,,,,NA,no,NA
American Crow,0.9929,0.0,0.0,0.0,0.0,26.0,102.0,116.0,1570.0,TBD,no,"[['20250515_052800', 1], ['20250515_082802', 2], ['20250516_082702', 2], ['20250517_082602', 1], ['20250518_052500', 20], ['20250518_062502', 1], ['20250518_072502', 5], ['20250519_052400', 2], ['20250519_062402', 1], ['20250519_082402', 1], ['20250521_052200', 2], ['20250521_082202', 1], ['20250522_052100', 7], ['20250522_062102', 2], ['20250522_082102', 3], ['20250523_052100', 7], ['20250523_062102', 1], ['20250523_072102', 3], ['20250523_082102', 2], ['20250524_052000', 5], ['20250524_062002', 1], ['20250524_072002', 3], ['20250525_051900', 6], ['20250525_061902', 4], ['20250525_071902', 4], ['20250526_051800', 5], ['20250526_061802', 8], ['20250526_071802', 9], ['20250527_051700', 4], ['20250527_061702', 4], ['20250527_071702', 3], ['20250527_081702', 6], ['20250528_051700', 13], ['20250528_061702', 15], ['20250528_081702', 6], ['20250529_051600', 17], ['20250529_061602', 4], ['20250529_071602', 17], ['20250529_081602', 6], ['20250530_051500', 3], ['20250530_061502', 8], ['20250531_051500', 19], ['20250531_061502', 10], ['20250531_071502', 3], ['20250531_081502', 2], ['20250601_051400', 13], ['20250601_061402', 7], ['20250601_071402', 16], ['20250601_081402', 14], ['20250602_051400', 2], ['20250602_061402', 6], ['20250602_071402', 1], ['20250602_081402', 4], ['20250603_061302', 1], ['20250603_081302', 2], ['20250604_051300', 18], ['20250604_061302', 3], ['20250604_071302', 7], ['20250604_081302', 5], ['20250605_051200', 21], ['20250605_061202', 8], ['20250605_071202', 5], ['20250606_051200', 6], ['20250606_061202', 6], ['20250606_071202', 3], ['20250606_204100', 47], ['20250607_051200', 52], ['20250607_081202', 4], ['20250607_204200', 3], ['20250608_051100', 19], ['20250608_061102', 10], ['20250608_204300', 3], ['20250609_051100', 3], ['20250609_061102', 38], ['20250609_071102', 5], ['20250610_051100', 1], ['20250610_061102', 80], ['20250610_071102', 11], ['20250611_051100', 54], ['20250611_061102', 67], ['20250612_051100', 6], ['20250612_071102', 6], ['20250612_081102', 35], ['20250613_051100', 49], ['20250613_061102', 52], ['20250613_071102', 67], ['20250613_081102', 29], ['20250614_051000', 27], ['20250614_061002', 6], ['20250614_071002', 2], ['20250615_051000', 14], ['20250615_061002', 31], ['20250615_071002', 7], ['20250615_081002', 51], ['20250616_051000', 2], ['20250616_061002', 3], ['20250616_071002', 6], ['20250616_204700', 32], ['20250617_051100', 7], ['20250617_061102', 12], ['20250617_081102', 4], ['20250618_051100', 4], ['20250618_061102', 2], ['20250619_051100', 5], ['20250619_071102', 2], ['20250619_081102', 37], ['20250619_204800', 4], ['20250620_051100', 28], ['20250620_061102', 19], ['20250620_071102', 13], ['20250620_081102', 7], ['20250620_204800', 4], ['20250621_051100', 2], ['20250621_071102', 103], ['20250621_081102', 49], ['20250621_204800', 3], ['20250622_051100', 11], ['20250622_061102', 6], ['20250623_051200', 14], ['20250624_051200', 3], ['20250624_204800', 38], ['20250625_051200', 8], ['20250625_061202', 2], ['20250625_081202', 42], ['20250626_051300', 8], ['20250626_061302', 1], ['20250626_081302', 2], ['20250627_051300', 13], ['20250628_051400', 6], ['20250628_061402', 43], ['20250628_071402', 39], ['20250629_051400', 25], ['20250630_071517', 4], ['20250630_204800', 25]]"
American Goldfinch,0.4884,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,TBD,no,"[['20250521_072202', 1], ['20250528_061702', 1], ['20250531_081502', 1]]"
American Redstart,0.5653,0.0,0.0,0.0,0.0,0.0,0.0,17.0,30.0,TBD,no,"[['20250515_062802', 2], ['20250515_082802', 3], ['20250519_062402', 1], ['20250523_082102', 7], ['20250527_061702', 16], ['20250527_071702', 3], ['20250530_081502', 14], ['20250608_051100', 1]]"
American Robin,0.6579,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,TBD,no,"[['20250610_071102', 1], ['20250610_081102', 1], ['20250623_081202', 3]]"
American Woodcock,0.7732,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,TBD,no,"[['20250521_062202', 1], ['20250521_072202', 1], ['20250614_061002', 1]]"
Bald Eagle,0.2825,,,,,,,,,NA,no,NA
Baltimore Oriole,0.7711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,TBD,no,"[['20250518_062502', 1], ['20250523_052100', 1], ['20250523_062102', 3], ['20250525_051900', 1], ['20250525_071902', 1], ['20250528_071702', 2], ['20250529_071602', 5], ['20250605_051200', 1], ['20250610_081102', 1], ['20250611_061102', 1], ['20250611_071102', 1], ['20250611_081102', 5], ['20250613_071102', 2], ['20250613_081102', 1], ['20250615_081002', 1], ['20250624_071202', 1], ['20250625_061202', 2]]"
