Common Name,Confidence,"Number of Instances, 60% Confidence","Number of Instances, 65% Confidence","Number of Instances, 70% Confidence","Number of Instances, 75% Confidence","Number of Instances, 80% Confidence","Number of Instances, 85% Confidence","Number of Instances, 90% Confidence","Number of Instances, 95% Confidence",Total Instances,Rare,List of Datetimes
Barred Owl,0.8640,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TBD,no,"[['20250520_052300', 1]]"
Bell's Vireo,0.6451,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250602_081402', 1]]"
Black-and-white Warbler,0.8677,2.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,TBD,no,"[['20250527_061702', 7], ['20250609_081102', 1]]"
Black-billed Cuckoo,0.9937,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,TBD,no,"[['20250518_062502', 2], ['20250527_071702', 5]]"
Black-capped Chickadee,0.8011,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,TBD,no,"[['20250519_072402', 3], ['20250525_081902', 1], ['20250528_081702', 1], ['20250529_061602', 1]]"
Black-crowned Night-Heron,0.4070,,,,,,,,,NA,no,NA
Black-throated Green Warbler,0.3061,,,,,,,,,NA,no,NA
Blackpoll Warbler,0.9273,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,TBD,no,"[['20250525_081902', 1], ['20250529_061602', 1], ['20250601_061402', 1], ['20250610_071102', 1]]"
Blue Grosbeak,0.5137,,,,,,,,,NA,no,NA
Blue Jay,0.7007,0.0,0.0,0.0,0.0,0.0,4.0,3.0,79.0,TBD,no,"[['20250515_052800', 1], ['20250515_062802', 1], ['20250517_052600', 1], ['20250518_062502', 1], ['20250518_072502', 3], ['20250519_062402', 1], ['20250519_082402', 14], ['20250523_082102', 1], ['20250524_062002', 1], ['20250527_081702', 15], ['20250529_071602', 6], ['20250531_081502', 1], ['20250602_081402', 4], ['20250605_204000', 3], ['20250606_071202', 1], ['20250606_081202', 15], ['20250608_081102', 3], ['20250609_081102', 3], ['20250610_081102', 5], ['20250612_061102', 6]]"
Blue-headed Vireo,0.3725,,,,,,,,,NA,no,NA
Blue-winged Warbler,0.9187,4.0,4.0,8.0,3.0,3.0,6.0,7.0,21.0,TBD,no,"[['20250527_051700', 2], ['20250528_051700', 3], ['20250528_061702', 2], ['20250528_071702', 11], ['20250529_061602', 10], ['20250529_071602', 4], ['20250530_051500', 2], ['20250531_051500', 3], ['20250531_071502', 4], ['20250601_071402', 2], ['20250603_051300', 1], ['20250607_051200', 12]]"
Bobolink,0.9450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,TBD,no,"[['20250515_052800', 2], ['20250515_062802', 2], ['20250515_082802', 5], ['20250516_082702', 1], ['20250517_052600', 4], ['20250518_052500', 1], ['20250518_072502', 1], ['20250519_052400', 1], ['20250519_062402', 5], ['20250522_072102', 4], ['20250522_082102', 6], ['20250523_072102', 1], ['20250524_052000', 1], ['20250524_072002', 1], ['20250524_082002', 3], ['20250525_051900', 1], ['20250525_061902', 3], ['20250525_071902', 1], ['20250526_051800', 2], ['20250526_061802', 3], ['20250527_051700', 4], ['20250527_061702', 1], ['20250527_071702', 1], ['20250527_081702', 3], ['20250528_051700', 6], ['20250528_061702', 8], ['20250528_071702', 1], ['20250529_051600', 1], ['20250529_061602', 3], ['20250529_071602', 1], ['20250531_051500', 5], ['20250531_081502', 3], ['20250601_081402', 1], ['20250602_051400', 2], ['20250602_071402', 1], ['20250603_051300', 3], ['20250604_061302', 1], ['20250605_051200', 1], ['20250605_071202', 2], ['20250606_061202', 1], ['20250607_051200', 1], ['20250607_071202', 1], ['20250610_071102', 1], ['20250611_061102', 1]]"
Brown Thrasher,0.9993,50.0,49.0,63.0,63.0,48.0,73.0,126.0,149.0,TBD,no,"[['20250515_052800', 18], ['20250515_062802', 21], ['20250515_072802', 12], ['20250515_082802', 19], ['20250516_052700', 71], ['20250516_062702', 4], ['20250516_082702', 1], ['20250517_062602', 12], ['20250518_052500', 2], ['20250518_062502', 1], ['20250518_072502', 26], ['20250518_082502', 9], ['20250519_052400', 67], ['20250519_062402', 4], ['20250519_082402', 7], ['20250520_052300', 27], ['20250522_082102', 1], ['20250523_072102', 1], ['20250524_072002', 6], ['20250524_082002', 10], ['20250525_051900', 50], ['20250525_071902', 1], ['20250525_081902', 1], ['20250526_051800', 21], ['20250526_061802', 74], ['20250527_051700', 32], ['20250527_061702', 25], ['20250528_051700', 29], ['20250528_061702', 18], ['20250531_051500', 6], ['20250602_051400', 2], ['20250602_061402', 1], ['20250602_081402', 3], ['20250605_204000', 1], ['20250606_081202', 19], ['20250607_051200', 12], ['20250608_061102', 3], ['20250608_081102', 1], ['20250609_061102', 3]]"
Brown-headed Cowbird,0.9605,0.0,0.0,0.0,0.0,0.0,8.0,3.0,10.0,TBD,no,"[['20250518_062502', 1], ['20250519_052400', 1], ['20250519_072402', 1], ['20250522_072102', 1], ['20250523_062102', 1], ['20250523_082102', 1], ['20250524_052000', 2], ['20250525_061902', 1], ['20250526_051800', 1], ['20250526_061802', 1], ['20250528_061702', 1], ['20250529_071602', 1], ['20250601_061402', 4], ['20250602_061402', 1], ['20250602_071402', 1], ['20250609_061102', 1], ['20250612_051100', 1]]"
Canada Goose,0.8748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,TBD,no,"[['20250515_052800', 1], ['20250519_062402', 2], ['20250525_051900', 7], ['20250525_071902', 1], ['20250526_081802', 7], ['20250602_061402', 3], ['20250602_213802', 1], ['20250611_204400', 1]]"
Cedar Waxwing,0.8310,0.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,TBD,no,"[['20250515_082802', 2], ['20250527_051700', 1], ['20250528_071702', 1], ['20250601_051400', 1], ['20250606_061202', 1], ['20250607_071202', 1], ['20250609_071102', 1], ['20250611_071102', 1]]"
Chipping Sparrow,0.4415,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,TBD,no,"[['20250519_072402', 1], ['20250609_061102', 1]]"
Clay-colored Sparrow,0.9738,52.0,46.0,34.0,27.0,29.0,33.0,58.0,17.0,TBD,no,"[['20250515_072802', 3], ['20250515_082802', 1], ['20250518_052500', 1], ['20250518_062502', 1], ['20250519_052400', 9], ['20250519_062402', 1], ['20250519_082402', 1], ['20250523_062102', 1], ['20250523_082102', 3], ['20250524_052000', 2], ['20250524_062002', 3], ['20250524_082002', 2], ['20250525_051900', 6], ['20250525_081902', 1], ['20250526_061802', 1], ['20250526_081802', 1], ['20250528_061702', 2], ['20250528_071702', 1], ['20250529_051600', 1], ['20250529_081602', 2], ['20250530_051500', 2], ['20250530_061502', 1], ['20250531_051500', 25], ['20250531_061502', 1], ['20250601_051400', 2], ['20250601_061402', 13], ['20250601_071402', 1], ['20250603_051300', 5], ['20250603_061302', 3], ['20250604_071302', 2], ['20250604_081302', 6], ['20250605_051200', 2], ['20250605_081202', 1], ['20250606_051200', 2], ['20250606_061202', 1], ['20250606_081202', 1], ['20250607_051200', 4], ['20250608_081102', 6], ['20250609_061102', 13], ['20250609_071102', 2], ['20250609_081102', 6], ['20250609_204300', 1], ['20250610_051100', 9], ['20250610_061102', 12], ['20250610_071102', 19], ['20250610_081102', 3], ['20250611_051100', 11], ['20250611_081102', 1], ['20250611_204400', 8], ['20250612_051100', 58], ['20250612_061102', 29], ['20250612_071102', 3]]"
Cliff Swallow,0.6632,,,,,,,,,NA,no,NA
Common Grackle,0.9343,0.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0,TBD,no,"[['20250518_062502', 2], ['20250519_062402', 1], ['20250524_062002', 2], ['20250526_061802', 3], ['20250611_061102', 1]]"
Common Loon,0.3639,,,,,,,,,NA,no,NA
Common Nighthawk,0.9964,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,TBD,no,"[['20250531_081502', 3], ['20250601_203700', 2]]"
Common Raven,0.5626,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250524_072002', 2]]"
Common Yellowthroat,0.7821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.0,TBD,no,"[['20250519_052400', 2], ['20250519_062402', 2], ['20250519_072402', 7], ['20250519_082402', 1], ['20250520_052300', 1], ['20250522_072102', 1], ['20250522_082102', 2], ['20250523_062102', 14], ['20250523_072102', 4], ['20250523_082102', 1], ['20250526_051800', 1], ['20250526_061802', 4], ['20250527_071702', 2], ['20250601_051400', 2], ['20250602_051400', 30], ['20250602_203800', 2], ['20250603_051300', 1], ['20250603_061302', 5], ['20250603_071302', 1], ['20250604_051300', 1], ['20250604_071302', 3], ['20250604_081302', 2], ['20250605_051200', 2], ['20250605_061202', 11], ['20250605_071202', 2], ['20250605_081202', 4], ['20250605_204000', 1], ['20250605_214002', 1], ['20250606_061202', 1], ['20250606_204100', 2], ['20250607_051200', 3], ['20250607_081202', 1], ['20250607_204200', 4], ['20250608_051100', 1], ['20250608_061102', 3], ['20250609_051100', 16], ['20250609_061102', 75], ['20250609_071102', 36], ['20250609_081102', 30], ['20250609_204300', 2], ['20250610_051100', 21], ['20250610_061102', 35], ['20250610_071102', 3], ['20250611_051100', 43], ['20250611_061102', 21], ['20250611_071102', 4], ['20250611_081102', 13], ['20250611_204400', 4], ['20250612_051100', 72], ['20250612_061102', 24], ['20250612_071102', 15]]"
Connecticut Warbler,0.8917,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250524_052000', 1]]"
Dickcissel,0.8062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,TBD,no,"[['20250517_072602', 1], ['20250519_062402', 1], ['20250524_062002', 1], ['20250526_081802', 1], ['20250531_051500', 1], ['20250601_203700', 1], ['20250603_051300', 2], ['20250603_071302', 1], ['20250604_081302', 1], ['20250607_081202', 1], ['20250608_071102', 1], ['20250608_081102', 3], ['20250609_061102', 1], ['20250610_081102', 1], ['20250611_071102', 1]]"
Downy Woodpecker,0.7818,0.0,0.0,3.0,8.0,5.0,10.0,7.0,10.0,TBD,no,"[['20250605_071202', 43]]"
Eastern Bluebird,0.9999,8.0,5.0,10.0,8.0,8.0,14.0,24.0,126.0,TBD,no,"[['20250515_052800', 1], ['20250515_072802', 2], ['20250516_052700', 5], ['20250517_062602', 1], ['20250517_072602', 4], ['20250518_062502', 1], ['20250519_062402', 1], ['20250519_072402', 6], ['20250519_082402', 2], ['20250522_072102', 8], ['20250522_082102', 7], ['20250523_072102', 1], ['20250523_082102', 12], ['20250524_072002', 3], ['20250524_082002', 3], ['20250525_081902', 3], ['20250526_061802', 32], ['20250527_061702', 1], ['20250527_071702', 2], ['20250527_081702', 2], ['20250528_081702', 1], ['20250529_081602', 5], ['20250530_071502', 5], ['20250530_081502', 2], ['20250531_061502', 2], ['20250531_081502', 1], ['20250601_071402', 1], ['20250601_203700', 5], ['20250602_071402', 8], ['20250602_081402', 1], ['20250602_203800', 8], ['20250605_081202', 3], ['20250606_071202', 32], ['20250607_051200', 3], ['20250607_061202', 8], ['20250607_204200', 13], ['20250608_071102', 1], ['20250609_051100', 1], ['20250609_071102', 1], ['20250610_071102', 1], ['20250610_081102', 2], ['20250611_061102', 1], ['20250612_071102', 1]]"
Eastern Kingbird,0.9947,0.0,0.0,0.0,0.0,20.0,32.0,24.0,29.0,TBD,no,"[['20250515_062802', 1], ['20250515_072802', 2], ['20250517_052600', 2], ['20250523_062102', 5], ['20250524_072002', 1], ['20250526_061802', 35], ['20250527_051700', 4], ['20250527_061702', 2], ['20250528_061702', 2], ['20250529_051600', 2], ['20250529_061602', 1], ['20250529_071602', 5], ['20250529_081602', 5], ['20250530_051500', 15], ['20250530_071502', 4], ['20250531_051500', 2], ['20250531_061502', 12], ['20250601_071402', 1], ['20250602_071402', 2], ['20250607_061202', 1], ['20250607_081202', 1]]"
Eastern Meadowlark,0.9978,0.0,5.0,320.0,296.0,309.0,365.0,493.0,2298.0,TBD,no,"[['20250515_052800', 268], ['20250515_062802', 1], ['20250516_052700', 42], ['20250516_062702', 15], ['20250516_072702', 7], ['20250517_052600', 5], ['20250517_062602', 48], ['20250517_072602', 36], ['20250517_082602', 69], ['20250518_052500', 296], ['20250518_062502', 274], ['20250518_072502', 192], ['20250518_082502', 104], ['20250519_052400', 70], ['20250519_062402', 450], ['20250519_072402', 109], ['20250519_082402', 143], ['20250521_062202', 26], ['20250521_082202', 8], ['20250522_082102', 4], ['20250523_052100', 1], ['20250523_072102', 2], ['20250525_071902', 1], ['20250526_061802', 1], ['20250526_071802', 1], ['20250527_051700', 1], ['20250528_071702', 1], ['20250529_051600', 1], ['20250529_061602', 2], ['20250529_071602', 1], ['20250529_081602', 1], ['20250530_061502', 11], ['20250530_071502', 7], ['20250530_081502', 5], ['20250531_051500', 53], ['20250531_061502', 25], ['20250531_071502', 4], ['20250601_051400', 11], ['20250601_061402', 61], ['20250601_071402', 12], ['20250601_081402', 1], ['20250602_061402', 5], ['20250602_071402', 22], ['20250604_051300', 2], ['20250604_061302', 5], ['20250604_071302', 22], ['20250604_081302', 110], ['20250605_051200', 1], ['20250605_061202', 7], ['20250605_071202', 35], ['20250605_081202', 2], ['20250606_051200', 30], ['20250606_061202', 14], ['20250606_071202', 18], ['20250606_081202', 1], ['20250607_051200', 6], ['20250607_061202', 65], ['20250607_071202', 210], ['20250607_081202', 14], ['20250607_204200', 3], ['20250608_051100', 2], ['20250608_061102', 25], ['20250608_071102', 89], ['20250608_081102', 16], ['20250609_051100', 22], ['20250609_071102', 30], ['20250610_051100', 11], ['20250610_061102', 28], ['20250610_071102', 149], ['20250610_081102', 116], ['20250611_051100', 13], ['20250611_061102', 109], ['20250611_071102', 124], ['20250611_081102', 223], ['20250612_051100', 5], ['20250612_061102', 127], ['20250612_071102', 55]]"
Eastern Towhee,0.9254,0.0,0.0,0.0,0.0,0.0,30.0,232.0,98.0,TBD,no,"[['20250515_052800', 1], ['20250515_062802', 2], ['20250515_072802', 2], ['20250516_052700', 7], ['20250516_062702', 14], ['20250517_062602', 5], ['20250517_072602', 2], ['20250517_082602', 2], ['20250518_052500', 2], ['20250518_062502', 1], ['20250518_072502', 8], ['20250519_052400', 7], ['20250519_062402', 82], ['20250519_072402', 2], ['20250519_082402', 9], ['20250520_052300', 1], ['20250520_062302', 1], ['20250522_082102', 4], ['20250523_062102', 6], ['20250523_072102', 18], ['20250523_082102', 1], ['20250524_062002', 7], ['20250524_082002', 4], ['20250525_051900', 2], ['20250525_081902', 6], ['20250526_051800', 2], ['20250526_061802', 10], ['20250526_071802', 2], ['20250526_081802', 5], ['20250527_071702', 1], ['20250527_081702', 7], ['20250528_071702', 2], ['20250528_081702', 5], ['20250529_071602', 5], ['20250529_081602', 2], ['20250530_051500', 3], ['20250530_061502', 1], ['20250530_081502', 3], ['20250531_071502', 1], ['20250531_081502', 3], ['20250601_051400', 1], ['20250601_061402', 1], ['20250601_071402', 4], ['20250601_081402', 5], ['20250601_203700', 3], ['20250602_071402', 1], ['20250602_081402', 6], ['20250602_203800', 28], ['20250605_051200', 1], ['20250606_081202', 1], ['20250606_204100', 1], ['20250607_204200', 14], ['20250608_081102', 2], ['20250609_051100', 1], ['20250610_051100', 1], ['20250610_081102', 23], ['20250611_051100', 7], ['20250611_071102', 3], ['20250611_081102', 2], ['20250611_204400', 5], ['20250612_061102', 1], ['20250612_071102', 1]]"
Eastern Wood-Pewee,0.6550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,TBD,no,"[['20250515_052800', 1], ['20250516_052700', 1], ['20250520_052300', 1]]"
Field Sparrow,0.9512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,TBD,no,"[['20250515_052800', 17], ['20250515_062802', 4], ['20250515_072802', 2], ['20250515_082802', 7], ['20250516_062702', 1], ['20250517_052600', 1], ['20250517_072602', 3], ['20250518_052500', 5], ['20250518_062502', 5], ['20250518_072502', 2], ['20250518_082502', 2], ['20250522_072102', 17], ['20250522_082102', 8], ['20250523_062102', 1], ['20250523_072102', 1], ['20250523_082102', 1], ['20250524_052000', 2], ['20250524_062002', 13], ['20250525_051900', 10], ['20250525_061902', 1], ['20250525_071902', 1], ['20250525_081902', 11], ['20250526_051800', 4], ['20250526_061802', 13], ['20250526_071802', 6], ['20250526_081802', 7], ['20250527_051700', 1], ['20250527_061702', 2], ['20250527_081702', 1], ['20250528_061702', 2], ['20250528_071702', 2], ['20250528_081702', 30], ['20250529_051600', 1], ['20250529_061602', 9], ['20250529_071602', 5], ['20250529_081602', 2], ['20250530_051500', 4], ['20250530_071502', 28], ['20250530_081502', 3], ['20250531_051500', 7], ['20250531_061502', 2], ['20250601_051400', 12], ['20250601_061402', 5], ['20250601_071402', 10], ['20250601_081402', 1], ['20250601_203700', 11], ['20250601_213702', 1], ['20250602_051400', 1], ['20250602_061402', 1], ['20250602_071402', 7], ['20250602_081402', 2], ['20250602_203800', 12], ['20250603_061302', 2], ['20250604_051300', 2], ['20250604_061302', 3], ['20250604_204000', 3], ['20250605_061202', 1], ['20250605_081202', 2], ['20250605_204000', 2], ['20250606_051200', 9], ['20250606_061202', 13], ['20250606_071202', 12], ['20250606_081202', 23], ['20250606_204100', 6], ['20250607_051200', 2], ['20250607_061202', 3], ['20250607_071202', 5], ['20250607_081202', 3], ['20250607_204200', 9], ['20250608_061102', 2], ['20250608_071102', 9], ['20250608_081102', 8], ['20250609_051100', 7], ['20250609_061102', 4], ['20250609_071102', 13], ['20250609_081102', 9], ['20250609_204300', 2], ['20250610_051100', 10], ['20250610_061102', 15], ['20250610_071102', 16], ['20250610_081102', 14], ['20250610_204400', 5], ['20250611_051100', 18], ['20250611_061102', 7], ['20250611_071102', 31], ['20250611_081102', 37], ['20250611_204400', 20], ['20250612_051100', 23], ['20250612_061102', 26], ['20250612_071102', 13]]"
Golden-winged Warbler,0.5951,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250525_051900', 2], ['20250529_061602', 1], ['20250607_051200', 1], ['20250611_204400', 1]]"
Grasshopper Sparrow,0.9988,415.0,379.0,413.0,395.0,440.0,578.0,789.0,562.0,TBD,no,"[['20250515_052800', 90], ['20250515_062802', 72], ['20250515_072802', 54], ['20250515_082802', 27], ['20250516_052700', 14], ['20250516_072702', 1], ['20250516_082702', 1], ['20250517_052600', 1], ['20250517_072602', 21], ['20250517_082602', 7], ['20250518_062502', 2], ['20250518_072502', 3], ['20250519_052400', 7], ['20250523_082102', 6], ['20250524_052000', 2], ['20250524_062002', 6], ['20250524_072002', 2], ['20250524_082002', 7], ['20250525_051900', 15], ['20250525_061902', 74], ['20250525_071902', 81], ['20250525_081902', 41], ['20250526_051800', 12], ['20250526_061802', 12], ['20250526_071802', 12], ['20250526_081802', 4], ['20250527_051700', 49], ['20250527_061702', 24], ['20250527_071702', 23], ['20250527_081702', 20], ['20250528_051700', 63], ['20250528_061702', 89], ['20250528_071702', 80], ['20250528_081702', 27], ['20250529_051600', 2], ['20250529_061602', 22], ['20250529_071602', 12], ['20250529_081602', 33], ['20250530_051500', 12], ['20250530_061502', 14], ['20250530_071502', 40], ['20250530_081502', 7], ['20250531_051500', 49], ['20250531_061502', 32], ['20250531_071502', 39], ['20250531_081502', 7], ['20250601_051400', 14], ['20250601_061402', 9], ['20250601_071402', 47], ['20250601_081402', 23], ['20250601_203700', 69], ['20250602_051400', 49], ['20250602_061402', 44], ['20250602_071402', 63], ['20250602_081402', 44], ['20250602_203800', 56], ['20250602_213802', 1], ['20250603_051300', 243], ['20250603_061302', 100], ['20250603_071302', 6], ['20250603_203900', 109], ['20250604_051300', 35], ['20250604_061302', 37], ['20250604_071302', 106], ['20250604_081302', 149], ['20250604_204000', 82], ['20250605_051200', 43], ['20250605_061202', 35], ['20250605_071202', 67], ['20250605_081202', 39], ['20250605_204000', 95], ['20250606_051200', 31], ['20250606_061202', 75], ['20250606_071202', 32], ['20250606_081202', 26], ['20250606_204100', 94], ['20250607_051200', 14], ['20250607_061202', 74], ['20250607_071202', 75], ['20250607_081202', 39], ['20250607_204200', 166], ['20250608_061102', 38], ['20250608_071102', 49], ['20250608_081102', 39], ['20250608_204300', 23], ['20250609_061102', 5], ['20250609_071102', 6], ['20250609_081102', 10], ['20250609_204300', 7], ['20250610_051100', 2], ['20250610_071102', 4], ['20250610_081102', 89], ['20250610_204400', 46], ['20250611_051100', 19], ['20250611_061102', 21], ['20250611_071102', 9], ['20250611_081102', 24], ['20250611_204400', 88], ['20250612_051100', 13], ['20250612_061102', 40], ['20250612_071102', 30]]"
Gray Catbird,0.8511,0.0,0.0,0.0,0.0,0.0,8.0,14.0,8.0,TBD,no,"[['20250525_081902', 2], ['20250526_061802', 1], ['20250526_081802', 1], ['20250527_051700', 2], ['20250527_061702', 1], ['20250527_071702', 3], ['20250528_051700', 1], ['20250528_061702', 1], ['20250531_051500', 1], ['20250531_071502', 1], ['20250601_071402', 1], ['20250601_203700', 3], ['20250605_204000', 3], ['20250607_204200', 1], ['20250609_061102', 3], ['20250611_204400', 5]]"
Gray Partridge,0.2553,,,,,,,,,NA,no,NA
Great Blue Heron,0.6546,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250607_214202', 1]]"
Great Crested Flycatcher,0.9648,0.0,0.0,0.0,0.0,0.0,12.0,32.0,90.0,TBD,no,"[['20250515_052800', 47], ['20250515_072802', 3], ['20250517_062602', 1], ['20250517_072602', 1], ['20250518_062502', 2], ['20250518_072502', 2], ['20250518_082502', 9], ['20250519_062402', 1], ['20250519_072402', 1], ['20250519_082402', 6], ['20250522_082102', 3], ['20250523_082102', 8], ['20250524_052000', 3], ['20250524_082002', 14], ['20250526_081802', 6], ['20250528_071702', 5], ['20250528_081702', 1], ['20250529_061602', 2], ['20250530_061502', 3], ['20250531_061502', 3], ['20250531_071502', 1], ['20250601_061402', 3], ['20250602_203800', 1], ['20250606_081202', 1], ['20250607_051200', 1], ['20250607_071202', 2], ['20250610_071102', 2], ['20250611_051100', 2]]"
Great Horned Owl,0.4239,,,,,,,,,NA,no,NA
Hairy Woodpecker,0.9330,0.0,0.0,0.0,0.0,1.0,2.0,4.0,6.0,TBD,no,"[['20250519_072402', 13]]"
