Common Name,Confidence,"Number of Instances, 60% Confidence","Number of Instances, 65% Confidence","Number of Instances, 70% Confidence","Number of Instances, 75% Confidence","Number of Instances, 80% Confidence","Number of Instances, 85% Confidence","Number of Instances, 90% Confidence","Number of Instances, 95% Confidence",Total Instances,Rare,List of Datetimes
Acadian Flycatcher,0.6948,,,,,,,,,NA,no,NA
Alder Flycatcher,0.4639,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250531_071502', 1]]"
American Bittern,0.2982,,,,,,,,,NA,no,NA
American Crow,0.9713,0.0,0.0,0.0,0.0,7.0,20.0,37.0,203.0,TBD,no,"[['20250515_052800', 2], ['20250518_072502', 11], ['20250518_082502', 1], ['20250521_072202', 3], ['20250522_052100', 3], ['20250522_062102', 1], ['20250522_072102', 17], ['20250522_082102', 2], ['20250523_062102', 1], ['20250523_072102', 11], ['20250524_052000', 4], ['20250524_062002', 1], ['20250524_072002', 1], ['20250524_082002', 1], ['20250525_061902', 8], ['20250525_071902', 11], ['20250526_051800', 5], ['20250526_061802', 17], ['20250526_071802', 1], ['20250526_081802', 1], ['20250527_061702', 12], ['20250527_071702', 4], ['20250527_081702', 1], ['20250528_071702', 1], ['20250529_051600', 1], ['20250529_061602', 1], ['20250529_071602', 1], ['20250529_081602', 1], ['20250530_051500', 5], ['20250530_061502', 1], ['20250531_051500', 1], ['20250601_051400', 12], ['20250601_061402', 1], ['20250601_071402', 1], ['20250602_051400', 4], ['20250602_061402', 2], ['20250604_071302', 2], ['20250604_081302', 10], ['20250605_051200', 1], ['20250605_061202', 1], ['20250605_071202', 1], ['20250605_081202', 1], ['20250607_051200', 1], ['20250607_061202', 6], ['20250607_071202', 1], ['20250607_081202', 1], ['20250608_081102', 1], ['20250609_081102', 7], ['20250610_061102', 1], ['20250611_061102', 2], ['20250612_051100', 5], ['20250612_071102', 1], ['20250612_081102', 1], ['20250614_051000', 1], ['20250614_061002', 1], ['20250614_071002', 8], ['20250614_081002', 1], ['20250615_061002', 1], ['20250615_071002', 1], ['20250617_071102', 1], ['20250618_051100', 3], ['20250618_081102', 6], ['20250621_061102', 1], ['20250625_061202', 5], ['20250625_071202', 1], ['20250625_081202', 41], ['20250626_051300', 1], ['20250627_081302', 1]]"
American Goldfinch,0.9657,0.0,0.0,0.0,0.0,0.0,9.0,27.0,139.0,TBD,no,"[['20250517_052600', 1], ['20250517_072602', 1], ['20250517_082602', 10], ['20250518_072502', 7], ['20250518_082502', 1], ['20250519_082402', 5], ['20250521_072202', 1], ['20250522_062102', 1], ['20250523_062102', 1], ['20250524_052000', 1], ['20250524_082002', 1], ['20250525_051900', 6], ['20250525_071902', 1], ['20250525_081902', 1], ['20250526_071802', 2], ['20250530_071502', 1], ['20250531_071502', 1], ['20250531_081502', 1], ['20250601_061402', 1], ['20250601_203700', 1], ['20250605_061202', 1], ['20250605_071202', 1], ['20250605_204000', 1], ['20250606_061202', 1], ['20250606_071202', 1], ['20250607_081202', 5], ['20250609_051100', 1], ['20250609_071102', 7], ['20250609_081102', 3], ['20250610_071102', 1], ['20250611_081102', 1], ['20250612_051100', 1], ['20250612_061102', 14], ['20250613_081102', 3], ['20250614_071002', 3], ['20250615_061002', 2], ['20250615_071002', 7], ['20250616_061002', 1], ['20250616_081002', 4], ['20250616_204700', 1], ['20250617_071102', 3], ['20250618_061102', 6], ['20250618_071102', 5], ['20250618_081102', 5], ['20250619_061102', 9], ['20250619_204800', 1], ['20250620_061102', 1], ['20250621_081102', 1], ['20250621_204800', 1], ['20250623_071202', 15], ['20250624_051200', 1], ['20250624_081202', 1], ['20250624_204800', 1], ['20250625_081202', 2], ['20250627_071302', 1], ['20250627_081302', 2], ['20250628_071402', 1], ['20250629_081402', 13], ['20250629_204800', 2]]"
American Redstart,0.9963,0.0,0.0,0.0,0.0,0.0,0.0,3425.0,16177.0,TBD,no,"[['20250515_052800', 186], ['20250515_062802', 320], ['20250515_072802', 245], ['20250515_082802', 186], ['20250516_052700', 124], ['20250516_062702', 90], ['20250516_072702', 87], ['20250516_082702', 151], ['20250517_052600', 29], ['20250517_062602', 43], ['20250517_072602', 51], ['20250517_082602', 59], ['20250518_052500', 58], ['20250518_062502', 13], ['20250518_072502', 4], ['20250518_082502', 33], ['20250519_052400', 68], ['20250519_062402', 18], ['20250519_072402', 13], ['20250519_082402', 15], ['20250520_052300', 1], ['20250521_052200', 13], ['20250521_062202', 28], ['20250521_072202', 17], ['20250521_082202', 12], ['20250522_052100', 30], ['20250522_062102', 19], ['20250522_072102', 108], ['20250522_082102', 136], ['20250523_052100', 18], ['20250523_062102', 27], ['20250523_072102', 50], ['20250523_082102', 72], ['20250524_052000', 57], ['20250524_062002', 25], ['20250524_072002', 70], ['20250524_082002', 51], ['20250525_051900', 60], ['20250525_061902', 33], ['20250525_071902', 87], ['20250525_081902', 40], ['20250526_051800', 68], ['20250526_061802', 28], ['20250526_071802', 41], ['20250526_081802', 97], ['20250527_051700', 64], ['20250527_061702', 20], ['20250527_071702', 55], ['20250527_081702', 46], ['20250528_051700', 45], ['20250528_061702', 12], ['20250528_071702', 3], ['20250528_081702', 12], ['20250529_051600', 42], ['20250529_061602', 8], ['20250529_071602', 54], ['20250529_081602', 11], ['20250530_051500', 76], ['20250530_061502', 85], ['20250530_071502', 47], ['20250530_081502', 77], ['20250531_051500', 149], ['20250531_061502', 181], ['20250531_071502', 97], ['20250531_081502', 107], ['20250601_051400', 107], ['20250601_061402', 107], ['20250601_071402', 121], ['20250601_081402', 94], ['20250601_203700', 135], ['20250602_051400', 316], ['20250602_061402', 354], ['20250602_071402', 292], ['20250602_081402', 301], ['20250603_051300', 24], ['20250603_061302', 7], ['20250603_081302', 30], ['20250603_203900', 5], ['20250604_051300', 172], ['20250604_061302', 114], ['20250604_071302', 106], ['20250604_081302', 90], ['20250604_204000', 11], ['20250605_051200', 81], ['20250605_061202', 14], ['20250605_071202', 41], ['20250605_081202', 35], ['20250605_204000', 3], ['20250606_051200', 17], ['20250606_061202', 5], ['20250606_071202', 7], ['20250606_081202', 49], ['20250606_204100', 20], ['20250607_051200', 86], ['20250607_061202', 47], ['20250607_071202', 46], ['20250607_081202', 38], ['20250607_204200', 7], ['20250608_051100', 30], ['20250608_061102', 38], ['20250608_071102', 37], ['20250608_081102', 76], ['20250608_204300', 1], ['20250609_051100', 127], ['20250609_061102', 151], ['20250609_071102', 98], ['20250609_081102', 54], ['20250609_204300', 3], ['20250610_051100', 291], ['20250610_061102', 243], ['20250610_071102', 183], ['20250610_081102', 384], ['20250610_204400', 66], ['20250611_051100', 190], ['20250611_061102', 131], ['20250611_071102', 70], ['20250611_081102', 38], ['20250611_204400', 76], ['20250612_051100', 315], ['20250612_061102', 78], ['20250612_071102', 54], ['20250612_081102', 50], ['20250613_051100', 98], ['20250613_061102', 28], ['20250613_071102', 40], ['20250613_081102', 150], ['20250613_204500', 137], ['20250614_051000', 246], ['20250614_061002', 148], ['20250614_071002', 192], ['20250614_081002', 166], ['20250614_204600', 21], ['20250615_051000', 267], ['20250615_061002', 145], ['20250615_071002', 133], ['20250615_081002', 141], ['20250616_051000', 75], ['20250616_061002', 84], ['20250616_071002', 130], ['20250616_081002', 68], ['20250616_204700', 1], ['20250617_051100', 210], ['20250617_061102', 81], ['20250617_071102', 143], ['20250617_081102', 71], ['20250617_204700', 4], ['20250618_051100', 287], ['20250618_061102', 172], ['20250618_071102', 226], ['20250618_081102', 181], ['20250618_204700', 61], ['20250619_051100', 295], ['20250619_061102', 355], ['20250619_071102', 139], ['20250619_081102', 153], ['20250619_204800', 49], ['20250620_051100', 195], ['20250620_061102', 269], ['20250620_071102', 180], ['20250620_081102', 179], ['20250620_204800', 36], ['20250621_051100', 124], ['20250621_061102', 95], ['20250621_071102', 87], ['20250621_081102', 52], ['20250621_204800', 46], ['20250622_051100', 119], ['20250622_061102', 130], ['20250622_071102', 105], ['20250622_081102', 160], ['20250622_204800', 18], ['20250623_051200', 152], ['20250623_061202', 103], ['20250623_071202', 54], ['20250623_081202', 29], ['20250623_204800', 26], ['20250624_051200', 228], ['20250624_061202', 334], ['20250624_071202', 188], ['20250624_081202', 88], ['20250624_204800', 158], ['20250625_051200', 175], ['20250625_061202', 240], ['20250625_071202', 154], ['20250625_081202', 114], ['20250625_204800', 6], ['20250626_051300', 211], ['20250626_061302', 37], ['20250626_071302', 32], ['20250626_081302', 30], ['20250626_204800', 37], ['20250627_051300', 51], ['20250627_061302', 25], ['20250627_071302', 83], ['20250627_081302', 183], ['20250627_204800', 32], ['20250628_051400', 10], ['20250628_061402', 8], ['20250628_071402', 10], ['20250628_081402', 5], ['20250628_204800', 9], ['20250629_051400', 48], ['20250629_061402', 12], ['20250629_071402', 105], ['20250629_081402', 67], ['20250629_204800', 8], ['20250630_051500', 75], ['20250630_061502', 69], ['20250630_071502', 4], ['20250630_081502', 62], ['20250630_204800', 10]]"
American Robin,0.9828,0.0,0.0,0.0,0.0,0.0,0.0,412.0,868.0,TBD,no,"[['20250515_072802', 1], ['20250515_082802', 1], ['20250519_072402', 1], ['20250521_082202', 7], ['20250525_051900', 1], ['20250525_071902', 1], ['20250526_071802', 1], ['20250527_051700', 9], ['20250529_071602', 3], ['20250601_203700', 52], ['20250602_061402', 1], ['20250602_071402', 8], ['20250603_203900', 1], ['20250604_204000', 26], ['20250605_051200', 12], ['20250605_061202', 1], ['20250605_071202', 3], ['20250605_081202', 10], ['20250605_204000', 45], ['20250606_051200', 2], ['20250606_071202', 2], ['20250606_081202', 2], ['20250606_204100', 101], ['20250607_051200', 2], ['20250607_061202', 9], ['20250607_071202', 15], ['20250607_081202', 10], ['20250607_204200', 16], ['20250608_051100', 1], ['20250608_061102', 4], ['20250608_071102', 13], ['20250608_081102', 20], ['20250608_204300', 18], ['20250609_051100', 3], ['20250609_061102', 2], ['20250609_071102', 2], ['20250609_204300', 1], ['20250610_051100', 1], ['20250610_061102', 3], ['20250610_071102', 1], ['20250610_204400', 15], ['20250611_051100', 1], ['20250611_071102', 1], ['20250611_081102', 1], ['20250611_204400', 6], ['20250612_081102', 1], ['20250613_204500', 1], ['20250614_204600', 3], ['20250615_051000', 1], ['20250615_204600', 8], ['20250616_081002', 2], ['20250616_204700', 9], ['20250617_204700', 31], ['20250618_081102', 1], ['20250618_204700', 30], ['20250619_071102', 4], ['20250619_204800', 6], ['20250620_051100', 1], ['20250620_204800', 12], ['20250621_061102', 6], ['20250621_071102', 7], ['20250621_081102', 6], ['20250621_204800', 5], ['20250622_051100', 1], ['20250622_071102', 2], ['20250622_081102', 17], ['20250622_204800', 5], ['20250623_071202', 3], ['20250623_081202', 1], ['20250623_204800', 24], ['20250624_061202', 1], ['20250624_071202', 4], ['20250624_081202', 1], ['20250624_204800', 97], ['20250624_214802', 1], ['20250625_051200', 14], ['20250625_061202', 5], ['20250625_071202', 7], ['20250625_081202', 7], ['20250625_204800', 59], ['20250626_071302', 16], ['20250626_081302', 40], ['20250626_204800', 39], ['20250627_071302', 20], ['20250627_081302', 14], ['20250627_204800', 61], ['20250628_061402', 31], ['20250628_071402', 46], ['20250628_081402', 1], ['20250628_204800', 76], ['20250629_061402', 25], ['20250629_071402', 19], ['20250629_081402', 9], ['20250629_204800', 39], ['20250630_061502', 1], ['20250630_081502', 4], ['20250630_204800', 20]]"
American Woodcock,0.3485,,,,,,,,,NA,no,NA
Bald Eagle,0.9622,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,TBD,no,"[['20250610_081102', 2]]"
Baltimore Oriole,0.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943.0,TBD,no,"[['20250515_052800', 75], ['20250515_062802', 30], ['20250515_072802', 90], ['20250515_082802', 10], ['20250516_052700', 65], ['20250516_062702', 7], ['20250516_072702', 1], ['20250516_082702', 7], ['20250517_052600', 15], ['20250517_062602', 2], ['20250517_072602', 4], ['20250517_082602', 1], ['20250518_052500', 7], ['20250518_062502', 1], ['20250518_072502', 1], ['20250519_052400', 29], ['20250519_062402', 21], ['20250519_072402', 45], ['20250519_082402', 30], ['20250520_052300', 1], ['20250521_052200', 22], ['20250521_062202', 6], ['20250521_072202', 2], ['20250521_082202', 1], ['20250522_052100', 32], ['20250522_062102', 9], ['20250522_072102', 3], ['20250522_082102', 11], ['20250523_052100', 10], ['20250523_062102', 57], ['20250523_072102', 23], ['20250523_082102', 11], ['20250524_052000', 13], ['20250524_062002', 15], ['20250524_072002', 18], ['20250524_082002', 25], ['20250525_051900', 35], ['20250525_061902', 6], ['20250525_071902', 20], ['20250525_081902', 10], ['20250526_051800', 14], ['20250526_061802', 8], ['20250526_071802', 2], ['20250526_081802', 14], ['20250527_051700', 14], ['20250527_061702', 46], ['20250527_071702', 24], ['20250527_081702', 7], ['20250528_051700', 12], ['20250528_061702', 1], ['20250528_071702', 6], ['20250528_081702', 47], ['20250529_061602', 8], ['20250529_071602', 4], ['20250529_081602', 32], ['20250530_051500', 43], ['20250530_061502', 47], ['20250530_071502', 36], ['20250530_081502', 21], ['20250531_051500', 18], ['20250531_061502', 31], ['20250531_071502', 96], ['20250531_081502', 8], ['20250601_051400', 8], ['20250601_061402', 7], ['20250601_071402', 2], ['20250601_081402', 9], ['20250602_051400', 14], ['20250602_061402', 31], ['20250602_071402', 10], ['20250602_081402', 21], ['20250603_051300', 13], ['20250604_051300', 8], ['20250604_071302', 3], ['20250604_081302', 4], ['20250605_051200', 16], ['20250605_061202', 3], ['20250605_081202', 3], ['20250606_061202', 3], ['20250606_071202', 1], ['20250606_081202', 9], ['20250607_051200', 2], ['20250607_061202', 2], ['20250607_071202', 4], ['20250607_081202', 16], ['20250608_061102', 4], ['20250608_071102', 5], ['20250608_081102', 9], ['20250609_051100', 2], ['20250609_061102', 10], ['20250609_071102', 12], ['20250609_081102', 4], ['20250610_051100', 1], ['20250610_061102', 3], ['20250610_071102', 7], ['20250610_081102', 40], ['20250610_204400', 1], ['20250611_051100', 3], ['20250611_061102', 1], ['20250611_071102', 9], ['20250611_081102', 1], ['20250612_051100', 2], ['20250612_061102', 14], ['20250612_071102', 17], ['20250612_081102', 8], ['20250613_081102', 4], ['20250614_051000', 8], ['20250614_061002', 17], ['20250614_071002', 18], ['20250614_081002', 6], ['20250615_051000', 3], ['20250615_061002', 2], ['20250615_071002', 3], ['20250615_081002', 3], ['20250616_051000', 3], ['20250616_071002', 3], ['20250616_081002', 1], ['20250617_051100', 3], ['20250617_061102', 2], ['20250617_071102', 4], ['20250617_081102', 8], ['20250618_051100', 6], ['20250618_061102', 4], ['20250618_071102', 3], ['20250618_081102', 3], ['20250619_051100', 2], ['20250619_071102', 4], ['20250619_081102', 2], ['20250619_204800', 2], ['20250620_051100', 4], ['20250620_061102', 5], ['20250620_071102', 6], ['20250620_081102', 3], ['20250621_051100', 1], ['20250621_061102', 7], ['20250621_071102', 7], ['20250621_081102', 3], ['20250621_204800', 1], ['20250622_051100', 2], ['20250622_061102', 9], ['20250622_071102', 14], ['20250622_081102', 33], ['20250622_204800', 14], ['20250623_051200', 6], ['20250623_061202', 2], ['20250623_071202', 10], ['20250623_081202', 4], ['20250624_051200', 6], ['20250624_061202', 1], ['20250624_071202', 13], ['20250624_081202', 9], ['20250624_204800', 2], ['20250625_051200', 1], ['20250627_081302', 1], ['20250628_061402', 1], ['20250628_071402', 2], ['20250629_071402', 1], ['20250629_081402', 1], ['20250630_051500', 4], ['20250630_081502', 3], ['20250630_204800', 1]]"
