Common Name,Confidence,"Number of Instances, 60% Confidence","Number of Instances, 65% Confidence","Number of Instances, 70% Confidence","Number of Instances, 75% Confidence","Number of Instances, 80% Confidence","Number of Instances, 85% Confidence","Number of Instances, 90% Confidence","Number of Instances, 95% Confidence",Total Instances,Rare,List of Datetimes
Acadian Flycatcher,0.7919,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250518_052500', 1]]"
Alder Flycatcher,0.9139,2.0,1.0,3.0,2.0,3.0,1.0,4.0,4.0,TBD,no,"[['20250521_082202', 1], ['20250531_051500', 1], ['20250531_061502', 10], ['20250531_071502', 1], ['20250531_081502', 4], ['20250604_071302', 3]]"
American Bittern,0.6724,,,,,,,,,NA,no,NA
American Crow,0.9987,0.0,0.0,0.0,0.0,111.0,351.0,536.0,4621.0,TBD,no,"[['20250515_052800', 14], ['20250515_062802', 6], ['20250515_072802', 2], ['20250515_082802', 1], ['20250516_052700', 16], ['20250516_062702', 1], ['20250516_072702', 1], ['20250516_082702', 1], ['20250517_052600', 3], ['20250517_062602', 2], ['20250517_072602', 10], ['20250517_082602', 1], ['20250518_052500', 27], ['20250518_062502', 6], ['20250518_072502', 8], ['20250518_082502', 1], ['20250519_052400', 2], ['20250519_062402', 2], ['20250519_082402', 2], ['20250521_052200', 1], ['20250522_052100', 1], ['20250522_062102', 1], ['20250522_072102', 4], ['20250522_082102', 3], ['20250523_052100', 38], ['20250523_062102', 12], ['20250523_072102', 1], ['20250523_082102', 3], ['20250524_052000', 35], ['20250524_062002', 34], ['20250524_072002', 15], ['20250524_082002', 18], ['20250525_051900', 168], ['20250525_061902', 30], ['20250525_071902', 23], ['20250525_081902', 6], ['20250526_051800', 133], ['20250526_061802', 17], ['20250526_071802', 27], ['20250526_081802', 24], ['20250527_051700', 28], ['20250527_061702', 7], ['20250527_071702', 4], ['20250527_081702', 2], ['20250528_061702', 1], ['20250528_071702', 4], ['20250529_051600', 52], ['20250529_061602', 121], ['20250529_071602', 52], ['20250529_081602', 102], ['20250530_051500', 61], ['20250530_061502', 30], ['20250530_071502', 2], ['20250530_081502', 1], ['20250531_051500', 14], ['20250531_061502', 20], ['20250531_071502', 6], ['20250531_081502', 2], ['20250601_051400', 114], ['20250601_061402', 39], ['20250601_071402', 19], ['20250601_081402', 1], ['20250602_051400', 86], ['20250602_061402', 19], ['20250602_071402', 20], ['20250602_081402', 66], ['20250603_061302', 6], ['20250603_081302', 6], ['20250604_051300', 12], ['20250604_061302', 78], ['20250604_071302', 5], ['20250604_081302', 24], ['20250605_051200', 49], ['20250605_061202', 49], ['20250605_071202', 15], ['20250605_081202', 5], ['20250606_061202', 4], ['20250606_071202', 3], ['20250607_061202', 15], ['20250607_071202', 30], ['20250607_081202', 14], ['20250608_051100', 3], ['20250608_061102', 2], ['20250608_081102', 1], ['20250608_204300', 7], ['20250609_071102', 7], ['20250609_081102', 9], ['20250610_051100', 26], ['20250610_061102', 63], ['20250610_071102', 4], ['20250610_081102', 65], ['20250611_051100', 6], ['20250611_061102', 1], ['20250611_071102', 2], ['20250611_081102', 9], ['20250612_051100', 10], ['20250612_061102', 3], ['20250612_081102', 4], ['20250613_051100', 56], ['20250613_061102', 8], ['20250613_071102', 1], ['20250613_081102', 57], ['20250614_051000', 4], ['20250614_061002', 1], ['20250614_071002', 7], ['20250614_081002', 20], ['20250615_061002', 4], ['20250615_081002', 3], ['20250616_051000', 4], ['20250616_061002', 22], ['20250616_071002', 8], ['20250617_051100', 11], ['20250617_061102', 2], ['20250617_071102', 5], ['20250618_051100', 45], ['20250618_061102', 36], ['20250618_071102', 25], ['20250618_081102', 21], ['20250619_051100', 68], ['20250619_061102', 70], ['20250619_071102', 79], ['20250619_081102', 10], ['20250620_051100', 4], ['20250620_071102', 1], ['20250620_081102', 3], ['20250621_051100', 38], ['20250621_061102', 5], ['20250621_071102', 30], ['20250621_081102', 18], ['20250622_051100', 80], ['20250622_061102', 10], ['20250622_071102', 5], ['20250622_081102', 5], ['20250623_051200', 6], ['20250623_061202', 16], ['20250624_051200', 347], ['20250624_061202', 155], ['20250624_071202', 79], ['20250624_081202', 44], ['20250625_051200', 155], ['20250625_061202', 96], ['20250625_071202', 104], ['20250625_081202', 20], ['20250626_051300', 49], ['20250626_061302', 45], ['20250626_071302', 21], ['20250626_081302', 27], ['20250627_051300', 132], ['20250627_061302', 79], ['20250627_071302', 97], ['20250627_081302', 214], ['20250628_051400', 214], ['20250628_061402', 20], ['20250628_071402', 10], ['20250628_081402', 11], ['20250629_051400', 78], ['20250629_061402', 10], ['20250629_071402', 2], ['20250629_081402', 387], ['20250629_204800', 57], ['20250630_051500', 119], ['20250630_061502', 34], ['20250630_071502', 21], ['20250630_081502', 85], ['20250630_204800', 9]]"
American Goldfinch,0.9378,0.0,0.0,0.0,0.0,0.0,19.0,45.0,167.0,TBD,no,"[['20250515_052800', 2], ['20250515_062802', 1], ['20250515_072802', 1], ['20250515_082802', 1], ['20250517_062602', 1], ['20250518_052500', 1], ['20250519_052400', 1], ['20250522_062102', 1], ['20250522_072102', 1], ['20250523_062102', 5], ['20250524_062002', 1], ['20250524_072002', 8], ['20250524_082002', 1], ['20250529_061602', 3], ['20250529_071602', 1], ['20250530_051500', 1], ['20250601_061402', 2], ['20250602_051400', 9], ['20250602_061402', 2], ['20250602_071402', 1], ['20250602_081402', 5], ['20250603_051300', 3], ['20250603_081302', 1], ['20250604_061302', 4], ['20250604_071302', 2], ['20250605_051200', 1], ['20250605_081202', 3], ['20250606_071202', 3], ['20250607_051200', 24], ['20250607_061202', 33], ['20250607_081202', 4], ['20250608_051100', 13], ['20250609_051100', 3], ['20250610_061102', 1], ['20250610_081102', 1], ['20250611_051100', 7], ['20250611_061102', 7], ['20250612_061102', 1], ['20250612_071102', 20], ['20250612_081102', 1], ['20250613_051100', 1], ['20250613_061102', 1], ['20250613_071102', 2], ['20250614_081002', 6], ['20250616_081002', 4], ['20250617_051100', 7], ['20250617_061102', 1], ['20250617_071102', 2], ['20250618_061102', 1], ['20250618_081102', 1], ['20250619_081102', 3], ['20250621_051100', 2], ['20250622_051100', 4], ['20250622_071102', 3], ['20250623_061202', 5], ['20250623_071202', 1], ['20250623_081202', 1], ['20250624_061202', 1], ['20250624_071202', 1], ['20250628_081402', 2], ['20250629_061402', 1]]"
American Redstart,0.9978,0.0,0.0,0.0,0.0,0.0,0.0,404.0,2053.0,TBD,no,"[['20250516_062702', 3], ['20250516_072702', 2], ['20250516_082702', 5], ['20250518_072502', 82], ['20250518_082502', 218], ['20250519_052400', 47], ['20250519_062402', 45], ['20250519_072402', 120], ['20250519_082402', 192], ['20250521_052200', 6], ['20250521_062202', 22], ['20250521_072202', 8], ['20250521_082202', 6], ['20250522_052100', 5], ['20250522_062102', 38], ['20250522_072102', 1], ['20250522_082102', 274], ['20250523_062102', 115], ['20250523_072102', 2], ['20250523_082102', 5], ['20250524_062002', 9], ['20250524_072002', 33], ['20250524_082002', 48], ['20250525_081902', 1], ['20250526_061802', 14], ['20250527_051700', 5], ['20250527_071702', 19], ['20250528_051700', 12], ['20250528_061702', 8], ['20250528_081702', 1], ['20250529_051600', 10], ['20250529_061602', 4], ['20250529_071602', 8], ['20250530_081502', 10], ['20250531_051500', 1], ['20250531_061502', 9], ['20250531_071502', 2], ['20250601_051400', 5], ['20250601_061402', 57], ['20250602_051400', 1], ['20250602_061402', 14], ['20250603_061302', 48], ['20250603_071302', 78], ['20250604_061302', 10], ['20250604_081302', 2], ['20250605_061202', 4], ['20250607_051200', 1], ['20250610_051100', 1], ['20250610_071102', 1], ['20250610_081102', 8], ['20250611_061102', 18], ['20250611_071102', 9], ['20250611_081102', 18], ['20250612_051100', 2], ['20250612_061102', 3], ['20250613_061102', 5], ['20250613_071102', 3], ['20250614_061002', 55], ['20250614_071002', 211], ['20250614_081002', 71], ['20250615_051000', 9], ['20250615_061002', 45], ['20250615_071002', 3], ['20250615_081002', 20], ['20250616_081002', 1], ['20250617_051100', 25], ['20250617_071102', 47], ['20250617_081102', 65], ['20250618_051100', 23], ['20250618_061102', 7], ['20250618_071102', 129], ['20250618_081102', 29], ['20250619_061102', 14], ['20250619_071102', 5], ['20250619_081102', 1], ['20250620_061102', 4], ['20250622_061102', 10], ['20250622_071102', 2], ['20250623_071202', 1], ['20250630_061502', 1], ['20250630_071502', 1]]"
American Robin,0.8688,0.0,0.0,0.0,0.0,0.0,0.0,51.0,186.0,TBD,no,"[['20250518_052500', 1], ['20250521_052200', 3], ['20250525_051900', 1], ['20250526_051800', 1], ['20250601_203700', 1], ['20250605_204000', 2], ['20250606_051200', 43], ['20250606_204100', 31], ['20250607_051200', 2], ['20250607_204200', 119], ['20250608_204300', 1], ['20250609_061102', 1], ['20250612_081102', 1], ['20250623_081202', 1], ['20250624_204800', 1], ['20250627_204800', 1], ['20250629_051400', 1], ['20250629_081402', 22], ['20250629_204800', 4]]"
Baltimore Oriole,0.7226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,TBD,no,"[['20250515_052800', 5], ['20250515_062802', 19], ['20250516_082702', 9], ['20250519_082402', 1], ['20250521_072202', 1], ['20250523_072102', 1], ['20250527_061702', 1], ['20250603_071302', 3], ['20250605_061202', 3], ['20250611_051100', 1], ['20250613_051100', 1], ['20250614_051000', 2], ['20250614_061002', 1], ['20250623_071202', 1]]"
Barn Swallow,0.2828,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TBD,no,"[['20250516_062702', 1]]"
Barred Owl,0.9999,14.0,16.0,16.0,19.0,28.0,35.0,67.0,0.0,TBD,no,"[['20250525_081902', 1], ['20250526_051800', 1], ['20250529_071602', 2], ['20250601_051400', 2], ['20250601_071402', 1], ['20250601_203700', 1], ['20250601_213702', 1], ['20250603_213902', 3], ['20250604_071302', 1], ['20250604_204000', 18], ['20250604_214002', 13], ['20250605_051200', 6], ['20250605_204000', 15], ['20250606_204100', 2], ['20250607_051200', 1], ['20250607_214202', 23], ['20250608_214302', 4], ['20250609_214302', 1], ['20250610_071102', 1], ['20250610_214402', 3], ['20250611_061102', 2], ['20250611_071102', 1], ['20250611_214402', 26], ['20250613_214502', 1], ['20250614_051000', 3], ['20250617_204700', 3], ['20250617_214702', 9], ['20250618_204700', 1], ['20250619_081102', 2], ['20250620_061102', 1], ['20250621_061102', 2], ['20250623_204800', 1], ['20250624_204800', 2], ['20250624_214802', 17], ['20250625_214802', 7], ['20250626_051300', 1], ['20250626_214802', 5], ['20250628_061402', 2], ['20250629_214802', 6], ['20250630_051500', 1], ['20250630_204800', 1], ['20250630_214802', 1]]"
