Common Name,Confidence,"Number of Instances, 60% Confidence","Number of Instances, 65% Confidence","Number of Instances, 70% Confidence","Number of Instances, 75% Confidence","Number of Instances, 80% Confidence","Number of Instances, 85% Confidence","Number of Instances, 90% Confidence","Number of Instances, 95% Confidence",Total Instances,Rare,List of Datetimes
Connecticut Warbler,0.8824,,,,,,,,,NA,no,NA
Cooper's Hawk,0.9995,1.0,3.0,3.0,3.0,2.0,9.0,46.0,0.0,TBD,no,"[['20250519_062402', 1], ['20250524_052000', 4], ['20250524_072002', 3], ['20250525_071902', 11], ['20250526_061802', 8], ['20250531_081502', 5], ['20250604_081302', 15], ['20250606_061202', 3], ['20250608_061102', 14], ['20250614_051000', 3]]"
Downy Woodpecker,0.9816,0.0,0.0,13.0,37.0,15.0,28.0,28.0,71.0,TBD,no,"[['20250515_062802', 6], ['20250515_072802', 8], ['20250515_082802', 1], ['20250517_062602', 38], ['20250518_072502', 3], ['20250521_072202', 11], ['20250522_052100', 1], ['20250524_072002', 2], ['20250526_081802', 1], ['20250527_071702', 1], ['20250528_081702', 1], ['20250529_061602', 5], ['20250529_071602', 2], ['20250530_071502', 1], ['20250531_081502', 2], ['20250601_071402', 2], ['20250602_071402', 6], ['20250602_081402', 1], ['20250604_081302', 2], ['20250606_081202', 1], ['20250608_061102', 1], ['20250610_071102', 1], ['20250610_081102', 5], ['20250612_061102', 5], ['20250612_081102', 2], ['20250617_081102', 8], ['20250618_061102', 1], ['20250618_071102', 1], ['20250618_081102', 1], ['20250619_081102', 1], ['20250620_081102', 9], ['20250621_081102', 1], ['20250622_071102', 2], ['20250622_081102', 2], ['20250623_061202', 2], ['20250624_051200', 1], ['20250624_061202', 3], ['20250624_071202', 9], ['20250624_081202', 2], ['20250625_061202', 3], ['20250625_071202', 1], ['20250625_081202', 13], ['20250626_061302', 4], ['20250626_081302', 5], ['20250628_071427', 6], ['20250628_081427', 8]]"
Eastern Bluebird,0.9947,1.0,2.0,1.0,2.0,9.0,3.0,5.0,20.0,TBD,no,"[['20250526_081802', 1], ['20250603_051300', 1], ['20250622_071102', 1], ['20250624_051200', 2], ['20250624_061202', 35], ['20250624_071202', 1], ['20250624_081202', 1], ['20250624_204800', 1]]"
Eastern Whip-poor-will,0.3050,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,TBD,no,"[['20250521_072202', 2]]"
Eastern Wood-Pewee,0.9846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5494.0,TBD,no,"[['20250515_052800', 4], ['20250515_072802', 1], ['20250515_082802', 1], ['20250517_052600', 1], ['20250518_062502', 19], ['20250522_052100', 1], ['20250523_052100', 5], ['20250523_062102', 11], ['20250523_072102', 11], ['20250523_082102', 1], ['20250524_052000', 2], ['20250524_072002', 1], ['20250524_082002', 6], ['20250525_051900', 6], ['20250525_061902', 10], ['20250525_071902', 36], ['20250525_081902', 27], ['20250526_051800', 21], ['20250526_061802', 1], ['20250526_071802', 29], ['20250527_051700', 17], ['20250527_061702', 80], ['20250527_071702', 50], ['20250527_081702', 71], ['20250528_051700', 1], ['20250528_061702', 9], ['20250528_071702', 7], ['20250529_061602', 2], ['20250529_071602', 14], ['20250529_081602', 15], ['20250530_051500', 6], ['20250530_061502', 16], ['20250530_071502', 24], ['20250530_081502', 18], ['20250531_051500', 5], ['20250531_061502', 25], ['20250531_071502', 28], ['20250531_081502', 4], ['20250601_051400', 15], ['20250601_061402', 24], ['20250601_081402', 2], ['20250601_203700', 64], ['20250602_051400', 107], ['20250602_061402', 60], ['20250602_071402', 107], ['20250602_081402', 138], ['20250603_051300', 23], ['20250603_203900', 24], ['20250604_051300', 49], ['20250604_061302', 42], ['20250604_071302', 36], ['20250604_081302', 11], ['20250605_051200', 29], ['20250605_061202', 29], ['20250605_071202', 8], ['20250605_081202', 29], ['20250605_204000', 10], ['20250606_051200', 21], ['20250606_061202', 195], ['20250606_071202', 15], ['20250606_081202', 22], ['20250606_204100', 15], ['20250607_051200', 11], ['20250607_061202', 19], ['20250607_071202', 61], ['20250607_081202', 61], ['20250607_204200', 17], ['20250608_051100', 12], ['20250608_061102', 51], ['20250608_071102', 31], ['20250608_081102', 28], ['20250609_051100', 88], ['20250609_061102', 28], ['20250609_071102', 13], ['20250609_081102', 20], ['20250609_204300', 48], ['20250610_051100', 40], ['20250610_061102', 58], ['20250610_071102', 13], ['20250610_081102', 15], ['20250610_204400', 3], ['20250611_051100', 84], ['20250611_061102', 74], ['20250611_071102', 8], ['20250611_081102', 20], ['20250611_204400', 2], ['20250612_051100', 102], ['20250612_061102', 41], ['20250612_071102', 92], ['20250612_081102', 30], ['20250612_214502', 2], ['20250613_061102', 99], ['20250613_071102', 34], ['20250613_081102', 14], ['20250613_204500', 1], ['20250613_214502', 1], ['20250614_051000', 293], ['20250614_061002', 33], ['20250614_081002', 68], ['20250614_204600', 2], ['20250614_214602', 1], ['20250615_051000', 106], ['20250615_071002', 1], ['20250615_081002', 11], ['20250616_051000', 99], ['20250616_061002', 1], ['20250616_071002', 2], ['20250616_081002', 1], ['20250616_204700', 2], ['20250617_051100', 28], ['20250617_061102', 9], ['20250617_071102', 8], ['20250617_081102', 15], ['20250618_051100', 15], ['20250618_061102', 42], ['20250618_071102', 45], ['20250618_081102', 32], ['20250618_204700', 3], ['20250619_051100', 44], ['20250619_061102', 89], ['20250619_071102', 52], ['20250619_081102', 51], ['20250619_204800', 42], ['20250620_051100', 65], ['20250620_061102', 75], ['20250620_071102', 46], ['20250620_081102', 12], ['20250620_204800', 10], ['20250621_051100', 47], ['20250621_061102', 24], ['20250621_071102', 19], ['20250621_081102', 37], ['20250621_204800', 17], ['20250622_051100', 48], ['20250622_061102', 49], ['20250622_071102', 18], ['20250622_081102', 8], ['20250622_204800', 61], ['20250623_051200', 46], ['20250623_061202', 15], ['20250623_071202', 29], ['20250623_081202', 14], ['20250623_204800', 42], ['20250624_051200', 45], ['20250624_061202', 20], ['20250624_071202', 13], ['20250624_081202', 16], ['20250624_204800', 11], ['20250625_051200', 60], ['20250625_061202', 49], ['20250625_071202', 80], ['20250625_081202', 25], ['20250625_204800', 36], ['20250626_051300', 15], ['20250626_061302', 115], ['20250626_071302', 42], ['20250626_081302', 21], ['20250627_051300', 24], ['20250627_061302', 35], ['20250627_071302', 37], ['20250627_081302', 8], ['20250627_204800', 17], ['20250628_051400', 43], ['20250628_061402', 37], ['20250628_071427', 41], ['20250628_081427', 45]]"
Field Sparrow,0.5828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,TBD,no,"[['20250523_062102', 1], ['20250523_072102', 6], ['20250530_051500', 1], ['20250610_051100', 2]]"
Golden-crowned Kinglet,0.3985,,,,,,,,,2,yes,"[['20250607_061202', 1], ['20250608_071102', 1]]"
Great Crested Flycatcher,0.9995,0.0,0.0,0.0,0.0,0.0,530.0,1413.0,5881.0,TBD,no,"[['20250515_052800', 31], ['20250515_062802', 80], ['20250515_072802', 38], ['20250515_082802', 17], ['20250516_052700', 13], ['20250516_062702', 21], ['20250516_072702', 10], ['20250516_082702', 3], ['20250517_052600', 3], ['20250517_062602', 25], ['20250517_082602', 2], ['20250518_052500', 34], ['20250518_062502', 28], ['20250518_072502', 29], ['20250518_082502', 67], ['20250519_052400', 27], ['20250519_062402', 203], ['20250519_072402', 51], ['20250519_082402', 35], ['20250521_052200', 38], ['20250521_062202', 43], ['20250521_072202', 27], ['20250521_082202', 51], ['20250522_052100', 1], ['20250522_062102', 51], ['20250522_072102', 60], ['20250522_082102', 1], ['20250523_052100', 98], ['20250523_062102', 13], ['20250523_072102', 127], ['20250523_082102', 46], ['20250524_052000', 96], ['20250524_062002', 40], ['20250524_072002', 14], ['20250524_082002', 12], ['20250525_051900', 57], ['20250525_061902', 72], ['20250525_071902', 34], ['20250525_081902', 76], ['20250526_051800', 39], ['20250526_061802', 22], ['20250526_071802', 7], ['20250526_081802', 74], ['20250527_051700', 7], ['20250527_061702', 5], ['20250527_071702', 169], ['20250527_081702', 66], ['20250528_051700', 8], ['20250528_061702', 192], ['20250528_071702', 276], ['20250528_081702', 334], ['20250529_051600', 82], ['20250529_061602', 133], ['20250529_071602', 89], ['20250529_081602', 59], ['20250530_051500', 56], ['20250530_061502', 105], ['20250530_071502', 135], ['20250530_081502', 95], ['20250531_051500', 21], ['20250531_061502', 78], ['20250531_071502', 92], ['20250531_081502', 104], ['20250601_051400', 24], ['20250601_061402', 78], ['20250601_071402', 55], ['20250601_081402', 20], ['20250601_203700', 3], ['20250602_051400', 11], ['20250602_061402', 53], ['20250602_071402', 256], ['20250602_081402', 14], ['20250603_203900', 42], ['20250604_051300', 7], ['20250604_061302', 20], ['20250604_071302', 21], ['20250604_081302', 61], ['20250604_204000', 4], ['20250605_051200', 5], ['20250605_061202', 92], ['20250605_071202', 7], ['20250605_081202', 24], ['20250605_204000', 1], ['20250606_051200', 19], ['20250606_061202', 9], ['20250606_071202', 30], ['20250606_081202', 105], ['20250606_204100', 1], ['20250607_051200', 13], ['20250607_061202', 12], ['20250607_081202', 9], ['20250607_204200', 6], ['20250608_051100', 2], ['20250608_061102', 26], ['20250608_071102', 69], ['20250608_081102', 16], ['20250608_204300', 10], ['20250609_051100', 12], ['20250609_061102', 2], ['20250609_081102', 8], ['20250609_204300', 25], ['20250610_051100', 35], ['20250610_061102', 51], ['20250610_071102', 16], ['20250610_081102', 29], ['20250610_204400', 3], ['20250611_051100', 87], ['20250611_061102', 107], ['20250611_071102', 28], ['20250611_081102', 10], ['20250612_051100', 43], ['20250612_061102', 107], ['20250612_071102', 29], ['20250612_081102', 39], ['20250613_061102', 6], ['20250613_071102', 14], ['20250613_081102', 24], ['20250614_051000', 37], ['20250614_061002', 50], ['20250614_071002', 34], ['20250614_081002', 51], ['20250615_051000', 13], ['20250615_061002', 10], ['20250615_071002', 10], ['20250615_081002', 2], ['20250616_051000', 2], ['20250616_061002', 6], ['20250617_051100', 16], ['20250617_061102', 5], ['20250617_071102', 14], ['20250617_081102', 6], ['20250618_051100', 16], ['20250618_061102', 9], ['20250618_071102', 39], ['20250618_081102', 101], ['20250619_051100', 19], ['20250619_061102', 11], ['20250619_071102', 10], ['20250619_081102', 3], ['20250619_204800', 31], ['20250620_051100', 20], ['20250620_061102', 7], ['20250620_071102', 58], ['20250620_081102', 1], ['20250620_204800', 20], ['20250621_051100', 8], ['20250621_061102', 5], ['20250621_081102', 4], ['20250621_204800', 38], ['20250622_051100', 2], ['20250622_061102', 26], ['20250622_204800', 94], ['20250623_051200', 20], ['20250623_061202', 42], ['20250623_071202', 20], ['20250623_081202', 24], ['20250623_204800', 51], ['20250624_051200', 54], ['20250624_061202', 41], ['20250624_071202', 4], ['20250624_081202', 1], ['20250624_204800', 19], ['20250625_061202', 52], ['20250625_071202', 9], ['20250625_204800', 7], ['20250626_051300', 32], ['20250626_061302', 3], ['20250626_071302', 131], ['20250626_081302', 101], ['20250627_051300', 11], ['20250627_061302', 6], ['20250627_071302', 42], ['20250627_081302', 150], ['20250627_204800', 56], ['20250628_051400', 107], ['20250628_061402', 156], ['20250628_071427', 183], ['20250628_081427', 2]]"
Great Horned Owl,0.7832,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250620_204800', 1]]"
Hairy Woodpecker,0.9905,0.0,0.0,1.0,8.0,17.0,11.0,20.0,68.0,TBD,no,"[['20250517_062602', 4], ['20250518_062502', 1], ['20250518_082502', 1], ['20250519_062402', 2], ['20250521_082202', 1], ['20250522_072102', 1], ['20250524_072002', 1], ['20250525_071902', 1], ['20250526_071802', 9], ['20250529_071602', 1], ['20250529_081602', 1], ['20250530_051500', 1], ['20250530_071502', 1], ['20250531_081502', 3], ['20250601_061402', 10], ['20250601_071402', 1], ['20250601_081402', 2], ['20250604_061302', 5], ['20250604_081302', 33], ['20250607_081202', 1], ['20250607_204200', 1], ['20250609_071102', 1], ['20250610_204400', 3], ['20250611_061102', 1], ['20250611_081102', 2], ['20250612_081102', 6], ['20250613_081102', 3], ['20250614_071002', 7], ['20250617_081102', 2], ['20250618_051100', 2], ['20250618_071102', 1], ['20250620_051100', 1], ['20250622_071102', 1], ['20250624_061202', 1], ['20250624_071202', 4], ['20250624_081202', 2], ['20250628_081427', 7]]"
House Finch,0.8031,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,TBD,no,"[['20250620_061102', 1], ['20250628_081427', 1]]"
House Wren,0.6829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,TBD,no,"[['20250605_061202', 2], ['20250618_051100', 16]]"
Mourning Warbler,0.8010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250531_081502', 1]]"
Nashville Warbler,0.4697,,,,,,,,,NA,no,NA
Nelson's Sparrow,0.3657,,,,,,,,,NA,no,NA
Northern Cardinal,0.9976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.0,TBD,no,"[['20250515_052800', 1], ['20250516_052700', 7], ['20250516_072702', 10], ['20250517_052600', 15], ['20250517_062602', 8], ['20250518_052500', 46], ['20250518_082502', 1], ['20250519_062402', 1], ['20250519_072402', 1], ['20250521_052200', 2], ['20250521_072202', 1], ['20250522_062102', 1], ['20250525_051900', 5], ['20250525_071902', 1], ['20250526_061802', 11], ['20250526_071802', 2], ['20250527_051700', 17], ['20250528_051700', 7], ['20250529_051600', 1], ['20250602_051400', 2], ['20250603_203900', 6], ['20250604_071302', 18], ['20250604_204000', 27], ['20250605_061202', 1], ['20250605_071202', 61], ['20250605_081202', 6], ['20250606_051200', 5], ['20250606_204100', 4], ['20250607_081202', 15], ['20250608_061102', 2], ['20250609_051100', 1], ['20250610_061102', 1], ['20250610_081102', 6], ['20250610_204400', 1], ['20250611_051100', 3], ['20250611_204400', 1], ['20250612_051100', 26], ['20250612_061102', 14], ['20250613_061102', 1], ['20250613_071102', 9], ['20250614_061002', 16], ['20250616_071002', 6], ['20250617_081102', 2], ['20250618_061102', 2], ['20250618_081102', 1], ['20250618_204700', 2], ['20250620_061102', 43], ['20250621_061102', 4], ['20250621_071102', 1], ['20250622_051100', 19], ['20250623_051200', 2], ['20250623_081202', 1], ['20250623_204800', 2], ['20250624_061202', 29], ['20250625_071202', 3], ['20250627_071302', 1], ['20250628_051400', 4], ['20250628_071427', 1]]"
Northern Rough-winged Swallow,0.3790,,,,,,,,,NA,no,NA
Olive-sided Flycatcher,0.3937,,,,,,,,,NA,no,NA
Orchard Oriole,0.3150,,,,,,,,,NA,no,NA
Pileated Woodpecker,0.9467,6.0,12.0,8.0,6.0,5.0,4.0,7.0,4.0,TBD,no,"[['20250523_052100', 1], ['20250523_082102', 2], ['20250531_061502', 2], ['20250601_061402', 1], ['20250602_081402', 1], ['20250603_203900', 1], ['20250605_071202', 1], ['20250606_071202', 1], ['20250606_081202', 1], ['20250607_051200', 2], ['20250607_061202', 1], ['20250608_051100', 2], ['20250608_071102', 1], ['20250609_071102', 1], ['20250610_071102', 4], ['20250611_061102', 3], ['20250613_204500', 6], ['20250614_081002', 1], ['20250615_081002', 1], ['20250616_081002', 1], ['20250618_071102', 1], ['20250619_081102', 1], ['20250621_051100', 1], ['20250621_071102', 2], ['20250621_204800', 1], ['20250623_081202', 2], ['20250624_061202', 1], ['20250624_081202', 8], ['20250626_051300', 1]]"
Pine Warbler,0.7114,2.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250605_071202', 1], ['20250612_081102', 2], ['20250613_071102', 1], ['20250619_051100', 1], ['20250619_071102', 4], ['20250624_071202', 1]]"
Purple Finch,0.7429,,,,,,,,,NA,no,NA
Red-bellied Woodpecker,0.9943,0.0,0.0,0.0,0.0,0.0,56.0,79.0,80.0,TBD,no,"[['20250515_062802', 1], ['20250518_062502', 2], ['20250518_082502', 2], ['20250521_062202', 2], ['20250522_052100', 3], ['20250522_062102', 2], ['20250522_082102', 1], ['20250523_052100', 2], ['20250523_072102', 2], ['20250523_082102', 4], ['20250524_052000', 1], ['20250524_072002', 1], ['20250524_082002', 4], ['20250525_071902', 3], ['20250525_081902', 5], ['20250526_051800', 1], ['20250526_061802', 1], ['20250526_071802', 1], ['20250528_081702', 10], ['20250530_051500', 1], ['20250530_071502', 1], ['20250530_081502', 1], ['20250531_051500', 2], ['20250531_081502', 2], ['20250601_061402', 4], ['20250601_071402', 1], ['20250601_081402', 4], ['20250602_051400', 1], ['20250602_061402', 1], ['20250602_071402', 1], ['20250602_081402', 1], ['20250604_051300', 2], ['20250604_071302', 1], ['20250604_081302', 2], ['20250605_081202', 1], ['20250606_051200', 6], ['20250606_061202', 1], ['20250606_081202', 1], ['20250606_204100', 1], ['20250607_071202', 24], ['20250607_081202', 32], ['20250608_061102', 1], ['20250608_081102', 3], ['20250609_061102', 3], ['20250609_071102', 1], ['20250610_051100', 5], ['20250610_061102', 19], ['20250610_071102', 1], ['20250611_051100', 1], ['20250612_061102', 1], ['20250613_061102', 1], ['20250613_081102', 1], ['20250617_071102', 10], ['20250617_081102', 7], ['20250618_061102', 2], ['20250619_051100', 1], ['20250619_061102', 1], ['20250619_071102', 1], ['20250619_081102', 3], ['20250619_204800', 1], ['20250620_051100', 1], ['20250622_061102', 1], ['20250622_071102', 1], ['20250623_061202', 1], ['20250624_051200', 1], ['20250624_071202', 1], ['20250626_051300', 1], ['20250627_051300', 4], ['20250628_081427', 2]]"
Red-headed Woodpecker,0.9258,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,TBD,no,"[['20250601_081402', 1], ['20250612_061102', 1], ['20250614_061002', 1], ['20250617_061102', 1]]"
Red-shouldered Hawk,0.5108,,,,,,,,,NA,no,NA
Red-tailed Hawk,0.6994,,,,,,,,,NA,no,NA
Red-winged Blackbird,0.5128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,TBD,no,"[['20250515_062802', 2], ['20250515_072802', 7], ['20250515_082802', 1], ['20250516_052700', 2], ['20250516_072702', 1], ['20250517_062602', 1], ['20250517_072602', 4], ['20250517_082602', 2], ['20250526_061802', 1], ['20250526_071802', 1], ['20250527_081702', 2], ['20250529_061602', 1], ['20250602_061402', 1], ['20250605_061202', 6], ['20250605_071202', 3], ['20250605_081202', 1], ['20250606_071202', 3], ['20250606_081202', 5], ['20250607_071202', 2], ['20250608_081102', 1], ['20250609_061102', 1], ['20250609_071102', 3], ['20250609_081102', 11], ['20250610_061102', 3], ['20250611_071102', 1], ['20250611_081102', 2], ['20250612_051100', 2], ['20250612_061102', 2], ['20250619_061102', 3], ['20250619_071102', 6], ['20250619_081102', 12], ['20250620_051100', 1], ['20250620_061102', 4], ['20250620_071102', 1], ['20250620_204800', 1], ['20250621_061102', 3], ['20250621_071102', 1], ['20250621_081102', 2], ['20250621_204800', 3], ['20250622_061102', 4], ['20250622_071102', 4], ['20250622_081102', 1], ['20250622_204800', 2], ['20250623_061202', 1], ['20250623_071202', 2], ['20250623_204800', 2], ['20250624_051200', 1], ['20250624_204800', 1], ['20250625_071202', 1], ['20250626_204800', 3], ['20250627_071302', 1]]"
Ruffed Grouse,0.7202,,,,,,,,,1,yes,"[['20250622_051100', 1]]"
Trumpeter Swan,0.9997,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250522_052100', 2], ['20250523_052100', 1], ['20250525_081902', 3], ['20250526_061802', 1], ['20250526_071802', 1]]"
Tufted Titmouse,0.5596,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,TBD,no,"[['20250620_081102', 1], ['20250625_214802', 1], ['20250626_214802', 1]]"
Warbling Vireo,0.8892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,TBD,no,"[['20250515_062802', 1], ['20250611_061102', 1], ['20250622_071102', 17]]"
